Gene = HMGXB3
index = 656
Annotated 5SS: [  462  4272  5930  9891 11636 17980 23963 26164 26400 30122 31886 36220
 36810 40162 41252 44968 47040 47968 49744]
Annotated 3SS: [ 4132  5754  9392 11536 17847 23543 25987 26301 30022 31735 35917 36681
 40029 41066 44747 46905 47850 49533 51006]
SMsplice 5SS: [  143   462  4272 11636 17980 23691 23963 26164 26400 30122 31886 36110
 40162 41252 44968 47040 47201 47968]
SMsplice 3SS: [  367  4132 11536 17847 23543 23786 25987 26301 30022 31735 35917 40029
 41066 44747 46905 47104 47850 51006]
top_k =  1000
Partition function (log Z): 25.929124341327405

Sorted 5' Splice Sites (High to Low Probability):
Position 41252: 0.998172371247389
Position 47040: 0.9916458344903296
Position 31886: 0.9734213283389256
Position 47968: 0.9460503802004848
Position 462: 0.9454048742923781
Position 11636: 0.9143936841850174
Position 26400: 0.8969863019862514
Position 40162: 0.8580433177234729
Position 26164: 0.8522744082554278
Position 30122: 0.849238237040268
Position 143: 0.8312391245305096
Position 36110: 0.8250568626892116
Position 17980: 0.7749174027908867
Position 4272: 0.6932580563623709
Position 23963: 0.6359295024314832
Position 44968: 0.6234686960836083
Position 13879: 0.6180473257195946
Position 13247: 0.6060233665203947
Position 5930: 0.5924938103742535
Position 47201: 0.5752476054876812
Position 14428: 0.4683553425120423
Position 36810: 0.3943429689494033
Position 47772: 0.37473687357755925
Position 21255: 0.3474883916263509
Position 23691: 0.34707154095055187
Position 33591: 0.31497049259663756
Position 23731: 0.2846326057402249
Position 49644: 0.2586709645566164
Position 29170: 0.2387766593148368
Position 3436: 0.23320642447153012
Position 40932: 0.20503198311371457
Position 49744: 0.19077436939910272
Position 13554: 0.16282025263928562
Position 12418: 0.14738905528926596
Position 8827: 0.1399595132257318
Position 40191: 0.13099692490215115
Position 39961: 0.12244790510844505
Position 8851: 0.11742287813351864
Position 842: 0.10313276980449228
Position 48991: 0.10282121742755854
Position 41658: 0.09809863452043663
Position 42705: 0.09704636370663873
Position 33802: 0.09288795069254456
Position 40795: 0.09190717875068094
Position 23740: 0.08866116375832687
Position 48980: 0.08261193439571955
Position 795: 0.08175599297471718
Position 49565: 0.08073303346414606
Position 11645: 0.07607897686229409
Position 12449: 0.0731406980917126
Position 50069: 0.0681674696890785
Position 9891: 0.06608278429388116
Position 43730: 0.06507088044289223
Position 38012: 0.06324480937215642
Position 30184: 0.06247654920020071
Position 26389: 0.061794166760528894
Position 29345: 0.0602428394366428
Position 1342: 0.05946590585889368
Position 38268: 0.05925537792643407
Position 49464: 0.05597619778622924
Position 51368: 0.05596510842082939
Position 47241: 0.05569509284693914
Position 44820: 0.05542132025828665
Position 23727: 0.05150143766175585
Position 35766: 0.04875076375814533
Position 47953: 0.04496624784560741
Position 45386: 0.04441115857611538
Position 5919: 0.039834719361453684
Position 30328: 0.038233691172405604
Position 49630: 0.03811540997985566
Position 39344: 0.03803626603179346
Position 14094: 0.033370655540373065
Position 36749: 0.032465745744752576
Position 44781: 0.03188579793049544
Position 48447: 0.029458546271480587
Position 40961: 0.029302994573543534
Position 29623: 0.028054705316564454
Position 51140: 0.027918065689373137
Position 4162: 0.027246939031900973
Position 31591: 0.026356868353521874
Position 18050: 0.024594427904954693
Position 29187: 0.023116576633392057
Position 6350: 0.02256009009030062
Position 36379: 0.022213484022185016
Position 43399: 0.021857950391560337
Position 71: 0.02090668084867616
Position 12649: 0.02077316354346585
Position 44832: 0.020671127265737367
Position 29243: 0.0205980094795807
Position 47244: 0.02054716337804014
Position 36220: 0.0197102124823662
Position 4823: 0.01926769657149752
Position 26789: 0.019220036149672423
Position 32222: 0.018046168935610132
Position 27480: 0.017440667140886337
Position 18921: 0.017004266448339574
Position 35412: 0.016051682110312555
Position 4051: 0.01574852667624181
Position 50812: 0.015636524129302016
Position 6157: 0.015543555459987736
Position 1674: 0.015208129499058075
Position 25760: 0.015206968206558553
Position 48403: 0.014880335946663546
Position 31567: 0.014746455376961318
Position 34764: 0.014470202528779855
Position 14030: 0.014080435696671247
Position 30144: 0.013892607935214412
Position 18775: 0.013881814072286308
Position 43450: 0.01332573548378131
Position 40517: 0.013288857347791871
Position 33995: 0.013241734545665788
Position 8846: 0.012734172088780159
Position 26394: 0.012423546784019319
Position 44442: 0.012406180251590742
Position 46600: 0.012360288304260014
Position 18373: 0.012175581157017707
Position 47705: 0.012135660647367381
Position 47459: 0.011586958091088454
Position 42744: 0.011494234090120263
Position 28401: 0.011467350225939666
Position 26106: 0.011340246958498505
Position 4508: 0.010965030386636845
Position 39403: 0.010643131292277955
Position 9095: 0.010382562809267065
Position 29140: 0.010283134992376977
Position 47150: 0.009990008743062563
Position 5121: 0.009969690504484206
Position 2796: 0.009641149624977616
Position 51723: 0.009303293224994269
Position 30126: 0.009299692665598883
Position 29177: 0.009243730802030501
Position 42838: 0.009191959591682711
Position 34384: 0.008948583313820455
Position 32612: 0.008764001651416352
Position 32243: 0.008740047276152107
Position 31359: 0.007938867353498875
Position 24649: 0.007555555705953444
Position 47262: 0.0075093624062222515
Position 43279: 0.007394869911509781
Position 2146: 0.0071940785330739205
Position 50896: 0.007181428281198945
Position 24755: 0.007172564795552357
Position 9654: 0.006900838473291588
Position 38808: 0.006856471999657488
Position 3993: 0.006663041062607554
Position 11216: 0.006621419242147759
Position 43584: 0.006207698958755315
Position 31606: 0.0059756158934898326
Position 14002: 0.005804699988492863
Position 33963: 0.0057531199186053785
Position 9979: 0.005593656735226918
Position 47939: 0.005586679213779726
Position 860: 0.005319659708104372
Position 33469: 0.005009919500353645
Position 40936: 0.004995310429948807
Position 43416: 0.004843887852766398
Position 35921: 0.004695395025883034
Position 30525: 0.004565627836057007
Position 63: 0.004392207346853841
Position 45546: 0.004327111905377155
Position 1026: 0.0042835628857483855
Position 48709: 0.004248581841222687
Position 38233: 0.004164009876002759
Position 7061: 0.004150255363520337
Position 44043: 0.004082796231783905
Position 36364: 0.003967179887138308
Position 554: 0.003843004283007978
Position 1921: 0.003672125344574628
Position 14041: 0.0035713286395224783
Position 41838: 0.0035286892736192677
Position 22934: 0.0034869025621635883
Position 3015: 0.0034197704471991583
Position 49242: 0.0033575347340024774
Position 33196: 0.0033509437953160607
Position 44583: 0.0033380320481672747
Position 36059: 0.0032840134109088258
Position 432: 0.003140169401889441
Position 44499: 0.003112987770737976
Position 47936: 0.003034905461724313
Position 46683: 0.0028945985179239186
Position 5085: 0.002844862112189906
Position 24743: 0.0027176231342607333
Position 44067: 0.002613517985465259
Position 28981: 0.002580336241140145
Position 47290: 0.0023058976022161948
Position 248: 0.0021484948290944714
Position 33302: 0.0020650741853918356
Position 11931: 0.0020375378961381735
Position 34043: 0.0019019166504249461
Position 879: 0.001868601989748593
Position 35508: 0.0018587090061739312
Position 9676: 0.0018359392202537312
Position 50579: 0.0016917238884066434
Position 27563: 0.0016849190112380279
Position 40146: 0.0016216349819729537
Position 7106: 0.001576222941007512
Position 5755: 0.00152992860806773
Position 40059: 0.0015068326524780111
Position 7066: 0.0014747046079819387
Position 2065: 0.0013532862730339524
Position 8686: 0.0013448043882619742
Position 9783: 0.0013127933215055956
Position 1462: 0.001190125344492684
Position 26472: 0.0011262988328176043
