Gene = DPH3
index = 463
Annotated 5SS: [204 818]
Annotated 3SS: [ 742 4142]
SMsplice 5SS: [204]
SMsplice 3SS: [4142]
top_k =  1000
Partition function (log Z): -8.196380774639799

Sorted 5' Splice Sites (High to Low Probability):
Position 204: 0.9713379536581407
Position 818: 0.2611520631617968
Position 4318: 0.17740853573328763
Position 3819: 0.16390411109565964
Position 5003: 0.12049778672330434
Position 5182: 0.05873476910587009
Position 1689: 0.042618891642519814
Position 3603: 0.032098300576039046
Position 378: 0.031173435461745988
Position 1808: 0.029362034165597337
Position 1381: 0.026744948500429386
Position 1653: 0.0206663911599708
Position 854: 0.019037386664147317
Position 4078: 0.012525446963218388
Position 1849: 0.010587637280607142
Position 2740: 0.010493512215751658
Position 923: 0.010286653069362595
Position 5033: 0.009836136089723014
Position 724: 0.009051428708525678
Position 671: 0.00796444926683156
Position 775: 0.007602855837812869
Position 1546: 0.005208704527213766
Position 680: 0.005179952898448749
Position 933: 0.005051712852434319
Position 1636: 0.0044110740452040645
Position 1682: 0.002281055028266416
Position 6210: 0.002035705333318943
Position 6046: 0.0018007149908999436
Position 553: 0.0016814750224264392
Position 5592: 0.001610569369863892
Position 803: 0.001377433588916634
Position 158: 0.0012730763533695766
Position 6284: 0.0010346751395926542
Position 6003: 0.000913659724703337
Position 407: 0.0007842522897661171
Position 3922: 0.0007614878093262705
Position 21: 0.0006816675873459178
Position 849: 0.0005981820191033034
Position 1243: 0.0005602028603722749
Position 278: 0.0005294904844035329
Position 2110: 0.0004543980319415894
Position 4064: 0.0003932902970811746
Position 2381: 0.00038085441124524724
Position 949: 0.00037727469249953594
Position 3469: 0.00032588247243803546
Position 2203: 0.0003169352974113788
Position 928: 0.0003129900848262506
Position 117: 0.0002782262674056141
Position 590: 0.0002185949421460273
Position 618: 0.00019399000755596392
Position 980: 0.00019304578868894578
Position 1432: 0.00018445351744213957
Position 32: 0.00010995581724085757
Position 566: 9.770043530293659e-05
Position 1661: 8.178848159574067e-05
Position 885: 6.706299935371918e-05
Position 3779: 5.3756782026356e-05
Position 2120: 4.7796034199193215e-05
Position 555: 4.461126804819618e-05
Position 858: 4.353100983954055e-05
Position 3567: 2.9523852838493126e-05
Position 1182: 2.702980497555415e-05
Position 2837: 2.3601893017264838e-05
Position 1598: 1.8446188107955803e-05
Position 178: 1.7225484370594976e-05
Position 215: 1.5211311183916614e-05
Position 228: 1.3174193637458674e-05
Position 777: 1.2022895611792988e-05
Position 252: 2.9887707975259536e-06
Position 247: 2.4124053796145894e-06
Position 389: 1.4123936585327489e-06
Position 419: 1.0369759949003424e-06
Position 1010: 6.345498801436979e-07
Position 462: 4.3409655145932213e-07
Position 999: 3.2277200532946553e-07
