Gene = UTP15
index = 1542
Annotated 5SS: [  172  1694  2587  2864  3935  4971  6884 11296 12265 13112 13410 13635]
Annotated 3SS: [ 1520  2493  2678  3755  4844  6747 11210 12114 13009 13275 13575 14135]
SMsplice 5SS: [  172  1694  4971 11296 13112 13410 13635]
SMsplice 3SS: [ 1520  4844 11210 13009 13275 13575 14135]
top_k =  1000
Partition function (log Z): 3.3557118313694834

Sorted 5' Splice Sites (High to Low Probability):
Position 4971: 0.9741854505848164
Position 11296: 0.9684004530821911
Position 13112: 0.9477918852579957
Position 13410: 0.8312438801264399
Position 1694: 0.8095208486305516
Position 2864: 0.6427006428505345
Position 172: 0.5441732248262187
Position 13635: 0.536496501074746
Position 2587: 0.4527651207063773
Position 12265: 0.3636455994173181
Position 12038: 0.3614142669379477
Position 3935: 0.28665742393306365
Position 5268: 0.28180685900170555
Position 14928: 0.2682462197290128
Position 446: 0.2639242884888906
Position 97: 0.14898430328971307
Position 14518: 0.13719485641428933
Position 13364: 0.12094059899030421
Position 2770: 0.09750797218013092
Position 3408: 0.09428318798124928
Position 3244: 0.08580328127023482
Position 1253: 0.08267039436461947
Position 3189: 0.08246873138878603
Position 11557: 0.07378657701369748
Position 3702: 0.06950400291428635
Position 13775: 0.06411323076744208
Position 683: 0.055217874334069945
Position 2078: 0.05168327735591581
Position 15069: 0.051232614055204816
Position 3252: 0.04408258545656375
Position 3891: 0.03440760982654389
Position 2153: 0.03309932584356962
Position 13116: 0.02825324856375629
Position 7785: 0.02816296402825219
Position 9530: 0.02712098296113841
Position 2187: 0.026848345463858364
Position 4374: 0.020206858297339137
Position 11478: 0.019727144433651683
Position 605: 0.015913968261938218
Position 687: 0.015647173130402005
Position 2416: 0.015529342275600903
Position 12773: 0.014837289903837633
Position 1707: 0.013969123043698605
Position 2979: 0.013435465030726032
Position 4235: 0.013182342466627651
Position 25: 0.012796468261593585
Position 2420: 0.012322621598360796
Position 15588: 0.012230545115603498
Position 176: 0.01044761713856358
Position 14505: 0.0083127322363935
Position 3601: 0.004937404942554254
Position 2459: 0.0048291826485474506
Position 1335: 0.004730424933757267
Position 14595: 0.004664013273908089
Position 14157: 0.004308852319556046
Position 14537: 0.003982415216190892
Position 13940: 0.003962133187375309
Position 4953: 0.003593935305486459
Position 62: 0.0035654850444430818
Position 2907: 0.0034886944399650298
Position 3886: 0.0030820838089501493
Position 139: 0.0022125943286569493
Position 12014: 0.0017247865349645287
Position 12634: 0.0017179065305034198
Position 1027: 0.0015927790816276058
Position 1302: 0.001580373013724029
Position 1394: 0.0015549815650014226
Position 2800: 0.0014903120372620723
Position 365: 0.0014639084691046805
Position 15457: 0.001439897446756529
