Gene = SPICE1
index = 1312
Annotated 5SS: [  260  8650 11977 15718 21108 21951 26212 46058 46395 47018 49504 54540
 58021 61691 64821 67119 68568]
Annotated 3SS: [ 8550 11928 15573 21013 21843 26092 45917 46256 46751 49371 54391 57798
 61205 64639 67015 68479 69795]
SMsplice 5SS: [  499  8650 11977 15718 21108 21951 26212 46058 46395 49504 54540 58021
 67119 68568]
SMsplice 3SS: [ 8550 11907 15573 21013 21843 26092 45917 46256 49371 54391 57798 67015
 68479 68751]
top_k =  1000
Partition function (log Z): 13.253306048879573

Sorted 5' Splice Sites (High to Low Probability):
Position 11977: 0.9944166111496917
Position 15718: 0.9938592425858744
Position 67119: 0.9825800430797484
Position 8650: 0.9809121328736123
Position 49504: 0.9808264515059333
Position 26212: 0.9771159882902057
Position 54540: 0.9767197547945311
Position 58021: 0.9696398922588214
Position 46058: 0.967592350833033
Position 21951: 0.8854385574349085
Position 21108: 0.8453073618275455
Position 46395: 0.7962995291086683
Position 36363: 0.7277169099799035
Position 68568: 0.5583664751382993
Position 68861: 0.5527397489400934
Position 61691: 0.48065267917246624
Position 499: 0.35132384144080736
Position 63263: 0.3408940870562936
Position 14143: 0.3282927685868583
Position 52953: 0.29005530919835515
Position 29711: 0.27121655862139676
Position 360: 0.26173158822719833
Position 64821: 0.22667626914588276
Position 22352: 0.21778831919124106
Position 43650: 0.2081345558044976
Position 52838: 0.19028958792133213
Position 16619: 0.18172982272371185
Position 47018: 0.1727079864044403
Position 29666: 0.16570411421969972
Position 10290: 0.15663362343661877
Position 36380: 0.14876814956762116
Position 46809: 0.14106144230873122
Position 260: 0.13882584491702743
Position 54776: 0.12707499114316453
Position 15496: 0.12513043028232118
Position 46979: 0.12332743473008739
Position 68825: 0.12318596304738985
Position 71746: 0.11882165103025973
Position 29534: 0.11594439966362548
Position 65664: 0.11523784993071634
Position 70416: 0.10793117096424794
Position 20826: 0.10663974642059597
Position 10075: 0.10218218622626653
Position 14352: 0.09684257587894812
Position 53155: 0.0898264142066137
Position 81: 0.08452052252475337
Position 67858: 0.0799830078326076
Position 9811: 0.0746365069555225
Position 58419: 0.07045955739013238
Position 53755: 0.06708072786329307
Position 46920: 0.06559386988360676
Position 68605: 0.0573995454346633
Position 60933: 0.05734946868716728
Position 272: 0.05418856103032854
Position 20323: 0.05375469925613106
Position 47469: 0.05283087860853312
Position 53694: 0.05203139863587527
Position 25435: 0.04424264505025355
Position 19918: 0.04419527993820219
Position 4470: 0.0410757135782818
Position 10064: 0.04081804348743758
Position 22487: 0.03749351702454746
Position 67741: 0.03685365347164241
Position 1364: 0.03682803582859285
Position 10006: 0.036713180662225765
Position 4456: 0.034173124590273066
Position 24978: 0.033494112360993464
Position 22019: 0.03146591675049617
Position 749: 0.030092282904240663
Position 9975: 0.030005878343341643
Position 62598: 0.02885004320180031
Position 68769: 0.028636611445386477
Position 10245: 0.02832893801019375
Position 55203: 0.02655510403956204
Position 745: 0.02635115875668628
Position 21604: 0.02458016352096643
Position 284: 0.024279037860065203
Position 19206: 0.02353278696562437
Position 54516: 0.0228484482508249
Position 4093: 0.022199720767428825
Position 3482: 0.02211674897228703
Position 24628: 0.02209244374377252
Position 15184: 0.02109300798290705
Position 5258: 0.021015226828328598
Position 2044: 0.019936870718025027
Position 70917: 0.01990538817666775
Position 55652: 0.01937243384041955
Position 53743: 0.019290695993331056
Position 51909: 0.019047552377716694
Position 20396: 0.01809798968007205
Position 68319: 0.017688685105173855
Position 25827: 0.017567128730263892
Position 3619: 0.017246675658483063
Position 787: 0.01700754233228522
Position 20905: 0.01644491872458011
Position 9048: 0.015914892591476472
Position 8660: 0.015774964822399477
Position 6373: 0.01572587602420462
Position 53100: 0.015663584935057852
Position 1687: 0.01482349917522479
Position 71648: 0.014783075999655136
Position 18269: 0.014263466680592874
Position 25061: 0.013624818040398886
Position 62962: 0.013245587774024839
Position 56040: 0.012881267958317016
Position 18537: 0.012280443170860668
Position 5227: 0.01225880333323876
Position 544: 0.01221461972312482
Position 71739: 0.011646076353835839
Position 52722: 0.0114055500804936
Position 23402: 0.011152596881012765
Position 56236: 0.010607072141136115
Position 19254: 0.010579149237668043
Position 50176: 0.010545338302439635
Position 14623: 0.010077307593466237
Position 15204: 0.00988729814176167
Position 25631: 0.00958486053494604
Position 51814: 0.009015613020999296
Position 21096: 0.008816573854280748
Position 63258: 0.008791011506464101
Position 68582: 0.008351431908236966
Position 63275: 0.008288960127925257
Position 15500: 0.008116515185555026
Position 69184: 0.008050725049981196
Position 8088: 0.008030858358411372
Position 20771: 0.007600806469551366
Position 56424: 0.00758757702144431
Position 26868: 0.007466416627999593
Position 19462: 0.007462531804305744
Position 6404: 0.007449937403514105
Position 7172: 0.007254698578585841
Position 25393: 0.007078874486132506
Position 15361: 0.006741293395832869
Position 15210: 0.006651969455419343
Position 57897: 0.0062789944128622405
Position 53760: 0.006144905477713709
Position 1628: 0.0060091141486961226
