Gene = IZUMO3
index = 723
Annotated 5SS: [ 253  465  705 1476 2013]
Annotated 3SS: [ 389  614 1394 1921 2308]
SMsplice 5SS: [ 465  705 1476 2013]
SMsplice 3SS: [ 614 1394 1921 2308]
top_k =  1000
Partition function (log Z): 5.761057516976554

Sorted 5' Splice Sites (High to Low Probability):
Position 705: 0.9887516402175067
Position 2013: 0.9064167944752666
Position 465: 0.6171866297714074
Position 1476: 0.5406518257053657
Position 253: 0.4783798105594511
Position 1491: 0.41586211620460684
Position 1129: 0.2238368226481065
Position 470: 0.2055783274559148
Position 219: 0.08523837554816985
Position 1061: 0.08429690004439315
Position 2195: 0.03176632991837082
Position 934: 0.021825008626995098
Position 1331: 0.015884793485281174
Position 349: 0.009827928130611575
Position 1450: 0.008459798996702586
Position 817: 0.008043953061929896
Position 1987: 0.0030078729505861788
Position 401: 0.0026767817461019203
Position 15: 0.0022516830200922373
Position 490: 0.0021415095318795554
Position 962: 0.0015146587132853927
Position 31: 0.0015058646215904126
Position 835: 0.0011043810301389345
Position 2000: 0.001044836312984156
Position 1593: 0.0009967831479693674
Position 709: 0.0008540759638466989
Position 97: 0.0007630390176073075
Position 1783: 0.0006343302753743944
Position 1774: 0.0005288401460536337
Position 246: 0.0004493990507266163
Position 1833: 0.0003566157465322959
Position 41: 0.00030067164145321
Position 1066: 0.00029902552588798384
Position 1407: 0.0002853833835654162
Position 2043: 0.00022935055992058444
Position 1292: 0.00022663460011397156
Position 325: 0.00021979621588563301
Position 367: 0.00018232227085346236
Position 392: 0.0001713364019396054
Position 1552: 0.00013430038198689953
Position 2113: 0.0001271060647744183
Position 409: 0.00010897681751785283
Position 1587: 9.500417639110988e-05
Position 943: 9.148328283957773e-05
Position 229: 8.825030784303414e-05
Position 88: 8.309600483057576e-05
Position 248: 7.274870524785553e-05
Position 1528: 7.2105192303668e-05
Position 2155: 6.766756162202425e-05
Position 1814: 6.35381595496445e-05
Position 483: 6.286668516020093e-05
Position 938: 6.189523138189341e-05
Position 494: 4.756764287980113e-05
Position 278: 4.5176717588545296e-05
Position 38: 4.091576554372641e-05
Position 1811: 3.694999685492934e-05
Position 156: 3.606972052387427e-05
Position 1154: 3.490318861149359e-05
Position 737: 3.396779222473655e-05
Position 1624: 2.6370254533555755e-05
Position 421: 2.4690569631301617e-05
Position 1051: 2.1619683952711464e-05
Position 1048: 2.0982205209596935e-05
Position 1563: 1.6887101654993965e-05
Position 404: 1.4793722888425562e-05
Position 854: 1.4442135664732576e-05
Position 949: 1.3627775561500797e-05
Position 120: 1.0837510608769857e-05
Position 2017: 9.796999850803916e-06
Position 1174: 9.002771635974836e-06
Position 2171: 8.431575465275488e-06
Position 2242: 7.171583558824776e-06
Position 1803: 6.536736476443734e-06
Position 1394: 4.800321650872915e-06
Position 475: 4.166219622463198e-06
Position 783: 2.5866696065849065e-06
Position 1429: 2.498476987474875e-06
Position 1470: 2.2539343907459605e-06
Position 2357: 1.9124427798049964e-06
Position 1617: 1.8426870788457324e-06
Position 2005: 1.3853666507194273e-06
Position 78: 1.1241410497192672e-06
Position 809: 9.222264394497074e-07
Position 795: 5.539080845591623e-07
Position 647: 2.44408356334419e-07
Position 268: 2.2941883917087537e-07
Position 615: 3.8693669318980755e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 614: 0.9898212770870496
Position 2308: 0.9740812400420656
Position 1921: 0.9593379936755952
Position 1394: 0.9170953061381807
Position 389: 0.3861353020029805
Position 915: 0.32203458600971285
Position 346: 0.021485580979904554
Position 1256: 0.017350868316971278
Position 1449: 0.015333648170064048
Position 1212: 0.01171863695511658
Position 1406: 0.008334205813911127
Position 2335: 0.007486911378503809
Position 1174: 0.006187278767375419
Position 894: 0.004039575432567552
Position 1217: 0.0038739988704778548
Position 632: 0.0034201407177808767
Position 1043: 0.00316898228917026
Position 400: 0.0029372221148873064
Position 927: 0.0020717736132735798
Position 114: 0.0009953902199375004
Position 968: 0.0009686609509283695
Position 568: 0.0009585450533058038
Position 2104: 0.0008845395309340299
Position 1341: 0.0008466762865609397
Position 1639: 0.0006441971103318306
Position 1671: 0.0005628808350646136
Position 934: 0.00038598907610764476
Position 1241: 0.00037259248810504704
Position 1093: 0.0002744912504671281
Position 397: 0.00022356073626400474
Position 875: 0.00021025195357309104
Position 1869: 0.00016834638765552017
Position 793: 0.00011957510252376679
Position 1984: 0.00011075599448239173
Position 637: 0.0001038640232018368
Position 2140: 9.885427707328524e-05
Position 1735: 9.780931829800317e-05
Position 1586: 8.787415352280437e-05
Position 1128: 7.990689157965284e-05
Position 1225: 7.434083375184561e-05
Position 1259: 7.38677590363998e-05
Position 1615: 7.144822432700826e-05
Position 1262: 6.438868130439736e-05
Position 1712: 6.141934185261631e-05
Position 833: 5.338055712579225e-05
Position 188: 4.920661902047532e-05
Position 961: 4.9151495815023435e-05
Position 1926: 4.9088157801782385e-05
Position 1135: 4.6983025731389296e-05
Position 153: 4.5202161031229345e-05
Position 1180: 3.697216262832728e-05
Position 2280: 3.618368326868607e-05
Position 2345: 3.495329392431998e-05
Position 573: 3.440955225222849e-05
Position 2064: 2.9227718661112445e-05
Position 505: 2.8043253494180388e-05
Position 2366: 2.642148975097791e-05
Position 156: 2.434203519094173e-05
Position 729: 2.139628194348366e-05
Position 490: 2.0680049431054412e-05
Position 2110: 2.0518763062361818e-05
Position 1058: 1.9608691412358874e-05
Position 1460: 1.9514498883290483e-05
Position 300: 1.903142737148181e-05
Position 1938: 1.8393048504575886e-05
Position 409: 1.6399702303681332e-05
Position 1705: 1.6055289295848932e-05
Position 2258: 1.4484975017358711e-05
Position 2066: 1.1872035950782354e-05
Position 427: 1.1076421260386593e-05
Position 1596: 1.079397631350357e-05
Position 2171: 1.0659645932838298e-05
Position 1275: 1.0333615536422537e-05
Position 1309: 9.309319602302724e-06
Position 1756: 9.201742391586701e-06
Position 2113: 8.056846517819021e-06
Position 1045: 8.046044069454265e-06
Position 1108: 7.916412698916064e-06
Position 1463: 7.072551835271612e-06
