Gene = ERV3-1
index = 510
Annotated 5SS: [113]
Annotated 3SS: [13238]
SMsplice 5SS: [113]
SMsplice 3SS: [205]
top_k =  1000
Partition function (log Z): -12.92345286038145

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.9313264102516455
Position 10319: 0.31117919704196484
Position 13359: 0.07578194505458123
Position 5801: 0.053271102801763844
Position 7086: 0.04003559153869718
Position 3281: 0.03971890293152854
Position 60: 0.03733190728551852
Position 7533: 0.03440517388742238
Position 1341: 0.032853317813688505
Position 2586: 0.02998025316398966
Position 126: 0.02666608501478734
Position 7538: 0.02655818356211005
Position 11461: 0.020925571696085922
Position 2983: 0.018628502873254876
Position 13365: 0.01823654639719485
Position 5994: 0.014186269376534787
Position 679: 0.013239001775732206
Position 3301: 0.012619250531881687
Position 6198: 0.012508706902199027
Position 2974: 0.009704135510101443
Position 1544: 0.00860725263837897
Position 6182: 0.008598114307653707
Position 474: 0.007817650072805108
Position 2736: 0.005918296088516982
Position 7041: 0.0036628843195286604
Position 9096: 0.0035160925315413554
Position 3390: 0.0028196646911336017
Position 7729: 0.0027480151019614206
Position 3425: 0.0024105775156576183
Position 7679: 0.001391274400134509
Position 5578: 0.0012898357037142273
Position 12706: 0.0010767869506089478
Position 5555: 0.0010427143394768621
Position 1116: 0.000761850041402179
Position 167: 0.0007267416739521202
Position 5431: 0.0004992627964220096
Position 2258: 0.00043703872584569377
Position 2778: 0.00042027259855079125
Position 1684: 0.0002931002387272944
Position 2019: 0.00016584340656276858
Position 558: 0.00016408144118876966
Position 2086: 0.00015319502615167193
Position 157: 0.00014954943242535048
Position 2865: 0.0001335288962466299
Position 5480: 0.00011200782463504345
Position 4806: 9.33436472973308e-05
Position 417: 9.046261113442136e-05
Position 523: 8.720703426629151e-05
Position 2511: 8.182334089419103e-05
Position 3148: 6.10402652774487e-05
Position 5501: 5.464055167458855e-05
Position 3936: 4.549730485205077e-05
Position 358: 4.455311030030357e-05
Position 1578: 3.761998129063106e-05
Position 1665: 3.458860751447612e-05
Position 483: 2.3882625372455727e-05
Position 1524: 2.308379708071266e-05
Position 2564: 2.2044978880602818e-05
Position 1749: 2.182493289210852e-05
Position 330: 1.7899388668544722e-05
Position 2374: 1.7299527769275363e-05
Position 674: 1.672796157368852e-05
Position 1448: 1.368183914544236e-05
Position 744: 1.2840799919864236e-05
Position 1431: 1.1922026363520688e-05
Position 734: 1.139325254163955e-05
Position 1311: 1.1169981151060873e-05
Position 2400: 9.471410226280774e-06
Position 451: 7.916731508531634e-06
Position 3064: 7.620272355717538e-06
Position 1612: 7.000702025807755e-06
Position 1898: 6.249059549540531e-06
Position 715: 5.856959449975036e-06
Position 704: 3.634743672998129e-06
Position 1093: 2.5175219104611375e-06
Position 1105: 2.3311853794281678e-06
Position 684: 1.700840088971674e-06
Position 795: 1.3591038557240426e-06
Position 762: 1.0816181081895253e-06
Position 119: 1.0548282661302397e-06
Position 641: 9.321954540983044e-07
Position 336: 6.590741051023247e-07
Position 1800: 3.774314125957709e-07
Position 597: 2.8790530183542154e-07
Position 351: 2.6406297962083815e-07
Position 572: 2.2400690149566982e-07
Position 314: 1.9648949640583888e-07
Position 3214: 1.717568781988501e-07
Position 3830: 1.6156668842597016e-07
Position 1004: 1.1964487217101987e-07
Position 174: 1.1473259940060967e-07
Position 420: 1.1393881597084924e-07
Position 490: 1.0659752788111102e-07
Position 604: 9.640963207088594e-08
Position 231: 8.607543800803173e-08
Position 343: 8.458566369728826e-08
Position 398: 8.230687044933801e-08
Position 258: 7.842494448500625e-08
Position 594: 7.659666515948813e-08
Position 1240: 3.444247461232454e-08
Position 1235: 2.7141979907895774e-08
Position 1317: 1.6716169889458637e-08
Position 180: 5.0759700212547266e-09
Position 41: 4.088396910107661e-09
Position 11: 3.2602716039693184e-09
Position 49: 1.1628995636421057e-09
Position 13: 1.584530347858209e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10133: 0.41127085796381047
Position 13238: 0.19930828566882938
Position 12602: 0.09938648885827761
Position 14242: 0.09678678150199856
Position 13607: 0.09273291161268907
Position 3179: 0.07493674269873665
Position 7474: 0.0713545622820586
Position 5725: 0.06570582461986216
Position 7013: 0.06289693211304605
Position 13244: 0.05793553628545678
Position 7139: 0.055237720438965646
Position 205: 0.05247905396275561
Position 1193: 0.02974063083472367
Position 385: 0.028916748696193748
Position 2776: 0.025105941724596813
Position 13272: 0.019526112779740847
Position 2293: 0.018970511958693256
Position 3050: 0.01862752339917219
Position 5322: 0.01855859989929701
Position 12492: 0.016315094165712165
Position 6041: 0.014488447761864835
Position 1391: 0.013252194539187799
Position 11350: 0.012710123049958014
Position 5675: 0.012686051853329957
Position 11368: 0.012418050471906786
Position 2318: 0.010689918989984318
Position 2510: 0.010519289376244738
Position 5863: 0.010085037675119595
Position 11611: 0.009972972962274335
Position 6067: 0.009425572638407733
Position 6092: 0.00898791372559502
Position 2456: 0.008194374170587446
Position 3199: 0.0074766141309886664
Position 8834: 0.006381433324605414
Position 12704: 0.0063041620929687936
Position 5895: 0.006262014246915072
Position 1281: 0.005692556188861211
Position 3502: 0.005692133069197001
Position 4867: 0.005599503890387434
Position 403: 0.005513352875915246
Position 2694: 0.005231840192349384
Position 7209: 0.00522981857304601
Position 10813: 0.004856375000553943
Position 11111: 0.004852330297152929
Position 10838: 0.004850222676216327
Position 11648: 0.004575897728370864
Position 5875: 0.004367346060380938
Position 8772: 0.004345349392833172
Position 12802: 0.003898366680056585
Position 8878: 0.0037575285633338856
Position 3486: 0.0033462146832719778
Position 12185: 0.0033060407134806262
Position 2234: 0.0031943737887018646
Position 2547: 0.0025383491615618603
Position 5279: 0.0025245967753465353
Position 3806: 0.002413584604290138
Position 2944: 0.0024125673689415475
Position 6650: 0.0023458313319779283
Position 2875: 0.0022700509924868943
Position 9912: 0.0022593415936580366
Position 330: 0.002143920776510426
Position 4988: 0.0021128167918479284
Position 986: 0.0015583231416589154
Position 10463: 0.001531125384714304
Position 1458: 0.001438400609384118
Position 246: 0.0012336258381311714
Position 2792: 0.001085095647612158
Position 1149: 0.0010667836282400478
Position 5477: 0.0010061946232815262
Position 7800: 0.0009955446408177473
Position 8938: 0.0009885336827817766
Position 5171: 0.0009391424589466726
Position 4884: 0.000918551005292919
Position 2485: 0.0008974985661385097
Position 907: 0.0008880895190784191
Position 5931: 0.0007767781068264814
Position 8618: 0.0007576344792120037
Position 4847: 0.0007449985258085841
Position 10008: 0.0007281165515841415
Position 947: 0.0007166180028476681
Position 2973: 0.0007141575550890668
Position 8351: 0.0007138255885296847
Position 6776: 0.0007005632646153293
Position 5537: 0.0006501814868337156
Position 8385: 0.0006213354878905233
Position 365: 0.0006158880935883137
Position 4719: 0.0005885062344507685
Position 532: 0.0005871408959534068
Position 9771: 0.0005796807419272891
Position 10052: 0.0005784193302486563
Position 4722: 0.0005661892050322521
Position 8536: 0.000562852146359019
Position 5623: 0.0005426592817560364
Position 950: 0.0005400825694029749
Position 597: 0.0005331975628186267
Position 8088: 0.0005330454297750164
Position 9013: 0.0004813943464777119
Position 1653: 0.0004738111957465232
Position 1340: 0.0004472939830438131
Position 8252: 0.00044382916522377316
Position 7119: 0.00043546796571338435
Position 6706: 0.00042159157690881577
Position 1448: 0.00041916953723982104
Position 3255: 0.00041841736354166013
Position 1103: 0.0003758089616398164
Position 6164: 0.00033792370951218605
Position 3665: 0.00030912139032336004
Position 8178: 0.0003041389583152586
Position 2878: 0.0002923806136720201
Position 4769: 0.000278939275140688
Position 806: 0.0002748985600101817
Position 4059: 0.0002739508783698509
Position 3525: 0.00026618495454611873
Position 351: 0.0002567076777963869
Position 1172: 0.00025526569795826114
Position 1004: 0.00023318759636547858
Position 2166: 0.00023318346290951663
Position 5771: 0.0002294505675880023
Position 2075: 0.00021720848112442007
Position 490: 0.00021127569037025068
