Gene = RP11-350O14.18
index = 1169
Annotated 5SS: [ 98 571]
Annotated 3SS: [ 540 2798]
SMsplice 5SS: [103 344 571]
SMsplice 3SS: [207 513 819]
top_k =  1000
Partition function (log Z): -2.9377922573649715

Sorted 5' Splice Sites (High to Low Probability):
Position 344: 0.9003078863160927
Position 571: 0.8533562473910162
Position 103: 0.8061651879527347
Position 1637: 0.481733331150124
Position 2714: 0.3997578789275661
Position 1429: 0.39725681868561874
Position 820: 0.23444500459809609
Position 1707: 0.10617195969075091
Position 45: 0.08542658193298971
Position 1260: 0.0781534044469043
Position 908: 0.07566128928643996
Position 917: 0.014372624541676548
Position 2184: 0.013627465957779843
Position 1834: 0.01349060939773754
Position 1730: 0.013159319252831495
Position 377: 0.012808361964463773
Position 2306: 0.01047884405772826
Position 2374: 0.007351865890830207
Position 1006: 0.006502605521332364
Position 1688: 0.006225925808380073
Position 1303: 0.005200921946911666
Position 1769: 0.0035193547695659168
Position 710: 0.0029145689595378855
Position 869: 0.0027349545007868013
Position 2658: 0.0026976038648155935
Position 1622: 0.002255063358909398
Position 1433: 0.002171078635583273
Position 2176: 0.002159779994825803
Position 348: 0.0021056867590025616
Position 2368: 0.0017470351227664928
Position 126: 0.0015442169903117327
Position 1197: 0.001078330350402609
Position 171: 0.0010689380369779842
Position 436: 0.0009779200106691918
Position 1384: 0.0009206163451287605
Position 875: 0.0008878511517258365
Position 115: 0.0008849596374302998
Position 839: 0.0005815224427207492
Position 1370: 0.0005055686075333054
Position 325: 0.0004902450120574281
Position 453: 0.00042499485836302973
Position 2122: 0.0004137004074719025
Position 1468: 0.00032390138554717153
Position 1181: 0.0002392454569887114
Position 824: 0.00019250238475669118
Position 2015: 0.00018768689781656044
Position 270: 0.00014587658041383838
Position 1701: 0.00013836010273621263
Position 1844: 0.00013320672036188787
Position 1045: 0.00013297074704331775
Position 2734: 0.00013128535955083564
Position 944: 0.00012039349070142499
Position 1213: 5.9235858341990506e-05
Position 2752: 5.370728578874397e-05
Position 327: 3.638865416545915e-05
Position 796: 3.03916523317887e-05
Position 301: 2.9811653207100263e-05
Position 117: 1.7552150517143095e-05
Position 666: 1.6168151900966094e-05
Position 1233: 1.3382852549637212e-05
Position 560: 1.2992292056243198e-05
Position 220: 9.40644446349228e-06
Position 1497: 8.567497299269341e-06
Position 267: 7.331388656613875e-06
Position 408: 7.2310270133259674e-06
Position 1627: 5.725932668332878e-06
Position 689: 4.493618214173751e-06
Position 1591: 1.8689537152791011e-06
Position 190: 1.0833152566446697e-06
Position 742: 8.167939167401086e-07
Position 286: 4.444038430052486e-07
Position 712: 3.0519072973648016e-07
Position 880: 2.786677076037345e-07
Position 1058: 2.6462293472585265e-07
Position 19: 2.0104259016921186e-07
Position 540: 1.1314648925720923e-07
Position 477: 9.641247445049732e-08
Position 606: 9.069598090589749e-08
Position 475: 8.852743517012471e-08
Position 736: 3.7772292338152694e-08
Position 648: 3.675213307036016e-08
Position 464: 2.655012660558501e-08
Position 443: 1.21989469167792e-08
Position 315: 1.1103454852778523e-08
Position 198: 8.006716502861333e-09
Position 309: 7.974982951569597e-09
Position 521: 1.0674028037972873e-10
Position 1452: 2.94243476981553e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 207: 0.8531263499634975
Position 2798: 0.6398752618963665
Position 1521: 0.42818902261455666
Position 1299: 0.39430949396531506
Position 2620: 0.3781768926405438
Position 513: 0.3578122900340954
Position 1538: 0.2035316611329377
Position 472: 0.1734170490496153
Position 819: 0.16764814306338804
Position 540: 0.11328292996011259
Position 1147: 0.11180409222515938
Position 2305: 0.08508213187274113
Position 456: 0.08265913905299152
Position 724: 0.06904328452714407
Position 755: 0.06633040577544544
Position 781: 0.06274834666446341
Position 2121: 0.055134974351273444
Position 1729: 0.04837245485419546
Position 502: 0.03656564763302657
Position 2877: 0.03098879768430534
Position 166: 0.028125836744703283
Position 1329: 0.027720087513469358
Position 680: 0.01856453313347088
Position 1077: 0.01750079493926941
Position 417: 0.012758512361920929
Position 1260: 0.009040696763120014
Position 1685: 0.007252240980246324
Position 420: 0.007116759905791371
Position 704: 0.006239799418835392
Position 1549: 0.005770609337807322
Position 229: 0.005200359015121076
Position 1882: 0.005171978881297232
Position 2558: 0.0045521504172792195
Position 728: 0.004544169475819331
Position 1945: 0.004333954509536986
Position 2747: 0.0036239355058951903
Position 709: 0.0035289241335852567
Position 643: 0.0034184341475718117
Position 683: 0.003069091042861696
Position 686: 0.002559648459529802
Position 2713: 0.0025032994142022607
Position 1447: 0.0023776958324594555
Position 170: 0.0016071840423135426
Position 1833: 0.0015927682988190295
Position 2406: 0.0009701199879300433
Position 241: 0.0007630744347077177
Position 2800: 0.0007502934004158762
Position 762: 0.0007134545351598305
Position 488: 0.0005875357573887846
Position 1983: 0.000581308271119133
Position 2890: 0.0004918086477269301
Position 1954: 0.0004816539772833723
Position 929: 0.00044190858477756147
Position 907: 0.00036157374409293025
Position 657: 0.0003569831224601262
Position 1706: 0.0003211021985850553
Position 2175: 0.0003133251998326561
Position 1734: 0.0003018927797149665
Position 844: 0.00025327705789901565
Position 706: 0.00023555614706440088
Position 792: 0.00020033391260306695
Position 1208: 0.00018088324447652156
Position 1346: 0.00016473132384088615
Position 136: 0.00016406837209668275
Position 1211: 0.00011235092035025569
Position 1093: 9.245968579423812e-05
Position 1786: 8.472524609614146e-05
Position 1264: 8.436222283964808e-05
Position 560: 6.454367658821679e-05
Position 1339: 6.302502129442036e-05
Position 248: 5.576943327360388e-05
Position 1351: 4.767067279154418e-05
Position 663: 4.0254829233308875e-05
Position 286: 3.4521190668166785e-05
Position 848: 3.09979225930527e-05
Position 1229: 2.8464401423096068e-05
Position 1307: 2.318750384932524e-05
Position 1113: 2.2841579321741326e-05
Position 341: 1.639809260459465e-05
Position 1122: 1.4458140228630216e-05
Position 555: 1.410095350334768e-05
Position 660: 1.3357127292477975e-05
Position 612: 1.1129606692891385e-05
Position 648: 1.0315009994929977e-05
