Gene = MPL
index = 857
Annotated 5SS: [  121   425   914  1763  2320  2707  8823  9128 11196 11553 14497]
Annotated 3SS: [  291   734  1463  2156  2579  8637  8984 11035 11455 14408 14710]
SMsplice 5SS: [  121   914  2320  2707  8823  9128 11196 11553 14497]
SMsplice 3SS: [  734  2231  2579  8637  8984 11035 11455 14408 14710]
top_k =  1000
Partition function (log Z): 5.5129267816817435

Sorted 5' Splice Sites (High to Low Probability):
Position 11553: 0.9717138008701646
Position 2707: 0.9528051340852617
Position 14497: 0.896348333671655
Position 2320: 0.8865030004643238
Position 121: 0.8032245163246448
Position 914: 0.778674023456912
Position 9128: 0.7741052886625082
Position 11196: 0.652651493254873
Position 8823: 0.609635462635954
Position 1570: 0.5343648392564646
Position 425: 0.48889301936696583
Position 10055: 0.3557846598700783
Position 14134: 0.2473912410243427
Position 1763: 0.2349884305236687
Position 10720: 0.1893401344223382
Position 11257: 0.08410602113178811
Position 9496: 0.06585889025602265
Position 12808: 0.05023134235181401
Position 10649: 0.04935692708257394
Position 13856: 0.04870362405953262
Position 177: 0.04667210582337982
Position 10795: 0.04582800595144402
Position 8759: 0.03463389341126885
Position 1856: 0.034109820696910764
Position 1755: 0.03348365653850348
Position 12618: 0.03341971655074509
Position 910: 0.031221618617344505
Position 14095: 0.03009186992194239
Position 2731: 0.027598748136422747
Position 11851: 0.024327281407305796
Position 13709: 0.022927950980816382
Position 8775: 0.022814691597099715
Position 823: 0.022484608109278253
Position 6437: 0.02243993534721175
Position 12719: 0.02203101987374536
Position 568: 0.02191241934928465
Position 207: 0.021823178050390947
Position 5525: 0.02085480644145682
Position 12704: 0.01939612164914726
Position 12161: 0.01935828536383504
Position 12926: 0.01866813263668584
Position 7754: 0.018452980527048864
Position 4229: 0.01800879458690976
Position 6916: 0.015495837567227978
Position 202: 0.015345836776179142
Position 12987: 0.012168287531019947
Position 8313: 0.01213376458581043
Position 12971: 0.011892542766940555
Position 1196: 0.009766222936040826
Position 11345: 0.009248948565187012
Position 126: 0.007267987749616968
Position 10481: 0.006733719215513347
Position 13877: 0.005386991859255714
Position 13469: 0.00462183615368114
Position 12156: 0.004545425090689301
Position 11592: 0.004475701567266326
Position 429: 0.004318607343593958
Position 14244: 0.003896327080902807
Position 10727: 0.0035520090840114446
Position 14541: 0.0032588249485927742
Position 2027: 0.0026785515262003775
Position 12915: 0.0022262496321623078
Position 14579: 0.002205089545586382
Position 853: 0.001901013817181777
Position 674: 0.0018864503077220777
Position 11142: 0.001784017949460305
Position 13652: 0.0016476755083358822
Position 624: 0.00118117639381154
Position 410: 0.0011417961350535127
Position 1871: 0.0010989368255126825
Position 108: 0.0010578556887662234
Position 10725: 0.0010300492043098558
Position 455: 0.0005533336116302381
Position 9669: 0.0005417313823374086
Position 10816: 0.0005188564534670205
Position 2689: 0.00044982703949628236
Position 10800: 0.00041100858404034753
Position 11036: 0.00034532672239604497
Position 10632: 0.0003175434448836874
Position 4287: 0.0002965759557770728
Position 1500: 0.0002646426452636934
Position 1557: 0.00016553422753084747
Position 1175: 0.00014670310581369023
Position 3642: 9.723640346615524e-05
Position 1622: 9.410112545033934e-05
Position 1427: 6.480226812823974e-05
Position 657: 6.104784341861403e-05
Position 557: 5.8282097008470805e-05
Position 6381: 4.3359582999602766e-05
Position 572: 3.921613942345455e-05
Position 707: 3.826268482368683e-05
Position 11529: 3.668002824296005e-05
Position 2746: 3.548235855289678e-05
Position 536: 3.167188217411153e-05
Position 137: 3.1373082305335716e-05
Position 796: 2.8512448771543192e-05
Position 642: 2.6656294850540434e-05
Position 391: 2.006844043105988e-05
Position 2263: 1.7105735306434372e-05
Position 439: 1.288807020770464e-05
Position 827: 9.904030127259864e-06
Position 892: 9.636217895853086e-06
Position 226: 7.496492660103044e-06
Position 3333: 7.238459183720104e-06
Position 66: 4.924160292028343e-06
Position 3600: 4.0354805357543e-06
Position 4366: 3.936883111687993e-06
Position 4021: 3.851484380392201e-06
Position 294: 3.7464112088282e-06
Position 505: 2.302977359966217e-06
Position 4861: 1.8094835910976206e-06
Position 3349: 1.3873251504824198e-06
Position 4872: 1.086738757539992e-06
Position 3644: 1.0553085478706693e-06
Position 4520: 9.150858967779391e-07
Position 4403: 6.089129907782754e-07
Position 804: 3.2154570422318333e-07
Position 862: 1.618392128383065e-07
Position 329: 3.1710577176979666e-08
Position 30: 2.6398632546524787e-08
Position 680: 1.3516050093495706e-08
Position 699: 1.0901334774113648e-08
Position 331: 7.444406939220862e-09
Position 283: 1.6178354837233163e-09
Position 479: 2.2901390235073382e-10
Position 461: 9.62880077200487e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2579: 0.9557965684894095
Position 11455: 0.9523780260289945
Position 14408: 0.9442225748733353
Position 734: 0.7193757659368141
Position 11035: 0.6219887136597293
Position 8637: 0.589871796920989
Position 1463: 0.5252855138594118
Position 14710: 0.392502880124098
Position 2231: 0.3646039945246545
Position 8984: 0.3201664394969046
Position 1666: 0.2502000548491581
Position 14671: 0.238164179437121
Position 10513: 0.23805861256422015
Position 2156: 0.21521014661789592
Position 14009: 0.1946549337352269
Position 9845: 0.18302959952907288
Position 291: 0.17942455348437936
Position 312: 0.16646162499376346
Position 2199: 0.14210415629147094
Position 8889: 0.12654089994618653
Position 11107: 0.11306987123001973
Position 14815: 0.10198045313719084
Position 8855: 0.10149369949696532
Position 12557: 0.09802290359391684
Position 9984: 0.09793040888068205
Position 9071: 0.08941917003546203
Position 14064: 0.08026295962265885
Position 14651: 0.07902750085266061
Position 2163: 0.07175246221741505
Position 8722: 0.0683151320482543
Position 2175: 0.05948240800605694
Position 10008: 0.0590532192127293
Position 8951: 0.050858480301922644
Position 12807: 0.0463709043545138
Position 8948: 0.046181011217827105
Position 14608: 0.04482304242914899
Position 768: 0.0404092120193819
Position 14594: 0.03658491467707412
Position 13611: 0.034940989453374746
Position 9344: 0.034405722196812955
Position 11643: 0.0340798554683308
Position 266: 0.030335201426141448
Position 12029: 0.026458052403898254
Position 9415: 0.026332120775277707
Position 11488: 0.024956939211894503
Position 13780: 0.0237224673911211
Position 280: 0.02158281480201187
Position 6320: 0.02154097068317517
Position 10626: 0.020958121817670067
Position 10596: 0.020145751703245666
Position 9104: 0.017351146814323086
Position 4110: 0.017109800540121595
Position 1593: 0.016896257874366657
Position 1482: 0.016383219263061126
Position 761: 0.01637465175432146
Position 14089: 0.014648228033173855
Position 9052: 0.01389549731624151
Position 14688: 0.012779489071077586
Position 7495: 0.012392356776386133
Position 474: 0.011999942243099386
Position 2048: 0.011571295472932945
Position 2073: 0.011563367391741282
Position 10476: 0.011224643109210933
Position 12695: 0.010494769819436787
Position 9947: 0.010037504441540357
Position 804: 0.009817101773759163
Position 12584: 0.008914065335236861
Position 13632: 0.008619524228790776
Position 620: 0.008533384809613631
Position 2638: 0.008106522797824908
Position 811: 0.007884671997050936
Position 1000: 0.007814693120427391
Position 1696: 0.007563518395411283
Position 6649: 0.007557645697746401
Position 1401: 0.00736161362971468
Position 5428: 0.007263674121940892
Position 11141: 0.007026230106261553
Position 687: 0.006180603734043969
Position 8818: 0.005922461734464559
Position 9015: 0.005859593909553287
Position 13358: 0.0057173676453981595
Position 10966: 0.0056026107896593
Position 9885: 0.005598200067144356
Position 2617: 0.005545513769315907
Position 8260: 0.005356471072417506
Position 554: 0.005057649890605445
Position 14578: 0.004990792160709015
Position 7649: 0.004973013729334248
Position 2535: 0.004958593232085258
Position 13814: 0.004947946708946009
Position 858: 0.00467728766249424
Position 5339: 0.004571194207499326
Position 14411: 0.004384317914913901
Position 13713: 0.004211939682283364
Position 10358: 0.00413298767735434
Position 2644: 0.004022069003665277
Position 9253: 0.003833465267395967
Position 350: 0.0037549045211565527
Position 14443: 0.0036846792025916615
Position 2177: 0.003532901656944282
Position 710: 0.003465631786845415
Position 6837: 0.0033812384560064778
Position 8194: 0.0033275820948403855
Position 2207: 0.003300273505548272
Position 8190: 0.0030447318600437343
Position 5431: 0.0027214845409300106
Position 816: 0.0025823639075995474
Position 6802: 0.002572918630251705
Position 1711: 0.0025479322619846416
Position 1818: 0.0025077667349771107
Position 12467: 0.002492893685163773
Position 12399: 0.002440967538361868
Position 5290: 0.0024040813059591007
Position 1331: 0.0024015683653143514
Position 14776: 0.0023039363310121772
Position 1643: 0.0022274524000943327
Position 14716: 0.0022261213777909255
Position 908: 0.0021852167850873383
Position 1630: 0.002013771029783704
Position 1668: 0.001993124189337811
Position 10306: 0.001984012425997703
Position 14631: 0.00197409874882883
Position 876: 0.001953835633939822
Position 12617: 0.001927185694472886
Position 8384: 0.0019051907545706746
Position 13716: 0.001867214423728673
Position 2538: 0.0016280733709161106
Position 5364: 0.0014938186218924302
Position 14821: 0.0014342156158869148
Position 8569: 0.0013775067038710536
Position 428: 0.0013506489794512032
Position 1068: 0.0013465589745717682
Position 9442: 0.0012875820165360386
Position 5266: 0.0012745175315611178
Position 1849: 0.0011020323868648233
Position 7534: 0.0010876100213284864
Position 6682: 0.0010793259738098235
Position 741: 0.0010481526863676627
Position 8370: 0.0010473636868032123
Position 2020: 0.0010467102896560996
Position 13841: 0.0010371991689226874
Position 2172: 0.000984557928569767
Position 8553: 0.0009839459224919112
Position 12718: 0.0009393815252223129
Position 14308: 0.0008904060219592828
Position 1362: 0.0008564907768500952
Position 6346: 0.0008157256232450551
Position 14620: 0.0007942187838043703
Position 6705: 0.0007728449528003139
Position 582: 0.0007608159501108921
Position 378: 0.0007382354091673919
Position 9495: 0.0006741777465814681
Position 318: 0.0006520468255110506
Position 4981: 0.0006358252320935768
Position 12421: 0.0006326527974635232
Position 10337: 0.0006167191121613044
Position 11896: 0.0006001297051524458
Position 511: 0.0005770378600454006
Position 14783: 0.0005356422131774646
Position 3905: 0.0005124130382968493
Position 1081: 0.0005101365165676419
Position 1406: 0.0005007590909737394
Position 14897: 0.0004965974083819523
Position 4106: 0.0004872227799986173
Position 1492: 0.0004658910844935039
Position 10982: 0.0004490251544617053
Position 2679: 0.00042688816781474956
Position 8263: 0.00040497955850880266
Position 493: 0.00039854482774703224
Position 2682: 0.00039729825385872097
Position 1943: 0.00036602543877227065
Position 624: 0.00035536294518720223
Position 1379: 0.00033553303852133093
Position 5001: 0.00032659637556653877
Position 490: 0.00032601949101971944
Position 259: 0.0003234060652859783
Position 962: 0.00031416226425567934
Position 205: 0.00030099087172942156
Position 770: 0.00027791749342470813
Position 1365: 0.0002682952683477401
Position 14946: 0.0002658667968220212
Position 12036: 0.0002486540389831951
Position 1296: 0.00022772929529214046
Position 13407: 0.00021434035391775915
Position 4130: 0.00020342085033263758
Position 1386: 0.00018872677701356518
Position 13464: 0.0001885079343092203
Position 14461: 0.00017804395311799484
Position 673: 0.00016005592451451996
Position 1434: 0.00015813802163937312
Position 374: 0.00015304710810704443
Position 1026: 0.00013383997751791898
Position 6739: 0.0001318638566132518
Position 6165: 0.00012659862379114662
Position 14656: 0.00012435272702616363
Position 1679: 0.00012035477093234642
Position 1907: 0.00010892712090697818
Position 12404: 0.00010048047678191949
Position 738: 9.32055953795934e-05
Position 5145: 8.720947312277006e-05
Position 404: 8.701298484448617e-05
Position 11951: 8.557989024261331e-05
Position 13294: 8.511473231493088e-05
Position 11850: 8.225132933432229e-05
Position 1595: 7.138552585941666e-05
Position 1730: 7.100338953966178e-05
Position 5174: 7.03205661557639e-05
Position 3389: 6.673328637955825e-05
Position 329: 6.098385090491836e-05
Position 12320: 5.3045460920981684e-05
Position 819: 5.116992049766221e-05
Position 1005: 4.961968178007448e-05
Position 185: 4.2899128996374275e-05
Position 12563: 4.2636347301297275e-05
Position 1408: 3.9948244877095615e-05
Position 380: 3.848039773411354e-05
Position 11354: 3.439548522432785e-05
Position 11501: 2.9493683341999726e-05
Position 588: 2.8362559877871113e-05
Position 823: 2.231726596513842e-05
Position 1100: 2.2123804941692238e-05
Position 1758: 2.1402515347405066e-05
Position 529: 1.9369430358903665e-05
Position 384: 1.8646797010553923e-05
Position 11811: 1.8466945923950933e-05
Position 201: 1.7177005024654844e-05
Position 1525: 1.4791528691922682e-05
Position 11344: 1.3890997927992636e-05
Position 13298: 1.351916173123122e-05
Position 1510: 1.0538965156259757e-05
Position 967: 1.0239719679275189e-05
Position 980: 9.83903021749156e-06
Position 888: 9.736615876708452e-06
Position 1530: 9.236331429237425e-06
Position 3385: 8.992650402016859e-06
Position 3599: 8.846229325668799e-06
Position 1046: 8.688921606535914e-06
Position 3226: 6.923816589980759e-06
Position 3407: 6.574866078301514e-06
Position 11928: 6.476391863748939e-06
Position 5148: 6.410859890123383e-06
Position 12473: 5.7295105277914825e-06
Position 1334: 5.690692879347467e-06
Position 1156: 5.5931450608082366e-06
Position 3548: 5.4523509024845804e-06
Position 3545: 5.396496370393802e-06
Position 713: 5.1390843114173255e-06
Position 2700: 4.9760119387668835e-06
Position 4021: 4.536343798276588e-06
Position 207: 4.0230542374556414e-06
Position 9751: 3.281374665297877e-06
Position 320: 2.6071233547418444e-06
Position 1293: 2.2899773547719984e-06
Position 11792: 2.1405154846555175e-06
Position 1183: 2.0148174933533707e-06
Position 479: 1.91039565883691e-06
Position 2504: 1.9052165051209485e-06
Position 536: 1.7478783399317721e-06
Position 3106: 1.6908075466370414e-06
Position 391: 1.5272783362875992e-06
Position 4729: 1.4738738766458451e-06
Position 11760: 1.1391637032044763e-06
Position 4717: 1.1054496909617418e-06
Position 2445: 7.69034146625982e-07
Position 196: 3.653288990586642e-07
Position 3574: 3.0798020210380084e-07
Position 4765: 1.9812081360701982e-07
Position 4502: 1.9722469696938556e-07
