Gene = RP11-330H6.5
index = 1168
Annotated 5SS: [  64  321 1271 1530]
Annotated 3SS: [ 194 1119 1407 6877]
SMsplice 5SS: [  64  321 1271 1530]
SMsplice 3SS: [ 194 1119 1407 1988]
top_k =  1000
Partition function (log Z): -3.535016023138372

Sorted 5' Splice Sites (High to Low Probability):
Position 1530: 0.9285801749439265
Position 321: 0.9193206463579677
Position 64: 0.9012458025324269
Position 1271: 0.7316454389647761
Position 2134: 0.34340937028179797
Position 2734: 0.2579858413371944
Position 1772: 0.1756625678808747
Position 2494: 0.16119991816195298
Position 2712: 0.14544973341490264
Position 572: 0.13485369622485954
Position 2259: 0.12360538642629322
Position 1850: 0.11879466833799772
Position 831: 0.11243463584684157
Position 6978: 0.09235930421657808
Position 8210: 0.07840782273762828
Position 886: 0.0667134489211067
Position 161: 0.06310054907160903
Position 818: 0.061565014102521014
Position 2040: 0.039143844624409875
Position 3436: 0.03334273533778017
Position 8664: 0.028558929753754903
Position 1267: 0.02706082804368833
Position 5664: 0.022189842085977185
Position 6954: 0.020853158834311814
Position 1900: 0.01523192085744545
Position 68: 0.01165414518969812
Position 3066: 0.007524213035175836
Position 580: 0.005575769487285388
Position 9143: 0.0047116758914391675
Position 1894: 0.004223720998142965
Position 4242: 0.0033002639482299398
Position 3444: 0.003291078205516386
Position 5073: 0.0031862239837282193
Position 195: 0.0031667586994447655
Position 303: 0.003161376122572163
Position 325: 0.0029867612866290006
Position 7442: 0.0022389489259745064
Position 4327: 0.0018722475578079399
Position 7001: 0.0016037757669589146
Position 834: 0.001546748380261734
Position 391: 0.001315890760649462
Position 872: 0.0012391745252134441
Position 3440: 0.0011509162696885554
Position 6324: 0.0009650179475248083
Position 2189: 0.0009253847209275309
Position 1009: 0.0009014040170150996
Position 926: 0.0008181443663758344
Position 1195: 0.0006437260220441446
Position 2180: 0.0005987391569027265
Position 3867: 0.000556703470450634
Position 1721: 0.0005210948695482122
Position 2352: 0.00045395578809200076
Position 1309: 0.0003838921047178066
Position 383: 0.0003691510787216801
Position 1263: 0.00036914089594473085
Position 2489: 0.00033175484813073255
Position 2369: 0.0002805766983449928
Position 3957: 0.00019275019460158696
Position 2367: 0.00018230140595787517
Position 2406: 0.00016743974822283045
Position 3529: 0.00016414081531272316
Position 2293: 0.00014329009437298376
Position 465: 0.00013341910654950196
Position 2356: 0.00012996478695697055
Position 657: 0.00012130753829631416
Position 103: 0.00011271260157142259
Position 446: 0.0001121577510102621
Position 1585: 0.00011171080522538616
Position 2832: 0.00010693615533867601
Position 676: 9.913495606683875e-05
Position 1359: 9.60274043211968e-05
Position 422: 5.112509288182891e-05
Position 1937: 5.091894140472168e-05
Position 708: 4.791635161447297e-05
Position 1702: 4.6199234896963794e-05
Position 863: 4.0850099501379335e-05
Position 1324: 3.716824971760644e-05
Position 1430: 3.158150792639267e-05
Position 2320: 2.765713605102801e-05
Position 1907: 2.013213671465076e-05
Position 518: 1.8816194397946546e-05
Position 1153: 1.6823185313823685e-05
Position 540: 1.666220591573276e-05
Position 452: 1.4764038179882627e-05
Position 2498: 1.4569390981900693e-05
Position 2246: 1.450217127174153e-05
Position 1494: 1.4061259449388687e-05
Position 1790: 1.3632763551190778e-05
Position 127: 1.2826587946686729e-05
Position 1715: 1.1282987700793503e-05
Position 1735: 8.40474225140886e-06
Position 1088: 7.790705118533191e-06
Position 1740: 6.560476840405681e-06
Position 623: 4.242443085785518e-06
Position 725: 3.566264408673378e-06
Position 2358: 3.1241368080020507e-06
Position 1598: 2.4816824081094706e-06
Position 532: 1.260705501641915e-06
Position 520: 1.1083746190837785e-06
Position 1351: 1.0001829840151749e-06
Position 400: 9.54997877042849e-07
Position 534: 6.66372100586764e-07
Position 426: 3.427636487490943e-07
Position 211: 2.3402830504967396e-07
Position 117: 1.1431407849841434e-07
Position 547: 9.141422572439214e-08
Position 440: 4.7959676930869234e-08
Position 213: 1.9406330830914514e-08
Position 693: 7.3288740872979785e-09
Position 673: 8.458904765266109e-11
Position 1174: 6.012307233324595e-11
Position 892: 5.966306389233233e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.9249804412352172
Position 194: 0.8493905250767899
Position 1988: 0.670811436593135
Position 1119: 0.49285926059475305
Position 2659: 0.46927852593361924
Position 6877: 0.3881089404076533
Position 1647: 0.31187500550166336
Position 702: 0.26361072528791685
Position 8446: 0.1928792022408123
Position 1162: 0.1013344262295302
Position 2365: 0.09793353105639437
Position 7536: 0.09138386473323144
Position 1122: 0.08946609494988807
Position 8071: 0.0848621074070201
Position 554: 0.07279927840431243
Position 260: 0.07090239364938342
Position 9742: 0.052880702225369704
