Gene = SPINK14
index = 1315
Annotated 5SS: [  67 1241 4638]
Annotated 3SS: [1196 4500 5619]
SMsplice 5SS: [  67 4638]
SMsplice 3SS: [4500 5619]
top_k =  1000
Partition function (log Z): -8.225648721175384

Sorted 5' Splice Sites (High to Low Probability):
Position 67: 0.8270424075423751
Position 1241: 0.4847540241213782
Position 4638: 0.3664252801865306
Position 2355: 0.22724883450825611
Position 599: 0.14695628147119727
Position 4669: 0.10206022495487223
Position 2385: 0.09029417097009436
Position 816: 0.05791679444648644
Position 4850: 0.023699621771842882
Position 2447: 0.01898020099599285
Position 2473: 0.013126896567203736
Position 5451: 0.012454878427847213
Position 4623: 0.011585217152642659
Position 1641: 0.011154824480286115
Position 4303: 0.008893168155389698
Position 2616: 0.00873482936752893
Position 1804: 0.00859455447110884
Position 3168: 0.00804007493189347
Position 5158: 0.006529596601229865
Position 3086: 0.004851917671069882
Position 3487: 0.0040193898634588
Position 279: 0.0038543085387535664
Position 5273: 0.002665186945723504
Position 2506: 0.002651123660960789
Position 71: 0.00223988108531598
Position 4642: 0.0017735966576972668
Position 4443: 0.0015229951873470754
Position 1809: 0.00145138550344755
Position 1517: 0.001421287010577067
Position 1363: 0.0013273654841738226
Position 4860: 0.0012461053871057985
Position 4715: 0.00101669100994504
Position 586: 0.0010135811506864702
Position 1022: 0.0009862848933222493
Position 2603: 0.000967520716843445
Position 730: 0.0008771543478744947
Position 1828: 0.0008601424447259084
Position 4536: 0.0007551141002890814
Position 4522: 0.0006342795118114907
Position 4145: 0.0005429224935727113
Position 805: 0.0005018542281877117
Position 4627: 0.0004907641076154842
Position 4673: 0.00046940077285976016
Position 5033: 0.0004541066065927193
Position 1333: 0.0003925220341477174
Position 4046: 0.0003753415932607687
Position 5306: 0.00031311412709669924
Position 4791: 0.0003059824299755477
Position 4089: 0.00029722857199344785
Position 606: 0.00027593326689193484
Position 3158: 0.0002687513599250794
Position 1700: 0.00014694411549901355
Position 1394: 0.00010269804631985207
Position 3358: 8.861658933362307e-05
Position 982: 7.521111440163071e-05
Position 4549: 6.279519566537757e-05
Position 4501: 5.987978826451796e-05
Position 612: 5.1262625975329925e-05
Position 1064: 4.958118123612242e-05
Position 1404: 3.71887432712957e-05
Position 185: 3.392273716089071e-05
Position 370: 3.250395027262486e-05
Position 83: 3.235039382938624e-05
Position 298: 3.191723643640226e-05
Position 110: 2.3735330522173554e-05
Position 2045: 2.298372955049361e-05
Position 224: 2.2923467992198865e-05
Position 18: 2.028524685251472e-05
Position 869: 1.957787499952129e-05
Position 328: 1.8241402952980486e-05
Position 232: 1.666309931281476e-05
Position 2054: 1.4666476790183972e-05
Position 952: 1.4037980642739572e-05
Position 915: 1.284603621186347e-05
Position 261: 1.0267624250258751e-05
Position 925: 6.64450963396585e-06
Position 398: 5.336395730482871e-06
Position 425: 5.18793357487786e-06
Position 387: 4.8659250525098386e-06
Position 96: 4.121554559676432e-06
Position 998: 3.487944761281872e-06
Position 54: 3.2544570502096485e-06
Position 183: 3.101026939773873e-06
Position 679: 2.24578522830602e-06
Position 408: 1.5115079417604143e-06
Position 1489: 1.088091225345017e-06
Position 1172: 1.0521974860987425e-06
Position 818: 9.27224880581525e-07
Position 212: 9.091914754368202e-07
Position 153: 6.948049503161565e-07
Position 1340: 6.590610088687935e-07
Position 704: 5.056613988244869e-07
Position 665: 4.099000091612945e-07
Position 222: 2.1955387916692515e-07
Position 316: 1.9079811909090336e-07
Position 1186: 1.3567666639660212e-07
Position 32: 1.2779178409260671e-08
Position 56: 7.83487446748768e-09
Position 214: 3.47451979890341e-09
Position 1690: 2.7682502720394477e-09
Position 526: 4.190779950585754e-10
Position 663: 2.4347070966617487e-10
Position 492: 1.828885466764559e-10
Position 1227: 1.2997439457951442e-10
Position 1216: 1.1000880484231345e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5619: 0.8002940665605628
Position 4500: 0.5941510466366393
Position 1139: 0.40316580427360016
Position 2267: 0.2293773086091723
Position 2318: 0.07756257500318782
Position 717: 0.05790411011940151
Position 2147: 0.04688609840704661
Position 1196: 0.0414160561263169
Position 4144: 0.022555096725916043
Position 5201: 0.01681879313354292
Position 4715: 0.015337398057864531
Position 4849: 0.014949599859552359
Position 4688: 0.012765856733956589
Position 5140: 0.010203168202358951
Position 1159: 0.010158115748405685
Position 1117: 0.009339852454918343
Position 2981: 0.00918919190299418
Position 1621: 0.008043932944998614
Position 900: 0.00631148083000594
Position 4168: 0.006307494231597272
Position 3964: 0.004860014770015309
Position 3457: 0.004668130481314287
Position 220: 0.004564132051379924
Position 2472: 0.004398889624256338
Position 1267: 0.00417872354553907
Position 5058: 0.004067439711386296
Position 1971: 0.003822652069768043
Position 1657: 0.003497937959416152
Position 1202: 0.0032368152008711076
Position 5376: 0.003217212665046128
Position 1565: 0.0030202903105411897
Position 4957: 0.0028685454821091704
Position 2741: 0.0024149856919069043
Position 3826: 0.0022363328779965233
Position 482: 0.002227866490888865
Position 3321: 0.0020933492008725057
Position 2013: 0.001946226589090018
Position 3077: 0.0018753084060670801
Position 1332: 0.0013547769685651248
Position 3997: 0.0012261841081410093
Position 5640: 0.0010657218293390574
Position 3690: 0.0010103746253166217
Position 1505: 0.0009874574004810378
Position 2161: 0.0008343290954612257
Position 2574: 0.0007980301546804386
Position 1346: 0.0007752753795367172
Position 2026: 0.0007444207656716911
Position 2441: 0.0007058587540367189
Position 1684: 0.0006860010833612641
Position 4321: 0.0006631113192408144
Position 1629: 0.0006103903652005893
Position 3739: 0.0005926731822453967
Position 2553: 0.0005906902752743811
Position 1019: 0.0005734354533268029
Position 1428: 0.0005485396925720866
Position 3585: 0.000534752437963139
Position 2121: 0.0005320416255034734
Position 1354: 0.00045672674522002145
Position 3074: 0.00044563549319373466
Position 1468: 0.0004446202837442842
Position 517: 0.0004182460830236401
Position 3560: 0.0004149212683244776
Position 5174: 0.000365550100918359
Position 4932: 0.0003593144150929483
Position 1454: 0.0003301555881826711
Position 1660: 0.0003124086936007129
Position 5243: 0.0003074754178110477
Position 2790: 0.00029081485471212483
Position 5569: 0.0002810864192237751
Position 4204: 0.000270634992076472
Position 2288: 0.00025231957631682356
Position 1903: 0.0002393189923187957
Position 4757: 0.00023827303047864657
Position 3994: 0.0002328969799399168
Position 722: 0.00022936555643830807
Position 2988: 0.00021894876590602914
Position 3872: 0.00020151881464227356
Position 259: 0.00019308823960303336
Position 1394: 0.00019203582995740138
Position 1645: 0.00018587623414048816
Position 2097: 0.00018315113114424037
Position 3795: 0.0001721316587802239
Position 4522: 0.00016147685111415287
Position 4731: 0.0001585500374573091
Position 2280: 0.00015801847098427022
Position 2086: 0.00015438279361299474
Position 2953: 0.00013133810490680215
Position 982: 0.00010866710851840487
Position 1516: 0.00010590803591912419
Position 661: 9.978255400445478e-05
Position 2893: 9.487985140498922e-05
Position 298: 8.700536445652966e-05
Position 2285: 8.53795806715436e-05
Position 3020: 7.34049466793109e-05
Position 1575: 6.633877804185086e-05
Position 4045: 6.2500492232692e-05
Position 1145: 5.7006031029908646e-05
Position 5102: 5.3947311557515705e-05
Position 5485: 5.156482100086561e-05
Position 1402: 4.73663282894346e-05
Position 3144: 4.21568741894593e-05
Position 3849: 4.003604602297302e-05
Position 1600: 3.932818209842847e-05
Position 2497: 3.5606152387163656e-05
Position 1240: 3.3101185639095046e-05
Position 719: 2.859647182090947e-05
Position 2413: 2.680209310048848e-05
Position 423: 2.5049648020897424e-05
Position 1703: 2.4538493937714915e-05
Position 795: 2.185765326961021e-05
Position 1525: 2.0483064104445626e-05
Position 570: 2.01112946598146e-05
Position 222: 1.825153375808008e-05
Position 1715: 1.6476962391855406e-05
Position 519: 1.6137904870347845e-05
Position 1998: 1.5791264691963465e-05
Position 1700: 1.551859315841939e-05
Position 278: 1.4797133612923974e-05
Position 490: 1.329715611604466e-05
Position 1487: 1.1333794540549486e-05
Position 815: 1.1196483881520787e-05
Position 1508: 9.422671631792891e-06
Position 952: 8.349320587572262e-06
Position 556: 7.90115795361129e-06
Position 1568: 6.293724357710805e-06
Position 492: 5.9515958566691096e-06
Position 488: 5.681182898198807e-06
Position 484: 5.6079992842330025e-06
Position 1209: 5.529204612616499e-06
Position 486: 5.123253235225695e-06
Position 1456: 4.97804039521939e-06
Position 576: 4.628672307447362e-06
Position 619: 4.239280549825917e-06
Position 998: 4.14495490276553e-06
Position 968: 3.3868260247248403e-06
Position 306: 3.260366768032277e-06
Position 768: 3.204356813203e-06
Position 641: 2.818486197203026e-06
Position 1407: 2.790272218504219e-06
Position 857: 2.6117287969190674e-06
Position 908: 2.408406977535081e-06
Position 925: 2.1968680342459813e-06
Position 612: 1.5697510733847123e-06
Position 875: 1.5448252304706198e-06
Position 1369: 1.3443463893995603e-06
Position 396: 1.2959835119743288e-06
Position 733: 7.835087495272013e-07
Position 261: 7.299235209528583e-07
Position 2073: 6.85936295100995e-07
Position 4748: 6.544048991624793e-07
Position 2578: 3.9950879653447624e-07
Position 598: 3.476473867064453e-07
Position 425: 2.929756896226735e-07
Position 2603: 2.7752752231867956e-07
Position 387: 2.584652193701921e-07
Position 931: 2.03090095299033e-07
Position 745: 1.7159369637461263e-07
Position 579: 1.5654598185806493e-07
Position 663: 1.4573092079082498e-07
Position 2041: 1.3678457510276078e-07
Position 2028: 1.2923062585847733e-07
Position 753: 1.2286077295558204e-07
Position 1028: 8.702992445381149e-08
Position 2569: 7.11126571365778e-08
Position 138: 5.54386311588086e-08
Position 500: 4.536992112277083e-08
Position 760: 4.0891424161255474e-08
Position 939: 3.992563272822232e-08
Position 869: 3.1681434179251154e-08
Position 737: 3.1589060294728256e-08
Position 398: 2.8231139687649296e-08
Position 134: 2.787305024091021e-08
Position 747: 2.4477775529513555e-08
Position 1695: 2.1478335361135362e-08
Position 1746: 1.3615093498758298e-08
Position 770: 1.1774197472483007e-08
Position 805: 9.126042847282017e-09
Position 136: 4.644723989244827e-09
Position 1022: 1.8616115450726801e-09
Position 915: 1.0229483798588676e-09
Position 96: 3.070065661801172e-11
Position 93: 1.3943803207608485e-11
