Gene = CCL19
index = 313
Annotated 5SS: [ 187 1068 1348]
Annotated 3SS: [ 934 1253 1437]
SMsplice 5SS: [ 187  493 1068 1348]
SMsplice 3SS: [ 404  934 1253 1437]
top_k =  1000
Partition function (log Z): -3.242297613837434

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9528097934455542
Position 1068: 0.7821434058052488
Position 493: 0.6287785635906178
Position 1600: 0.049203949251931646
Position 1012: 0.020832546518473223
Position 1005: 0.015471568110244914
Position 285: 0.015234825625470579
Position 321: 0.014679188582698484
Position 1054: 0.006132856444550543
Position 1254: 0.0025271804658755196
Position 352: 0.0023362427680028454
Position 1187: 0.002028842866324228
Position 643: 0.0020220443098011693
Position 1606: 0.001818972524836585
Position 1306: 0.0014884781069013648
Position 273: 0.0010943013637795913
Position 1602: 0.001018603107119366
Position 210: 0.00097126364642176
Position 238: 0.0007848317944103164
Position 1612: 0.0006715706131001114
Position 307: 0.0006159773893809528
Position 1063: 0.0006005932800172991
Position 1072: 0.000449090558306294
Position 392: 0.00036571021416679936
Position 1084: 0.00022421738207920687
Position 334: 0.0001449808961216432
Position 1502: 0.00013649070816890713
Position 854: 0.00010048929796858491
Position 782: 9.569469830818125e-05
Position 649: 7.481857171338251e-05
Position 716: 6.548500818181841e-05
Position 1200: 5.84618253410065e-05
Position 234: 5.694977550450608e-05
Position 597: 5.6247481038800615e-05
Position 1618: 2.6189955808285942e-05
Position 1372: 1.941988574568107e-05
Position 358: 1.2173546183129401e-05
Position 204: 8.416772721702897e-06
Position 1492: 8.050135896532547e-06
Position 760: 7.839050547064556e-06
Position 982: 7.3612058258326725e-06
Position 289: 6.3523540613758595e-06
Position 168: 6.19249608178285e-06
Position 1486: 6.048492537431091e-06
Position 344: 4.418794613084403e-06
Position 668: 3.7317692708269076e-06
Position 708: 3.725356034449157e-06
Position 1454: 3.7190523637046583e-06
Position 1066: 3.1611075254273834e-06
Position 1115: 2.754717452029374e-06
Position 1075: 2.6216323820043978e-06
Position 740: 1.9614554874010173e-06
Position 220: 1.430860369454724e-06
Position 693: 1.4046692506209568e-06
Position 311: 1.3986391912078263e-06
Position 426: 8.156894437383945e-07
Position 127: 4.2913462679907953e-07
Position 675: 3.7417250638087245e-07
Position 629: 3.6605545211532105e-07
Position 463: 2.6034813022434416e-07
Position 978: 1.729009769711378e-07
Position 113: 1.617126578146174e-07
Position 1086: 1.2532964508671802e-07
Position 899: 1.0072881086225066e-07
Position 905: 8.791781275857694e-08
Position 243: 2.7878684907484954e-08
Position 356: 1.9160065012350748e-08
Position 362: 1.710814700789567e-08
Position 394: 1.2776512981212309e-08
Position 370: 4.34759401904797e-09
Position 690: 3.062609992606704e-09
Position 50: 1.995439823121954e-09
Position 346: 1.966838506132535e-09
Position 432: 9.420660228417623e-11
Position 364: 8.487737135160632e-11
Position 396: 6.430978774758169e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 934: 0.7857330806926842
Position 1437: 0.748533023539288
Position 404: 0.6031440591322734
Position 1253: 0.07654270546942964
Position 1294: 0.076370462232447
Position 1665: 0.06732257372691455
Position 990: 0.04202167515848613
Position 1109: 0.020242283331474088
Position 1155: 0.019855466755717584
Position 471: 0.014533872797176018
Position 1170: 0.01286031612826681
Position 897: 0.005877875527752573
Position 853: 0.005432816744860439
Position 967: 0.0035846115173394973
Position 807: 0.0034643605200045603
Position 1686: 0.0034350833514837677
Position 333: 0.002724295588065678
Position 947: 0.0015528351676870748
Position 1186: 0.0015367574445294037
Position 356: 0.0015350342474298405
Position 442: 0.00112044115247138
Position 1207: 0.0010015992879264188
Position 708: 0.0008911875993727448
Position 1299: 0.0008388915692905996
Position 277: 0.0008117569474806228
Position 1473: 0.000753461580260268
Position 1278: 0.0006685417217554293
Position 542: 0.0004291985631810238
Position 873: 0.0002673395412100754
Position 1194: 0.00022230779852232006
Position 475: 0.00020169092001775092
Position 733: 0.0002001435534071329
Position 1443: 0.00018524539356460498
Position 1572: 0.00017949498189107828
Position 1399: 0.0001671704977240141
Position 685: 0.00013761469757918792
Position 1387: 0.00013243337901290957
Position 1041: 0.00011022667449699234
Position 1406: 9.241527752448397e-05
Position 306: 7.809887606295072e-05
Position 1309: 6.610298853292881e-05
Position 255: 4.9473324926559026e-05
Position 294: 4.128942858418457e-05
Position 1531: 2.8859017100843327e-05
Position 1454: 2.8684157347816852e-05
Position 869: 2.796500026032529e-05
Position 642: 2.5974601993776933e-05
Position 567: 2.343025265144243e-05
Position 1451: 1.4400477886137503e-05
Position 1323: 1.2690632144301113e-05
Position 1052: 1.1947936894751758e-05
Position 1475: 1.1744296931309772e-05
Position 1268: 1.057674439935963e-05
Position 325: 1.0551888160334772e-05
Position 1091: 8.931746682903267e-06
Position 713: 8.422044828101343e-06
Position 740: 7.52081639966046e-06
Position 478: 7.123289991154657e-06
Position 1586: 4.862216316801143e-06
Position 1643: 4.589432354044939e-06
Position 1650: 4.558995899810182e-06
Position 492: 4.307210477122903e-06
Position 743: 4.12146788844851e-06
Position 289: 4.09991332604771e-06
Position 781: 3.946901263611832e-06
Position 1066: 3.6810277184747983e-06
Position 1120: 3.135137497644913e-06
Position 1537: 2.0282968850888687e-06
Position 690: 1.7981158712071909e-06
Position 1550: 1.4916773552041057e-06
Position 496: 1.3641131796528102e-06
Position 1016: 1.0245501742915074e-06
Position 553: 1.0072131803166258e-06
Position 1479: 3.8539903779540825e-07
Position 656: 2.4465327214742923e-07
Position 716: 1.9454948642103143e-07
Position 664: 1.4798857202075688e-07
Position 481: 1.3084253806318413e-07
Position 638: 1.0972740084340768e-07
Position 661: 8.6988715250858e-08
Position 508: 3.822136249878676e-08
Position 640: 2.382723927993961e-08
Position 521: 1.590114095623834e-08
Position 749: 1.570143430859487e-08
Position 186: 1.0229508427263448e-08
Position 1497: 9.517141902297012e-09
Position 248: 9.218062079993927e-09
Position 1540: 7.3289674606668226e-09
Position 500: 4.8453757638536444e-09
Position 745: 1.2602813686879849e-09
Position 234: 1.885776356871631e-10
Position 191: 6.508520524425286e-11
Position 516: 2.358867815918023e-11
Position 160: 1.8091499951047583e-11
Position 208: 7.069147613695187e-12
Position 198: 1.4164817542051597e-12
Position 220: 1.0460323352031172e-12
Position 204: 7.103950960844421e-13
Position 214: 4.0238475006184844e-14
Position 202: 1.8442711463400583e-14
Position 216: 9.937409798953665e-15
