Gene = ATG10
index = 106
Annotated 5SS: [   282  15654  86578 192513 206563 280635 281405]
Annotated 3SS: [ 15533  86469 192373 206464 280536 281288 282042]
SMsplice 5SS: [   282   2037  15654  22344  70552  78565  83310 111991 121930 126098
 129263 180391 192513 204342 239704 255302 261621 262491 281405]
SMsplice 3SS: [  1922  15533  22172  70483  78494  83189 111906 121851 126021 129165
 180183 192373 204236 239602 255196 261485 262318 281288 282042]
top_k =  1000
Partition function (log Z): -124.26750867082674

Sorted 5' Splice Sites (High to Low Probability):
Position 15654: 0.9006449193363233
Position 2037: 0.8882037544340714
Position 282: 0.8319254902742397
Position 6825: 0.5568359062589392
Position 22344: 0.5454355210600411
Position 9393: 0.2862516446692209
Position 8959: 0.1752442990725793
Position 567: 0.12585548483774583
Position 22602: 0.06963952633092291
Position 438: 0.06336600471028972
Position 15753: 0.043119456573927746
Position 22507: 0.03702819054807043
Position 382: 0.03230815275818738
Position 571: 0.0236369961773855
Position 1277: 0.02181668461042704
Position 4777: 0.013839398926147327
Position 574: 0.012813233137507834
Position 839: 0.012552583286198616
Position 1707: 0.010835532693358383
Position 1515: 0.009760836048728594
Position 4567: 0.009462728330443322
Position 21546: 0.008854601810282123
Position 83: 0.008316999025851158
Position 3917: 0.007901863799177462
Position 5806: 0.0069883784140430585
Position 4303: 0.006841506068325829
Position 1248: 0.003526910057046221
Position 260: 0.002891169464984867
Position 5797: 0.0024503778734706492
Position 547: 0.0023015156935673386
Position 155: 0.0021314068834165307
Position 15625: 0.0019146891055632092
Position 524: 0.0014236729084996323
Position 2068: 0.0010908710678875458
Position 1763: 0.0010647020801903156
Position 726: 0.0010530703509995787
Position 7658: 0.0010201823559854797
Position 8253: 0.0009579208927579369
Position 5802: 0.0008646301239537916
Position 1651: 0.0008335925604153663
Position 6780: 0.0006528705437302397
Position 2875: 0.0006407200877043286
Position 7320: 0.0006247679693711886
Position 286: 0.0006046103939321831
Position 1070: 0.00035611843019659796
Position 339: 0.000340077806978165
Position 7806: 0.00028339189152077986
Position 1678: 0.0002795630811250153
Position 506: 0.00025701961935448565
Position 6789: 0.00025223156313645056
Position 1366: 0.0001567525845694734
Position 195: 0.00015253782950494564
Position 689: 0.0001429819722209436
Position 1541: 0.00012333058006465305
Position 854: 0.00011032276880940434
Position 308: 0.0001061566948321688
Position 150: 0.00010235604027129686
Position 8911: 8.389912745117435e-05
Position 311: 8.258553012417814e-05
Position 1851: 5.3788156543218e-05
Position 1715: 4.9856805961821816e-05
Position 160: 4.7322064027488564e-05
Position 629: 4.651857834272232e-05
Position 1785: 4.383039460634494e-05
Position 1802: 4.14856995292051e-05
Position 428: 4.014775162616762e-05
Position 1200: 3.5239566880668674e-05
Position 1320: 1.2972474697376754e-05
Position 1286: 9.751670638799338e-06
Position 1383: 8.793642464487864e-06
Position 1952: 2.2366747323274214e-06
Position 2148: 1.9506819329728854e-06
Position 677: 3.0459726061382035e-07
Position 938: 2.5448315150069196e-07
Position 660: 2.511000197802149e-07
Position 808: 2.3662819417190238e-07
Position 175: 2.0681277148216252e-07
Position 1945: 1.4436302773204515e-07
Position 620: 1.2771828606230553e-07
Position 1038: 1.229525613670917e-07
Position 2003: 8.763690117244679e-08
Position 4264: 8.274237266224326e-08
Position 137: 2.234555485457711e-08
Position 228: 8.404867864753363e-09
Position 452: 6.598148902879999e-09
Position 2837: 6.008937380413339e-09
Position 3612: 4.6445106197915004e-09
Position 526: 1.0636167754633584e-09
Position 23: 2.4353516164933664e-10
Position 401: 1.5892302898289377e-10
Position 1058: 9.369890883706913e-11
Position 993: 8.019008720823678e-11
Position 587: 4.510757853319896e-11
Position 512: 1.7271148270195417e-12
Position 585: 3.522723905185907e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15533: 0.9103953444603685
Position 1922: 0.8855758883841837
Position 22172: 0.47869414109354086
Position 6656: 0.4758236976803857
Position 23130: 0.3848205802582431
Position 22194: 0.21464392413972383
Position 9283: 0.18902061989057367
Position 22422: 0.18045757301010443
Position 8695: 0.12286344843115587
Position 15726: 0.11924842747715479
Position 357: 0.10666804188356975
Position 23010: 0.04842946097934653
Position 6680: 0.04073438712803611
Position 9137: 0.03631505064618994
Position 8900: 0.029027840943482142
Position 9055: 0.027983829220051288
Position 20401: 0.024451792938184017
Position 23695: 0.02333162908699986
Position 21428: 0.023263463950503018
Position 1129: 0.022999414684523458
Position 6730: 0.02246654922495709
Position 18018: 0.020143028299514247
Position 22943: 0.01966821077565112
Position 447: 0.018055863640105856
Position 24149: 0.01642617676995014
Position 25944: 0.01624086391569639
Position 19279: 0.015062584019469999
Position 19024: 0.013526942753886448
Position 8717: 0.01276822276710813
Position 8858: 0.011459047138193158
Position 9161: 0.010510809195699184
Position 4662: 0.010475639254453547
Position 9307: 0.009860915553437748
Position 4489: 0.009592908210380141
Position 24791: 0.008916344671611478
Position 6658: 0.007519441408457326
Position 21941: 0.0072029326368808055
Position 1598: 0.007112404427088929
Position 21981: 0.006321192062674721
Position 6662: 0.0059457163402254955
Position 3777: 0.005800185560100643
Position 16831: 0.005599553258827539
Position 5599: 0.00554313013059268
Position 18923: 0.005333759403077821
Position 22992: 0.005145387714700683
Position 21424: 0.005061041653935991
Position 6549: 0.004978309629476778
Position 9289: 0.004807580995054932
Position 9111: 0.004806474389562868
Position 9203: 0.00474670103204421
Position 17595: 0.004470268536084665
Position 22804: 0.0037902458854122503
Position 17996: 0.0035448581136906573
Position 13250: 0.0031984640859674973
Position 1540: 0.0030922915940917836
Position 4167: 0.0030512957339285662
Position 5614: 0.002841300182331187
Position 1625: 0.0023595646337629633
Position 15906: 0.0022754261742740697
Position 4596: 0.0021999660546326823
Position 3996: 0.002051478980779304
Position 15943: 0.0020297149258592427
Position 1125: 0.0020002157279076552
Position 20774: 0.0019478738321600847
Position 15752: 0.001936825915238095
Position 16134: 0.0017267698913086492
Position 1702: 0.0016285012879669256
Position 13549: 0.0016054838815028059
Position 18311: 0.0015768866048282175
Position 16827: 0.0015425083220080569
Position 1454: 0.0015073488256735132
Position 414: 0.0014239702735032785
Position 3816: 0.0014054044134293943
Position 18331: 0.0013651381517365826
Position 15809: 0.0013366704556220742
Position 8636: 0.0013095735855921987
Position 362: 0.0012739583038694816
Position 4170: 0.0012709179147406956
Position 5693: 0.0012003304666084707
Position 1928: 0.001145980584706146
Position 17618: 0.0011238280380909734
Position 12663: 0.0010439978215638296
Position 11759: 0.001041759000378161
Position 6619: 0.0010193042604898126
Position 1835: 0.0008933413127579685
Position 11912: 0.0008889527102760654
Position 9722: 0.0007549764798132554
Position 683: 0.000754663667552652
Position 7539: 0.0007508577182027487
Position 10939: 0.0007438802843092577
Position 2800: 0.0007306004715652148
Position 18296: 0.0007240016412976229
Position 5713: 0.000698626477588733
Position 468: 0.0006843764400386863
Position 7254: 0.0006842247717262948
Position 716: 0.0006550041397055211
