Gene = SPATA31D4
index = 1303
Annotated 5SS: [ 186  988 1647]
Annotated 3SS: [ 941 1585 1940]
SMsplice 5SS: [ 186 1647 1841]
SMsplice 3SS: [1585 1731 1940]
top_k =  1000
Partition function (log Z): -6.210360607488678

Sorted 5' Splice Sites (High to Low Probability):
Position 186: 0.9422805787129745
Position 1841: 0.7633459229909207
Position 1647: 0.6755015781707288
Position 2032: 0.49369826399795236
Position 988: 0.27764617388708795
Position 458: 0.23381974419928347
Position 3685: 0.09660864588865133
Position 1336: 0.07825032288647539
Position 1860: 0.02690135811159981
Position 903: 0.01090578408225053
Position 440: 0.010075114081137562
Position 5580: 0.009390774961781506
Position 4276: 0.008698544205532472
Position 268: 0.006775760225646713
Position 5481: 0.005672049846426684
Position 97: 0.005075184735667649
Position 196: 0.003770189166465682
Position 135: 0.0020900883988574474
Position 2639: 0.00190474807584623
Position 586: 0.0017568789088363928
Position 6048: 0.0016891414653907497
Position 5550: 0.001532723970495537
Position 1020: 0.0009808590523922396
Position 371: 0.0009245800774988705
Position 200: 0.0008217874650552673
Position 1202: 0.0007342010952802508
Position 649: 0.0006606008133201247
Position 1256: 0.0005997171419054193
Position 1072: 0.0005478281532709098
Position 338: 0.0005476368541369177
Position 101: 0.0004923418678112286
Position 1298: 0.00046149237895640747
Position 3370: 0.00039795736484354643
Position 3347: 0.00037708472439025765
Position 5460: 0.00036250768082220734
Position 1821: 0.0002542961343657375
Position 1816: 0.00024271439231736446
Position 1391: 0.00022242159295830785
Position 1361: 0.0001863290070431807
Position 723: 0.0001835612557066971
Position 1189: 0.00014010126282533965
Position 993: 0.00010271863420829753
Position 894: 8.430376489068617e-05
Position 1865: 6.0103233005054646e-05
Position 349: 5.976927130324364e-05
Position 2027: 4.484967024568773e-05
Position 2036: 4.4511771285526645e-05
Position 119: 4.0515255415749485e-05
Position 355: 2.696166403228203e-05
Position 107: 2.3708689991764253e-05
Position 568: 1.906080449710102e-05
Position 272: 1.5067338941279132e-05
Position 1364: 1.3077732844684209e-05
Position 64: 1.0987468993790638e-05
Position 499: 9.950388786549866e-06
Position 1763: 5.921457859078379e-06
Position 263: 5.033350314361479e-06
Position 683: 4.658245847638979e-06
Position 1741: 4.212767724013932e-06
Position 665: 4.191137040605716e-06
Position 1767: 3.838590525882973e-06
Position 381: 3.0210396722957838e-06
Position 451: 2.389400003952631e-06
Position 598: 1.8998639963007808e-06
Position 230: 1.52630571677938e-06
Position 475: 1.513921266617121e-06
Position 146: 1.4266282641546069e-06
Position 410: 1.386858427736419e-06
Position 523: 9.712224253280752e-07
Position 849: 4.7287259148341187e-07
Position 2007: 4.305971829672231e-07
Position 448: 3.620752546988826e-07
Position 2104: 2.822046125936323e-07
Position 2023: 1.6371087395637198e-07
Position 110: 2.8179192797737964e-08
Position 125: 2.4864108904328047e-08
Position 224: 1.4020486134126974e-08
Position 298: 1.2224822046076486e-08
Position 1595: 8.275528339341083e-09
Position 2000: 1.966401479440918e-09
Position 284: 1.4135908484878344e-09
Position 16: 1.2006666309357752e-09
Position 407: 1.782916503903342e-10
Position 417: 1.914597718506799e-12
Position 1787: 1.6426242408614626e-12
Position 329: 1.1543872526239477e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1585: 0.714796664422289
Position 1731: 0.6629501919469201
Position 1940: 0.5646603994994733
Position 337: 0.2231118513649401
Position 941: 0.20287397691639333
Position 2125: 0.15173534978276995
Position 6009: 0.12139321027754706
Position 1964: 0.08579615125996612
Position 1519: 0.07145480795286169
Position 6265: 0.0707347217084193
Position 5540: 0.05941265905542342
Position 5858: 0.05488997089333342
Position 5388: 0.053555781661642196
Position 3461: 0.04888382386939775
Position 4948: 0.04534376311999554
Position 1068: 0.04095123860232565
Position 831: 0.040698111715773935
Position 2861: 0.04049559535550367
Position 3598: 0.03898822743257411
Position 5426: 0.02760920434097102
Position 2364: 0.02700052351118625
Position 4741: 0.02362976639069248
Position 5752: 0.017398337429885398
Position 1491: 0.016444305304948705
Position 5173: 0.014426638062500427
Position 3579: 0.012774852651536866
Position 384: 0.011159684290346444
Position 2629: 0.010522077627424778
Position 2170: 0.009795527809539375
Position 2017: 0.009355893344587042
Position 1271: 0.008166586991304034
Position 1507: 0.008149161500452045
Position 4132: 0.008132812062288658
Position 2701: 0.007921054381178991
Position 1899: 0.006686770738216664
Position 3752: 0.006462672008296987
Position 762: 0.006423385494259214
Position 1045: 0.006210306128289137
Position 2042: 0.006041028192430821
Position 754: 0.005674256022447945
Position 662: 0.005652059627694191
Position 737: 0.005643574048760029
Position 3437: 0.005582474034812207
Position 1156: 0.005536107558402013
Position 4506: 0.005496421644710444
Position 4523: 0.004723619437525078
Position 6090: 0.004384757877881422
Position 947: 0.004336374544541522
Position 3528: 0.004113271226875248
Position 3173: 0.003935274760464838
Position 3308: 0.003666402140076175
Position 2809: 0.0033339471730393635
Position 1744: 0.002873158066477978
Position 4893: 0.0028164386271699463
Position 5459: 0.00275711475170419
Position 6127: 0.002644282370487934
Position 890: 0.0024799061413129796
Position 4427: 0.0023896617700341033
Position 4270: 0.002174135418811173
Position 4625: 0.002134767623980881
Position 3620: 0.0021192128080199943
Position 4704: 0.0020525032281526493
Position 2479: 0.0019066404840546568
Position 4308: 0.0017955446739090723
Position 2838: 0.0017113112806908476
Position 3677: 0.0016778111854277862
Position 2490: 0.0016561395119381475
Position 2671: 0.001652706900897748
Position 1076: 0.0014765060154168436
Position 263: 0.0014521741753264225
Position 2560: 0.0014437336585491282
Position 2310: 0.0014031318053825798
Position 6299: 0.0012353047707381291
Position 683: 0.0010258338526482383
Position 4764: 0.0010013103965809337
Position 4193: 0.0009737051227115611
