Gene = AC026740.1
index = 14
Annotated 5SS: [218 555]
Annotated 3SS: [458 650]
SMsplice 5SS: [150]
SMsplice 3SS: [458]
top_k =  1000
Partition function (log Z): -15.020565782483738

Sorted 5' Splice Sites (High to Low Probability):
Position 150: 0.2890181190624952
Position 55: 0.1741088449940975
Position 222: 0.08949399505305614
Position 198: 0.0879669763318631
Position 270: 0.0766599465786839
Position 174: 0.05972974496014667
Position 318: 0.0351620620524216
Position 366: 0.028693475031129703
Position 156: 0.021486615252958575
Position 535: 0.017385147414330185
Position 439: 0.0168830714039389
Position 487: 0.013762307343586296
Position 414: 0.009303605781387914
Position 559: 0.008801889056527283
Position 204: 0.007745799913620561
Position 631: 0.0076108219201310974
Position 511: 0.0072583812274408435
Position 655: 0.005999140028372677
Position 122: 0.005175181649432534
Position 463: 0.005166591741068034
Position 607: 0.004428950220027895
Position 252: 0.003580701242793894
Position 703: 0.003558539630183278
Position 728: 0.003532001601046324
Position 800: 0.002946502677134781
Position 752: 0.0025352759416064604
Position 300: 0.002275859585451028
Position 348: 0.002007718359220318
Position 541: 0.001307927501438269
Position 493: 0.0012495177489547204
Position 445: 0.0009689584681851726
Position 396: 0.0009062764852129669
Position 213: 0.0007622267649260454
Position 782: 0.0007453145649618839
Position 637: 0.0007168721257051865
Position 261: 0.0006269636596552306
Position 73: 0.0004932792151734674
Position 309: 0.00030839288914302375
Position 589: 0.00028045900180019844
Position 357: 0.0002777083178853447
Position 734: 0.0002710649455034866
Position 685: 0.00024417274401085555
Position 502: 0.00010435111331741321
Position 405: 6.624685696449477e-05
Position 550: 5.191661202614145e-05
Position 646: 3.769834301597076e-05
Position 694: 3.1847093834899346e-05
Position 791: 3.136288238738622e-05
Position 598: 2.886054667465191e-05
Position 830: 2.160520224833189e-05
Position 18: 4.4354257400447624e-08
Position 250: 3.83513842523144e-08
Position 298: 2.552729796651714e-08
Position 346: 2.478649412144681e-08
Position 394: 1.0291844957604701e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 458: 0.32286221755691286
Position 889: 0.1985143302979851
Position 506: 0.08589102941271297
Position 409: 0.04923945337926096
Position 169: 0.04394258786190267
Position 747: 0.03459970484094424
Position 361: 0.03453742880477723
Position 602: 0.02606339865885461
Position 650: 0.02582609184713812
Position 313: 0.023058994803180185
Position 554: 0.02247389980343277
Position 795: 0.020783711261456388
Position 698: 0.02044447161352228
Position 265: 0.018083108823852095
Position 217: 0.013069531194220744
Position 843: 0.007509763460701513
Position 383: 0.007382159334462039
Position 769: 0.005401942121293003
Position 576: 0.005390609028553577
Position 672: 0.0047017326394749315
Position 239: 0.004445075364674848
Position 287: 0.0039630013998704725
Position 1010: 0.003099423448719801
Position 927: 0.0029174908772059012
Position 335: 0.0028083353051811142
Position 898: 0.0024435692594288808
Position 982: 0.001658673507036658
Position 971: 0.0016217196324865833
Position 131: 0.0015884953974286047
Position 935: 0.0011003622569480478
Position 1053: 0.0006969339193481428
Position 414: 0.0005850869917143253
Position 463: 0.0005112237038773073
Position 473: 0.000508352631812929
Position 511: 0.0004172285485111365
Position 366: 0.0004133549496791549
Position 424: 0.000326122280266803
Position 318: 0.00028652487912449686
Position 376: 0.0002465038693857883
Position 752: 0.00019248931002542247
Position 1016: 0.0001848986468140293
Position 800: 0.0001828979983019929
Position 270: 0.00017559323168668764
Position 866: 0.00017406148370025946
Position 607: 0.0001334280841222028
Position 703: 0.00011972036362520303
Position 997: 0.00011297975265915706
Position 222: 0.00011084935836052789
Position 232: 0.00010868354191316123
Position 521: 8.811420970835905e-05
Position 762: 8.716504756093026e-05
Position 848: 8.190855050687694e-05
Position 174: 7.874039219772724e-05
Position 117: 7.496106437169008e-05
Position 136: 7.36081335294228e-05
Position 280: 5.236636942181507e-05
Position 655: 4.9581454930414885e-05
Position 665: 4.8034698106057555e-05
Position 559: 4.595124598506384e-05
Position 853: 4.4193284247898285e-05
Position 569: 4.392015317883317e-05
Position 484: 4.0415586781389454e-05
Position 434: 3.068607649482666e-05
Position 179: 2.6026646514713548e-05
Position 932: 1.836289145630888e-05
Position 1055: 1.7064031584175374e-05
Position 482: 1.4465728804612175e-08
Position 241: 1.316847296029242e-08
Position 243: 9.055365694832521e-09
Position 145: 8.306278073707155e-09
Position 147: 7.312177137952369e-09
Position 195: 6.7289050483023695e-09
Position 436: 5.937012145863969e-09
Position 289: 5.551678151888764e-09
Position 328: 4.895519816519522e-09
Position 291: 3.4795884868907903e-09
Position 184: 2.134822164943299e-09
Position 193: 1.4243801853032096e-09
Position 102: 1.1946648649976026e-09
Position 385: 1.009028793832813e-09
Position 337: 4.076018807941524e-10
Position 112: 3.36696608281078e-10
Position 339: 2.2221288990205065e-10
Position 88: 1.712684699577182e-10
Position 99: 7.192998180992257e-11
