Gene = MAATS1
index = 811
Annotated 5SS: [  201  3864  4540  5653  6874 12722 23327 27356 29455 30485 34461 36305
 37674 41175 44242 44881 48077]
Annotated 3SS: [ 3786  4381  5568  6816 12539 23148 27197 29271 30341 34343 36232 37526
 40952 44092 44788 47914 62029]
SMsplice 5SS: [  201  3864  4540  5477  5653  6874 12722 23327 25073 29455 30485 34461
 36305 37674 44242 44881]
SMsplice 3SS: [ 3786  4381  5373  5568  6816 12539 23148 24946 29271 30341 34343 36232
 37526 44092 44788 62029]
top_k =  1000
Partition function (log Z): 17.687594830716296

Sorted 5' Splice Sites (High to Low Probability):
Position 5653: 0.9987734637041676
Position 25073: 0.9892933484969098
Position 34461: 0.9821799214795947
Position 4540: 0.9452791798997104
Position 3864: 0.9400069036926942
Position 44881: 0.9304234137181252
Position 23327: 0.9289742818628569
Position 44242: 0.9280653389389495
Position 29455: 0.9014868958422851
Position 37674: 0.8540222439138098
Position 12722: 0.7018240112879146
Position 7082: 0.669275523803495
Position 201: 0.6059188969608298
Position 5477: 0.5342097389852681
Position 48077: 0.4983899251266329
Position 30485: 0.4943978393630849
Position 6874: 0.4916872697734336
Position 36305: 0.44256155769365074
Position 41097: 0.38948719265995685
Position 36309: 0.3590526636779247
Position 30301: 0.3172620079947137
Position 12219: 0.31284423145210755
Position 14924: 0.2984700715403056
Position 9037: 0.28569439256805945
Position 43556: 0.27343232429614744
Position 10241: 0.2634814530962148
Position 26231: 0.2547940506755826
Position 12670: 0.25136550179691197
Position 250: 0.23839510802135191
Position 7806: 0.2335639474286512
Position 12345: 0.2292398548993289
Position 43772: 0.21162430322645273
Position 26223: 0.209833357494944
Position 7795: 0.20259098980262608
Position 41632: 0.16274247258942218
Position 7309: 0.14582441195759527
Position 25974: 0.14176327413898857
Position 40816: 0.13856067681709597
Position 25862: 0.1255925230810024
Position 136: 0.11294552653660579
Position 37629: 0.10435892187325835
Position 30454: 0.1042560530322348
Position 41179: 0.10311652689382886
Position 41034: 0.10236440386493406
Position 29837: 0.09770527810889419
Position 36313: 0.09734311488979555
Position 50544: 0.09661710898909313
Position 44589: 0.08789634384279502
Position 43618: 0.087845684256471
Position 8367: 0.08686844161044731
Position 6494: 0.08448535948128849
Position 36490: 0.08052964654742988
Position 8664: 0.07251380817969959
Position 5481: 0.07056130752440028
Position 26221: 0.06939790847249613
Position 10847: 0.06912535155437957
Position 47447: 0.06822298240939872
Position 44683: 0.054648668739311845
Position 12164: 0.05457099112901458
Position 47599: 0.052385795937533654
Position 41993: 0.04845147133019381
Position 5461: 0.04187603071425638
Position 7377: 0.04090742670081519
Position 30936: 0.032733696891290624
Position 36056: 0.03118537375752607
Position 32469: 0.030591356143761714
Position 42895: 0.030521154914656328
Position 43584: 0.027766255597157938
Position 12730: 0.026528687869119227
Position 25501: 0.026519655841445777
Position 26022: 0.025554625984742556
Position 31961: 0.023238042822856752
Position 20268: 0.021861971916929592
Position 24811: 0.02182799394550302
Position 25934: 0.020939258339844755
Position 18022: 0.020478441466119907
Position 45865: 0.019388553302335545
Position 23331: 0.019017827331392786
Position 43906: 0.018932378557525005
Position 5905: 0.018588444085528757
Position 27471: 0.018522076190169375
Position 23588: 0.017645140627014725
Position 37201: 0.016904987224045282
Position 44533: 0.0164256197324623
Position 23950: 0.016387396243830784
Position 122: 0.016067871387591554
Position 4765: 0.015773126888555224
Position 12314: 0.014628384372754584
Position 37608: 0.014259062395634679
Position 5439: 0.013741917746578096
Position 5885: 0.013545031910671133
Position 41193: 0.013514269390406775
Position 6523: 0.013393334980093355
Position 38858: 0.013344020133704068
Position 41130: 0.013160028841268427
Position 38769: 0.013120829599818857
Position 43914: 0.012628497008946079
Position 23365: 0.012579136890431874
Position 30770: 0.012178335504082382
Position 1035: 0.011868847673992634
Position 44288: 0.011451681385634804
Position 24677: 0.011158603501800724
Position 21650: 0.010985331020791148
Position 12202: 0.010865381084265196
Position 43622: 0.009274273650319312
Position 368: 0.008625298567836927
Position 12232: 0.008250453691567539
Position 37237: 0.008130832525284824
Position 10722: 0.0080356007303271
Position 419: 0.007923456144775323
Position 24719: 0.007816012699448097
Position 11477: 0.007710057739346302
Position 6866: 0.007679821489202018
Position 46225: 0.007626199663334449
Position 25554: 0.007549033558630834
Position 39548: 0.006831144676921931
Position 24529: 0.006658514326895362
Position 148: 0.0066502145274005215
Position 5130: 0.00660513697048724
Position 46120: 0.0065216296174487355
Position 4035: 0.005816716594370687
Position 6508: 0.005559067624203235
Position 1170: 0.005470589651045448
Position 41617: 0.0053966677136547065
Position 2318: 0.005236257560540833
Position 43689: 0.004976075158568978
Position 13093: 0.004915434376441344
Position 25294: 0.004810201489845971
Position 52373: 0.004670304436231432
Position 44689: 0.004592431585845024
Position 4289: 0.004536880188307511
Position 343: 0.00436832951407484
Position 382: 0.004292754437575744
Position 196: 0.004271244881658565
Position 19750: 0.004131634752135644
Position 34839: 0.004041680668658997
Position 24730: 0.003794680596695692
Position 39736: 0.003649912631576639
Position 12909: 0.0036477705812250007
Position 24807: 0.0034737433401508594
Position 3554: 0.0034326004368053437
Position 39273: 0.003211559754525663
Position 6997: 0.0031744094982853422
Position 265: 0.003173597882393335
Position 2876: 0.003031204081486293
Position 34867: 0.00289467970686134
Position 2031: 0.0027278738140122964
Position 5045: 0.002594080695659334
Position 36646: 0.0024471538870778813
Position 43592: 0.0024044975636840025
Position 9720: 0.0024000654902983543
Position 30272: 0.002399501308873024
Position 229: 0.0022751017007877515
Position 5077: 0.0022164860806229217
Position 12205: 0.002102064695790458
Position 38638: 0.0020829174656454234
Position 35158: 0.002009391617881291
Position 34717: 0.002005519036461339
Position 43498: 0.0019525627134233873
Position 43030: 0.0016975457314263543
Position 8643: 0.0015897540384175693
Position 401: 0.0015263584814851842
Position 11126: 0.001519236700596833
Position 35070: 0.0014804900895151421
Position 471: 0.001469521955233069
Position 48907: 0.0014305470730629072
Position 41640: 0.001414959473724962
Position 48418: 0.0013588525465109372
Position 12300: 0.0013145182122864083
Position 184: 0.0012122293232235354
Position 89: 0.0011920911275214194
Position 1898: 0.0010651504877726933
Position 35648: 0.0010529400684790367
Position 29493: 0.001021386569470281
Position 3372: 0.00100488690833217
Position 4315: 0.0008859536406372855
Position 5118: 0.0008333105527047461
Position 41627: 0.0008312984798568043
Position 6525: 0.0008131463059862647
Position 6116: 0.0007763656397848609
Position 28817: 0.0007485217728629102
Position 3078: 0.000713410956325677
Position 3970: 0.0006452576969079698
Position 27560: 0.0006449527310854122
Position 3808: 0.0006208780221692403
Position 30476: 0.0006158280884522626
Position 3607: 0.0005599090308089107
Position 12227: 0.0005475166946137863
Position 49355: 0.0005369322996193137
Position 1939: 0.0005289350560783966
Position 36562: 0.0005197081242361853
Position 27356: 0.0005149410592443133
Position 5109: 0.0005067499678360569
Position 26256: 0.0005051022004778269
Position 5808: 0.0004923861942680993
Position 36454: 0.00048632562926402144
Position 25066: 0.0004429896536207296
Position 6601: 0.00043644649569691624
Position 952: 0.0004156534894223299
Position 25887: 0.00041483097634483596
Position 5220: 0.00040871937897436826
Position 3132: 0.00040601421286556557
Position 581: 0.00040119409343246224
Position 48747: 0.0003959598979819885
Position 328: 0.0003912635803419304
Position 45981: 0.000366930195810118
Position 28694: 0.00035362433975539545
Position 36550: 0.0003059639890895224
Position 482: 0.0003015091118619797
Position 2850: 0.00029891842068311385
Position 4160: 0.00029382818718740343
Position 35164: 0.00028198134299196263
Position 8924: 0.0002767726508040883
Position 6691: 0.00026597015630132906
Position 30000: 0.00025402660984014043
Position 1787: 0.0002472993295727456
Position 3616: 0.0002446646013125331
Position 1204: 0.00024337141847918136
Position 1060: 0.0002391926245137832
Position 3495: 0.0002366173345875802
Position 7968: 0.00023263351037772995
Position 7879: 0.0002234334089501906
Position 4831: 0.00021491640762236747
Position 39531: 0.00020270186727220293
Position 31101: 0.00020259724144777944
Position 625: 0.00019955552680200013
Position 25946: 0.00019265030082487775
Position 2605: 0.0001921998752007914
Position 3426: 0.0001919017810683712
Position 1804: 0.00018925983842790764
Position 5189: 0.00017761886623363454
Position 690: 0.0001769913988615535
Position 6878: 0.00016845225197889162
Position 4925: 0.0001659873541193287
Position 4551: 0.0001650746282577084
Position 1892: 0.00016497183530810885
Position 6665: 0.00015736496175047102
Position 6263: 0.0001532378171401816
Position 32388: 0.00015320667599149715
Position 25563: 0.00015220193195151013
Position 1373: 0.00014463730760781618
Position 6532: 0.00014122881715378284
Position 1693: 0.00014004100193452517
Position 7411: 0.00012586111036400397
Position 30570: 0.00012315025662042766
Position 1470: 0.000115985399492598
Position 2097: 0.00011546514486706768
Position 4546: 0.00011494989633157443
Position 901: 0.00011345057503713667
Position 2447: 0.00011159505981115641
Position 3411: 0.00010894096293372378
Position 6082: 0.00010846518652884261
Position 2559: 0.0001013974562946515
Position 5842: 9.6792229058806e-05
Position 388: 9.500087891486922e-05
Position 338: 9.09374347756169e-05
Position 4344: 8.890292670456153e-05
Position 6510: 8.648022664902019e-05
Position 7178: 8.415314139355792e-05
Position 2678: 8.257673037305255e-05
Position 6685: 7.851182275489122e-05
Position 4133: 7.445855241835653e-05
Position 38526: 7.34949637653349e-05
Position 395: 7.172396765295938e-05
Position 2268: 7.130102968283632e-05
Position 2492: 7.010735153270052e-05
Position 2348: 6.88071132497628e-05
Position 3273: 6.832708825266728e-05
Position 5420: 6.247283172956306e-05
Position 7071: 6.077383732318618e-05
Position 35089: 5.6771327660567884e-05
Position 1129: 5.5048042478961604e-05
Position 6037: 5.373358188569044e-05
Position 39306: 4.780699975397585e-05
Position 2883: 3.890678402389548e-05
Position 3137: 3.720561023650082e-05
Position 1946: 3.406840684831587e-05
Position 1513: 3.269870755057099e-05
Position 2913: 3.121941728795718e-05
Position 1022: 2.867608298946136e-05
Position 26481: 2.579661968236299e-05
Position 28687: 2.5742780038521997e-05
Position 1725: 2.572775916825003e-05
Position 7086: 2.2023365457105187e-05
Position 44891: 2.1440362774650663e-05
Position 44246: 2.1057742576651758e-05
Position 5916: 2.002370303797025e-05
Position 1219: 1.5857229826158942e-05
Position 6461: 1.4570356162009344e-05
Position 4815: 1.2069977307804873e-05
Position 44412: 9.868531163917078e-06
Position 12795: 9.200311145496883e-06
Position 6562: 7.85157915605022e-06
Position 5417: 6.067946964405014e-06
Position 30519: 4.911876888951727e-06
Position 6054: 2.2233780164447123e-06
Position 6014: 2.074374341452462e-06
Position 4914: 1.9156411043623102e-06
Position 5618: 1.8133270758139933e-06
Position 4700: 1.6287774373736336e-06
Position 5768: 1.2587787255967996e-06
Position 124: 9.021815457706193e-07
Position 3913: 8.769835994515728e-07
Position 6149: 8.546369475258861e-07
Position 44: 6.777612702968576e-07
Position 23: 6.000823447273097e-07
Position 5968: 4.73286895052656e-07
Position 6031: 3.9358212044525025e-07
Position 5523: 3.1317974660862555e-07
Position 812: 2.1778619934296417e-07
Position 496: 1.8911268973308983e-07
Position 484: 1.8829134602195143e-07
Position 742: 1.483972925041339e-07
Position 644: 5.558461538841867e-08
Position 596: 4.80259938371256e-08
Position 602: 4.19048646726694e-08
Position 724: 3.383879807083901e-08
Position 666: 2.1008023219457008e-08
Position 836: 1.2912355198508133e-08
Position 14: 5.007594312283198e-09
Position 233: 4.875786363871666e-10
Position 331: 3.008036604952235e-10
Position 5600: 2.811455461379143e-10
Position 456: 1.6113266171813272e-10
Position 519: 2.786314202997376e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 37526: 0.9697406530978547
Position 12539: 0.9618259763029259
Position 23148: 0.9605712460846823
Position 5568: 0.9471265497873813
Position 24946: 0.9442105510117639
Position 3786: 0.9418366845513491
Position 36232: 0.9396928387222326
Position 44092: 0.9301616535018463
Position 34343: 0.8637658971136448
Position 44788: 0.8529348501262003
Position 62029: 0.8003681425638491
Position 6816: 0.664358247608848
Position 4381: 0.6435711189643553
Position 43462: 0.6418064224388165
Position 5373: 0.6111002056720737
Position 26071: 0.5345299021406892
Position 40952: 0.5271162554643227
Position 30341: 0.5094977768831879
Position 29271: 0.4566277500467226
Position 12105: 0.4223063093728932
Position 29363: 0.3580875097245828
Position 47914: 0.3357804217423716
Position 30196: 0.31947829455918797
Position 8884: 0.27453408660159434
Position 7733: 0.2649548714748946
Position 10118: 0.25635768300698075
Position 14793: 0.2544735203276161
Position 12108: 0.21205708685883576
Position 4482: 0.16989791656830444
Position 41489: 0.15922382122788417
Position 7698: 0.14719559003167854
Position 6940: 0.1350680004684345
Position 25746: 0.11971605750001993
Position 34405: 0.11841402436595055
Position 44467: 0.1096660178058076
Position 7253: 0.1073482795845806
Position 6841: 0.10285546940396587
Position 6404: 0.10080819622647191
Position 29745: 0.09695324146892191
Position 6943: 0.09300325405291249
Position 47884: 0.09045946018777422
Position 25840: 0.0885930283634003
Position 40693: 0.08181139322901028
Position 41028: 0.08006772707779052
Position 6838: 0.07519032922301228
Position 10602: 0.07444263467069456
Position 25857: 0.07345844813095391
Position 29400: 0.06944957708845113
Position 47947: 0.06688442853660535
Position 4413: 0.06516575687158126
Position 8588: 0.05500151898691637
Position 30371: 0.05363980362320688
Position 47246: 0.052084517658024826
Position 50480: 0.05181756066266249
Position 44583: 0.050718609658269506
Position 8245: 0.04988543935937801
Position 46072: 0.049355557657020446
Position 5587: 0.049223536267089474
Position 5353: 0.04546569687753506
Position 24978: 0.04534940390555482
Position 44662: 0.04302235505436669
Position 52708: 0.04232280883935666
Position 24575: 0.04125490270008118
Position 7182: 0.03962016917568497
Position 4434: 0.037918802165505014
Position 50402: 0.036293033684346256
Position 47353: 0.035104591223863724
Position 40726: 0.034538668710674895
Position 50522: 0.03382943770970796
Position 7215: 0.033393204679805395
Position 42842: 0.03221870064608265
Position 44425: 0.031737970639459503
Position 32272: 0.0307445628197533
Position 14728: 0.028662602474361025
Position 6906: 0.026825824936765698
Position 47577: 0.026009233711642373
Position 37092: 0.024191665855968554
Position 30396: 0.024007917844729967
Position 36419: 0.023518578571389812
Position 49939: 0.02315562636319251
Position 7012: 0.022942521207894688
Position 20052: 0.02186197191692963
Position 30668: 0.02138086211426412
Position 41848: 0.019919707154595335
Position 38724: 0.019325391743930744
Position 244: 0.019049979833939818
Position 8185: 0.018492801567904362
Position 30702: 0.0184734342829322
Position 29228: 0.018343445551999498
Position 25684: 0.017522942088011844
Position 5738: 0.016530514068113383
Position 40630: 0.01649130653702884
Position 45782: 0.01644778030389929
Position 7046: 0.01637071860577846
Position 951: 0.015364499905550302
Position 17894: 0.0148456704619831
Position 40933: 0.014473561958363202
Position 41911: 0.01444510093319441
Position 5803: 0.014042176550739563
Position 31897: 0.012950409730848498
Position 14764: 0.01269536396064359
Position 47876: 0.01252636502797536
Position 52215: 0.012380673465898988
Position 8568: 0.012298143796811467
Position 25369: 0.012241107863388173
Position 8214: 0.01220583723745637
Position 7641: 0.011876496694530142
Position 36135: 0.011518782711806237
Position 23474: 0.011471776425247335
Position 21555: 0.010985331020791142
Position 41366: 0.010825022035581298
Position 47530: 0.010813931561920846
Position 35845: 0.010678054264664885
Position 44054: 0.010637530313869666
Position 48818: 0.01039180402198027
Position 4629: 0.01013491839436634
Position 35982: 0.010072953802545507
Position 4983: 0.00973717527538462
Position 27306: 0.009406005922765286
Position 6439: 0.009208597864405131
Position 30141: 0.009098729628905749
Position 6992: 0.008843164705670451
Position 12597: 0.008425836948050738
Position 8450: 0.008414961143502502
Position 43665: 0.008141486265987883
Position 25251: 0.007873917165287592
Position 35804: 0.007872286005567787
Position 4383: 0.00784120042623224
Position 25912: 0.00774812344964182
Position 11434: 0.007710057739346304
Position 4332: 0.007663113253337249
Position 25151: 0.007566649658894074
Position 45012: 0.007133226110221404
Position 10142: 0.007123770089234044
Position 7115: 0.007116525029927094
Position 27197: 0.006932182189224406
Position 24676: 0.006816131383517206
Position 24398: 0.006658514326895362
Position 41880: 0.00652042141574893
Position 44804: 0.006494163119692933
Position 23642: 0.006308302987347353
Position 4200: 0.006207752120939979
Position 25444: 0.006176860865701974
Position 23443: 0.006173364201767388
Position 6665: 0.005717691169674822
Position 53714: 0.005699352341858373
Position 4647: 0.005657270571257011
Position 17930: 0.005632771004136801
Position 5393: 0.0056092434390056485
Position 12544: 0.00559188360459098
Position 51218: 0.005460696388206124
Position 39443: 0.005453131392196655
Position 41733: 0.005371049802419575
Position 25633: 0.005290266467642834
Position 6733: 0.005255340296162271
Position 34740: 0.005237239199095142
Position 39467: 0.0052306277835741195
Position 23720: 0.005102902328466104
Position 13011: 0.0049154343764413405
Position 31854: 0.004843459946665114
Position 12576: 0.004813172628867961
Position 8960: 0.004651021793023835
Position 8249: 0.004642169552726644
Position 48097: 0.004600632784485331
Position 7026: 0.0043346810384691905
Position 48649: 0.004302658474942799
Position 19683: 0.004131634752135644
Position 7565: 0.0041253433137737145
Position 46015: 0.003925350695436428
Position 3969: 0.0037939634677849722
Position 48335: 0.0037172623384375343
Position 36160: 0.0034779333283533964
Position 4456: 0.0034479234676741298
Position 40777: 0.0034414822089640774
Position 38642: 0.0034308702360760063
Position 23813: 0.00339795852019229
Position 3351: 0.0033269306826468384
Position 30801: 0.00318617481294457
Position 2198: 0.003147689534274423
Position 7482: 0.003104581379347308
Position 31759: 0.003078772488844868
Position 35024: 0.0030555967596526215
Position 6642: 0.002988391747950412
Position 45631: 0.002877785179109391
Position 8692: 0.002874197086712964
Position 27158: 0.0028061014961473425
Position 10721: 0.0027169078014166216
Position 36196: 0.002547688052148673
Position 7673: 0.0024591065667956533
Position 37565: 0.0024487062928656477
Position 3808: 0.002413658383838644
Position 30120: 0.0023720572569172317
Position 31808: 0.002365400656498302
Position 39129: 0.0022966189286742363
Position 40742: 0.0022778261314179665
Position 38476: 0.0022164789858945878
Position 41730: 0.0021951920242355505
Position 1835: 0.0020903604875695562
Position 9586: 0.002046226446561524
Position 4388: 0.0019912249343787287
Position 43649: 0.00198767145592101
Position 4304: 0.001976402252161078
Position 38815: 0.001938375350676367
Position 36489: 0.001854271876541932
Position 34614: 0.0018320696834755587
Position 45889: 0.0018138072964422054
Position 35744: 0.0017593585858127834
Position 8834: 0.0017332120303609816
Position 2764: 0.0016737920795890683
Position 5011: 0.001647583796229746
Position 14871: 0.0016128940587665408
Position 10964: 0.0015192367005968338
Position 34707: 0.0015158182866533676
Position 1714: 0.0014655105889780466
Position 6682: 0.0013844718407687953
Position 2728: 0.001315759132836841
Position 2267: 0.0012654331675347184
Position 4235: 0.001238815049027595
Position 30890: 0.0012210138856578174
Position 12752: 0.0011827496908500383
Position 25492: 0.0011600049639663242
Position 28618: 0.0011278888926568283
Position 25394: 0.0011229705573959788
Position 45708: 0.0011227348113565226
Position 25770: 0.0010900975674780506
Position 5768: 0.001079950606620146
Position 23766: 0.001069342540255465
Position 49812: 0.0010665657589630294
Position 49146: 0.0010395648396827218
Position 14600: 0.00102569071891821
Position 25210: 0.0010219053834500072
Position 35562: 0.0009691921943030626
Position 38598: 0.0009645194181781059
Position 25286: 0.0009564434510762795
Position 7261: 0.0009216164429083977
Position 8270: 0.0008934239672411205
Position 51636: 0.0008616866109264806
Position 30101: 0.0008437686522619721
Position 6717: 0.0008040606377995457
Position 12817: 0.000796950851294842
Position 5537: 0.0007968795027586902
Position 1033: 0.000793465709433026
Position 25842: 0.0007811964150632729
Position 48482: 0.0007232619584720946
Position 8106: 0.0007072265282660318
Position 381: 0.0007070773739510592
Position 5842: 0.0007060947918834064
Position 4989: 0.0007053652925588064
Position 1663: 0.0006981495203334138
Position 30845: 0.0006700774970862359
Position 37001: 0.0006620609284925875
Position 3483: 0.0006552215752563228
Position 352: 0.0006373437249003338
Position 29755: 0.0006369697602377199
Position 35809: 0.0006208931534042934
Position 38496: 0.0006082825976326256
Position 4395: 0.0005923993667091202
Position 4452: 0.0005876512098405508
Position 39166: 0.0005796705272753691
Position 44532: 0.0005762580604575868
Position 3459: 0.0005732173210077123
Position 3051: 0.0005553295293296017
Position 815: 0.0005476644415265403
Position 216: 0.0005452493708854041
Position 27502: 0.0005376803723620643
Position 3240: 0.0005293982570262162
Position 23734: 0.0005088898675695708
Position 4764: 0.0004978070767121042
Position 25313: 0.0004958986033104463
