Gene = RFC4
index = 1132
Annotated 5SS: [  271  2113  5579  9161 12038 13892 14206 14971 16370 16554]
Annotated 3SS: [ 1970  5499  9080 11917 13747 14084 14844 16288 16439 16630]
SMsplice 5SS: [  271  5579  9161 12038 13892 14206 14971 16370 16554]
SMsplice 3SS: [ 5499  9080 11917 13772 14084 14844 16288 16439 16630]
top_k =  1000
Partition function (log Z): 9.01252336743009

Sorted 5' Splice Sites (High to Low Probability):
Position 14206: 0.9913958592679922
Position 12038: 0.9566330437362774
Position 14971: 0.9454575681811304
Position 16554: 0.9291261740576042
Position 5579: 0.8824755855538332
Position 13892: 0.8711265438036823
Position 9161: 0.8594897446825372
Position 271: 0.8450277410210286
Position 16370: 0.7632185286273372
Position 2113: 0.6887401843570373
Position 1136: 0.21602409457185118
Position 15806: 0.20358605754019193
Position 1140: 0.17775885359489213
Position 9698: 0.1618781452797578
Position 13670: 0.15360963564015148
Position 8082: 0.15243891365883291
Position 406: 0.1329310060303682
Position 8063: 0.12100710798185253
Position 12182: 0.11011823353309852
Position 8126: 0.09821289856849191
Position 5332: 0.07334128431915245
Position 8094: 0.06505327090577571
Position 9678: 0.06385638866376578
Position 3615: 0.06094084946403866
Position 2419: 0.0605230002984894
Position 5893: 0.05873509514630384
Position 12596: 0.03977680449716303
Position 15408: 0.036339411655907476
Position 8437: 0.0336213613206669
Position 10423: 0.031988885900588224
Position 5414: 0.02805793399543312
Position 8425: 0.025916584361653568
Position 9381: 0.024256366328765763
Position 3895: 0.022222941715565506
Position 10419: 0.02167625914828782
Position 15429: 0.01961481894480162
Position 15736: 0.015370905931030097
Position 11532: 0.015105272258141948
Position 626: 0.01353346420483768
Position 12544: 0.01130198514508605
Position 16562: 0.011129975677194317
Position 16558: 0.009151406253553962
Position 15123: 0.00909043333599624
Position 4003: 0.00906968906650309
Position 15473: 0.008983953122557693
Position 5407: 0.008721636200160799
Position 13548: 0.008168967140542854
Position 1275: 0.0078056575509505175
Position 16289: 0.007519111579412258
Position 13190: 0.0071431816658520195
Position 13154: 0.006078403139485551
Position 12247: 0.005740531989000558
Position 2596: 0.005563639020070635
Position 16235: 0.004748548908090575
Position 12228: 0.004353524325124089
Position 4561: 0.003783157943260087
Position 13884: 0.003746259045715361
Position 377: 0.0037161329144984843
Position 5062: 0.0036278578502710007
Position 15831: 0.003479912149871073
Position 1052: 0.0033754806567354513
Position 10750: 0.0031098338826966586
Position 14680: 0.0029226731114741626
Position 2064: 0.002524681449918035
Position 7282: 0.0025034263935023162
Position 1442: 0.0024660394563151733
Position 13876: 0.002192207983254534
Position 9366: 0.0021244193032264706
Position 2001: 0.0018329330198319526
Position 200: 0.0017004290936759312
Position 802: 0.0016212791972660355
Position 166: 0.001572215311524649
Position 14950: 0.0014590247296058876
Position 11514: 0.001444361880575588
Position 1480: 0.0013538298804916533
Position 12042: 0.0011410028262928084
Position 989: 0.0011355577699819121
Position 16375: 0.001071966267266117
Position 6091: 0.0010620828965281395
Position 16189: 0.0010443819671261823
Position 469: 0.0009571900607933249
Position 5342: 0.0009233876608593685
Position 474: 0.0008844166135780807
Position 12400: 0.0008037595930735322
Position 14927: 0.0007194700782741863
Position 1910: 0.0007036811175335535
Position 14369: 0.0006883112970991038
Position 304: 0.0006685548250968788
Position 1514: 0.0006684388446385069
Position 14595: 0.0006463844157303805
Position 967: 0.0005553188115666953
Position 13888: 0.0005401523133866349
Position 5916: 0.0005363750797739451
Position 1168: 0.0003894438832661627
Position 8091: 0.0003542402783526191
Position 343: 0.00032862334195381634
Position 5690: 0.0002874058795580874
Position 85: 0.00026623502200779237
Position 3571: 0.0002651169561627565
Position 4595: 0.0002476750199811874
Position 14516: 0.00022632138617103537
Position 584: 0.00020126732861158096
Position 119: 0.00019887232281726197
Position 790: 0.0001579286216419906
Position 253: 0.00015605196708809826
Position 536: 0.00014657679951710594
Position 186: 0.00014563507102434696
Position 544: 0.00012893155928350738
Position 14757: 0.00011579603748189821
Position 14977: 0.00010238441369506233
Position 13896: 9.314311241308788e-05
Position 1570: 9.226805098727102e-05
Position 12458: 8.993052599142801e-05
