Gene = FCMR
index = 551
Annotated 5SS: [  181  8240  9070 10269 11789 12274 12537]
Annotated 3SS: [ 7903  8955 10045 11657 12129 12477 16850]
SMsplice 5SS: [  181  9070 11789 12537]
SMsplice 3SS: [ 8955 11657 12477 16850]
top_k =  1000
Partition function (log Z): -1.4060917408840958

Sorted 5' Splice Sites (High to Low Probability):
Position 181: 0.9728861588495517
Position 11789: 0.969597875800195
Position 12537: 0.7275406053106327
Position 9070: 0.5863243122649713
Position 12274: 0.41940198203282086
Position 8240: 0.31385582964007563
Position 3962: 0.28686805176578095
Position 10269: 0.2785901910879036
Position 1180: 0.24858311039475528
Position 13488: 0.20014282930978947
Position 8137: 0.16822282012859968
Position 4491: 0.1542846562117019
Position 9090: 0.12787218604324319
Position 9099: 0.12330309698918826
Position 14218: 0.1054863610310714
Position 15698: 0.08692518508259976
Position 13986: 0.07432446921271223
Position 12024: 0.06232721084473466
Position 5969: 0.053843037717421174
Position 8050: 0.05153878548806665
Position 12972: 0.05122759649555504
Position 9103: 0.046532839781791326
Position 6727: 0.04517806764237528
Position 2833: 0.04101878901711675
Position 360: 0.038104051065354555
Position 15008: 0.03671916581539164
Position 2127: 0.034111854540675224
Position 13784: 0.030571738328577416
Position 15342: 0.028785229329030007
Position 12358: 0.028267724428622236
Position 9311: 0.02813266284487446
Position 1669: 0.02472039716131256
Position 14167: 0.02335392434616317
Position 14185: 0.023213155015362245
Position 8042: 0.02266784222812546
Position 14620: 0.02247483200427355
Position 9435: 0.022384928602842236
Position 7939: 0.02112928747069972
Position 3439: 0.020617639361991697
Position 9604: 0.019599629496715253
Position 10151: 0.01827297586157974
Position 13952: 0.017696521709012335
Position 11807: 0.016387431652100284
Position 4022: 0.01569186897134739
Position 7005: 0.014172638512448998
Position 17193: 0.014159343327389192
Position 7996: 0.012434203874667505
Position 11325: 0.011652108189113632
Position 16905: 0.011589350287692248
Position 7162: 0.00967264819224448
Position 3222: 0.009657689530424195
Position 7063: 0.009511401192192211
Position 14078: 0.008872106501886301
Position 9060: 0.008558897988201667
Position 2120: 0.007661656824402876
Position 13313: 0.0068333008160830246
Position 77: 0.006134475147615438
Position 9636: 0.00603934051416645
Position 658: 0.005610877269396242
Position 2868: 0.005495025795607212
Position 11558: 0.005185820575373921
Position 2804: 0.004998844829889903
Position 11308: 0.0034253959531537438
Position 10848: 0.002748440863947817
Position 13934: 0.0024575662887362532
Position 10477: 0.0023041837099757856
Position 4034: 0.0021662618460263363
Position 4517: 0.0018981642493969965
Position 6187: 0.0018933332665814402
Position 7010: 0.0014877416155924476
Position 1369: 0.00135160383258365
Position 9188: 0.001349486811626038
Position 16945: 0.0013344587260771513
Position 13250: 0.0012946172267350128
Position 2338: 0.0012699502665963543
Position 9270: 0.001011995513135098
Position 329: 0.0010087110447272092
Position 14271: 0.0007573031769468243
Position 6800: 0.0007476435596363095
Position 14053: 0.0006866026173435582
Position 1022: 0.0005515209345504969
Position 3623: 0.0004914350836553467
Position 9958: 0.00044061081547687556
Position 4132: 0.00038170348861156446
Position 705: 0.00037207242077320934
Position 12312: 0.000343878254152467
Position 253: 0.0002479362973673417
Position 953: 0.00022799666059015062
Position 682: 0.00022630282357035948
Position 1079: 0.00018370788155602422
Position 405: 0.00018106394437067912
Position 13811: 0.00015265591229564763
Position 334: 0.00014612397713800008
Position 660: 9.74238125348952e-05
Position 185: 7.577959856388378e-05
Position 13456: 6.354028175687374e-05
Position 237: 3.807704347046945e-05
Position 5700: 3.612246820331975e-05
Position 3005: 3.273279033043622e-05
Position 190: 1.864912450238e-05
Position 475: 1.8227194006449527e-05
Position 1938: 1.7762737704442557e-05
Position 2983: 7.036336252126188e-06
Position 287: 3.9420255401591495e-06
Position 523: 3.233916168718686e-06
Position 28: 3.1891558014507397e-06
Position 850: 2.554800889829284e-06
Position 88: 2.3556600687854796e-06
Position 862: 2.3195295104106404e-06
Position 439: 1.936991676443982e-06
Position 69: 1.745229055475134e-06
Position 507: 1.52914135597262e-06
Position 907: 1.2091911986578177e-06
Position 670: 1.0427649802007432e-06
Position 400: 9.546922848251246e-07
Position 2486: 9.484746259571593e-07
Position 756: 6.013259531346778e-07
Position 62: 3.041524142226049e-07
Position 1349: 2.3011031371216625e-07
Position 86: 1.3707784262541396e-07
Position 2153: 3.4292723183642284e-08
Position 481: 1.6014900298841766e-08
Position 11: 6.845311273145859e-09
Position 21: 3.576802831803761e-09
Position 290: 3.0216618984682057e-09
Position 336: 2.7391935893841053e-09
Position 270: 1.241097597120527e-09
Position 52: 1.1441996741994279e-09
Position 407: 4.910672062275877e-10
Position 441: 2.505326847240462e-10
Position 465: 2.1014273530817376e-10
Position 616: 1.4095122575071435e-10
Position 595: 1.2855365811158766e-10
Position 684: 2.7919115391471404e-12
Position 561: 2.958733085001246e-13
Position 394: 9.498147779436017e-17
Position 431: 3.630809541810208e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 11657: 0.9883246860849679
Position 16850: 0.8908130157385727
Position 8955: 0.7631623623723276
Position 12477: 0.7219732189970426
Position 7903: 0.4178810146219453
Position 3874: 0.2834224537077034
Position 10045: 0.23189475644831214
Position 12139: 0.2052587196207485
Position 1092: 0.1721672759481429
Position 11972: 0.17146394851119293
Position 8131: 0.1681322831116193
Position 4444: 0.10280676937908054
Position 14048: 0.09861859516013556
Position 13312: 0.09808049987066463
Position 8839: 0.09367494422098152
Position 13880: 0.07697480675261269
Position 13915: 0.07443908163228799
Position 10186: 0.06304385763609571
Position 13395: 0.05509024452942089
Position 12129: 0.05091447306125349
Position 12163: 0.04873689280468934
Position 2701: 0.0474181535637868
Position 6644: 0.04486980299676764
Position 9208: 0.040159767517983426
Position 13641: 0.03837950772875964
Position 4361: 0.03649633901587905
Position 1966: 0.029436750055735143
Position 1003: 0.027792407717301477
Position 12768: 0.02746376505617779
Position 15195: 0.02682594139654922
Position 15644: 0.026480414786670063
Position 15466: 0.025308413698969124
Position 9029: 0.024898795693090083
Position 13362: 0.024252358021106528
Position 9438: 0.024120744820190932
Position 5840: 0.023697463347282427
Position 6902: 0.023605727633657453
Position 12720: 0.022525641112570254
Position 14503: 0.021914934526540936
Position 1550: 0.021605489588029648
Position 14239: 0.020829352899025676
Position 15567: 0.020017098848374895
Position 14799: 0.019856627459395204
Position 12235: 0.018781351927323615
Position 14952: 0.018329030212111897
Position 3790: 0.017539631174931195
Position 3379: 0.017177574931590337
Position 11261: 0.01712194472703455
Position 1022: 0.01654151692992485
Position 13157: 0.015652231236932837
Position 287: 0.014896177540364156
Position 14119: 0.014874655533132174
Position 16889: 0.014522255423560018
Position 1125: 0.013215550605104974
Position 3102: 0.01307434069848245
Position 17302: 0.012416684355245936
Position 15492: 0.011814025374598938
Position 13852: 0.011585262615208017
Position 9310: 0.011522113267221867
Position 15667: 0.011384313771841955
Position 13435: 0.010938478132805811
Position 5809: 0.01092345029958415
Position 6859: 0.010817133018733943
Position 4364: 0.01012401687853269
Position 17076: 0.00965284869990945
Position 17007: 0.00899756218164476
Position 8761: 0.008236990675919207
Position 800: 0.007864487987679887
Position 5784: 0.007506186679216974
Position 305: 0.0072837874598193
Position 5699: 0.007066890181636227
Position 16648: 0.006889688928211766
Position 2030: 0.005968651733701661
Position 12483: 0.00569968105295336
Position 13815: 0.005570303481222809
Position 11977: 0.005214315773502456
Position 8922: 0.00396772691670306
Position 5888: 0.003901002742830672
Position 8237: 0.0038354710966700734
Position 12188: 0.0035906923623193763
Position 15198: 0.0034599010384217584
Position 1038: 0.0033396078031264534
Position 12536: 0.0033207356591544957
Position 1883: 0.003249731887428713
Position 13656: 0.0031788749866779667
Position 11370: 0.0031413799906067526
Position 4325: 0.002967518993010661
Position 10373: 0.0023041837099757856
Position 16115: 0.0021005507369800157
Position 564: 0.0020044760150518016
Position 10670: 0.0019682095530459344
Position 9911: 0.0019245528650754958
Position 12376: 0.0018074847056337396
Position 943: 0.00177381560920748
Position 1432: 0.0017477054647200803
Position 17383: 0.0017426589721432687
Position 13416: 0.0017333105516750935
Position 14269: 0.0016998562642943963
Position 13193: 0.001668814331719532
Position 262: 0.0016560974013639053
Position 12273: 0.0015988869769956626
Position 4224: 0.0015698506067685228
Position 1990: 0.001533782586620607
Position 6519: 0.0014475512396578993
Position 2781: 0.0012981723852562837
Position 11895: 0.0012320597164825048
Position 2648: 0.0012157267077249241
Position 3826: 0.001138668415723251
Position 590: 0.0010867416536497977
Position 3885: 0.001057814977482039
Position 1546: 0.000987717552964723
Position 6073: 0.0009466684662792282
Position 12023: 0.0009244162374368336
Position 256: 0.000870799218548909
Position 1302: 0.0008640060876725196
