Gene = COG2
index = 392
Annotated 5SS: [  187 17134 18332 20730 22096 26293 27044 29149 32633 36561 41144 42745
 44641 45652 46071 47662 49073]
Annotated 3SS: [16971 18265 20648 21991 26183 26863 29023 32505 36420 41081 42592 44442
 45578 45927 47521 48891 50799]
SMsplice 5SS: [  187 17134 18332 20730 22096 24603 26293 27044 28913 29149 36286 36561
 41144 42745 44641 47662]
SMsplice 3SS: [16971 18265 20648 21991 24539 26183 26863 28822 29023 36041 36420 41081
 42592 44530 47521 48891]
top_k =  1000
Partition function (log Z): 16.735832821026317

Sorted 5' Splice Sites (High to Low Probability):
Position 42745: 0.999828591314219
Position 18332: 0.9847790444238014
Position 17134: 0.9782106729621267
Position 22096: 0.9407905763363998
Position 29149: 0.9386793834872723
Position 26293: 0.9342882135829942
Position 20730: 0.9232908774341654
Position 36286: 0.913268346592441
Position 187: 0.9081456751184854
Position 44641: 0.8958768635973001
Position 36561: 0.8902238321200604
Position 47662: 0.8778482642178607
Position 24603: 0.7154175517640513
Position 28913: 0.6953967896372716
Position 41144: 0.6897685093631493
Position 27044: 0.6464499771676928
Position 24066: 0.45492792148475575
Position 5782: 0.42622546011352425
Position 49073: 0.40220532941776166
Position 25040: 0.3848705878764358
Position 25554: 0.38061133354567783
Position 26631: 0.3549357127522165
Position 47264: 0.3250722050431598
Position 4264: 0.31874505693531846
Position 37271: 0.3057146585242754
Position 45652: 0.2694243420459462
Position 46071: 0.2620874802930688
Position 43708: 0.229735471645652
Position 12226: 0.223127508211257
Position 12327: 0.2176695838158853
Position 1261: 0.2009068513523475
Position 41936: 0.1888135748582422
Position 21156: 0.17686513388052658
Position 41263: 0.16011566148263592
Position 32633: 0.15318138916845855
Position 31299: 0.14547034197184833
Position 13253: 0.11956213827201975
Position 19877: 0.11806390032606054
Position 27017: 0.10826639478269962
Position 26092: 0.10074914728516218
Position 4281: 0.09881489900722261
Position 41620: 0.0955013601355452
Position 38059: 0.07984486444078995
Position 32317: 0.07969366387338375
Position 11716: 0.0741799046853808
Position 40593: 0.07366151622907233
Position 35836: 0.0705556303758563
Position 43394: 0.06565883790889734
Position 41949: 0.06344680520550806
Position 26050: 0.06339310811289675
Position 24687: 0.061104620962225124
Position 4072: 0.06075334988284247
Position 17615: 0.06017726627001837
Position 43375: 0.059897865017966664
Position 24691: 0.057701469391609424
Position 44223: 0.05724257879350542
Position 47205: 0.05411266521413831
Position 31277: 0.0532391041539556
Position 348: 0.05163299011408628
Position 44354: 0.04557934296386658
Position 48047: 0.04507775603573581
Position 16178: 0.041516694087941126
Position 12179: 0.03780273564119977
Position 1057: 0.03689190908788255
Position 28268: 0.03686303290825569
Position 26284: 0.03677519709908994
Position 50922: 0.0358955158671616
Position 12196: 0.03577002734770311
Position 13249: 0.03430717531803964
Position 45131: 0.032395801661091204
Position 40650: 0.030941138327790357
Position 34457: 0.03092867473341565
Position 41173: 0.028294680511650093
Position 32458: 0.028091894341502673
Position 37515: 0.026979409879246168
Position 29136: 0.025866289380804337
Position 38406: 0.02580768886429667
Position 16010: 0.02529834564465034
Position 25537: 0.02459238608876027
Position 29213: 0.024052566414008582
Position 776: 0.022518502425211463
Position 6841: 0.02224023155032015
Position 37461: 0.019200059110224814
Position 3481: 0.01771090322900797
Position 4300: 0.017464754135292283
Position 47220: 0.017347539734372447
Position 27450: 0.017310150616492884
Position 20554: 0.017274558616148145
Position 5871: 0.015935106327940637
Position 50250: 0.015929873296643502
Position 22410: 0.015684815362879363
Position 1216: 0.015399385724056565
Position 26088: 0.013990605977760466
Position 27566: 0.013917854942770182
Position 6412: 0.013758407287001777
Position 12289: 0.01353823396260016
Position 34296: 0.013006650572749575
Position 389: 0.01291655194762998
Position 6096: 0.012809441157536334
Position 27464: 0.012343682911630828
Position 18639: 0.012106007677644002
Position 17152: 0.01102325750849901
Position 19151: 0.011016533989986598
Position 20376: 0.010501217497000203
Position 25474: 0.0103478156086161
Position 47940: 0.010038209800787755
Position 33665: 0.010024118281268465
Position 25671: 0.008964246550109923
Position 43164: 0.00884387366247869
Position 18643: 0.008362747272491252
Position 36126: 0.008008997447017507
Position 12151: 0.007903497873799747
Position 1418: 0.007560843050708063
Position 49352: 0.007298218156007021
Position 10469: 0.00727306695008631
Position 19785: 0.006977296334281223
Position 5468: 0.006811984262718022
Position 47053: 0.00677772718451689
Position 49388: 0.006506458156275039
