Gene = SMIM4
index = 1285
Annotated 5SS: [302]
Annotated 3SS: [3818]
SMsplice 5SS: [169]
SMsplice 3SS: [3818]
top_k =  1000
Partition function (log Z): -7.817504643236157

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.6972427321765907
Position 2784: 0.37139824318535913
Position 302: 0.27512427921903493
Position 2722: 0.08221784718384578
Position 3905: 0.04491314381760811
Position 3723: 0.026426027572847347
Position 2273: 0.021725783843263503
Position 3549: 0.018874135205960086
Position 4646: 0.018218563188868622
Position 803: 0.017438652777251824
Position 570: 0.014890364893756428
Position 2883: 0.01310540360940435
Position 637: 0.012532157992562123
Position 277: 0.011759427292160103
Position 2853: 0.007059838205875529
Position 3371: 0.006891218159176348
Position 1265: 0.006865696398324624
Position 2754: 0.006317969632346097
Position 466: 0.005521074677072389
Position 2395: 0.005045754868262455
Position 1594: 0.004760787043611193
Position 3491: 0.003585431730038422
Position 3177: 0.003470369877263252
Position 52: 0.0034027499590718897
Position 352: 0.003385579066068523
Position 5089: 0.0029694321944502534
Position 2476: 0.0028815213388100197
Position 2582: 0.0026937247261872377
Position 3727: 0.002373599955160489
Position 2799: 0.0018837495666381356
Position 1239: 0.0017341464689978713
Position 3196: 0.0017152861228018506
Position 306: 0.001679795686364665
Position 760: 0.001666117267219961
Position 2860: 0.0014137177580326983
Position 3426: 0.0013498320585146701
Position 58: 0.0010516809914369624
Position 2176: 0.0009679710216118223
Position 3357: 0.000848525135992788
Position 222: 0.0006971546391038246
Position 2981: 0.0005828185667752286
Position 2892: 0.0005202176466477113
Position 4316: 0.00035305459291645725
Position 1216: 0.00033776680445821335
Position 1221: 0.0003265410464813242
Position 190: 0.00032542159020844977
Position 3497: 0.0002888337188875302
Position 3853: 0.00027819054683368585
Position 2370: 0.00020480584071970532
Position 2759: 0.000204090778544615
Position 1487: 0.00019357658835578967
Position 283: 0.00018617981278014039
Position 1743: 0.00016468819085225261
Position 624: 0.00016411405141881553
Position 3066: 0.00013054546430599413
Position 1654: 0.00011385924870954612
Position 1693: 0.00010881129695215621
Position 2636: 0.00010797788321755755
Position 2092: 9.791878365086964e-05
Position 1613: 9.30146155976825e-05
Position 791: 9.004778835729965e-05
Position 1298: 8.804834748101154e-05
Position 1245: 7.433327378189845e-05
Position 444: 7.22762844549588e-05
Position 314: 6.484586561774256e-05
Position 1159: 6.263484314643927e-05
Position 495: 5.472823103194466e-05
Position 422: 5.4593183858028605e-05
Position 2889: 4.539598086960046e-05
Position 2409: 4.276620327663487e-05
Position 3312: 4.054704174392378e-05
Position 2136: 3.634611227884e-05
Position 1542: 3.540772559473399e-05
Position 144: 1.461570485029106e-05
Position 83: 5.959730147077519e-06
Position 1576: 2.1773591693293346e-06
Position 94: 1.9182619119717686e-06
Position 2480: 1.5102503747749322e-06
Position 2833: 1.5061432573290045e-06
Position 43: 1.4748218797619694e-06
Position 3928: 1.4190755300838957e-06
Position 773: 1.3389026216466352e-06
Position 1049: 1.1642078208433013e-06
Position 1318: 9.106841958690007e-07
Position 1124: 7.553534750662757e-07
Position 1243: 6.987690967946507e-07
Position 108: 6.872200690810158e-07
Position 261: 2.375138793353793e-07
Position 153: 2.1207651510328742e-07
Position 614: 2.046537640258824e-07
Position 241: 1.8205632463877405e-07
Position 4: 1.579416703681071e-07
Position 578: 7.764413001988414e-08
Position 375: 5.005136428592765e-08
Position 326: 4.6055520427130536e-08
Position 115: 3.6551292277021326e-08
Position 427: 2.8025584796510273e-08
Position 320: 2.471533609281657e-08
Position 527: 2.3576668093009935e-08
Position 485: 1.3698453719506799e-08
Position 20: 2.9007526364349737e-09
Position 120: 3.997363127835313e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3818: 0.6962060950772088
Position 2694: 0.28306382428568677
Position 2682: 0.08897279927189795
Position 337: 0.06198809852910733
Position 4880: 0.05533321191290765
Position 4943: 0.04485747495476942
Position 3834: 0.044244525577439346
Position 3425: 0.03915370347705426
Position 4250: 0.037748236748687373
Position 2634: 0.03539233549183451
Position 2450: 0.030307752295766325
Position 4861: 0.0273291500036928
Position 516: 0.023522114286555578
Position 4503: 0.020859339349146473
Position 3629: 0.015997197651986688
Position 3058: 0.014968474271364066
Position 2291: 0.013901572500325397
Position 3958: 0.01258419558620331
Position 2644: 0.012223182529577312
Position 741: 0.00996366055557787
Position 4486: 0.009892885459635481
Position 2673: 0.009054488358296775
Position 1901: 0.008547648962225245
Position 2174: 0.008333299554350979
Position 2808: 0.0077381495174137175
Position 5202: 0.006232795941420473
Position 3977: 0.0056196301721290875
Position 1482: 0.004856581919622918
Position 2119: 0.004507115996432321
Position 3295: 0.004467306664035801
Position 4128: 0.00440444045375062
Position 4529: 0.004277003406675169
Position 3992: 0.003973938236944445
Position 2701: 0.00323963127320171
Position 1067: 0.0031855739415855367
Position 2454: 0.00316846943154375
Position 2514: 0.0029686376685230257
Position 2697: 0.0027758637693575663
Position 4216: 0.002432511731782665
Position 4288: 0.0022449138985075785
Position 3605: 0.002178100620986118
Position 3309: 0.0019977832571373725
