Gene = SPDYE16
index = 1308
Annotated 5SS: [ 259 1801 2894 4215 6330 6511]
Annotated 3SS: [1569 2834 4128 6266 6410 6632]
SMsplice 5SS: [ 259 6511]
SMsplice 3SS: [6266 6632]
top_k =  1000
Partition function (log Z): -7.500493405818461

Sorted 5' Splice Sites (High to Low Probability):
Position 6511: 0.8974928529429249
Position 259: 0.6710493163360775
Position 2894: 0.4569201616510006
Position 4215: 0.3162188963997817
Position 361: 0.17577111420192812
Position 1801: 0.06803614945089136
Position 6151: 0.06684063506706851
Position 711: 0.030289475508318574
Position 162: 0.030277044678393907
Position 891: 0.024234046913397075
Position 67: 0.01663138422467404
Position 1902: 0.015441109528344207
Position 6361: 0.010526684503189235
Position 449: 0.010049483440588775
Position 1989: 0.008620481162663049
Position 1674: 0.0073940818919720095
Position 4908: 0.0073493091328887955
Position 357: 0.006628147912338835
Position 1003: 0.005592244367132838
Position 487: 0.00417999906985354
Position 6365: 0.003975760362012037
Position 648: 0.003434458620882944
Position 250: 0.003348463547625893
Position 4020: 0.003329520526400883
Position 6539: 0.002682948694950432
Position 48: 0.002538707720520531
Position 6330: 0.0025334166018470246
Position 3233: 0.0023221301285888426
Position 5498: 0.0022341814009171797
Position 899: 0.0020430127319913498
Position 2899: 0.0019165070242333356
Position 1158: 0.0018156648893357854
Position 975: 0.0014979846625324976
Position 4607: 0.0014785451118156398
Position 6371: 0.001416005393213795
Position 653: 0.001261335966070885
Position 6103: 0.0010379012341276577
Position 984: 0.0010039365997565213
Position 570: 0.0009335101006465559
Position 4902: 0.0008234620994546646
Position 6530: 0.000671805726611564
Position 101: 0.0006143556462170726
Position 5758: 0.000581006272027189
Position 3998: 0.0004982755603426334
Position 2027: 0.0004925113878790391
Position 6554: 0.0004644272562468617
Position 178: 0.00044173984271371085
Position 1898: 0.0004372717397420401
Position 4452: 0.0004156854869066255
Position 5144: 0.00036492007382666887
Position 18: 0.00030948089448776207
Position 71: 0.0003068702887398092
Position 5605: 0.0002966843331594356
Position 4222: 0.00026383085802849
Position 841: 0.00023967497475152903
Position 5265: 0.00010086675180510079
Position 6450: 7.564085679340215e-05
Position 6375: 3.224191282486624e-05
Position 1110: 3.0491370907099776e-05
Position 1233: 2.961860810674521e-05
Position 6515: 2.7407317213896742e-05
Position 6381: 2.732863526026584e-05
Position 390: 2.599045584658943e-05
Position 605: 2.4216115935549728e-05
Position 1509: 1.6907235151799738e-05
Position 1495: 1.63580245920553e-05
Position 6487: 1.5946750689810867e-05
Position 26: 1.2309866972186423e-05
Position 176: 5.302426259198407e-06
Position 210: 5.213829899149134e-06
Position 1016: 2.799032693744821e-06
Position 666: 2.5878798309027966e-06
Position 1578: 1.7192558614158191e-06
Position 1227: 1.6570157422303376e-06
Position 1502: 1.1732564179725963e-06
Position 697: 1.9467151198932123e-08
Position 212: 1.448625221045326e-08
Position 165: 1.3176492517039985e-08
Position 293: 5.28026638744732e-09
Position 475: 5.019869627595897e-09
Position 98: 3.1789571272652174e-09
Position 960: 2.3122641018990306e-09
Position 1034: 1.9852089894918008e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6266: 0.9053982046381119
Position 6632: 0.7013548040091131
Position 2834: 0.28044082881877436
Position 4128: 0.2732922587427536
Position 6615: 0.21483834194372445
Position 2647: 0.08145207491292954
Position 1600: 0.05662422591018335
Position 2684: 0.048650090250882454
Position 6054: 0.03121923318897194
Position 4088: 0.03089128343556304
Position 6245: 0.03021301726831928
Position 6381: 0.029512787590214033
Position 6079: 0.01775592871635617
Position 1851: 0.0168718556727458
Position 2551: 0.016574561295731857
Position 2610: 0.01187369818814492
Position 5960: 0.011133540550947667
Position 6638: 0.010328943051767764
Position 1569: 0.008368999379930209
Position 4808: 0.007985324708546257
Position 5465: 0.006612777577353181
Position 6404: 0.005167463842100697
Position 6027: 0.004957039355127009
Position 4039: 0.004935331613944244
Position 2853: 0.004448794056756907
Position 4150: 0.004299622205880247
Position 2624: 0.004248594470357454
Position 1618: 0.004016765153615076
Position 3811: 0.0038734159452222835
Position 6202: 0.003480694649106729
Position 1730: 0.0033939006039753034
Position 2470: 0.003387858336101689
Position 3709: 0.002498654287610956
Position 5638: 0.002442718628315909
Position 5823: 0.0023801444961579275
Position 2753: 0.002320790606509466
Position 5933: 0.002210980813435149
Position 4050: 0.001941625811820021
Position 6456: 0.001936840749362653
Position 2595: 0.001474176501024298
Position 3824: 0.0012181241870041978
Position 486: 0.0012180632019905904
Position 3888: 0.0011258191378348595
Position 4375: 0.0010516846347625559
Position 3067: 0.000889652712665627
Position 2737: 0.0008521507435512454
Position 4416: 0.0008218595051799235
Position 4763: 0.000791536349861064
Position 1694: 0.0007576237214003812
Position 5461: 0.0007367661654278946
Position 3047: 0.0007363627625992209
Position 3103: 0.0005980150220054304
Position 1520: 0.0005808054245608524
Position 2519: 0.0005577413071206762
Position 1673: 0.0005541966947239144
Position 6149: 0.00048027217319875044
Position 5076: 0.00046959696121316177
