Gene = AHCTF1
index = 41
Annotated 5SS: [  117 13175 15283 18193 23874 25884 27476 28900 31088 31360 31974 33217
 35590 36766 39646 40469 41459 43031 43248 44214 45932 54267 54475 55388
 63764 64181 67501 69466 70526 73734 75695 78334 81810 87630 88731]
Annotated 3SS: [13046 15028 18011 23665 25766 27390 28748 30954 31177 31911 33087 35498
 36675 39504 40363 41364 42906 43190 44066 45743 54121 54342 55236 63612
 64072 67307 69270 70128 73609 75596 78124 79981 87495 88647 90425]
SMsplice 5SS: [  296 13175 18193 23874 25884 27476 28900 31088 31360 33217 35590 39646
 40469 41459 43031 45932 54267 54475 55388 63764 64181 69466 73734 75695
 87630]
SMsplice 3SS: [13046 18011 23665 25766 27390 28748 30954 31177 33087 35498 39504 40363
 41364 42906 45743 54121 54342 55236 63612 64072 69330 73609 75596 87554
 90425]
top_k =  1000
Partition function (log Z): 18.341011125524318

Sorted 5' Splice Sites (High to Low Probability):
Position 18193: 0.9977932810746352
Position 13175: 0.9975837805712242
Position 55388: 0.9809529487771375
Position 41459: 0.9661057674090631
Position 27476: 0.9626469761597498
Position 35590: 0.9579067476896477
Position 64181: 0.9516550449575399
Position 28900: 0.9512018407550862
Position 69466: 0.9475344765430801
Position 31088: 0.9393162418798078
Position 54267: 0.9123927340193059
Position 25884: 0.8792993176631447
Position 54475: 0.8789740949198726
Position 39646: 0.8738845407467773
Position 73734: 0.8627203448533183
Position 33217: 0.8608011420892999
Position 67501: 0.8470003211664276
Position 45932: 0.8090322573091175
Position 296: 0.7937307042756213
Position 31360: 0.7461170357213872
Position 63764: 0.7432449566742626
Position 23874: 0.7320840890884325
Position 40469: 0.7294417882103179
Position 75695: 0.6701327283341989
Position 43031: 0.5823969415657808
Position 69693: 0.4698871946818334
Position 29390: 0.4648483829056217
Position 15283: 0.4543487653757401
Position 70526: 0.4332936159462668
Position 72855: 0.39683854951866443
Position 23327: 0.3902844015890312
Position 52523: 0.3753882538656134
Position 72154: 0.3525996961872086
Position 64670: 0.3472593014687988
Position 27855: 0.3295642864481731
Position 36766: 0.30647874636298605
Position 43035: 0.280049090040156
Position 31974: 0.2363432555596969
Position 27711: 0.23415206842647104
Position 66170: 0.2052050822460323
Position 50144: 0.20278206837514584
Position 43248: 0.1654716137498019
Position 45889: 0.16184361675954054
Position 60611: 0.15475583073985844
Position 44214: 0.1479947588953018
Position 63866: 0.14121715341810634
Position 64713: 0.13919283224994175
Position 2539: 0.13042712672939116
Position 21939: 0.130306445302901
Position 34: 0.12163427085426391
Position 12653: 0.12113830982703
Position 88731: 0.1089583957802275
Position 17461: 0.10886802867555857
Position 72084: 0.10248753299436551
Position 26585: 0.10127575922345013
Position 13938: 0.09956353133239391
Position 37850: 0.09873753514393763
Position 5264: 0.08659355511856963
Position 7513: 0.08493228645547869
Position 15287: 0.08327504972111766
Position 5348: 0.08036532244331131
Position 1959: 0.07647055363882586
Position 31407: 0.07576701131676138
Position 57546: 0.07436402014878293
Position 26565: 0.07202961459613033
Position 31236: 0.06854271742041235
Position 55710: 0.06675855400006189
Position 31879: 0.06258453361910273
Position 25377: 0.05645725070609645
Position 26527: 0.05282618970370058
Position 17748: 0.052571915123957785
Position 36580: 0.05241105979302057
Position 23755: 0.05223756663699828
Position 37933: 0.05093177070166194
Position 47065: 0.050393959017835416
Position 75519: 0.04984593107103659
Position 76413: 0.045712490698445934
Position 57466: 0.045281461514986646
Position 31978: 0.043241137808756505
Position 70047: 0.04084771492077608
Position 7500: 0.03937025988604984
Position 7385: 0.03816361714248535
Position 74240: 0.03780010956569029
Position 35906: 0.03433355979002514
Position 632: 0.030678970328744375
Position 58423: 0.028132831506257113
Position 60330: 0.027233773528221636
Position 340: 0.02660916392260712
Position 70300: 0.025905657794450296
Position 71945: 0.025855721361098996
Position 41490: 0.024681551044317414
Position 54800: 0.024317503833654008
Position 56948: 0.02269209608104578
Position 74067: 0.0209948023044829
Position 56120: 0.020683888448242625
Position 23818: 0.019792580090649322
Position 74071: 0.019747208147903126
Position 21326: 0.018365025672139736
Position 23335: 0.01770200687042623
Position 43461: 0.017575911912081014
Position 55125: 0.017365857662605233
Position 50053: 0.017332891902840486
Position 57499: 0.016160726860726764
Position 29164: 0.01573215618095407
Position 75622: 0.01570919503033129
Position 16643: 0.015641299352549504
Position 20259: 0.015426264687505752
Position 15347: 0.014843998843712052
Position 27857: 0.01473928798593774
Position 72525: 0.014076769307994678
Position 17438: 0.013465899286857711
Position 30591: 0.013282332156278998
Position 65566: 0.012920178711663548
Position 24186: 0.012738148453840137
Position 45219: 0.011543902619774402
Position 17771: 0.010751807244562369
Position 70041: 0.010422960480773426
Position 16479: 0.010168678947485328
Position 43042: 0.01004215581152384
Position 28426: 0.009996414327155418
Position 16611: 0.0096489195236492
Position 11565: 0.00920348906553286
Position 37960: 0.009162716664450055
Position 65715: 0.009094595265330609
Position 55060: 0.008726140973050998
Position 32277: 0.008683088199279581
Position 29100: 0.008611599459014116
Position 26590: 0.00829739374524901
Position 77096: 0.00792222245732002
Position 32599: 0.007865070780705074
Position 26531: 0.00784410411517253
Position 75887: 0.00773299320167757
Position 54839: 0.007656128059627061
Position 70023: 0.007424096122296914
Position 62189: 0.007335217804844074
Position 25888: 0.007223771831571727
Position 79582: 0.0068972975029462855
Position 66833: 0.006661634428701276
Position 44838: 0.006378732624031773
Position 40811: 0.006366001373525969
Position 42640: 0.005874811386914474
Position 22996: 0.005855436229402271
Position 64623: 0.005764088580237123
Position 75527: 0.005740719706855838
Position 364: 0.005519380275786492
Position 145: 0.005383402320410478
Position 28366: 0.005352709834258331
Position 28048: 0.0052154271826450995
Position 345: 0.005178301375551875
Position 75575: 0.005045508463491766
Position 25669: 0.004997080557734252
Position 12891: 0.004975991584280439
Position 72109: 0.004823652605684048
Position 69718: 0.004623123791641994
Position 52551: 0.004343370722159466
Position 43874: 0.004079432402905019
Position 72143: 0.004071989367679148
Position 23004: 0.003997928550950872
Position 27333: 0.0039608372312773575
Position 19207: 0.0039396455982598525
Position 15073: 0.003920040447927761
Position 31744: 0.003917992843058325
Position 44438: 0.003768225446815854
Position 66104: 0.0036421968208007424
Position 68639: 0.0036104366633131916
Position 31394: 0.0035598714661791804
Position 30547: 0.003166482975059546
Position 15253: 0.0031392415030317886
Position 42100: 0.0031285088489160485
Position 20466: 0.0031133820861006644
Position 13839: 0.003053803774537846
Position 40329: 0.003047862314383945
Position 59821: 0.002939627979114033
Position 41657: 0.0028975121035931814
Position 15424: 0.002864960011450259
Position 25446: 0.0027933797072607143
Position 64460: 0.0027237983156304037
Position 72055: 0.0026980036149303666
Position 17001: 0.0026605079754733188
Position 55169: 0.0026472731686739883
Position 72088: 0.002619174300175186
Position 37737: 0.002558319616855103
Position 19782: 0.0025360375406140623
Position 79433: 0.0025041439261561695
Position 57503: 0.0024452010508659093
Position 29716: 0.002432099212704977
Position 41464: 0.002424152724593173
Position 25864: 0.002329268064608219
Position 76018: 0.0023083877232553678
Position 16736: 0.0023029274301572407
Position 117: 0.0022954257820143884
Position 32641: 0.002294484905054624
Position 24300: 0.002252272483007129
Position 17182: 0.0022147588251753146
Position 120: 0.0022101966980194033
Position 26185: 0.002103272445315641
Position 30698: 0.002096143520390854
Position 583: 0.0020771921471374015
Position 17795: 0.0020279392880916285
Position 64351: 0.002000222458841493
Position 30996: 0.0019921820160805574
Position 41786: 0.0018915385171492658
Position 946: 0.001882875854708629
Position 40413: 0.0018756098813482722
Position 27901: 0.0018282169146687935
Position 71425: 0.0018057765607148604
Position 43468: 0.001805118572757284
Position 37660: 0.0017681590753861709
Position 27483: 0.0017401722507940174
Position 1654: 0.0015246944666712132
Position 27930: 0.0014921158720150405
Position 70283: 0.0014832060253535785
Position 75876: 0.0014381387437967948
Position 28107: 0.0014205336912105806
Position 26606: 0.0013744075962880704
Position 264: 0.001350401202936875
Position 26052: 0.0013473326773628515
Position 23908: 0.001346789538216985
Position 26187: 0.0013445466190789056
Position 23751: 0.0013185904407005955
Position 14437: 0.0013172772411045312
Position 27969: 0.001212686681316771
Position 55121: 0.0011502171621378917
Position 28873: 0.0011382518597708596
Position 14688: 0.0011136341880202938
Position 5075: 0.001090935337073098
Position 27435: 0.0010655029580875464
Position 14952: 0.0009649121684287752
Position 25105: 0.000940416901860219
Position 39867: 0.0009293037835282252
Position 28589: 0.0009111029695069203
Position 70495: 0.0008661205340600175
Position 14402: 0.0008631664291958781
Position 32413: 0.0008594348623777015
Position 75403: 0.0008373250028778918
Position 16787: 0.0007991380412381559
Position 31058: 0.0007737399460731071
Position 15757: 0.0007639641769995062
Position 32461: 0.0007423982986714746
Position 40493: 0.0007158878224528431
Position 16384: 0.0007084689044015089
Position 37262: 0.000705757657524726
Position 26961: 0.0006958704671087111
Position 29210: 0.0006540006919566796
Position 403: 0.0006445325526185269
Position 3247: 0.0006387807511777855
Position 42976: 0.0005959008530548347
Position 14247: 0.0005858688222670893
Position 32161: 0.0005719731922369031
Position 40188: 0.0005424433278834333
Position 27921: 0.000538888739143888
Position 28543: 0.0005372332607655496
Position 3186: 0.0005158700929913707
Position 17096: 0.0004787192674244274
Position 35608: 0.00047345301284664354
Position 851: 0.0004401550176612506
Position 43047: 0.00043919613428174717
Position 28910: 0.000419190575830572
Position 43279: 0.00040150839264902085
Position 15142: 0.0003969590804149216
Position 71062: 0.00037082827671397424
Position 442: 0.00036626030522554794
Position 18440: 0.0003595978609777914
Position 42323: 0.0003538167126499024
Position 73943: 0.00027820005016908626
Position 4063: 0.000271683198356536
Position 14848: 0.0002612315538234323
Position 5340: 0.0002471086971358464
Position 69923: 0.00022333265444372054
Position 43338: 0.00020612540514939036
Position 940: 0.00019581409374754366
Position 30899: 0.00017892750439003037
Position 41559: 0.0001699462003821717
