Gene = TNFRSF9
index = 1464
Annotated 5SS: [   27  2382  3271  4445  4973  5476  8153 10004]
Annotated 3SS: [ 2231  3086  4336  4834  5408  8021  9868 22241]
SMsplice 5SS: [   27  2382  4445  8153 10004 12002]
SMsplice 3SS: [ 2313  4336  8021  9868 11902 22241]
top_k =  1000
Partition function (log Z): -1.9851146128860253

Sorted 5' Splice Sites (High to Low Probability):
Position 10004: 0.993176811080606
Position 4445: 0.9608999939861986
Position 2382: 0.9177797846417178
Position 8153: 0.7827976008581272
Position 27: 0.7410443892412212
Position 3271: 0.5666447060203754
Position 12002: 0.501069418044144
Position 4973: 0.44529281678583144
Position 173: 0.17670002528378537
Position 5476: 0.15646021870266627
Position 15044: 0.1552744829770894
Position 12072: 0.082084671446545
Position 6706: 0.07966197522086821
Position 16202: 0.04792085381446097
Position 136: 0.04089657490946062
Position 2609: 0.03520589434415791
Position 21386: 0.03128566433886356
Position 299: 0.025393429493966398
Position 17710: 0.018682007977479202
Position 8180: 0.016384735398299818
Position 21223: 0.01522536224316637
Position 872: 0.014116671142264366
Position 19744: 0.014051847605175898
Position 12522: 0.013735310829044226
Position 10224: 0.013290404510789758
Position 3654: 0.012853924363009523
Position 2423: 0.0118178303037324
Position 426: 0.009038805150082608
Position 2400: 0.008583672022979551
Position 5320: 0.00856835210255518
Position 899: 0.007853088762472843
Position 4108: 0.00772126190032893
Position 8715: 0.007656771323222466
Position 13560: 0.007147393633816791
Position 16825: 0.007081122953418449
Position 16688: 0.006988904955321956
Position 10234: 0.006923494096839438
Position 49: 0.006838915646484095
Position 23783: 0.00682728467504852
Position 15825: 0.006795655584767149
Position 2404: 0.006092438866508671
Position 16717: 0.005915444869302543
Position 16371: 0.0056321010463266956
Position 4707: 0.005615038265923139
Position 2954: 0.005386860617681388
Position 2783: 0.005038301884841568
Position 2779: 0.004710512531672559
Position 7010: 0.0046547825915282896
Position 4743: 0.004629816434394206
Position 16252: 0.004500255616495861
Position 10740: 0.004453044393724664
Position 2733: 0.004277178431851381
Position 3017: 0.004008523009480525
Position 10405: 0.003913071798751698
Position 2897: 0.003863903650311636
Position 1928: 0.003738469382924151
Position 11284: 0.0032583154162542766
Position 3315: 0.0030993958031858737
Position 3617: 0.0028858818432175273
Position 11820: 0.0027872163889117512
Position 4679: 0.002688584851774319
Position 11240: 0.0026436297452108854
Position 3325: 0.0026397366277283642
Position 2638: 0.0025896011098345694
Position 6873: 0.0022839221811132605
Position 8339: 0.0022813084219484273
Position 7775: 0.0021954880155997157
Position 2201: 0.0021498818385585557
Position 2626: 0.0020620717156899005
Position 10319: 0.002013068529133377
Position 280: 0.0017298810668418135
Position 11305: 0.0015837043574592
Position 9409: 0.0014486388210389939
Position 4064: 0.0014137040288445851
Position 22338: 0.0013846195849600428
Position 6188: 0.001376854242442205
Position 2760: 0.0013178245035442742
Position 6316: 0.001193230132634307
Position 13644: 0.0011673425830928258
Position 3971: 0.001009796235427329
Position 3256: 0.0009638946239334487
Position 8194: 0.0009573692408342246
Position 548: 0.0009109412392035947
Position 737: 0.0008763828722467495
Position 9367: 0.0007760886909136465
Position 4439: 0.0007734222234001341
Position 3567: 0.0007179581390045466
Position 11559: 0.0007106965784576855
Position 11457: 0.0006822198865173283
Position 10944: 0.0006725866780431843
Position 10411: 0.0006681252919043663
Position 3763: 0.000624206940800434
Position 6185: 0.000618719631914965
Position 9077: 0.0006027186106499392
Position 760: 0.000579330694181746
Position 7086: 0.000546401364898472
Position 2605: 0.0005315148449910293
Position 12131: 0.00047877721631704826
Position 11106: 0.0004267082648146456
Position 12044: 0.00040333753272480874
Position 15973: 0.0003808222847925708
Position 10735: 0.00033532753299854635
Position 6644: 0.0003345720233209497
Position 332: 0.00030340283916680606
Position 5800: 0.00029552542727439543
Position 6567: 0.0002816970532692319
Position 7144: 0.00027959169218994554
Position 7602: 0.00027577108200816167
Position 2929: 0.00026666938399278427
Position 389: 0.00025454993793869635
Position 1962: 0.000217480603943784
Position 13342: 0.00020913391699981426
Position 3290: 0.0002018337237409523
Position 3097: 0.00017018481899766093
Position 4952: 0.00016388471606989608
Position 15721: 0.0001608357729658477
Position 323: 0.00015146319906887942
Position 2127: 0.00015029748232859243
Position 9987: 0.00013250234838549694
Position 10354: 0.00013094103801526057
Position 697: 0.0001151212691555142
Position 1624: 0.00010875486666206454
Position 587: 9.949871585328949e-05
Position 2992: 9.918501160755557e-05
Position 10201: 9.876922932143581e-05
Position 3677: 9.203618208380169e-05
Position 7248: 8.581606074800407e-05
Position 2926: 8.358068854634846e-05
Position 233: 6.972532330280299e-05
Position 53: 6.755654409648587e-05
Position 3011: 6.565647314287825e-05
Position 4573: 6.551944044047511e-05
Position 2650: 6.14901884375366e-05
Position 707: 4.7693352403090954e-05
Position 306: 4.71623897421747e-05
Position 819: 4.4189033041295374e-05
Position 142: 4.2652416243906656e-05
Position 2793: 3.850603868018983e-05
Position 285: 3.703720745192142e-05
Position 12086: 3.692039533022683e-05
Position 6253: 3.340068787322896e-05
Position 773: 2.7519588992459167e-05
Position 2652: 2.631067628158054e-05
Position 1640: 2.581963501679497e-05
Position 2645: 2.566216157401229e-05
Position 861: 2.3167054009476823e-05
Position 4337: 2.2219739313151106e-05
Position 12126: 1.322122183346564e-05
Position 4406: 1.3117551279319865e-05
Position 12327: 4.09703844018544e-06
Position 2355: 2.1345923555732352e-06
Position 2642: 2.1021894264862993e-06
Position 11848: 1.95257231207286e-06
Position 10429: 1.9369385794247624e-06
Position 10809: 1.541398617581545e-06
Position 10192: 1.4658137028330566e-06
Position 4451: 1.1019261819612587e-06
Position 121: 1.0802600499578288e-06
Position 2672: 9.674298795878713e-07
Position 522: 9.337748479071906e-07
Position 12076: 9.08452083267863e-07
Position 10198: 2.768878726012027e-07
Position 10441: 2.726976357638668e-07
Position 140: 1.8192748960510828e-07
Position 118: 1.316397774191337e-07
Position 2613: 1.1555864781394965e-07
Position 2603: 9.607332996557774e-08
Position 177: 8.251300497017565e-08
Position 2478: 8.02074242533862e-08
Position 2680: 6.248607687280834e-08
Position 249: 3.362840410272025e-08
Position 214: 8.070096623639897e-09
Position 724: 6.943356498953408e-09
Position 448: 6.029874035932069e-09
Position 1425: 5.130469833040005e-09
Position 1530: 3.820675728403132e-09
Position 1329: 3.123463940597567e-09
Position 103: 2.200013392720385e-09
Position 287: 1.2675952395438173e-09
Position 20: 2.2800566864344049e-10
Position 632: 1.5699255153110758e-11
Position 87: 4.88337565251039e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9868: 0.9825095621183717
Position 4336: 0.8942280950138166
Position 2313: 0.6154181682199371
Position 22241: 0.6109735857833368
Position 11902: 0.5553550382665395
Position 3086: 0.38389142409615856
Position 8021: 0.342951373399071
Position 8040: 0.2683119154377124
Position 2231: 0.16829792459394594
Position 5408: 0.12142731460987292
Position 4844: 0.09955133149748906
Position 4834: 0.09703583010311968
Position 4871: 0.09539234868640079
Position 14919: 0.09484152164912192
Position 4764: 0.08963748403315673
Position 21143: 0.08424383626354333
Position 3136: 0.0761179806193788
Position 2267: 0.07594193275441814
Position 16114: 0.07243435669968618
Position 8095: 0.0673987177248893
Position 7928: 0.06659399295883466
Position 2285: 0.06186199191079086
Position 6558: 0.05870289345436662
Position 14949: 0.057442997166080416
Position 3162: 0.05632325586776664
Position 12403: 0.053512139845950935
Position 17358: 0.05000505463053637
Position 21835: 0.04910672258775254
Position 8064: 0.04427174571797542
Position 16587: 0.03868753275030709
Position 4358: 0.03194146163043946
Position 2460: 0.03093034546748678
Position 2847: 0.028691453466027916
Position 11856: 0.026889069263765268
Position 25680: 0.02139622658319323
Position 4572: 0.020765379473777167
Position 5308: 0.019874515744505095
Position 683: 0.0195884916868992
Position 17869: 0.018547559426795764
Position 16559: 0.017986949922041057
Position 3181: 0.017954430570542166
Position 2498: 0.01656174374052106
Position 11034: 0.016507295398613592
Position 22521: 0.016138907692574374
Position 19663: 0.015529501527007295
Position 4391: 0.013955822207817043
Position 6601: 0.013787956020720634
Position 9882: 0.013273609896915449
Position 27046: 0.012732690783071996
Position 4879: 0.012340683347518073
Position 15504: 0.011316082190923558
Position 4569: 0.011110478675658841
Position 10090: 0.011037742446356014
Position 15525: 0.010981224204289436
Position 4191: 0.010708034903901311
Position 10126: 0.010134850765996873
Position 2242: 0.009135215073871049
Position 2723: 0.009103265350143018
Position 5223: 0.00884336150926787
Position 15307: 0.008697903706319395
Position 23673: 0.008677393210249434
Position 14293: 0.00851884926127763
Position 23693: 0.008458379406110474
Position 13456: 0.008225155081759833
Position 4918: 0.007831909415917625
Position 4897: 0.0078165575709935
Position 17661: 0.007549792006791723
Position 11775: 0.0075001366975976464
Position 4230: 0.007245356360564954
Position 3006: 0.006148719396013936
Position 4792: 0.006054004090688094
Position 3363: 0.005977566675380414
Position 7906: 0.005790856466989856
Position 3500: 0.005556933493946978
Position 5198: 0.0049972764485924
Position 4540: 0.004910100392942289
Position 10664: 0.004675768460605392
Position 12399: 0.004503176256606815
Position 6775: 0.0043466725611502124
Position 2035: 0.004194610601712686
Position 3583: 0.004172591691889536
Position 16251: 0.0040725030153566
Position 4850: 0.0035859888086884136
Position 6512: 0.003551833649913143
Position 4009: 0.0034854657225042063
Position 6750: 0.003417106979587241
Position 15031: 0.003362624103053674
Position 7728: 0.003101182364365363
Position 6494: 0.002995218301406779
Position 4405: 0.002968733469696543
Position 4012: 0.0029662914138369255
Position 2329: 0.0029626258146214827
Position 19354: 0.0028641464778348634
Position 2926: 0.0028230677259326984
Position 8620: 0.0027585735436071986
Position 12326: 0.002731526869689168
Position 3034: 0.002728464008470458
Position 17865: 0.002697738237730787
Position 11055: 0.0026664830552559403
Position 14718: 0.0026144286484557073
Position 7824: 0.0025909255847213907
Position 15174: 0.002587089268134047
Position 10156: 0.0025129980039578703
Position 3106: 0.002490359645033009
Position 14313: 0.0024845175432489453
Position 3198: 0.0024631590230707327
Position 3195: 0.0023157490921890387
Position 5337: 0.0022660208437603768
Position 9175: 0.0022247275119526397
Position 5286: 0.002198706858086247
Position 14648: 0.0021633128240959613
Position 719: 0.0021603742521684667
Position 8461: 0.0020546562616988845
Position 3848: 0.002020033648798802
Position 11689: 0.0018789287399399689
Position 5179: 0.0018346211493056655
Position 16970: 0.0018291735503395902
Position 8623: 0.0017480435684965746
Position 8284: 0.001704982383522867
Position 2102: 0.0016720271453291688
Position 15139: 0.0015440612665974054
Position 5272: 0.0015166989852621012
Position 15276: 0.0014970785158821877
Position 7506: 0.001467195093431325
Position 10311: 0.0014457621282584815
Position 2208: 0.0014375025522218464
Position 1819: 0.00142992458403861
Position 830: 0.0014031405819216456
Position 14289: 0.0013321657494423287
Position 6445: 0.0012403428710512038
Position 207: 0.001239244863936337
Position 6099: 0.001229999146760038
Position 5347: 0.0011499049973866164
Position 2127: 0.0011435424726057486
Position 2549: 0.0011058917160047545
Position 6074: 0.0011048740958349566
Position 10107: 0.0010358898335048607
Position 4798: 0.0010150204049187421
Position 1891: 0.001008991444226709
