Gene = AL627309.1
index = 65
Annotated 5SS: [1759]
Annotated 3SS: [3576]
SMsplice 5SS: [960]
SMsplice 3SS: [3989]
top_k =  1000
Partition function (log Z): -13.605220138823288

Sorted 5' Splice Sites (High to Low Probability):
Position 960: 0.46452622262386156
Position 1023: 0.27506325027141787
Position 3664: 0.1769791614529074
Position 1776: 0.14457694423323503
Position 1603: 0.12030058990133685
Position 3228: 0.10621543500397346
Position 2135: 0.05598263857130196
Position 3990: 0.04676859839521841
Position 262: 0.041764854986554904
Position 369: 0.031594504063308174
Position 605: 0.029566217352819946
Position 1678: 0.029269305114716697
Position 2232: 0.025747642318370925
Position 1702: 0.01836555087728524
Position 1682: 0.017091287547675697
Position 3781: 0.015559956425687983
Position 852: 0.011802645498868641
Position 3785: 0.00781745027550589
Position 2183: 0.007106802746513026
Position 2093: 0.00648063668347232
Position 1562: 0.0026642290798704485
Position 432: 0.001810061635453412
Position 464: 0.001775590924531354
Position 307: 0.0012002233360818666
Position 2330: 0.0011038117110205472
Position 1485: 0.0010096002449463668
Position 3848: 0.0008424073670468207
Position 2818: 0.0007607032172078716
Position 2189: 0.0006911677948819588
Position 402: 0.0005328999834326272
Position 470: 0.0003749391980586597
Position 34: 0.0002458935464602424
Position 659: 0.00022287185662856417
Position 533: 0.0002031792210272532
Position 2281: 0.0001983399070493303
Position 13: 0.0001186112676483267
Position 1000: 9.394101377068301e-05
Position 3613: 4.3885152884460026e-05
Position 1490: 4.031766088954165e-05
Position 1421: 2.9309379823631016e-05
Position 143: 2.7641383830368055e-05
Position 626: 2.41733130612774e-05
Position 946: 1.468232053653653e-05
Position 1671: 1.2006071075173856e-05
Position 199: 7.690800361399359e-06
Position 1734: 6.169892925156594e-06
Position 235: 5.467279797547832e-06
Position 1146: 4.629379111290608e-06
Position 78: 3.466241118172231e-06
Position 1270: 1.7840624832127742e-06
Position 382: 8.500802645246734e-07
Position 824: 3.1830243052001413e-07
Position 578: 2.0083389942363698e-07
Position 440: 1.9995232857200205e-07
Position 1616: 1.7602482596770406e-07
Position 331: 5.555578923676741e-08
Position 584: 5.280470156821416e-08
Position 26: 4.82248588414717e-08
Position 873: 3.003861266344647e-08
Position 1566: 2.537805267648305e-08
Position 1002: 2.0034247528174136e-08
Position 978: 4.1813235048362424e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3893: 0.15263016268383336
Position 3989: 0.14820628633686758
Position 1943: 0.14540252312886723
Position 4115: 0.14011398831602953
Position 3830: 0.11834983776483472
Position 3589: 0.11719415645055968
Position 1391: 0.08919560654747237
Position 3538: 0.0693040726821173
Position 3564: 0.06633867833395465
Position 3155: 0.05168772142068058
Position 3763: 0.043490505131931236
Position 1573: 0.03632328451514891
Position 1628: 0.03513118127801421
Position 2015: 0.032123952220168
Position 3183: 0.029848396792286933
Position 4092: 0.028154388545600338
Position 1660: 0.02517041323748512
Position 1158: 0.024831513597265042
Position 3730: 0.024206252622985876
Position 1497: 0.023231704490627298
Position 3058: 0.020348460515882176
Position 1409: 0.01806179081270172
Position 2012: 0.017867289386561135
Position 4157: 0.01375633637512176
Position 1701: 0.013592349428732421
Position 723: 0.01247560570088709
Position 1371: 0.011076354090918648
Position 1727: 0.01003361494778015
Position 3526: 0.008573514928175142
Position 3612: 0.00763870470501448
Position 1222: 0.007552673306252966
Position 1472: 0.007442620083962639
Position 1828: 0.006887050892924209
