Gene = GFM2
index = 587
Annotated 5SS: [  434  3692  6470  8003  8523 16004 16793 19680 21267 21694 25843 27383
 28870 29054 30576 34350 37112 41431 41732 44993]
Annotated 3SS: [ 3604  6384  7944  8424 15877 16703 19590 21205 21513 25761 27233 28728
 28953 30385 34272 36972 41244 41615 44809 45587]
SMsplice 5SS: [  434  3692  6470  8523 16004 16793 19680 20009 25843 28870 29054 34143
 34350 36770 37112 37362 41431 41732 44993]
SMsplice 3SS: [ 3604  6384  8424 15877 16703 19590 19789 25761 28728 28953 33998 34272
 36595 36972 37258 41244 41615 44809 45642]
top_k =  1000
Partition function (log Z): 20.363841365696853

Sorted 5' Splice Sites (High to Low Probability):
Position 28870: 0.9939916237505464
Position 19680: 0.9799913694536929
Position 8523: 0.9513323442209767
Position 37362: 0.9388975551282505
Position 37112: 0.9361990161447894
Position 29054: 0.9299037711615191
Position 25843: 0.9257482873627034
Position 41431: 0.9132100647729582
Position 16793: 0.8760303119649518
Position 3692: 0.8597778053098545
Position 6470: 0.8589470105218893
Position 41732: 0.8459211091441915
Position 36770: 0.8206091703763435
Position 44993: 0.7375709070086042
Position 34350: 0.7133731772682781
Position 21267: 0.6962882107896631
Position 434: 0.6926922772607833
Position 34143: 0.5661742596385573
Position 16004: 0.5631468471647131
Position 30576: 0.4534492381375295
Position 20009: 0.4206514624001876
Position 11378: 0.33040282729308335
Position 21087: 0.27228478369401204
Position 28548: 0.2330121613719644
Position 34354: 0.21731355469290253
Position 33312: 0.2013703383518807
Position 6164: 0.1975488193314052
Position 42043: 0.19285834422697926
Position 13196: 0.18522085695998888
Position 25650: 0.17925260965298725
Position 233: 0.1705226808299051
Position 42495: 0.1601273824973613
Position 27383: 0.15444445773426874
Position 8003: 0.13247221895413924
Position 41765: 0.1311404348974344
Position 19986: 0.12643956175224627
Position 16321: 0.124538723568035
Position 26436: 0.11577946879465216
Position 26297: 0.11416646355223184
Position 20107: 0.11143289547504683
Position 4574: 0.11094744527476849
Position 39033: 0.10804135613552834
Position 760: 0.10363804645715707
Position 16009: 0.10271675345698121
Position 2086: 0.09742595983332929
Position 33951: 0.095037775987512
Position 38105: 0.09344296065466501
Position 17879: 0.08858647371182558
Position 2013: 0.086609139764986
Position 6975: 0.08324273804882348
Position 12474: 0.07660144144682944
Position 255: 0.07519330705660505
Position 25655: 0.0734852826452528
Position 872: 0.07328133906332755
Position 25959: 0.07073874160720293
Position 6699: 0.06928610779355768
Position 30671: 0.06282947561089931
Position 273: 0.06178055865468678
Position 24976: 0.059466677053508554
Position 21694: 0.058158065616950555
Position 16887: 0.05495226760810641
Position 39110: 0.05481769091669117
Position 9511: 0.05299058933802436
Position 26914: 0.0520206161992112
Position 25459: 0.051572786445271745
Position 398: 0.051386852002302995
Position 37658: 0.050428788770884136
Position 6736: 0.04589872588665002
Position 44997: 0.042628391370535756
Position 23254: 0.042483219518174783
Position 9047: 0.03650314715505425
Position 8057: 0.0360372434867805
Position 33272: 0.03528972853141751
Position 41450: 0.032540273403278766
Position 29108: 0.03253247588592991
Position 2337: 0.031660107952873065
Position 5931: 0.03139612531646457
Position 45769: 0.02976186876712136
Position 23576: 0.029024548569399067
Position 36886: 0.028576420232575225
Position 43074: 0.028557655182873357
Position 26859: 0.026376239704348416
Position 6970: 0.02628898905814771
Position 28448: 0.024403460417973057
Position 3175: 0.023702747972236135
Position 579: 0.02329893741410676
Position 17315: 0.022769549383892914
Position 17323: 0.02273356992246748
Position 18805: 0.021938577905523875
Position 29804: 0.02119810114193081
Position 27011: 0.021195410694774805
Position 4793: 0.01991104300204229
Position 36197: 0.017910723309798225
Position 1997: 0.01754323195703873
Position 39003: 0.017405012135121967
Position 37711: 0.017191426912048426
Position 8086: 0.016998259300964887
Position 7032: 0.01694141926042451
Position 29022: 0.015512715624941215
Position 40776: 0.01509589471429582
Position 17499: 0.01503265966647
Position 43349: 0.014440022372998762
Position 7672: 0.013351479144301568
Position 21471: 0.012811080350105425
Position 3180: 0.012767530558157719
Position 19891: 0.012623638748649113
Position 34802: 0.012563417080054035
Position 40329: 0.012526014818480943
Position 27593: 0.012332130932513707
Position 35040: 0.01197424145780117
Position 19265: 0.011627024659033793
Position 20153: 0.01126935541023188
Position 7455: 0.011171306961464164
Position 10062: 0.01082700522533405
Position 20208: 0.010815446282961994
Position 23345: 0.010729621265650533
