Gene = DNTTIP2
index = 460
Annotated 5SS: [ 130 2939 3562 6088 7135 8524]
Annotated 3SS: [1343 3422 5991 6969 8413 9261]
SMsplice 5SS: [ 130 2939 3562 6088 7135 8524]
SMsplice 3SS: [2790 3422 5991 6969 8413 9261]
top_k =  1000
Partition function (log Z): 9.235720156930306

Sorted 5' Splice Sites (High to Low Probability):
Position 8524: 0.9965196892833704
Position 6088: 0.9720483010507474
Position 7135: 0.9456017309272557
Position 2939: 0.8696040711141126
Position 3562: 0.810905325130351
Position 130: 0.7166727056221058
Position 659: 0.5833148252643108
Position 3980: 0.38538290282988935
Position 1587: 0.3226958492157586
Position 1717: 0.16088965116038123
Position 1028: 0.14037297139937174
Position 8306: 0.12353540550845445
Position 846: 0.08630051491981347
Position 8073: 0.08554080531662095
Position 4424: 0.055820515421845227
Position 1162: 0.0496374293021686
Position 4122: 0.04035707322218355
Position 214: 0.03741060512285465
Position 6439: 0.03585957471201637
Position 649: 0.030096519246729906
Position 5730: 0.026764362793315344
Position 5039: 0.023355728243168408
Position 9148: 0.02196049505170794
Position 7447: 0.02159770537626881
Position 1768: 0.020619009934402393
Position 5876: 0.018731279316127565
Position 6856: 0.016551397703574645
Position 1241: 0.014792387563715256
Position 9614: 0.013543923131470376
Position 3765: 0.012215205840196346
Position 2270: 0.009677433148362178
Position 5878: 0.009191369488443313
Position 744: 0.008086750142433123
Position 8785: 0.007139342948488188
Position 5047: 0.006562657660591846
Position 857: 0.00609725617071965
Position 5016: 0.005947406905148301
Position 5084: 0.005905733252286297
Position 6889: 0.005460440136961762
Position 8301: 0.00540657458801641
Position 7358: 0.004330042010318659
Position 426: 0.0040369688979176
Position 7125: 0.00403503967812391
Position 347: 0.0032745351018277124
Position 207: 0.0028614686989912345
Position 7455: 0.0022444463346562482
Position 748: 0.001966028325042201
Position 5212: 0.0016705682428464464
Position 1217: 0.001602538526148299
Position 10117: 0.0015786730537651755
Position 9325: 0.0012483777572072036
Position 7799: 0.0010998459014898425
Position 6092: 0.0008135290194376658
Position 1438: 0.0007610224016009079
Position 202: 0.0006419358861618129
Position 6395: 0.0005580790863392988
Position 841: 0.0005100660061872021
Position 8809: 0.0005065294332027534
Position 7562: 0.00047263904886065544
Position 6842: 0.00038698724462904894
Position 1381: 0.0003511853182738774
Position 3626: 0.0003449164969515456
Position 756: 0.0003445728251504942
Position 3974: 0.0003312165534365494
Position 438: 0.0002949456925542142
Position 6583: 0.0002761070918514554
Position 8888: 0.0002704065831377686
Position 9493: 0.00024669881620075916
Position 7157: 0.00022972215955518183
Position 1927: 0.00021412121218554944
Position 8935: 0.00021173767377515894
Position 684: 0.00020869950560872824
Position 653: 0.00019199478203201694
Position 1273: 0.00015194396639618083
Position 713: 0.00014809614194892894
Position 8918: 0.00014131503966572617
Position 8937: 0.00013809382537540034
Position 571: 0.00010679248442680525
Position 8854: 0.00010593383945238594
Position 61: 0.00010333277894791583
Position 9084: 9.504788352579807e-05
Position 706: 7.017904834582977e-05
Position 7978: 6.69207107061009e-05
Position 8027: 6.640565371127811e-05
Position 543: 6.335822472837817e-05
Position 586: 6.098816723509444e-05
Position 7558: 5.610398879174928e-05
Position 3479: 5.221480300328532e-05
Position 105: 4.732148941571049e-05
Position 7007: 4.591055499203306e-05
Position 10314: 4.5336717439048614e-05
Position 760: 4.097167791616537e-05
Position 7962: 4.0094539471495503e-05
Position 502: 3.801031056905716e-05
Position 704: 3.3533967276063675e-05
Position 816: 3.333309169127112e-05
Position 10426: 3.2617418181878024e-05
Position 334: 3.2564316311605e-05
Position 8554: 3.208351085190026e-05
Position 297: 3.1517097358024695e-05
Position 260: 2.7083321724849457e-05
Position 1012: 2.6893077182072224e-05
Position 10611: 2.561621623057947e-05
Position 9277: 2.417652688944931e-05
Position 9618: 2.3440769501384473e-05
Position 4224: 2.0718414748760208e-05
Position 116: 2.0442743173592732e-05
Position 9533: 2.00164764226208e-05
Position 10663: 1.9200329668988772e-05
Position 1885: 1.159684046239289e-05
Position 3932: 9.318525606101744e-06
Position 8574: 9.135345977895946e-06
Position 889: 8.625896602257079e-06
Position 1653: 6.528184414831642e-06
Position 893: 5.5435763602136475e-06
Position 1963: 4.3082220423726486e-06
Position 395: 4.153024690399121e-06
Position 417: 3.4819067653991265e-06
Position 869: 3.3875692932335946e-06
Position 9202: 3.226659262445471e-06
Position 366: 3.0704687808759984e-06
Position 29: 2.4977957922341373e-06
Position 1066: 1.942759430553879e-06
Position 35: 1.0858078118167785e-06
Position 9413: 9.608786025411603e-07
Position 64: 9.346028687687947e-07
Position 9671: 8.342336267170428e-07
Position 6414: 5.743158140377634e-07
Position 38: 5.282259606108938e-07
Position 9464: 4.781222197677159e-07
Position 9623: 3.5017245233000093e-07
Position 32: 3.3715175176842715e-07
Position 9554: 3.3178608545538553e-07
Position 314: 1.551625135902927e-07
Position 9480: 1.2081224554461203e-07
Position 9678: 1.2044639227496755e-07
Position 558: 9.853880699531892e-08
Position 6385: 3.616775138495028e-08
Position 6403: 3.357441602786921e-08
Position 6063: 3.2938157130163765e-08
Position 285: 1.639634107364024e-08
Position 274: 1.1272011495633941e-08
Position 560: 7.632634173061386e-09
Position 142: 5.889479707547615e-09
Position 555: 3.2838038595932625e-09
Position 6705: 3.247972340488296e-09
Position 590: 1.70235522472569e-09
Position 686: 8.105543581377225e-10
Position 520: 1.211686638924675e-10
Position 581: 1.9831180331517314e-11
Position 597: 1.3960514045763857e-11
Position 369: 4.307562391086732e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9261: 0.9904224220226832
Position 5991: 0.9661478960059143
Position 6969: 0.7743311290523438
Position 8413: 0.7119693453649274
Position 3422: 0.5157470545146086
Position 1343: 0.45446634635705957
Position 2790: 0.4364038087528973
Position 3843: 0.36138836042686634
Position 8438: 0.24729000863894546
Position 3502: 0.24167654925378163
Position 743: 0.22153857717803485
Position 2826: 0.20584664776278908
Position 8160: 0.13351893297272138
Position 613: 0.13165766992693526
Position 2796: 0.10698003975469912
Position 581: 0.0994060701529255
Position 540: 0.08902816038614915
Position 6933: 0.08843479299082614
Position 929: 0.05698611616385986
Position 3404: 0.04766795014376751
Position 4946: 0.04344209430404132
Position 4224: 0.039801318697263444
Position 7871: 0.033497930688013905
Position 387: 0.03344179518374908
Position 2677: 0.031751652867630285
Position 5783: 0.030984325418043634
Position 1626: 0.030805092383758653
Position 6904: 0.030062956096024353
Position 4077: 0.028100347664545448
Position 7798: 0.027883610135754373
Position 2601: 0.02759513677762777
Position 2822: 0.02688942182786877
Position 8346: 0.0226561191457628
Position 7015: 0.02217467957205217
Position 6701: 0.019161164583237994
Position 7357: 0.01852333789163177
Position 7021: 0.017590621185067896
Position 5632: 0.016778891899635034
Position 2792: 0.016344207626911265
Position 6279: 0.01591438192534224
Position 3649: 0.013710874866609655
Position 2576: 0.013333797005393064
Position 7992: 0.012653861640637155
Position 4276: 0.012281770364035818
Position 472: 0.012269581405851967
Position 6361: 0.01202054317905697
Position 8731: 0.011950409575414923
Position 9126: 0.01018418824727805
Position 323: 0.009436786073415866
Position 3699: 0.009109080979818086
Position 5467: 0.008130292794048413
Position 3763: 0.007763437214276546
Position 1305: 0.0070283950248278835
Position 8184: 0.006672897782769675
Position 1069: 0.0063881059321378745
Position 6334: 0.005772165221274891
Position 788: 0.005328395048103359
Position 7054: 0.005258422056876744
Position 9783: 0.004818041182967002
Position 3862: 0.004586974549126096
Position 7823: 0.004360818859269347
Position 2832: 0.004234064392826655
Position 6988: 0.0039433887224255984
Position 4049: 0.003928559348051739
Position 2142: 0.003917102154192835
Position 8997: 0.003850582218938769
Position 509: 0.0036872850156913807
Position 4001: 0.0036823497185225207
Position 7270: 0.0035929042357254436
Position 1716: 0.0035291311551305564
Position 6530: 0.0034417847369890833
Position 2086: 0.0034339761940530753
Position 517: 0.0033928722080901062
Position 4111: 0.0033700013020690122
Position 7917: 0.003326535266717198
Position 911: 0.0031404631742937734
Position 6991: 0.003047859664526261
Position 6000: 0.002962733659861894
Position 11628: 0.0028454250779701633
Position 7330: 0.0027896189631111744
Position 10465: 0.0027296567533191983
Position 1322: 0.002669368394749481
Position 547: 0.0021645753791325047
Position 10752: 0.002152312906459249
Position 3468: 0.0020157803752805614
Position 1143: 0.001977551575810237
Position 8957: 0.0019706165918217207
Position 1345: 0.001964215713853101
Position 9473: 0.0019500307054612052
Position 7301: 0.0019427336649257263
Position 6785: 0.0019426799648861227
Position 11135: 0.00191801971251486
Position 5612: 0.001856271944276558
Position 3805: 0.001833011309808955
Position 6973: 0.0017876049040492386
Position 7955: 0.0017381317138833612
Position 8470: 0.0017075447217635808
Position 6261: 0.001530535697080596
Position 1585: 0.0014345438268617615
Position 3429: 0.001418621876492411
Position 3962: 0.001376364078978944
Position 590: 0.0013724396320042675
Position 2109: 0.001265541827532313
Position 8467: 0.0012116195191525599
Position 3262: 0.0011635970278014033
Position 8929: 0.0011316280543146257
Position 390: 0.0011255536796595774
Position 1743: 0.0010870171032166917
Position 7222: 0.0010308986492943712
Position 3867: 0.0010276106951303122
Position 8672: 0.0009983288233650967
Position 1003: 0.0009883002106583691
Position 268: 0.0009715249126685898
Position 11246: 0.0008907580070430548
Position 9009: 0.0008766608351266595
Position 8866: 0.0008760556686069703
Position 5921: 0.000863797824598144
Position 1096: 0.0008133203985065371
Position 7626: 0.0008097861066743377
Position 10044: 0.0007914000042138089
Position 2153: 0.0007843327618062639
Position 658: 0.0007788231064833682
Position 10225: 0.0007729084403108507
Position 462: 0.0007726543905625442
Position 7896: 0.0007186101199145497
Position 433: 0.0007139796219859071
Position 1240: 0.0006932160203117323
Position 1450: 0.0006790615461465861
Position 9061: 0.0006682389549870482
Position 7846: 0.0006578609972383655
Position 4162: 0.0006376190104535241
Position 3537: 0.0005736533170508072
Position 1667: 0.0005712207845467622
Position 1071: 0.0005635394734349354
Position 621: 0.000513585089167461
Position 10168: 0.0005061208741699813
Position 7062: 0.0004643368917970484
Position 9950: 0.0004475494012515001
Position 3275: 0.00043963716622638866
Position 8709: 0.00043926878453231057
Position 3851: 0.00040662216120421364
Position 8705: 0.00040014255445163503
Position 6940: 0.00036827397971563985
Position 7903: 0.0003552170273432859
Position 6303: 0.0003542526677506469
Position 3440: 0.00034820477081152096
Position 6053: 0.0003445372326190829
Position 7577: 0.00034241743317853587
Position 12280: 0.0003325342726435981
Position 9027: 0.0003173584820884188
Position 1683: 0.0003127777867148493
Position 4386: 0.00030724335421378256
Position 8119: 0.000303465001318688
Position 7206: 0.00029999448690856283
Position 6728: 0.0002843045838849376
Position 12619: 0.000273756527508905
Position 816: 0.0002585717909270509
Position 10019: 0.00025435763849011015
Position 7715: 0.0002491602271662814
Position 7386: 0.0002225991188430895
Position 6214: 0.00021940753882819714
Position 4367: 0.00021785548649715135
Position 6842: 0.0002136703548720359
Position 3295: 0.00020625031727273722
Position 3328: 0.0002007949710641074
Position 9745: 0.0001982587418121538
Position 1633: 0.00019083414647568596
Position 7924: 0.00018202144959709733
Position 11064: 0.00017825173734133898
Position 6656: 0.0001549026705652303
Position 7362: 0.00015329671648119206
Position 8852: 0.0001519965870941304
Position 489: 0.00014691198846971933
Position 4327: 0.00014375183767929953
Position 10678: 0.00014235814477090835
Position 9454: 0.000137629261983015
Position 550: 0.00013694773518330272
Position 2608: 0.00013276164569843635
Position 9201: 0.00012619801686354856
Position 8299: 0.00012478985100582957
Position 2193: 0.00012373490898395803
Position 10681: 0.00011933878861216957
Position 934: 0.0001180211443602985
Position 11858: 0.00011485309576434983
Position 302: 0.00011017853925681306
Position 10948: 0.00010810811963705776
Position 3886: 0.00010556719035277947
Position 2089: 0.00010091309050904484
Position 231: 0.00010083085834199345
Position 1264: 9.643022392616069e-05
Position 2461: 9.253269977102552e-05
Position 11540: 8.171075884011585e-05
Position 9106: 7.79045571901333e-05
Position 10816: 6.948522478473384e-05
Position 10313: 6.926901689954496e-05
Position 9410: 6.734954704334501e-05
Position 3112: 6.578164453185257e-05
Position 1788: 6.47253569569111e-05
Position 9038: 6.232132740961323e-05
Position 334: 6.154331091529586e-05
Position 7224: 6.096122909096961e-05
Position 8014: 6.0800685767684975e-05
Position 12091: 6.043922842922517e-05
Position 11074: 5.713029506546009e-05
Position 11649: 5.566549437579073e-05
Position 1027: 5.5421588629814274e-05
Position 10343: 5.4452157586774704e-05
Position 10713: 5.4307298018573016e-05
Position 1726: 5.3846843209749385e-05
Position 11559: 5.285845651757504e-05
Position 525: 5.2688451587789096e-05
Position 826: 4.8203483864634096e-05
