Gene = MECR
index = 827
Annotated 5SS: [  202 14345 14928 24171 27802 28990 30417 34735 34992]
Annotated 3SS: [14246 14795 24026 27698 28886 30342 34673 34918 36752]
SMsplice 5SS: [  202   623 10099 14345 14928 24171 27802 28990 29559 30417 34992]
SMsplice 3SS: [  525  9989 14246 14795 24026 27698 28886 29413 30342 34918 36752]
top_k =  1000
Partition function (log Z): 5.529411856692809

Sorted 5' Splice Sites (High to Low Probability):
Position 27802: 0.9822358291460155
Position 24171: 0.9681147363913379
Position 28990: 0.9457744383650966
Position 34992: 0.8941285135631855
Position 14345: 0.8848948411531217
Position 30417: 0.8820325878140499
Position 14928: 0.7612057464079627
Position 10099: 0.7527347908460119
Position 623: 0.7518735004147846
Position 29559: 0.6025217647549712
Position 17728: 0.55463683887964
Position 7793: 0.4957045063711017
Position 202: 0.4551173019065308
Position 21179: 0.4066351207250972
Position 9858: 0.37365103702549746
Position 35720: 0.370635691605284
Position 8090: 0.31560112542345753
Position 371: 0.23079682938990512
Position 578: 0.22589659239196488
Position 345: 0.21545693098571778
Position 13237: 0.17586844108286587
Position 24892: 0.17507600259192652
Position 18802: 0.14859262122015027
Position 10095: 0.12979331500658112
Position 6696: 0.11948654110363904
Position 21274: 0.11351769191854395
Position 30523: 0.10105361329397967
Position 34735: 0.09898986639259116
Position 27208: 0.09001096078686976
Position 29848: 0.08566972540510902
Position 8362: 0.08192161289501797
Position 6257: 0.08148234091983063
Position 32723: 0.07816373308492884
Position 33136: 0.07386809226352639
Position 28315: 0.07221561815394704
Position 30177: 0.06413347616543241
Position 14674: 0.06347619699383687
Position 31874: 0.061715277165632916
Position 13291: 0.061032517871439325
Position 6237: 0.058321245358120576
Position 13326: 0.057988368322244126
Position 21715: 0.0487519757710941
Position 31900: 0.04801559565657535
Position 33684: 0.04474291752575628
Position 24636: 0.03927426002321865
Position 5510: 0.035552308758627985
Position 5441: 0.034564965674402065
Position 5087: 0.03230670645978389
Position 6050: 0.02868687516065715
Position 194: 0.027426533076563238
Position 26329: 0.026268799486303757
Position 10216: 0.026075583754557756
Position 15021: 0.025855291277388844
Position 402: 0.02511511739164045
Position 349: 0.023432466907680614
Position 3223: 0.02274617697272954
Position 32734: 0.0222062162674045
Position 6247: 0.02191054321797599
Position 21187: 0.02187848724126231
Position 5567: 0.02156779716097246
Position 4529: 0.02127639703073634
Position 33833: 0.019623064121021414
Position 32971: 0.01946756370153963
Position 36830: 0.01796484926545445
Position 29330: 0.017866551149479375
Position 28243: 0.017527320090304867
Position 30057: 0.01628232421769554
Position 28526: 0.01526288588411556
Position 5305: 0.014724416721917795
Position 32730: 0.014345620088392361
Position 709: 0.012192946159422626
Position 20445: 0.011616030988641703
Position 31815: 0.011564323000838142
Position 19780: 0.01150149985562386
Position 33063: 0.011293775019594962
Position 14546: 0.010970458533923467
Position 14864: 0.010276062301300782
Position 17995: 0.010031900821682569
Position 7876: 0.009797758839364476
