Gene = DNAJC21
index = 456
Annotated 5SS: [  324  4316  6241  6674  8038  9417 11591 15433 16211 20750 24409]
Annotated 3SS: [ 4221  6116  6550  7732  9264 11502 15273 16167 20576 24332 24959]
SMsplice 5SS: [  324  4316  6241  6674  7644  8038  9417 11591 16211 20085 20750 24409]
SMsplice 3SS: [ 4221  6116  6550  7551  7732  9264 11502 16128 19949 20576 24332 24959]
top_k =  1000
Partition function (log Z): 17.153780950606663

Sorted 5' Splice Sites (High to Low Probability):
Position 6241: 0.9983701836603299
Position 324: 0.9936199831116207
Position 20750: 0.9908878032784356
Position 11591: 0.9901112487690076
Position 6674: 0.9696273623807318
Position 16211: 0.9661336988021348
Position 7644: 0.7923105604064739
Position 24409: 0.7530989744060194
Position 8038: 0.7201087955783799
Position 9417: 0.7027437866613295
Position 4316: 0.7024670648348318
Position 20085: 0.6698794331981978
Position 2169: 0.6524264645443728
Position 9343: 0.2610550182588427
Position 1714: 0.2485073380454066
Position 8047: 0.1770238351599074
Position 18611: 0.13428056439009742
Position 1552: 0.11874805241936216
Position 9091: 0.11574783602579276
Position 1513: 0.11353383537674762
Position 23093: 0.108934495853501
Position 20491: 0.107502212136434
Position 23375: 0.1046664861008462
Position 8483: 0.0927197110135348
Position 1497: 0.08111949954612008
Position 1500: 0.07871535625188707
Position 13001: 0.07683788675029546
Position 11172: 0.07370666383027857
Position 106: 0.0653020338272119
Position 15433: 0.06376353221949133
Position 11937: 0.062171006449117175
Position 23948: 0.06195498426266679
Position 769: 0.05949507183659939
Position 11126: 0.04311341837411526
Position 11406: 0.04285303666069852
Position 21587: 0.033337769728831956
Position 21873: 0.03180399894594396
Position 21611: 0.030446932241056296
Position 799: 0.03014386039925891
Position 7913: 0.028991366963515217
Position 8817: 0.02725852675258823
Position 8099: 0.023915948353472032
Position 1921: 0.023488374419335576
Position 5748: 0.022859786320070602
Position 17176: 0.020946897472338806
Position 976: 0.016336706286105937
Position 24735: 0.0158683163304492
Position 15064: 0.014660374896819981
Position 18280: 0.014302233870470284
Position 15030: 0.013016189481733888
Position 4779: 0.012863876164776388
Position 1607: 0.012855820070889857
Position 13898: 0.011934438065584753
Position 10166: 0.011860297038347812
Position 25108: 0.011290396932852088
Position 19779: 0.009955807959928557
Position 21266: 0.009576976431686611
Position 7285: 0.009334457324906708
Position 7901: 0.008062295165916288
Position 13492: 0.007655796359683942
Position 960: 0.007650137961521906
Position 8741: 0.007323261670781058
Position 791: 0.006985284455388977
Position 24493: 0.006916502566847587
Position 20301: 0.006659783584523406
Position 3299: 0.006622546766521948
Position 15314: 0.006400273494206693
Position 21427: 0.006295243869671631
Position 7438: 0.006179247706236806
Position 14289: 0.006046384454895289
Position 5829: 0.005477955344216685
Position 3258: 0.00492523158943256
Position 5220: 0.004817894710812909
Position 817: 0.004747667758867129
Position 928: 0.00443043968418185
Position 16008: 0.0037834130680906323
Position 11324: 0.003707293966477717
Position 8074: 0.0035943470873311956
Position 16647: 0.003403475507329864
Position 17731: 0.0031883478803087766
Position 4963: 0.003071211091632729
Position 21551: 0.0030154755102852035
Position 25084: 0.0027267424717318566
Position 6871: 0.0026799106682840346
Position 3966: 0.002530032978087924
Position 5531: 0.002478183027571818
Position 18667: 0.0024207873150834903
Position 1613: 0.002356413425213959
Position 8068: 0.002309596303035607
Position 9952: 0.002256704035746069
Position 10592: 0.002162818208077798
Position 951: 0.00204597376304261
Position 1439: 0.0018939021702244982
Position 9545: 0.0018669554230662003
Position 6869: 0.0017848190418015386
Position 7394: 0.0017498825623104362
Position 4916: 0.001725917058580717
Position 11212: 0.001702932708204451
Position 14989: 0.001685314920088059
