Gene = TEX43
index = 1394
Annotated 5SS: [ 99 933]
Annotated 3SS: [ 823 4309]
SMsplice 5SS: [ 824 1508]
SMsplice 3SS: [1441 1663]
top_k =  1000
Partition function (log Z): -10.790972383416602

Sorted 5' Splice Sites (High to Low Probability):
Position 1508: 0.6727939096740368
Position 824: 0.5642312848940167
Position 99: 0.3462072325285464
Position 933: 0.25778539209550794
Position 446: 0.14962450662716478
Position 338: 0.0772810006962776
Position 1781: 0.032043307901139205
Position 464: 0.03070629881073022
Position 661: 0.01539747150934525
Position 1207: 0.009643062991209431
Position 359: 0.008331163422188816
Position 1053: 0.007734721356228168
Position 231: 0.0031242132685914865
Position 167: 0.0027120162950835685
Position 921: 0.0014953496040078077
Position 261: 0.001291231720715999
Position 6: 0.0007758316860199754
Position 596: 0.000680871139144293
Position 386: 0.0006056784352830937
Position 233: 0.000491047958516145
Position 77: 0.00036740074675971156
Position 122: 0.0003161862991039628
Position 565: 0.00030645381302078913
Position 781: 0.00024007990664212206
Position 3034: 0.00018743910110149422
Position 613: 0.00016028407578041936
Position 3039: 0.00014948815327050488
Position 995: 0.0001399989128239538
Position 401: 0.00013914317881538765
Position 419: 0.00012786221987629378
Position 334: 0.00011909299926433625
Position 2043: 0.00011323150901763494
Position 381: 8.788215646569279e-05
Position 1317: 6.915534836478888e-05
Position 672: 6.881344785938743e-05
Position 705: 6.723313160259339e-05
Position 585: 6.055541517532186e-05
Position 1129: 5.802145491056718e-05
Position 1201: 5.357482069363494e-05
Position 3025: 4.811401269976546e-05
Position 1765: 4.632362855258772e-05
Position 450: 2.8067448550661912e-05
Position 35: 2.3715374462604668e-05
Position 1334: 2.066032512101411e-05
Position 1142: 1.1570762607666483e-05
Position 755: 1.12448897196762e-05
Position 293: 9.288543333119095e-06
Position 129: 9.262501033808769e-06
Position 1039: 7.76749792699165e-06
Position 1060: 6.853714654897964e-06
Position 1363: 4.85639754187602e-06
Position 431: 4.5544510041328155e-06
Position 259: 4.123531555956977e-06
Position 181: 2.4818810148526605e-06
Position 453: 1.7733102830591993e-06
Position 1397: 1.679507963217499e-06
Position 688: 1.2258712914513374e-06
Position 137: 1.0770960402656463e-06
Position 179: 8.65277877633167e-07
Position 709: 7.865589396817366e-07
Position 424: 7.590577648964394e-07
Position 306: 6.724519566627247e-07
Position 214: 5.923366692520913e-07
Position 406: 6.040101849192363e-08
Position 299: 1.6404326530368354e-08
Position 799: 2.589534357629069e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1441: 0.37250406081906356
Position 1663: 0.31375382753339487
Position 683: 0.24438300058995194
Position 1433: 0.18826808240860962
Position 823: 0.15381141902187492
Position 4371: 0.10152709562979521
Position 3124: 0.09235812520787662
Position 1467: 0.09112863821143509
Position 720: 0.08578459618211558
Position 4309: 0.06012036433327159
Position 1659: 0.03825287170878577
Position 4150: 0.033246736373334716
Position 2942: 0.02868086750536606
Position 860: 0.028157047836969953
Position 3609: 0.025321331420356752
Position 3654: 0.021551954042357293
Position 723: 0.01951216703807111
Position 2991: 0.018424505414001365
Position 3850: 0.018190799709428766
Position 4470: 0.017091429661757505
Position 2461: 0.016637569077001476
Position 4126: 0.01337106828569668
Position 1683: 0.01315413128174115
Position 4217: 0.013044853091817016
Position 2967: 0.012947190778439838
Position 3911: 0.012475630100901455
Position 1017: 0.010869369925036286
Position 3202: 0.010804083998299047
Position 1397: 0.009912754538928892
Position 4051: 0.009800412910885944
Position 1848: 0.00849954832101711
Position 4346: 0.007642145879640266
Position 4001: 0.0072158753435151305
Position 1907: 0.007171223484053183
Position 4418: 0.006098172521079755
Position 1331: 0.0051282307573304224
Position 4349: 0.004886019112392746
Position 2776: 0.004060849114978842
Position 3735: 0.0035553258182086027
Position 3326: 0.0029034271675670233
Position 2858: 0.0028533797280317543
Position 702: 0.0027246220354233885
Position 1983: 0.0024334743502104042
Position 1486: 0.0020723738367464293
Position 1957: 0.002071758309615208
Position 2042: 0.001914105420098649
Position 4289: 0.0018535453074236365
Position 4503: 0.0017541523098369
Position 4442: 0.0016468211546645283
Position 4313: 0.001533835088819767
Position 2126: 0.0015117073724932966
Position 3854: 0.0014853043194092087
Position 755: 0.0014467647811644275
Position 1618: 0.0014396119146945219
Position 1317: 0.0012605765117467227
Position 203: 0.001196565139739882
Position 4027: 0.0011496361474626993
Position 3885: 0.0011290545868120937
Position 4263: 0.0009293460935167873
Position 4316: 0.0009042480003368695
Position 3828: 0.0008972195678391588
Position 3587: 0.0008423726648487687
Position 1819: 0.0008030970896152124
Position 947: 0.0007891403253251044
Position 1822: 0.0007779514589595159
Position 3700: 0.0007612799886617248
Position 916: 0.000743855140138058
Position 3908: 0.0007096344543193293
Position 381: 0.0007060001770202829
Position 2240: 0.0006635356287901337
Position 3484: 0.0005921801786435551
Position 2811: 0.000588088174463993
Position 1987: 0.0005659826833686433
Position 431: 0.0005230388236973278
Position 4075: 0.00045549430364690447
Position 1581: 0.00040182778309124257
Position 796: 0.0003718601092780307
Position 2060: 0.00035658802977199517
Position 1534: 0.00035306692175981417
Position 3162: 0.0003440681376666596
Position 4292: 0.00033433035736870774
Position 2596: 0.00033048409982483696
Position 2019: 0.00033048217188730484
Position 2153: 0.0003166990597597567
Position 3873: 0.0003142888304479769
Position 2998: 0.0003128120828580964
Position 3929: 0.00030433793605960484
Position 932: 0.0002905057787286008
Position 4427: 0.00028436835004472895
Position 2335: 0.0002811146693644909
Position 4394: 0.000254870387836779
Position 2808: 0.0002539223949038846
Position 900: 0.00024345836578717182
Position 1959: 0.00022957057016520686
Position 2190: 0.00022619913559575048
Position 2025: 0.00021699896706465466
Position 2353: 0.0002063968056620723
Position 1963: 0.00020003429527293835
Position 1804: 0.0001837373010221778
Position 1489: 0.0001835442916633897
Position 3305: 0.00017152507941466615
Position 3512: 0.000169637664445734
Position 864: 0.00016545237862503404
Position 2395: 0.00015192916049471406
Position 3570: 0.00015046313382394063
Position 1034: 0.00013111402284502675
Position 2407: 0.0001285487365646961
Position 601: 0.00012536218396331836
Position 220: 0.0001164794863741291
Position 2478: 0.00011510503941482002
Position 1119: 0.00011081169569881363
Position 330: 0.00010407897711671401
Position 2128: 9.996974586697511e-05
Position 2072: 8.902335569123596e-05
Position 1756: 8.30579433558542e-05
Position 3618: 7.837739491658385e-05
Position 1507: 7.45097221165475e-05
Position 1622: 7.273635189123348e-05
Position 2275: 7.212792951698165e-05
Position 2261: 6.710842295614913e-05
Position 688: 6.607695974918741e-05
Position 985: 6.187226467582701e-05
Position 1824: 5.7783259391441105e-05
Position 1552: 4.9756963967753754e-05
Position 1709: 4.860138999195957e-05
Position 238: 4.184613062655813e-05
Position 317: 3.865973756677474e-05
Position 957: 3.7702749380865175e-05
Position 1194: 2.576672891978385e-05
Position 1625: 1.9515351388154744e-05
Position 1052: 1.925468757480956e-05
Position 264: 1.923062134652968e-05
Position 1139: 1.8874627406173533e-05
Position 1198: 1.7113170052129683e-05
Position 1192: 1.6466161317250385e-05
Position 613: 1.2646475766907154e-05
Position 334: 1.0744345211422557e-05
Position 625: 1.0001565370582215e-05
Position 1151: 9.875502879547255e-06
Position 463: 9.732213794617642e-06
Position 1057: 9.563080225921509e-06
Position 1200: 9.014490109993704e-06
Position 207: 7.440341177297537e-06
