Gene = NCSTN
index = 920
Annotated 5SS: [  210  1555  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486
 12687 13076 13483 13982]
Annotated 3SS: [ 1449  5726  6276  6832  7949  8423  8781  9614  9887 10845 12382 12590
 12987 13327 13768 14876]
SMsplice 5SS: [  210  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486 12687
 13076 13483]
SMsplice 3SS: [ 5726  6276  6832  8015  8423  8781  9614  9887 10845 12382 12590 12987
 13327 14876]
top_k =  1000
Partition function (log Z): 18.04822185305396

Sorted 5' Splice Sites (High to Low Probability):
Position 12687: 0.9904959387335986
Position 5851: 0.9405034705377576
Position 9720: 0.9392555226896677
Position 11019: 0.9385558023630068
Position 210: 0.9023466335720501
Position 6399: 0.8866548405317571
Position 12486: 0.8833808889045044
Position 9966: 0.8545545183358144
Position 13076: 0.8426716435094447
Position 6979: 0.8041448768372951
Position 8935: 0.7872145447965948
Position 8534: 0.7812128600756287
Position 8101: 0.7685072737374905
Position 13483: 0.7492970652759612
Position 13982: 0.5745144711208443
Position 1555: 0.4999552204377769
Position 531: 0.3018101476858504
Position 10230: 0.17661364883026315
Position 10066: 0.139846857194516
Position 1002: 0.13020823532773595
Position 4281: 0.12630735267356333
Position 3885: 0.12432395305709433
Position 8125: 0.10148804490839271
Position 12796: 0.0966320813397449
Position 726: 0.08424845660430524
Position 9323: 0.07595567179731516
Position 7894: 0.0755774058820867
Position 14597: 0.06786967342174914
Position 7406: 0.05752683865221126
Position 13493: 0.055934797613944064
Position 4342: 0.04894466124145232
Position 8696: 0.03383292708812321
Position 3095: 0.024722601280503843
Position 10176: 0.024535048192091194
Position 617: 0.02112166007527358
Position 1014: 0.016946270664820826
Position 8585: 0.01582551617306938
Position 13457: 0.015358076212228686
Position 12506: 0.015276425214372695
Position 7039: 0.01520215927551665
Position 9147: 0.01514534898196849
Position 8727: 0.014874418179969484
Position 592: 0.013198196265624533
Position 9954: 0.012104124029014826
Position 3849: 0.011248268070765328
Position 13065: 0.011213929296487216
Position 11851: 0.010916529740756725
Position 227: 0.010214274570880573
Position 1661: 0.00972212184764803
Position 9505: 0.009399537392945608
Position 12423: 0.008705513015297586
Position 10622: 0.008270451277846274
Position 5324: 0.007857562883527522
Position 9484: 0.0076335551384889185
Position 12829: 0.006630165476799717
Position 7290: 0.006370990976412299
Position 1343: 0.006115358939063485
Position 11486: 0.006067769770779956
Position 11949: 0.004485492714938462
Position 14588: 0.004374820962058973
Position 5258: 0.004272130293581429
Position 7419: 0.004270230523355437
Position 6688: 0.0038651590834080274
Position 7585: 0.003586447094023927
Position 539: 0.003250200205783543
Position 11919: 0.0032202468727153028
Position 682: 0.002949352310212361
Position 8344: 0.002688256371359232
Position 11531: 0.0026059048394392187
Position 11087: 0.002605393071211866
Position 13087: 0.0025830316250373205
Position 13831: 0.0024854924998564273
Position 6833: 0.0024647275597682585
Position 1380: 0.0019932981650513434
Position 9888: 0.001958692888418636
Position 11407: 0.0019066016602946854
Position 11003: 0.001862036311753012
Position 324: 0.0017462640229255737
Position 4194: 0.0017154023989501327
Position 10720: 0.0017136063507453368
Position 10736: 0.0016905478440425279
Position 10056: 0.0016334318197155254
Position 60: 0.0015423948508301469
Position 1164: 0.001273702792845047
Position 6797: 0.0012013231987254651
Position 384: 0.0010536972958058615
Position 601: 0.0009823986065230332
Position 6374: 0.0009285585806719296
Position 596: 0.0008485746437192101
Position 8746: 0.0008465396653114625
Position 53: 0.0008208020939086809
Position 10405: 0.0008125119757173467
Position 13392: 0.0007723729859430986
Position 13651: 0.0007632852729043367
Position 6394: 0.0007631294760354771
Position 7483: 0.0006827581491847524
Position 5789: 0.0006689973459681124
Position 13835: 0.0006670978521422391
Position 796: 0.0006414393911942627
Position 7122: 0.0006176109750850231
Position 5864: 0.0005693668054384809
Position 11725: 0.0005636994224892577
Position 6782: 0.0005505977266766732
Position 5785: 0.0005377057785285898
Position 7753: 0.0005314988766158756
Position 6470: 0.00048591798456885905
Position 1278: 0.00048384623992474155
Position 12468: 0.00046145242125135384
Position 12666: 0.00045922590250594645
Position 7047: 0.00040406789308557937
Position 14114: 0.00040187981859910745
Position 11132: 0.00037451882838575713
Position 6479: 0.0003706454720583062
Position 1559: 0.0003484507349287513
Position 1450: 0.000318827875306083
Position 10477: 0.00030703901334329473
Position 958: 0.00028234282804224506
Position 763: 0.00027305440900770233
Position 141: 0.0002688136761726883
Position 737: 0.00026283907159167037
Position 12895: 0.00024311568973540298
Position 6506: 0.00023890936195267938
Position 12914: 0.0002323586643046324
Position 1294: 0.00022914054859869793
Position 820: 0.00022480326580073497
Position 479: 0.0001866358550370075
Position 13469: 0.00018472130239777362
Position 13328: 0.00017708495928079476
Position 165: 0.00017244545382922997
Position 10459: 0.00014252023765656542
Position 171: 0.000141057074027096
Position 15409: 0.0001385304124085099
Position 14557: 0.00013207532761471468
Position 10551: 0.0001297330515947744
Position 51: 0.00012966748846195383
Position 656: 0.00011796466324526627
Position 9683: 0.00011785760753824928
Position 15538: 0.00011439180171814914
Position 12863: 0.00011411308789003127
Position 2201: 9.714235408491544e-05
Position 7433: 9.502300880743194e-05
Position 9671: 9.42256208612678e-05
Position 3429: 9.121380681515544e-05
Position 8890: 9.074466360193623e-05
Position 6321: 8.01421681820099e-05
Position 1575: 7.037442053250766e-05
Position 3030: 5.651400443681538e-05
Position 294: 5.6187576756274897e-05
Position 14462: 5.587365700212715e-05
Position 3238: 5.514345003846318e-05
Position 710: 5.468072940069464e-05
Position 6905: 5.421127324031541e-05
Position 2450: 5.363816767306162e-05
Position 9950: 5.1318864843299486e-05
Position 2644: 4.757350778072025e-05
Position 3283: 4.5619887090975483e-05
Position 6497: 3.9933701936686055e-05
Position 23: 3.9891306965724115e-05
Position 282: 2.5966217686835207e-05
Position 847: 1.994960862003795e-05
Position 1615: 1.978893835289082e-05
Position 12557: 1.962569413794576e-05
Position 13542: 1.8499769192284723e-05
Position 1595: 1.650043587502837e-05
Position 3189: 1.5354177684106034e-05
