Gene = SDCCAG3
index = 1232
Annotated 5SS: [ 282  520 2784 3465 4705 5519 5979 6555]
Annotated 3SS: [ 369 2670 3047 4630 5406 5915 6414 7721]
SMsplice 5SS: [ 282 2784 6555]
SMsplice 3SS: [2670 6414 7662]
top_k =  1000
Partition function (log Z): 0.5661014577952017

Sorted 5' Splice Sites (High to Low Probability):
Position 6555: 0.9755270853867963
Position 282: 0.9666859334031433
Position 2784: 0.9652601547702175
Position 520: 0.5237076853264698
Position 3465: 0.41235481662916484
Position 6954: 0.34829699074743387
Position 5979: 0.24400010935002145
Position 4705: 0.2289123725164847
Position 4709: 0.1305926127946442
Position 3664: 0.12380988938939337
Position 5492: 0.09348527117338999
Position 736: 0.05897587178844193
Position 1728: 0.0514802644813291
Position 2602: 0.028196847730175122
Position 316: 0.02415186934464652
Position 5519: 0.023536952808688328
Position 6332: 0.02223803022915321
Position 3107: 0.015034100565451873
Position 1611: 0.011067588606116147
Position 875: 0.00994262319374122
Position 3469: 0.009488726589342723
Position 2367: 0.007552841969086309
Position 7050: 0.007398768497362185
Position 5552: 0.0066090869946241314
Position 921: 0.0061828575729432934
Position 415: 0.00581448715419825
Position 5341: 0.005706199996299999
Position 1067: 0.005243623141062864
Position 3157: 0.002742276683366529
Position 1196: 0.002674978010599291
Position 1778: 0.0023875762011646316
Position 1674: 0.0020774492183408826
Position 495: 0.001955644859501001
Position 4057: 0.0018071197467912454
Position 6040: 0.0016540845880466401
Position 6597: 0.0015762449154671904
Position 4673: 0.0011922677756230557
Position 3720: 0.0011420007425483074
Position 1948: 0.0010718416481945699
Position 2545: 0.0008990173569604284
Position 2343: 0.0008889654931145298
Position 1518: 0.0008856133432721825
Position 5253: 0.0006705266150086898
Position 2939: 0.0006600055453397182
Position 3246: 0.0005497913470130671
Position 912: 0.0005416467498053134
Position 2292: 0.0005279234707831304
Position 2284: 0.0005100645256361674
Position 2614: 0.0004769932225241807
Position 1282: 0.00045603622814547516
Position 3711: 0.0004549319810922555
Position 1734: 0.00042415906007542447
Position 3752: 0.00037751644246005877
Position 902: 0.00036808252816062135
Position 933: 0.00034561287647684284
Position 617: 0.0003386768970256871
Position 2800: 0.0003173289310487191
Position 3559: 0.0002588571677529254
Position 7867: 0.00021981411090424147
Position 8491: 0.00021370054286063821
Position 1091: 0.00020525676181546495
Position 6456: 0.00019976082163419595
Position 6780: 0.0001839667788925938
Position 8166: 0.000152731897369123
