Gene = TSACC
index = 1493
Annotated 5SS: [ 236 2478 7395]
Annotated 3SS: [2319 7265 9453]
SMsplice 5SS: [749]
SMsplice 3SS: [832]
top_k =  1000
Partition function (log Z): -10.326887532421738

Sorted 5' Splice Sites (High to Low Probability):
Position 2478: 0.5989446782973699
Position 749: 0.49201590820635943
Position 240: 0.3806923839771685
Position 7395: 0.38010960320572
Position 5352: 0.30553699672110024
Position 1001: 0.21908441734447923
Position 892: 0.16345821024839607
Position 173: 0.07042872219705788
Position 2161: 0.028536251756732172
Position 1292: 0.026951508551497125
Position 231: 0.02598359096597436
Position 1394: 0.020918310107943632
Position 139: 0.016985033129591487
Position 676: 0.015524180130918531
Position 1551: 0.011043161505618182
Position 245: 0.008936026023392368
Position 5709: 0.0078332118282228
Position 5013: 0.006927011641822947
Position 5477: 0.006021206044672138
Position 7048: 0.0054701831901445355
Position 1237: 0.005376127906607295
Position 4186: 0.003303284516667138
Position 2116: 0.002956705384966937
Position 784: 0.002585209890388234
Position 3425: 0.0021153529648940375
Position 3123: 0.0020381187749130094
Position 302: 0.0018183906757489217
Position 4239: 0.0017946560077771745
Position 7197: 0.001558316546153469
Position 7701: 0.0012490485034582313
Position 1097: 0.0010549126034111085
Position 297: 0.0008642025275102896
Position 1457: 0.0007805699713623126
Position 1595: 0.0007045114943234468
Position 1587: 0.0004951622211576296
Position 2744: 0.00043120656303505814
Position 1737: 0.0003603349004469188
Position 4567: 0.00027785486441948853
Position 307: 0.0002753782946810196
Position 2167: 0.0002276721556494351
Position 5521: 0.00022353908462686463
Position 2480: 0.00020125954127783765
Position 71: 0.00019952292911317793
Position 4218: 0.00017154124209324157
Position 1253: 0.00013963140109714826
Position 1612: 0.00013468463318491185
Position 1892: 0.00012964811388671536
Position 654: 0.00011560141446577606
Position 407: 9.443176619771249e-05
Position 2141: 8.00839710699585e-05
Position 269: 7.299494207891229e-05
Position 2131: 7.024728305760999e-05
Position 187: 6.249694310014974e-05
Position 1297: 6.210692689304137e-05
Position 1376: 5.257473903890691e-05
Position 1150: 3.963760291300746e-05
Position 1258: 2.7160783502179728e-05
Position 1602: 2.5542056853944577e-05
Position 753: 2.305526776738551e-05
Position 30: 2.0140879712316207e-05
Position 281: 7.680977275337802e-06
Position 398: 7.394981720782414e-06
Position 1186: 2.475989850069749e-06
Position 648: 1.5275789037171282e-06
Position 658: 1.4598147720040738e-06
Position 177: 1.3462252396767045e-06
Position 741: 8.56157147616826e-07
Position 89: 8.038092766182585e-07
Position 36: 6.436451460531771e-07
Position 1155: 5.833815808526011e-07
Position 559: 5.194723708367595e-07
Position 615: 4.039471219870465e-07
Position 2592: 3.722411176164338e-07
Position 1279: 3.102233924538565e-07
Position 811: 2.973428206947189e-07
Position 585: 1.7894507721497377e-07
Position 1462: 8.477484017090117e-08
Position 349: 3.310397439353328e-08
Position 146: 2.747409542597267e-08
Position 506: 1.4522627052125433e-09
Position 1004: 3.239555052686384e-10
Position 499: 1.625239380177552e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2319: 0.45353054104049284
Position 832: 0.4123771751116243
Position 7305: 0.3712580042215503
Position 5259: 0.3111823905195731
Position 2420: 0.17513470500798478
Position 5618: 0.11499175133191321
Position 5683: 0.0941270218101386
Position 5297: 0.06829117829044405
Position 9281: 0.062144744179340794
Position 9093: 0.05095095526520275
Position 7601: 0.04913905440311672
Position 8631: 0.037539937896874175
Position 8000: 0.03443149678832372
Position 1291: 0.03228590877543884
Position 9618: 0.031088653587463246
Position 7830: 0.02859312039503833
Position 7196: 0.026393176210873948
Position 7323: 0.024907102243921772
Position 7866: 0.023630027305211295
Position 7012: 0.019856773295852902
Position 5173: 0.01928819023199853
Position 6921: 0.01607891094395896
Position 2660: 0.015777982432598255
Position 511: 0.015359993571470297
Position 7265: 0.015206372927110053
Position 9393: 0.013803574367524652
Position 4044: 0.01269549278226955
Position 7874: 0.012504409619103488
Position 2027: 0.011679764381302254
Position 2080: 0.011328315912660132
Position 5424: 0.010693191870545163
Position 6961: 0.010518126626908434
Position 9563: 0.010333657390700659
Position 6117: 0.00937915351894787
Position 1000: 0.009325198085495728
Position 1178: 0.00823032596346296
Position 4928: 0.007965130618903637
Position 7168: 0.006671698935067222
Position 1381: 0.006603505843938193
Position 3192: 0.006516632152266382
Position 2443: 0.00615107735658182
Position 4957: 0.006044079641906671
Position 9539: 0.005729799277677752
Position 2033: 0.005628062947478208
Position 721: 0.005296703131847599
Position 9453: 0.0052400259015517175
Position 5879: 0.00513204553481576
Position 4501: 0.004685972229632259
Position 6190: 0.004484331439090872
Position 1251: 0.004250174474176673
Position 7500: 0.0040878646067934255
Position 6886: 0.00400451662107221
Position 9480: 0.003895356509157878
Position 7567: 0.003617269844997713
Position 971: 0.003565654218325971
Position 6471: 0.003546539286601238
Position 9512: 0.0035022624739908742
Position 3482: 0.003200587496730865
Position 576: 0.003150771365060105
Position 3171: 0.003004769509382299
Position 3028: 0.0027817948547018572
Position 7613: 0.0027045614018246697
Position 7796: 0.0026982568388427804
Position 7700: 0.002652181478939288
Position 9661: 0.002481960453057638
Position 1574: 0.0023288930704231216
Position 8851: 0.00228914120674234
Position 4179: 0.002274627184852595
Position 8648: 0.0022616119937601603
Position 4876: 0.0021378490210075185
Position 1455: 0.0020738003436152827
Position 2235: 0.002029134751119416
Position 8536: 0.0019165831718904332
Position 5762: 0.0018838912638407738
Position 8305: 0.0018465796104168747
Position 5324: 0.0018120342660362936
Position 3697: 0.001759238765086039
Position 2865: 0.0017288171648742134
Position 7483: 0.0017097381917152536
Position 4479: 0.0016300001041583646
Position 2889: 0.0016169467192023008
Position 7541: 0.0016104838284859385
Position 5624: 0.001527574825060466
Position 7842: 0.0014673665203951013
Position 5572: 0.0014515097514036875
Position 885: 0.0013799364571535808
Position 415: 0.0013644609309425965
Position 5795: 0.0013418313869300721
Position 2193: 0.001313064531139767
Position 5943: 0.0012919756410428086
Position 3031: 0.0012885243978044264
Position 7812: 0.00128095107999987
Position 7525: 0.0012761272075552136
Position 8220: 0.0012478241400805425
Position 444: 0.0011520308516226433
Position 389: 0.0010701279276423047
Position 1701: 0.001044041094786388
Position 349: 0.0007791396817377822
Position 1153: 0.0007701463219740785
Position 2566: 0.0007089762266428814
Position 5467: 0.0006779224575291222
Position 3382: 0.0006650041651369192
Position 1342: 0.000626437396258239
Position 3331: 0.0005718342187836288
Position 663: 0.0005711774879046067
Position 620: 0.0005567237154618245
Position 346: 0.0005187907223116504
Position 2780: 0.0005116136542109714
Position 2295: 0.000495963281807633
Position 643: 0.0004900633124604928
Position 4797: 0.00047485476926707347
Position 334: 0.0004474227886899996
Position 3946: 0.00042009732620067815
Position 2801: 0.00040009009700300006
Position 735: 0.00038038045066079534
Position 3328: 0.0003772158292390818
Position 4012: 0.0003729651466002903
Position 2083: 0.00035371177604432607
Position 5338: 0.0003534811991478176
Position 2086: 0.0003529518334498762
Position 4451: 0.00032548441095350323
Position 625: 0.0003130980818717839
Position 1195: 0.00028475074504080765
Position 6689: 0.00028269064088375117
Position 1986: 0.00026732923832065614
Position 668: 0.00024386410637439076
Position 3544: 0.00022616572729083803
Position 3357: 0.00022334611021878565
Position 1083: 0.00022196882266779436
Position 1004: 0.00022070054644039684
Position 3167: 0.00021364231560232295
Position 2752: 0.00019158391796989747
Position 2054: 0.00015990585883031736
Position 4058: 0.00015015084701039627
Position 1661: 0.00013849524124163033
Position 1879: 0.00013607477246821596
Position 2329: 0.00013464134312800012
Position 793: 0.0001126802363901306
Position 604: 0.00010612302125640214
Position 2704: 0.00010559549143882355
Position 529: 9.58406114365365e-05
Position 627: 9.473037360237474e-05
Position 2595: 9.459216266135482e-05
Position 557: 9.028152521416776e-05
Position 4210: 8.425851416324967e-05
Position 1047: 8.381205516743639e-05
Position 1138: 7.901999775074248e-05
Position 1836: 7.828975218010189e-05
Position 675: 7.676435337542031e-05
Position 3617: 7.446609946246981e-05
Position 3766: 7.411757191100844e-05
Position 593: 7.30304054647107e-05
Position 917: 7.273929553407244e-05
Position 899: 7.227065886373868e-05
Position 2355: 6.909441540077763e-05
Position 3526: 6.133739139756021e-05
Position 2149: 5.883447415614339e-05
Position 585: 5.665617713060031e-05
Position 2926: 4.725439845502994e-05
Position 741: 4.429925956599862e-05
Position 849: 4.39220729148546e-05
Position 5276: 4.0106853582646614e-05
Position 1059: 3.5341765409672044e-05
Position 2151: 3.2054976805421984e-05
Position 2368: 2.760452950984716e-05
Position 1150: 2.6420669047274784e-05
Position 887: 2.5571619660483617e-05
Position 519: 2.555761904846764e-05
Position 796: 2.1437968391007115e-05
Position 609: 2.023358917390737e-05
Position 1497: 1.8532562431696913e-05
Position 595: 1.7643977311056597e-05
Position 665: 1.435202962980801e-05
Position 784: 1.4233379525735413e-05
Position 1921: 1.2768101592476545e-05
Position 307: 1.1852025269911126e-05
Position 648: 1.1359870050032873e-05
Position 545: 1.0040042903442511e-05
Position 1634: 9.317728618646619e-06
Position 1092: 7.920129680394766e-06
Position 1065: 6.810261855166458e-06
Position 753: 4.222443678487489e-06
Position 690: 4.031535474207018e-06
Position 534: 3.1322604666825375e-06
Position 570: 2.4284125630647305e-06
Position 469: 2.3927107585237173e-06
Position 456: 2.160345116995259e-06
Position 260: 1.8838269201110014e-06
Position 465: 1.7271142700943546e-06
Position 2261: 1.3789560707272402e-06
Position 538: 1.2408681829867928e-06
Position 654: 1.1002952905992162e-06
Position 695: 9.895529951102029e-07
Position 681: 7.676222276397194e-07
Position 798: 7.484908223107548e-07
Position 686: 6.62649907111987e-07
Position 275: 6.470591687839937e-07
Position 208: 5.051472957766883e-07
Position 132: 4.5945933221444807e-07
Position 315: 4.426018075927774e-07
Position 1393: 4.058402564125918e-07
Position 226: 3.954421050159424e-07
Position 688: 3.2416742634981323e-07
Position 231: 2.6082783269129203e-07
Position 3249: 2.151026703915945e-07
Position 3266: 1.8987929535077928e-07
Position 843: 1.6913653045915706e-07
Position 138: 1.4223079136184626e-07
Position 935: 1.3818620164563618e-07
Position 683: 8.318465964159885e-08
Position 1121: 7.650827822508753e-08
Position 277: 7.483680670070909e-08
Position 765: 6.431275488868501e-08
Position 933: 5.726682417780463e-08
Position 1885: 5.1147159472987865e-08
Position 177: 3.922048426838281e-08
Position 807: 3.6831684003259396e-08
Position 901: 3.417684012942405e-08
Position 637: 3.397801575302097e-08
Position 3033: 3.297302201775426e-08
Position 1387: 2.1982446684420033e-08
Position 1131: 1.053739185774269e-08
Position 1213: 7.058037873738229e-09
Position 106: 5.593393688047302e-09
Position 1436: 4.422086358953835e-09
Position 929: 3.3053187768062547e-09
Position 146: 1.808885490862494e-09
Position 931: 1.6397890096186705e-09
Position 941: 1.61345363443874e-09
Position 185: 1.2471368644966344e-09
Position 118: 5.874686225273832e-10
Position 1474: 7.734496694199181e-11
Position 187: 2.261801833967325e-14
Position 235: 1.34817183800427e-14
