Gene = MUC20
index = 898
Annotated 5SS: [ 202 5691 8858]
Annotated 3SS: [ 3797  8765 12267]
SMsplice 5SS: [ 532 5691 8858]
SMsplice 3SS: [ 5445  8765 11502]
top_k =  1000
Partition function (log Z): -3.8637244995648587

Sorted 5' Splice Sites (High to Low Probability):
Position 8858: 0.9373525158443854
Position 5691: 0.7433222991112137
Position 202: 0.424543059204219
Position 532: 0.3992085077533538
Position 3563: 0.3174446666717973
Position 1513: 0.277650878564832
Position 5681: 0.2506398473046399
Position 8275: 0.2386736183841327
Position 491: 0.1819701312844998
Position 2648: 0.17864679956082746
Position 74: 0.08725081802750025
Position 2194: 0.07778556681923764
Position 10556: 0.06594386104668506
Position 3683: 0.06448781562280437
Position 6501: 0.05844517201085722
Position 2667: 0.051936841402258876
Position 9142: 0.04603571232274898
Position 433: 0.039520990282032084
Position 2171: 0.02958765095127105
Position 2411: 0.026383782331417388
Position 2355: 0.02304739910006954
Position 1937: 0.021099913487823148
Position 7158: 0.020480563469111448
Position 439: 0.020215354073410383
Position 7819: 0.01782893623131866
Position 8351: 0.015459909582024133
Position 8670: 0.014729113849728772
Position 12440: 0.013757516284287813
Position 9163: 0.013591136827124154
Position 10398: 0.012405914476206334
Position 377: 0.011395442917774279
Position 8078: 0.00994360833521096
Position 12528: 0.008943684999189518
Position 3486: 0.008374787633728845
Position 7543: 0.007828412973668961
Position 177: 0.007660566314557429
Position 2569: 0.007429775410208524
Position 1743: 0.007343909320630941
Position 1360: 0.007075003517258267
Position 11621: 0.00537427818914302
Position 142: 0.00521131732315189
Position 225: 0.003956319641226936
Position 8344: 0.003954397394622249
Position 383: 0.0033639569050012263
Position 8285: 0.00281386389308811
Position 6715: 0.002212569411250292
Position 6816: 0.0014589373027800562
Position 12366: 0.001417122582341667
Position 915: 0.001161226132149293
Position 1016: 0.0010867228169974016
Position 7824: 0.0009726742866577437
Position 12307: 0.0008251623682298826
Position 241: 0.0007733084615887833
Position 7466: 0.0006652746832958938
Position 8903: 0.0006034028465334648
Position 265: 0.0005636196702659685
Position 564: 0.0004849219502849627
Position 1983: 0.0004226348643548151
Position 933: 0.00036869842139003635
Position 429: 0.0003216434900476045
Position 7481: 0.0002788313614212237
Position 6305: 0.0002691886314874438
Position 7978: 0.0002608667220578101
Position 6337: 0.00026016557337703793
Position 113: 0.00018105009032905262
Position 2671: 0.0001745725903779051
Position 183: 4.655719247143522e-05
Position 1475: 4.5351635451063656e-05
Position 524: 4.1643478659685646e-05
Position 6169: 3.960446242126761e-05
Position 574: 3.6004671880133225e-05
Position 1720: 3.112926666203756e-05
Position 508: 2.35886728051316e-05
Position 54: 1.9481523750831725e-05
Position 305: 1.624796777644378e-05
Position 97: 1.5565545684351757e-05
Position 1087: 1.4722251292270584e-05
Position 554: 9.972473205416092e-06
Position 1488: 7.254369352662832e-06
Position 1495: 6.5452853716914154e-06
Position 255: 5.575873303286597e-06
Position 133: 2.4580372156123638e-06
Position 6460: 2.386994037499663e-06
Position 102: 2.35520352026508e-06
Position 11053: 1.5910467271665437e-06
Position 6385: 1.52752573240228e-06
Position 334: 1.1323218033272587e-06
Position 339: 1.1140324769650557e-06
Position 361: 1.041568742480719e-06
Position 1009: 8.361368199754584e-07
Position 17: 7.255853407066824e-07
Position 536: 6.150080318091716e-07
Position 1075: 3.731113225347206e-07
Position 389: 3.4062421843250624e-07
Position 1388: 2.9875048524639824e-07
Position 325: 2.3187320889676547e-07
Position 350: 1.8466041888550634e-07
Position 710: 1.7412262009502982e-07
Position 375: 1.6806628089299375e-07
Position 6681: 1.6588817343144706e-07
Position 6: 1.4119636640541844e-07
Position 363: 1.206816058844348e-07
Position 460: 1.0005882491870306e-07
Position 404: 2.3736523370412103e-08
Position 431: 1.1591383693240875e-08
Position 674: 7.096661718982398e-09
Position 1286: 1.8083518409865409e-09
Position 602: 1.2216822556512584e-09
Position 381: 1.1139420202196267e-09
Position 583: 7.949036871441468e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8765: 0.9518933102892518
Position 5445: 0.7624100570069515
Position 3364: 0.30582310075554175
Position 11502: 0.29644074821076993
Position 12267: 0.27446251574210023
Position 8173: 0.2510251055121898
Position 1358: 0.15817120277753272
Position 5571: 0.12950239713716283
Position 2529: 0.11762037187980653
Position 359: 0.09231559480211388
Position 2489: 0.0827568293555994
Position 2067: 0.08271444877804264
Position 12306: 0.08215078668528544
Position 1425: 0.06950883035741096
Position 5532: 0.06008134880805073
Position 9484: 0.05220073785292728
Position 12602: 0.04662071458988768
Position 2270: 0.03989383648462414
Position 5529: 0.038650177066857534
Position 404: 0.03719671275403315
Position 11522: 0.03532879617949594
Position 10240: 0.03396757422726785
Position 12412: 0.032797786944686484
Position 325: 0.03156738789666507
Position 3518: 0.027250616949232028
Position 6269: 0.02655929029115117
Position 11800: 0.0261758805300899
Position 1618: 0.02524168757459789
Position 10183: 0.025122258590140768
Position 2452: 0.024095335887452395
Position 10437: 0.02268343628695705
Position 1388: 0.021939890802838428
Position 9085: 0.019464546356585746
Position 11741: 0.019102200474372718
Position 12188: 0.018876700759239022
Position 6236: 0.01657947368391499
Position 1408: 0.01523998125875486
Position 3271: 0.014391585792820467
Position 8479: 0.014390092753996135
Position 7661: 0.014098925532534282
Position 9043: 0.013464182709808455
Position 9114: 0.013231593538211862
Position 375: 0.012901360314645277
Position 3670: 0.01234873259635854
Position 10532: 0.012154324838451792
Position 1200: 0.011012328327398678
Position 2041: 0.010775332104273862
Position 3485: 0.010537759591202216
Position 11142: 0.010472233639681082
Position 2193: 0.010321743986774764
Position 1837: 0.010012165489110835
Position 8967: 0.009851209284658314
Position 7924: 0.009570588619428421
Position 10396: 0.009251676601837186
Position 9344: 0.008894255089842106
Position 7421: 0.008432903815739646
Position 2291: 0.008368663889897524
Position 6855: 0.008357511352293647
Position 3274: 0.008320516416114043
Position 8243: 0.007076695086098388
Position 460: 0.007021345907288393
Position 11498: 0.006543561321760982
Position 6784: 0.0061224519923675095
Position 11713: 0.006059638096004645
Position 6284: 0.005986178197096761
Position 3626: 0.005357419326801381
Position 9366: 0.004983545385550681
Position 8460: 0.0046067065074325625
Position 8132: 0.004473416625241901
Position 3641: 0.004302584163707668
Position 7015: 0.004274174689411479
Position 7639: 0.004262736797059366
Position 10484: 0.00415835654645891
Position 10261: 0.0039773496471073744
Position 1955: 0.003924184961847056
Position 1499: 0.003638121791237002
Position 10201: 0.0035179882060993924
Position 11998: 0.003490645912511512
Position 6404: 0.0034688819457453397
Position 8697: 0.0034255847116034265
Position 6690: 0.0031454137976508244
Position 10715: 0.003140449587401449
Position 10284: 0.002801809845058107
Position 6286: 0.002740307626962572
Position 12560: 0.002527299077535934
Position 5483: 0.002526478179864876
Position 11167: 0.0024855380035254727
Position 10941: 0.0022914143081281756
Position 339: 0.002262425636158996
Position 7055: 0.002249283874271962
Position 8963: 0.002122847896341069
Position 10487: 0.002007834901528087
Position 10317: 0.0019080547444476803
Position 10340: 0.0018139451970429247
Position 2647: 0.001811115530475193
Position 12393: 0.0017317953210200464
Position 11216: 0.001669897889195752
Position 6975: 0.0016698186534212683
Position 2022: 0.001660705136443897
Position 9275: 0.001564898209695514
Position 3297: 0.0014870337464281183
Position 443: 0.0013575497167591312
Position 10272: 0.0013513687744822751
Position 9508: 0.0013347477173290996
Position 8932: 0.0013296497883129698
Position 6209: 0.0012915040129778824
Position 2126: 0.0011907479877509663
Position 10884: 0.0011800010235935956
Position 10929: 0.0010740265152777572
Position 12082: 0.0010569033913592459
Position 241: 0.00103576848403307
Position 7258: 0.0010131524172042555
Position 2596: 0.0009654524659620377
Position 289: 0.0009500316802744347
Position 1316: 0.0009484140248008969
Position 12326: 0.0009112420382123987
Position 244: 0.0008810852269236734
Position 8984: 0.0008660232314984825
Position 361: 0.0008601848482726768
Position 5232: 0.0008502535536674723
Position 6091: 0.0008464848001680236
Position 1216: 0.0008192967589559184
Position 9651: 0.0008176232287671832
Position 8669: 0.000816973600350917
Position 7093: 0.0007897890390557245
Position 7897: 0.0007871207463151199
Position 5984: 0.000776849560342624
Position 294: 0.0007260797308806475
Position 9731: 0.0006971695426634945
Position 6151: 0.0006819556063007091
Position 495: 0.0006604699313059169
Position 7949: 0.0006090527947939861
Position 832: 0.0006076748016653853
Position 10328: 0.0006041894940469932
Position 11688: 0.0005915041300201065
Position 2306: 0.0005500137131698877
Position 6453: 0.0005454225550386432
