Gene = MRPS33
index = 880
Annotated 5SS: [  73 4565]
Annotated 3SS: [4322 8447]
SMsplice 5SS: [ 433 4565]
SMsplice 3SS: [4322 8447]
top_k =  1000
Partition function (log Z): -9.574446051128803

Sorted 5' Splice Sites (High to Low Probability):
Position 4565: 0.7068199012987703
Position 433: 0.6322421604164672
Position 917: 0.4707235037784053
Position 73: 0.21511279899121719
Position 632: 0.1413088932668175
Position 53: 0.08938934903504937
Position 62: 0.0844236227073975
Position 4502: 0.04774127058783082
Position 8376: 0.03190474925744268
Position 2635: 0.029597610705638107
Position 8555: 0.023515809875062455
Position 9047: 0.020800892483661865
Position 540: 0.02071868860122555
Position 5309: 0.016042150306054184
Position 2653: 0.015239347491711712
Position 9148: 0.014852185873600847
Position 7806: 0.012175399245961567
Position 2398: 0.011469223316709944
Position 1794: 0.009737093701603269
Position 2639: 0.008927863612620594
Position 3949: 0.008915395733374729
Position 2331: 0.008615183055802975
Position 3643: 0.008219567020739523
Position 49: 0.00818803987552573
Position 4449: 0.007454911683879276
Position 438: 0.007428361738119786
Position 3966: 0.005488645519347796
Position 18: 0.005048423575751394
Position 7694: 0.004510807175422397
Position 7357: 0.004452448742090033
Position 8772: 0.0038754350693087545
Position 2709: 0.0037657875561188173
Position 4408: 0.0037504756492468855
Position 1335: 0.003696432050505411
Position 67: 0.0036343441336019137
Position 2939: 0.0034756516957386973
Position 4688: 0.0031432268892528817
Position 6963: 0.0024130188123700266
Position 1488: 0.0021158462495560375
Position 1054: 0.002093775706054587
Position 2736: 0.0019647086612573383
Position 3676: 0.001893599611594909
Position 2012: 0.0018697627219264534
Position 7755: 0.0018633001948398342
Position 5776: 0.00174651561592728
Position 4446: 0.0016770140845508252
Position 390: 0.0016568063753704205
Position 4030: 0.0016042177298316144
Position 748: 0.0015125323811051707
Position 7410: 0.0014897497289182938
Position 713: 0.0014546578252528424
Position 200: 0.0014222387271309832
Position 85: 0.0014004507747592601
Position 3598: 0.0013131090849657382
Position 206: 0.0011356389565114167
Position 5990: 0.0010943070964666713
Position 5958: 0.0009042030715985879
Position 6514: 0.0008649652384561798
Position 702: 0.0008391484037530615
Position 5621: 0.0008300724399405159
Position 620: 0.0008018587452955924
Position 1190: 0.0007550819322744213
Position 7254: 0.000670000571098568
Position 4609: 0.0005515580769128182
Position 4114: 0.0004527328504365167
Position 4676: 0.0003802462496672762
Position 6494: 0.00037758873032937075
