Gene = SRD5A1
index = 1329
Annotated 5SS: [  527 18666 22837 29624]
Annotated 3SS: [18498 22734 29472 34858]
SMsplice 5SS: [  527 18666 22837 29624]
SMsplice 3SS: [18498 22734 29472 34858]
top_k =  1000
Partition function (log Z): -12.06837564218889

Sorted 5' Splice Sites (High to Low Probability):
Position 29624: 0.9963106978065357
Position 18666: 0.9705365947619293
Position 527: 0.94590075535406
Position 35511: 0.8667562225775131
Position 22837: 0.8284471435598763
Position 3011: 0.556405467598376
Position 10695: 0.5175794854934298
Position 32297: 0.47344612928768187
Position 37312: 0.34721968684083276
Position 37323: 0.278847491424687
Position 33276: 0.24829017581643392
Position 24080: 0.1657750391700716
Position 36793: 0.1598141970571407
Position 25259: 0.15132961358390035
Position 23909: 0.11044006333596186
Position 344: 0.10663018763857053
Position 34926: 0.10530024116641902
Position 15807: 0.10443431913676735
Position 35136: 0.09934528261207215
Position 11967: 0.09710351304234392
Position 2708: 0.07982707436687951
Position 15800: 0.07296320694894798
Position 22954: 0.06285285024791022
Position 146: 0.06220816169638262
Position 11474: 0.051998415478843624
Position 131: 0.051947970582349005
Position 5140: 0.042428373939859286
Position 11521: 0.04151627224467451
Position 6181: 0.04009098658043233
Position 3121: 0.024270034352989682
Position 40195: 0.02114933914253852
Position 30002: 0.01754517330516353
Position 32252: 0.01692133594108764
Position 6662: 0.015838473570438206
Position 9127: 0.011267446433666218
Position 4459: 0.01069332555128038
Position 926: 0.010636338434766348
Position 10562: 0.00997978045238216
Position 33774: 0.009846865540635654
Position 10543: 0.009043624051497876
Position 8636: 0.007985245091406343
Position 31562: 0.006626495983942868
Position 3063: 0.0051247067646177
Position 9291: 0.004918996101384533
Position 9396: 0.004849977918510996
Position 32370: 0.004595534262812694
Position 33288: 0.004046521615355689
Position 824: 0.0033842375525805018
Position 9176: 0.0023643937749578087
Position 8674: 0.002287831321888375
Position 1932: 0.002142228758449506
Position 8014: 0.0020906951958803532
Position 1814: 0.0020210786856938757
Position 293: 0.0016137335109587972
Position 29602: 0.001222352347204493
Position 118: 0.0008586713358761848
Position 443: 0.0007556699875779788
Position 14: 0.0007153421785809657
Position 601: 0.0006102957729271503
Position 961: 0.0005370780518306209
Position 679: 0.0005177230730975594
Position 5054: 0.000378373294157558
Position 4626: 0.0002542971085739482
Position 29552: 0.0002486440190969442
Position 1017: 0.00019759970479083712
Position 1474: 0.00018461532289194905
Position 2703: 0.00017909599407604543
Position 328: 0.00017491325140979805
Position 405: 0.00016823930910065814
Position 768: 0.00016554208220919577
Position 381: 0.0001601910351187669
Position 1515: 0.00015876392329706036
Position 920: 0.00015686083473018744
Position 1395: 0.00012008516782310235
Position 300: 0.00010697513372679517
Position 30: 0.00010169206115516104
Position 402: 9.973699280054915e-05
Position 3351: 6.481228898265233e-05
Position 312: 5.464480676512509e-05
Position 109: 1.7746475928688836e-05
Position 252: 1.7381215264112367e-05
Position 3505: 1.3202088171474145e-05
Position 7135: 1.2068882897672798e-05
