Gene = TATDN3
index = 1377
Annotated 5SS: [  160  3300  4763  5369 10936 12602 12824 16021 20501]
Annotated 3SS: [ 3266  4688  5283 10872 12491 12767 15907 20419 23184]
SMsplice 5SS: [  160  4763  5369  9045 12602 12824 16021 20501]
SMsplice 3SS: [ 4688  5283  8888 12491 12710 15907 20398 23184]
top_k =  1000
Partition function (log Z): 0.03969840211378228

Sorted 5' Splice Sites (High to Low Probability):
Position 16021: 0.9873845046949026
Position 20501: 0.9133905094499568
Position 4763: 0.8970118266690142
Position 12824: 0.7740059824052864
Position 12602: 0.7527452748926086
Position 5369: 0.7330262739834107
Position 160: 0.6756772972265604
Position 9045: 0.5817577569289906
Position 3300: 0.49108021156407555
Position 362: 0.2987697516372846
Position 10936: 0.29856164187645934
Position 21619: 0.2380053903948391
Position 9053: 0.22195746889543916
Position 10289: 0.18945221711053165
Position 21202: 0.1606257547397182
Position 14087: 0.13547904866904503
Position 7261: 0.11645263338998672
Position 14083: 0.09028070764120948
Position 10206: 0.0834253886957528
Position 8441: 0.07123037830377954
Position 13990: 0.0696912171777853
Position 11219: 0.05417144541106703
Position 1154: 0.04802107600376896
Position 8247: 0.0469726758472378
Position 12606: 0.04260027740025731
Position 1819: 0.039088825453193525
Position 23236: 0.038472792993894375
Position 3408: 0.03645762354961717
Position 23185: 0.031467446606397415
Position 1311: 0.03113176700887607
Position 4350: 0.02741959160257508
Position 109: 0.026644233044627836
Position 13978: 0.025581982282407784
Position 8240: 0.02451553238100123
Position 14073: 0.02325605191896388
Position 10703: 0.021758782598462187
Position 12971: 0.018293025226951004
Position 13936: 0.017841104628579248
Position 1874: 0.01766443321020727
Position 8654: 0.01664889386878183
Position 1528: 0.01613024623584036
Position 17335: 0.015483722058032811
Position 9000: 0.014508432384965908
Position 164: 0.014479285818766027
Position 21471: 0.014218485300659231
Position 7507: 0.013065361991969603
Position 16924: 0.01248980976135788
Position 971: 0.012082123897136313
Position 10709: 0.011840975303668368
Position 5556: 0.011300382793904733
Position 7606: 0.010452237731116582
