Gene = SBDS
index = 1227
Annotated 5SS: [ 312 1390 2385 4465]
Annotated 3SS: [1259 2183 4299 7101]
SMsplice 5SS: [ 312 2385 4465]
SMsplice 3SS: [2183 4299 4587]
top_k =  1000
Partition function (log Z): -2.8362111148264866

Sorted 5' Splice Sites (High to Low Probability):
Position 312: 0.9602270907616898
Position 2385: 0.9007325043285098
Position 4465: 0.8758420657322882
Position 1390: 0.4944764949340143
Position 141: 0.1995904038533177
Position 814: 0.17060822647880605
Position 44: 0.05759338039206515
Position 75: 0.046751576257356396
Position 3447: 0.04211008161058149
Position 4426: 0.04170862295836276
Position 7102: 0.03796885542036328
Position 4889: 0.035605423921299784
Position 5851: 0.033098773626532615
Position 1382: 0.02705979822676473
Position 289: 0.024377158690186414
Position 1107: 0.023877254729021483
Position 4: 0.020121687141672312
Position 1394: 0.015458034848849373
Position 3395: 0.009921370387075903
Position 1349: 0.007916981411208026
Position 1853: 0.007665540337423185
Position 4455: 0.007191500775090184
Position 803: 0.007171437264278228
Position 6516: 0.007075831041354532
Position 2117: 0.006983981478315267
Position 2987: 0.006163308663206871
Position 1319: 0.006163076704116612
Position 6386: 0.005143303779408229
Position 4436: 0.004808062222986935
Position 1921: 0.0046675453740015315
Position 235: 0.00452871737757698
Position 3549: 0.004218753361007159
Position 4071: 0.004021439949769462
Position 691: 0.0033529719924883443
Position 3725: 0.0031956159628208536
Position 3247: 0.0027924936705525406
Position 948: 0.002658033951302491
Position 6990: 0.0024378107301483635
Position 5979: 0.0022196807640979164
Position 939: 0.0018998805840441692
Position 3251: 0.0018417240831875821
Position 7585: 0.0017107016946309277
Position 504: 0.0017007476057794614
Position 5506: 0.0016206656902825057
Position 7076: 0.0015842191501993029
Position 7172: 0.0014961365825066882
Position 4847: 0.0014166137401721635
Position 2933: 0.0012926446040170294
Position 6382: 0.0012739335543626126
Position 3382: 0.000965539889408013
Position 116: 0.0009581029373505467
Position 96: 0.000840946010065764
Position 7570: 0.0007408661992127361
Position 4662: 0.000725233508575868
Position 3679: 0.0007134017392909154
Position 2355: 0.0006582715123809824
Position 2943: 0.000616491572081303
Position 1990: 0.0005137224933351447
Position 67: 0.000488601856196197
Position 6356: 0.00047269210436156305
Position 3005: 0.0004598687856489018
Position 3484: 0.00044880053887100463
Position 1140: 0.00040464703007921815
Position 443: 0.00036057609849227357
Position 316: 0.0003543428233120598
Position 3831: 0.00027721858358750165
Position 2682: 0.0002667322650957303
Position 1025: 0.0002628133202362653
Position 3592: 0.00023439779556227265
Position 648: 0.00022760137846364312
Position 7183: 0.00019557735753390396
Position 2812: 0.00019524102260378283
Position 508: 0.0001471858409667469
Position 1837: 0.0001341291346482162
Position 151: 0.00013258617093623578
Position 70: 0.00013074958997633432
Position 3657: 0.00011187250278635595
Position 1199: 0.00011145716963327375
Position 2937: 7.75772520928067e-05
Position 3722: 6.606497303939977e-05
Position 828: 4.31410703040195e-05
Position 48: 2.2273063064211485e-05
Position 1222: 1.8081667902218384e-05
Position 966: 1.655540834511552e-05
Position 526: 1.5208982138598722e-05
Position 1099: 1.4520367166090558e-05
Position 488: 1.1590820840809162e-05
Position 644: 1.0732462907849127e-05
Position 2672: 9.589948008338854e-06
Position 24: 8.55593624556519e-06
Position 577: 6.090095174226839e-06
Position 4893: 6.07799692052394e-06
Position 522: 5.924233701032978e-06
Position 310: 4.688930143739956e-06
Position 385: 4.529990195171528e-06
Position 79: 4.15866900708594e-06
Position 641: 4.010895133797002e-06
Position 167: 3.8390946369554005e-06
Position 390: 3.5797360065032483e-06
Position 462: 3.1996763196930007e-06
Position 1657: 3.123458150985352e-06
Position 519: 2.7912525627195358e-06
Position 99: 2.2590853014666673e-06
Position 2866: 2.2465837893795938e-06
Position 2768: 2.057896927457497e-06
Position 2371: 2.0056542188128123e-06
Position 695: 1.8157824207001208e-06
Position 2839: 1.7275323682006988e-06
Position 226: 1.304785170397824e-06
Position 5859: 1.1463613524744762e-06
Position 586: 9.399005268970212e-07
Position 292: 6.48757146800917e-07
Position 533: 5.284560053307554e-07
Position 543: 4.80880347717942e-07
Position 409: 3.064981336659353e-07
Position 657: 1.4309086062765919e-07
