Gene = SPTLC1
index = 1326
Annotated 5SS: [   63  2922  6637 34507 35361 47411 56198 59972 65417 67764 68205 69378
 77129 80567]
Annotated 3SS: [ 2813  6541 34412 35287 47277 56067 59881 65308 67667 68107 69322 77010
 80492 82817]
SMsplice 5SS: [  455  2922  6637 34507 37958 45253 56198 59972 65417 67764 68205 69378
 77129]
SMsplice 3SS: [ 2813  6541 34412 37793 45079 56067 59881 65308 67667 68107 69322 77010
 78950]
top_k =  1000
Partition function (log Z): -32.73855461932354

Sorted 5' Splice Sites (High to Low Probability):
Position 6637: 0.9980166113510925
Position 455: 0.8343179119800042
Position 2922: 0.6471618491370236
Position 9528: 0.5104274408393316
Position 12572: 0.4144378163253771
Position 18921: 0.3544762175114754
Position 9328: 0.22284029608940598
Position 63: 0.12889584132613927
Position 15451: 0.12461916366412112
Position 13720: 0.09328596008896575
Position 5119: 0.08474927137109683
Position 15471: 0.07054345807262667
Position 2954: 0.05460106958997306
Position 8646: 0.05383993831438275
Position 18829: 0.04793272934149255
Position 5874: 0.045419940602514995
Position 1886: 0.04140607031898417
Position 751: 0.04092227213405899
Position 2395: 0.04016386124727249
Position 7307: 0.031785140610839965
Position 424: 0.027910147791586955
Position 11724: 0.02676272588996863
Position 3806: 0.021319804856179764
Position 232: 0.021181598629084628
Position 9249: 0.018053265680202376
Position 3358: 0.01733819468260859
Position 17053: 0.01250321075169741
Position 45: 0.011608175448634758
Position 225: 0.011551009873143591
Position 5065: 0.011398942467152515
Position 8800: 0.011292369702161702
Position 84: 0.010371625282571736
Position 12663: 0.0075199398745892845
Position 5622: 0.0073390527581980594
Position 14074: 0.0065431143161349065
Position 3065: 0.006404660387632252
Position 10321: 0.006281512827570822
Position 8771: 0.006273245988287506
Position 8256: 0.006249257731928248
Position 5721: 0.005709008488104301
Position 460: 0.0054499542346961695
Position 349: 0.005341921026399822
Position 13713: 0.004931693069221875
Position 1865: 0.0047255809324264295
Position 7190: 0.003941820986114293
Position 113: 0.0037041374080955597
Position 12187: 0.003517393440130544
Position 328: 0.0034308153329783704
Position 8831: 0.003134260042706785
Position 2529: 0.0030183412181703376
Position 859: 0.0030137980283681995
Position 3475: 0.002930317555280333
Position 3034: 0.0028869844313031538
Position 2060: 0.0028859429718052884
Position 1974: 0.0026839833139322075
Position 7400: 0.0024265998727610533
Position 1709: 0.0022409118717416155
Position 3225: 0.001992607426122493
Position 8069: 0.0018954536265526714
Position 1716: 0.0018276278708735866
Position 7161: 0.0017985709868239181
Position 9289: 0.0016686804798454766
Position 181: 0.0016538633380617348
Position 1685: 0.0015911165945392178
Position 3769: 0.0015484420745477956
Position 1590: 0.0013550641583840537
Position 3632: 0.0013362818113705653
Position 4407: 0.0012923484712986384
Position 3600: 0.001233704875245994
Position 1692: 0.00118930122888084
Position 6218: 0.0011850737206865931
Position 5075: 0.0010722599530577416
Position 9848: 0.0009917338132920618
Position 435: 0.0009173721559993696
Position 7396: 0.000886782367735824
Position 1596: 0.000784223686443314
Position 10404: 0.0007676270352967692
Position 480: 0.0007671144252871607
Position 6660: 0.0007465808903294286
Position 5481: 0.0006522175766684491
Position 6683: 0.0006376778089668791
Position 4624: 0.000579504673592936
Position 3173: 0.0005611210216833793
Position 9347: 0.0005149333221246462
Position 4118: 0.00048196508010192205
Position 3901: 0.0004581138735957191
Position 3660: 0.00044517451957673467
Position 3693: 0.00035653035370757113
Position 3353: 0.0003005950208090527
Position 8569: 0.00027804587369677474
Position 3530: 0.0002592652259272754
Position 5980: 0.00025637234414840486
Position 945: 0.00025429538354655
Position 165: 0.00023991321141425494
Position 2694: 0.00022575732094515255
Position 2487: 0.00021714949399273987
Position 3884: 0.0002010315786331915
Position 3010: 0.00019940358891505817
Position 3756: 0.00019861099328532844
Position 26: 0.0001768134840007305
Position 5069: 0.00016286377408635338
Position 6940: 0.0001303175580283988
Position 9448: 0.00012261627066463855
Position 5147: 0.00011679725383808003
Position 3260: 0.00010905654538121128
Position 1702: 9.513160594144659e-05
Position 519: 9.270140000398305e-05
Position 10122: 9.26206324872827e-05
Position 10783: 7.984555258150478e-05
Position 9728: 7.486307689849857e-05
Position 391: 6.659486000854651e-05
Position 1921: 6.55293782405436e-05
Position 3686: 6.286724450015587e-05
Position 277: 5.0857003749696006e-05
Position 1919: 5.0181162411454036e-05
Position 9871: 4.316132049259803e-05
Position 1925: 4.129380201712375e-05
Position 1916: 3.751481149953292e-05
Position 719: 3.0978132934066635e-05
Position 7886: 1.5274544174423255e-05
Position 36: 1.4803301162895316e-05
Position 30: 1.0932998046843222e-05
Position 1321: 1.0619778094042203e-05
Position 1719: 9.465433706365387e-06
Position 6998: 8.214490263219137e-06
Position 271: 7.6276338328192455e-06
Position 12839: 6.411758361304708e-06
Position 564: 5.718573948046189e-06
Position 230: 4.67081388290939e-06
Position 6680: 4.3035166843161164e-06
Position 1530: 3.998698887588604e-06
Position 6666: 3.823184539856402e-06
Position 493: 3.6680672616285283e-06
Position 216: 3.5207250781225645e-06
Position 365: 3.064066551262117e-06
Position 1478: 2.8551531820743394e-06
Position 8804: 2.812076184192772e-06
Position 1664: 2.4620606392210423e-06
Position 1216: 1.57831182586022e-06
Position 886: 1.3467608465818843e-06
Position 533: 1.3315280836343127e-06
Position 547: 1.0656326277384864e-06
Position 1348: 9.934459260446778e-07
Position 125: 7.626653478795115e-07
Position 9648: 7.113822602089938e-07
Position 127: 5.18489329660527e-07
Position 1421: 2.3700181649271868e-07
Position 6890: 1.997920016062565e-07
Position 1150: 1.9498270673307524e-07
Position 135: 1.3963031436071588e-07
Position 7112: 1.1420724187604572e-07
Position 298: 1.1364418098113045e-07
Position 503: 6.074876815543809e-08
Position 388: 4.076769704697685e-08
Position 6993: 3.443894794472592e-08
Position 7165: 3.16032003524216e-08
Position 829: 3.1265978337103817e-08
Position 825: 2.664054282373448e-08
Position 838: 2.5025910397515725e-08
Position 572: 2.1705662992719664e-08
Position 464: 1.7515185580740633e-08
Position 414: 1.110150303033697e-08
Position 401: 1.0085274601685667e-08
Position 326: 8.564811300282231e-09
Position 551: 1.938860197810497e-09
Position 771: 2.113330454152871e-12
Position 599: 1.4248077662988165e-18
Position 604: 1.0819929362684414e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 6541: 0.9988116309481281
Position 18742: 0.6186671187887117
Position 2813: 0.513881494920601
Position 9404: 0.29576215232275455
Position 15317: 0.25977153834786076
Position 12436: 0.24508485300347738
Position 9444: 0.18690361057504068
Position 19208: 0.17256166984614427
Position 13640: 0.17023886935585059
Position 2841: 0.165298107935587
Position 12484: 0.14994096836896342
Position 9206: 0.13030878326104234
Position 9245: 0.09655166372314501
Position 24771: 0.08202336417399664
Position 5019: 0.07084141627778391
Position 309: 0.051493511321187985
Position 23889: 0.047235995858414585
Position 643: 0.04315933993882713
Position 8432: 0.042113987481470196
Position 11577: 0.04034678845727176
Position 1821: 0.03483981108795545
Position 19368: 0.033652418191964524
Position 5708: 0.027673847378465597
Position 12623: 0.027661057584009056
Position 8620: 0.026738532037275522
Position 13817: 0.024731791361664607
Position 20058: 0.0237349275499893
Position 2296: 0.023447322710614327
Position 4975: 0.023352947012925777
Position 20380: 0.022846072443969277
Position 3570: 0.022215161352211348
Position 16420: 0.019806874830425186
Position 21080: 0.019678263175422993
Position 16854: 0.01943458363257669
Position 21388: 0.018408253710775476
Position 2271: 0.01710086274052276
Position 19489: 0.016771411391952623
Position 1620: 0.01661248239089671
Position 3295: 0.016052135808913792
Position 18285: 0.013478701814418896
Position 5409: 0.01335097902030846
Position 12232: 0.01261471508644458
Position 6987: 0.012154698111298682
Position 9484: 0.01180711472003112
Position 5430: 0.011750433996415
Position 2866: 0.011618320995742476
Position 341: 0.01103172013369277
Position 7035: 0.010206575071305844
Position 7182: 0.008973115969832987
Position 9153: 0.008809285396057142
Position 19338: 0.008412980007343073
Position 9368: 0.008122812872335046
Position 2763: 0.0076162808948813405
Position 16355: 0.00679208069981807
Position 12208: 0.006780459857063704
Position 8906: 0.0065105623494901375
Position 11644: 0.006283701189433251
Position 7110: 0.006169115445007862
Position 14274: 0.006087323808588114
Position 2882: 0.006063085930949904
Position 7306: 0.005491855421744699
Position 9285: 0.005275501832558339
Position 10299: 0.005220093013924097
Position 21443: 0.005047134304177619
Position 5621: 0.004904401626370901
Position 11960: 0.0048599014822395285
Position 10152: 0.004737721749643649
Position 14778: 0.004689082680599614
Position 1776: 0.004353235794463583
Position 13066: 0.004347639904938223
Position 9364: 0.004300466479989775
Position 3238: 0.004024093909555843
Position 13351: 0.003901498559035988
Position 15928: 0.003862618760185667
Position 13234: 0.0038511113175178505
Position 9764: 0.0032519482556679982
Position 2984: 0.0031712933714008813
Position 13402: 0.0031143846506032987
Position 13266: 0.0031122500633064794
Position 8719: 0.0030379559406127103
Position 20198: 0.002935966152600528
Position 8149: 0.0028551613276407623
Position 6862: 0.00275391937895477
Position 363: 0.0027479163103679444
Position 20131: 0.002734880763638201
Position 14247: 0.002638496727877616
Position 10365: 0.002457532531196032
Position 8497: 0.0022581156514708822
Position 9524: 0.002219340364605175
Position 13035: 0.0021712505892591116
Position 13437: 0.0021570275017594987
Position 7631: 0.002135731726754811
Position 3514: 0.002111634831632935
Position 3573: 0.002019839047098731
Position 12948: 0.001966093004036545
Position 10197: 0.001949501704749528
Position 8172: 0.0019036090675007937
Position 2486: 0.00188242455082394
Position 1593: 0.0016482324277151403
Position 1454: 0.0016430754218096635
Position 6799: 0.0015881288988356258
Position 10158: 0.0015783926386674374
Position 10642: 0.0015357831083575252
Position 2916: 0.0014886637244756128
Position 12916: 0.001479225382344675
Position 5917: 0.0014414460648349892
Position 3144: 0.0014374536431430338
Position 10226: 0.001365927095908601
Position 9066: 0.0013579750531338619
Position 9218: 0.0013250923425731692
Position 4987: 0.001306341557055917
Position 1865: 0.0012674188060906482
Position 7561: 0.001231479978702911
Position 4906: 0.0012242737780612605
Position 14548: 0.0011951121139595928
Position 9168: 0.0010299880326899902
Position 11440: 0.0009723778130609563
Position 2162: 0.0009722182686702683
Position 7970: 0.0009429851428534406
Position 319: 0.0008672325202568423
Position 3020: 0.0008506746528430965
Position 8091: 0.000819848542380517
Position 9804: 0.000807901760432457
Position 5596: 0.0007906993313010794
Position 4864: 0.000773711948237791
Position 9215: 0.0007580991162704626
Position 8929: 0.0007281893109211915
Position 4288: 0.0007217295326324308
Position 8437: 0.0007209088066726172
Position 344: 0.0006826754669336356
Position 14222: 0.0006821391904102302
Position 2967: 0.0006750287273650372
Position 10176: 0.0005922813172795767
Position 6602: 0.0005917881676805873
Position 4253: 0.0005706189386662067
Position 14625: 0.0005464770657632792
Position 2988: 0.0005237646539034728
Position 5649: 0.0005013585530030333
Position 4538: 0.0004912292655532232
Position 8514: 0.0004868300290423738
Position 9978: 0.00045791704735079593
Position 332: 0.00042752770095779856
Position 348: 0.00042198706674166826
Position 8073: 0.0004064525485349857
Position 3994: 0.0003921804372355506
Position 9844: 0.00037578465081617785
Position 9069: 0.00037100350663211404
Position 175: 0.0003655582890528567
Position 2247: 0.0003649080796115367
Position 6548: 0.0003580037949460782
Position 7254: 0.00035347515403811854
Position 2435: 0.00034975720194444263
Position 11723: 0.00032557460875292244
Position 2589: 0.0003090206399061104
Position 9981: 0.000270039310755163
Position 6836: 0.00026830441878357365
Position 9724: 0.00024724083757397754
Position 12154: 0.0002445584760744552
Position 7190: 0.00023047937905266573
Position 3751: 0.00022831217423487606
Position 8077: 0.00021382025215993964
Position 3542: 0.00020652267813575992
Position 3789: 0.00020649926409537742
Position 7536: 0.00020118818875789084
Position 3089: 0.00019126188371656282
Position 669: 0.00017454077908603138
Position 8003: 0.00017193952166387626
Position 2711: 0.00016480492145196064
Position 370: 0.00016019216012892902
Position 8344: 0.00015763540715878007
Position 197: 0.0001552995281434466
Position 5570: 0.00014849951962174634
Position 3063: 0.00014758697335620432
Position 423: 0.00014757999252241395
Position 3038: 0.00014637991530312664
Position 1269: 0.00011346974996282156
Position 3539: 0.00011207323195968805
Position 8590: 0.00010623131698735358
Position 3260: 0.00010605000233173106
Position 7927: 0.00010341108190632417
Position 8265: 9.821990368462942e-05
Position 2277: 9.756016872305826e-05
Position 365: 9.307797796081394e-05
Position 4022: 8.978464286637211e-05
Position 4525: 8.827540803971103e-05
Position 9604: 8.794870191069953e-05
Position 3114: 8.006372065605608e-05
Position 7789: 7.980099343225184e-05
Position 1649: 7.630309516769716e-05
Position 589: 7.072233957234571e-05
Position 6506: 6.932022421649366e-05
Position 8752: 6.927270046981995e-05
Position 1652: 6.836253890521029e-05
Position 2094: 6.800356632785048e-05
Position 2651: 6.592345324959713e-05
Position 9684: 6.555285110433848e-05
Position 3169: 6.408557342832223e-05
Position 8315: 6.010061738598494e-05
Position 2461: 5.9044888338195124e-05
Position 7627: 5.6059101535709304e-05
Position 1414: 5.5199485307036776e-05
Position 10772: 5.1432766533807245e-05
Position 1946: 4.95571941967476e-05
Position 10531: 4.6414536481353583e-05
Position 1511: 4.380813510195683e-05
Position 8151: 4.346603041993948e-05
Position 8012: 3.798725195652351e-05
Position 7948: 3.6430026280388945e-05
Position 8194: 3.376440213501662e-05
Position 1829: 3.291372946254218e-05
Position 7792: 3.1826312530191556e-05
Position 572: 3.158463239140529e-05
Position 1972: 3.0111426476983974e-05
Position 144: 2.8869223527633853e-05
Position 7942: 2.7836885119484538e-05
Position 8645: 2.6955771530778578e-05
Position 388: 2.3189316179603754e-05
Position 1135: 2.2386252175670166e-05
Position 7869: 2.2008201076437557e-05
Position 235: 2.0545196508314433e-05
Position 1489: 1.9683055049119154e-05
Position 1348: 1.7291114157901032e-05
Position 1530: 1.551323826933415e-05
Position 2441: 1.54825384596434e-05
Position 858: 1.3787641513955698e-05
Position 807: 1.3278007016425863e-05
Position 269: 1.097454519978437e-05
Position 1058: 1.0363811599919819e-05
Position 6551: 1.0279149078053116e-05
Position 1115: 9.769246224642134e-06
Position 7883: 8.795898159502095e-06
Position 1460: 7.979821900959986e-06
Position 1429: 7.361632294634377e-06
Position 1111: 5.961042802117169e-06
Position 1295: 5.665209943589276e-06
Position 431: 5.218890790225017e-06
Position 8769: 4.614954639900988e-06
Position 401: 4.440293777703766e-06
Position 833: 3.353966397813833e-06
Position 809: 3.0951916541652418e-06
Position 9488: 2.3086094470000426e-06
Position 8232: 2.221082494727172e-06
Position 3218: 1.925577070592097e-06
Position 5103: 1.4442451669962306e-06
Position 3411: 1.4167019165293294e-06
Position 2514: 1.1980347262909336e-06
Position 6998: 9.67684878714634e-07
Position 1183: 7.036262268712511e-07
Position 3243: 6.901175168622685e-07
Position 2592: 5.156777287230263e-07
Position 2614: 4.83633635731851e-07
Position 725: 3.830072446988428e-07
Position 1362: 3.745168053583395e-07
Position 7218: 3.6126093409654634e-07
Position 1907: 3.571755183040042e-07
Position 8318: 3.500669849767826e-07
Position 547: 2.457601103854056e-07
Position 1832: 2.35784733442519e-07
Position 3068: 1.9507107537260105e-07
Position 6635: 1.5283413061511633e-07
Position 742: 1.3599168531121503e-07
Position 6810: 1.011053867893538e-07
Position 9608: 8.093078887016662e-08
Position 7224: 7.838163343536437e-08
Position 6750: 7.55440635564218e-08
Position 2630: 6.694614422189882e-08
Position 7336: 5.465578634992096e-08
Position 8021: 5.465526451427348e-08
Position 216: 3.628585012619441e-08
Position 111: 2.3508514619346977e-08
Position 1207: 1.7701044199193914e-08
Position 222: 1.3134007659433264e-08
Position 886: 1.2881507899511314e-08
Position 9564: 1.07065064642307e-08
Position 750: 9.912462719490527e-09
Position 435: 7.454414881002583e-09
Position 460: 5.215835227948557e-09
Position 439: 4.476461888096416e-09
Position 511: 2.96598474957455e-09
Position 239: 8.97082558994421e-10
Position 599: 6.489074502211224e-10
Position 230: 4.932178690183694e-10
Position 519: 2.2998679863242494e-10
Position 209: 1.6934062249878995e-10
Position 119: 1.072379168502227e-10
Position 527: 5.383851455069052e-11
Position 493: 4.274565133125138e-11
Position 926: 7.550608658790821e-13
Position 900: 6.254271877179573e-13
Position 1014: 2.335388675543573e-13
Position 604: 1.7563376193755725e-13
Position 675: 1.427877200278359e-13
Position 681: 1.2904127125417591e-14
