Gene = MBLAC1
index = 819
Annotated 5SS: [371]
Annotated 3SS: [673]
SMsplice 5SS: [371]
SMsplice 3SS: [673]
top_k =  1000
Partition function (log Z): -9.760743491932852

Sorted 5' Splice Sites (High to Low Probability):
Position 371: 0.4472478032063455
Position 440: 0.18933695906507905
Position 62: 0.17608440005795029
Position 343: 0.1364836061654813
Position 281: 0.02789976615043144
Position 224: 0.021697876482369084
Position 500: 0.005680934441559967
Position 57: 0.0034500666250535167
Position 45: 0.0013198054705627381
Position 799: 0.0006626481508695004
Position 545: 0.000628841989697813
Position 1150: 0.0004587758782475773
Position 765: 0.00043083105148677915
Position 502: 0.0004143011886050365
Position 425: 0.0003515711975147663
Position 741: 0.00028800619251585183
Position 719: 0.0002810901681920571
Position 444: 0.00016557699228967902
Position 538: 0.00014571851535637886
Position 616: 0.0001077167171413037
Position 840: 7.669341137395197e-05
Position 1224: 7.603870600535554e-05
Position 511: 6.436236512599387e-05
Position 813: 5.68542633829246e-05
Position 945: 4.653162600891438e-05
Position 768: 4.5804618526320816e-05
Position 162: 2.3960237217646176e-05
Position 1188: 2.359173676184982e-05
Position 570: 1.6960022547058208e-05
Position 762: 1.1160463902463888e-05
Position 1032: 6.562417532259706e-06
Position 831: 6.516924472757897e-06
Position 801: 6.1247706571933615e-06
Position 1098: 4.581710686050895e-06
Position 153: 4.130997065736021e-06
Position 1020: 2.379857930289131e-06
Position 642: 1.2374720454445785e-06
Position 881: 1.0325523559438317e-08
Position 895: 6.876106634303792e-09
Position 143: 5.642671846406295e-09
Position 597: 1.7224670085123183e-10
Position 317: 4.0034160508825145e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 673: 0.7287488153084591
Position 691: 0.08833673463135047
Position 779: 0.08601542203558342
Position 851: 0.058002782213632566
Position 143: 0.008941775326702643
Position 871: 0.008424310147437773
Position 1083: 0.006931070079170673
Position 697: 0.006030709643518552
Position 1217: 0.0030433521047172575
Position 1335: 0.002687190602237639
Position 184: 0.0026686791035089984
Position 1417: 0.0024885208589172105
Position 694: 0.0014779543772715194
Position 1187: 0.0013678023784637968
Position 1533: 0.0012486122239260785
Position 1001: 0.001008819928260992
Position 1313: 0.0007971690913063022
Position 229: 0.0007450860300350874
Position 244: 0.000700784248659977
Position 1125: 0.00043097524194919457
Position 1740: 0.0004066467513435227
Position 343: 0.00037456913537281127
Position 1340: 0.000253557630452864
Position 1567: 0.00023586777416471886
Position 1506: 0.0002354760391336104
Position 713: 0.0002082357448150397
Position 297: 0.0001926396836229752
Position 1610: 0.00015599555341800557
Position 1607: 0.00013648171474665903
Position 1538: 0.00011656296012833015
Position 1160: 0.00011334956980952308
Position 1694: 8.700516718030497e-05
Position 1410: 8.276998269194991e-05
Position 1029: 7.566524277562508e-05
Position 1663: 6.550700696289542e-05
Position 170: 5.327383176278105e-05
Position 1442: 5.1507816564486655e-05
Position 153: 4.71451154622305e-05
Position 535: 3.7853197358617464e-05
Position 795: 3.597911778810253e-05
Position 175: 3.500223831198835e-05
Position 906: 3.462569418223782e-05
Position 150: 3.001499713797229e-05
Position 347: 2.828150634897036e-05
Position 576: 2.825636926564756e-05
Position 1017: 2.5986210007341813e-05
Position 1228: 2.3780431919335705e-05
Position 194: 2.1348140383843103e-05
Position 118: 2.1284094535490298e-05
Position 1422: 2.08640712953955e-05
Position 920: 1.9693751109922637e-05
Position 1547: 1.7961026930807146e-05
Position 1615: 1.790715199894049e-05
Position 1598: 1.7298612953845384e-05
Position 436: 1.668531552763666e-05
Position 409: 1.5891118542187697e-05
Position 637: 1.56647217525822e-05
Position 1357: 1.4633412383588712e-05
Position 187: 1.369442679172255e-05
Position 1326: 1.3153045794372562e-05
Position 797: 9.419513821001916e-06
Position 565: 9.399273989040273e-06
Position 199: 9.084928382498934e-06
Position 1456: 8.118907419996517e-06
Position 597: 7.5617973475769116e-06
Position 203: 7.5460326692602145e-06
Position 1754: 7.029607804760896e-06
Position 299: 6.467149614489447e-06
Position 1436: 5.006418164725125e-06
Position 1430: 4.958402640091394e-06
Position 1628: 4.121823192911122e-06
Position 1632: 3.983934976118743e-06
Position 631: 3.4687645565282812e-06
Position 1343: 3.15929525353336e-06
Position 1290: 2.739478843003378e-06
Position 974: 2.446053286299544e-06
Position 923: 2.384981794397346e-06
Position 483: 2.2274858815520565e-06
Position 1275: 2.1074762628750433e-06
Position 207: 1.9779292757202695e-06
Position 1623: 1.7521190347382237e-06
Position 1569: 1.691945976247354e-06
Position 361: 1.570573971773024e-06
Position 397: 1.3882646310545701e-06
Position 374: 1.2117263975527988e-06
Position 591: 1.194209739817883e-06
Position 352: 9.964591787887963e-07
Position 376: 6.431162894893329e-07
Position 370: 5.056278925980913e-07
Position 358: 3.6103106439109983e-07
Position 414: 2.578491514463252e-07
Position 385: 1.9899983223611294e-07
Position 423: 8.189363920833718e-08
Position 363: 5.094933233061382e-08
Position 474: 7.834697149231229e-09
Position 487: 2.8266211597727467e-09
Position 500: 1.6801761346289745e-09
Position 881: 1.1772053242095206e-09
Position 507: 7.448168336550253e-10
Position 610: 5.57536269362362e-10
Position 511: 2.7460215343730445e-10
Position 543: 2.6345976509659446e-10
Position 578: 1.8085330288042663e-13
Position 585: 1.0257021248812837e-13
