Gene = TSTD2
index = 1501
Annotated 5SS: [  333  6178  7895 15819 22002 23230 27433 28093 28849]
Annotated 3SS: [ 5962  7577 15697 21875 23123 27313 27933 28709 30807]
SMsplice 5SS: [  262  6270  6571  7895 15819 22002 27233 27433 28093 28245 28849]
SMsplice 3SS: [ 5962  6424  7797 15697 21875 27098 27313 27933 28180 28709 30863]
top_k =  1000
Partition function (log Z): 2.047843937841723

Sorted 5' Splice Sites (High to Low Probability):
Position 22002: 0.9966385016942249
Position 15819: 0.9468487095094289
Position 262: 0.8747028804493161
Position 27233: 0.8636036940758952
Position 28093: 0.8219957045400624
Position 7895: 0.7930858091849107
Position 28245: 0.7362601436505211
Position 27433: 0.6620341639725761
Position 6522: 0.6211115506821332
Position 28849: 0.5890385311767327
Position 11593: 0.5278964346096409
Position 18815: 0.5127926929382204
Position 6270: 0.43825472145549493
Position 27600: 0.39559486038010844
Position 6178: 0.3934149298758389
Position 23230: 0.35920149179209865
Position 31710: 0.17802941321663193
Position 30218: 0.16040086026291092
Position 17276: 0.13704857461256914
Position 27800: 0.12981814990800536
Position 2958: 0.12786547107485408
Position 30770: 0.1207815280099833
Position 333: 0.11778711881414126
Position 27247: 0.10760827157740803
Position 23890: 0.10551457427490397
Position 31053: 0.09971983559553887
Position 23641: 0.09858993523103038
Position 3236: 0.08848133688419126
Position 29800: 0.08624385958020765
Position 15490: 0.07370504286666082
Position 7062: 0.06345972472392244
Position 15146: 0.0596637350148354
Position 3211: 0.051805322703852574
Position 3330: 0.050565302842128394
Position 17802: 0.046062606486013576
Position 28649: 0.04530290529583472
Position 6208: 0.043527117631531054
Position 30507: 0.04054203577737528
Position 6962: 0.030310790445196873
Position 20225: 0.02628578089886614
Position 6482: 0.02458276286990944
Position 30758: 0.024195801692127185
Position 3932: 0.023547501152920904
Position 4350: 0.023472390442527177
Position 31138: 0.023198483334539603
Position 29636: 0.022658696908239375
Position 30168: 0.021401953340845627
Position 22944: 0.021089339120456692
Position 4821: 0.02091185592873267
Position 15184: 0.018804729683492415
Position 27748: 0.017510477784205187
Position 18809: 0.015235947107211361
Position 22951: 0.015220827803848057
Position 31331: 0.013159752178972908
Position 22677: 0.013156803616067605
Position 5839: 0.013156078344446025
Position 5966: 0.013016078460553427
Position 4789: 0.012428798583006495
Position 31144: 0.01210045535622587
Position 22729: 0.011843746667355177
Position 28665: 0.011683690982012655
Position 19444: 0.011137787001174173
Position 7210: 0.010975771823605164
Position 22546: 0.00925409377119972
Position 22640: 0.009241137121361787
Position 3144: 0.00885301319442571
Position 24293: 0.00877966326610451
Position 24642: 0.007413052758550161
Position 5293: 0.006961965169524893
Position 30200: 0.006887014237391584
Position 6516: 0.00628588960206059
Position 3738: 0.0060690305442778055
Position 31041: 0.005840466647552037
Position 31742: 0.0057163003915168525
Position 2863: 0.005668197075963199
Position 6340: 0.005533689120329207
Position 2656: 0.005161509707069924
Position 1651: 0.005078010451224059
Position 18527: 0.004117681968476969
Position 20483: 0.004076068102191576
Position 17172: 0.0038435030615721517
Position 31734: 0.0033345860482278406
Position 30760: 0.003240901252962831
Position 6325: 0.003210587187068659
Position 5465: 0.0030624567431368974
Position 28061: 0.002739933560161179
Position 28853: 0.0024311679608420007
Position 27852: 0.002379628094527046
Position 4726: 0.002378050617245549
Position 4019: 0.002367556657149915
Position 3400: 0.002238243293396912
Position 16673: 0.002057103383180894
Position 31103: 0.0020134331560778215
Position 27493: 0.001996479848801989
Position 29179: 0.001980580987592038
Position 27467: 0.0019296414449676317
Position 394: 0.0018051336926168185
Position 6252: 0.0017799148505537297
Position 202: 0.0017793864822520631
Position 20284: 0.0017606916083767893
Position 19243: 0.0017261947867986491
Position 4557: 0.0015789530315650278
Position 29906: 0.0014762586449160288
Position 8525: 0.0013949742403165538
Position 461: 0.0013894164994277501
Position 1527: 0.0012116969728545293
Position 27437: 0.0011598066649556038
