Gene = PLPPR1
index = 1041
Annotated 5SS: [   394 156849 241360 257528 280753 284266 288788]
Annotated 3SS: [156740 241170 257394 280501 284088 288655 295315]
SMsplice 5SS: [   394   1010   2029  13293  49479  72801  90314 102284 110974 134592
 139962 156849 168940 239330 241360 246779 257528 280357 280753 281599
 284266 288550 288788]
SMsplice 3SS: [   911   1927  13136  49353  72733  90211 102173 110849 134490 139879
 156740 168743 239199 241233 246692 257394 280162 280501 281524 284088
 288435 288655 295315]
top_k =  1000
Partition function (log Z): -127.31149072349814

Sorted 5' Splice Sites (High to Low Probability):
Position 394: 0.9066870371468049
Position 13293: 0.8393880015241146
Position 1010: 0.6528016180036594
Position 2029: 0.6362514265845446
Position 9434: 0.4287231183184979
Position 13029: 0.3702847100680753
Position 12717: 0.35052658591495756
Position 17390: 0.3052844445791561
Position 15722: 0.25196755877925775
Position 14326: 0.17776442948405216
Position 8452: 0.16702650211376038
Position 12581: 0.15252768623129176
Position 13842: 0.14233960995627912
Position 7595: 0.1379076194302089
Position 999: 0.11488497772504057
Position 782: 0.07432553288137249
Position 2023: 0.06100326394555393
Position 13584: 0.040399194335023154
Position 2906: 0.038599780405112714
Position 15695: 0.02790257639501563
Position 753: 0.01663989212692924
Position 15815: 0.015577215369043176
Position 2913: 0.012705574587410364
Position 15302: 0.012172954107540233
Position 1521: 0.00960547490658227
Position 1390: 0.008699565839624427
Position 2060: 0.008546392482042498
Position 1513: 0.0059061107150537575
Position 15855: 0.004517675254625057
Position 360: 0.0040145638832222354
Position 1586: 0.0033687637636115033
Position 18719: 0.002949537214997296
Position 4626: 0.0026893745645533568
Position 1014: 0.002537327027939419
Position 491: 0.0014467663177168003
Position 757: 0.0014429516407343376
Position 591: 0.0013115126450007361
Position 839: 0.0012218778169894187
Position 2196: 0.001076399757093567
Position 6836: 0.0010470383866534184
Position 1598: 0.000968975303520828
Position 13526: 0.0008002476335332608
Position 982: 0.0006713286718857862
Position 1102: 0.0005795104207507899
Position 398: 0.00055771753792563
Position 1232: 0.0005410336775300296
Position 5987: 0.00036556821574780046
Position 1703: 0.00032887432945809107
Position 1281: 0.0003184036287226343
Position 2212: 0.0002866973188426326
Position 521: 0.00027544353639301393
Position 446: 0.0002461399197817255
Position 924: 0.000202900498997122
Position 1722: 0.00020115325255265235
Position 13309: 0.00016735605964819775
Position 1358: 0.00010419575480386262
Position 1216: 9.68136045528755e-05
Position 796: 9.668847471299091e-05
Position 1172: 9.385491623279893e-05
Position 330: 6.700581672361793e-05
Position 509: 5.752049674520704e-05
Position 429: 5.61090018035818e-05
Position 1286: 5.5417517076419234e-05
Position 2315: 5.325770993508088e-05
Position 1572: 5.244634581455372e-05
Position 1676: 5.047500550256081e-05
Position 1681: 3.068883502297093e-05
Position 816: 2.8043008913510882e-05
