Gene = SPINK6
index = 1318
Annotated 5SS: [  100   361  3265 11232]
Annotated 3SS: [  226  3241 11115 12110]
SMsplice 5SS: [  361 11232]
SMsplice 3SS: [11115 12110]
top_k =  1000
Partition function (log Z): -7.764866277360647

Sorted 5' Splice Sites (High to Low Probability):
Position 11232: 0.7429976585614565
Position 361: 0.7161778119470051
Position 956: 0.49604340004973646
Position 100: 0.3535978350511071
Position 7950: 0.35238453494392236
Position 5159: 0.28052441044540505
Position 521: 0.2592719590994737
Position 6964: 0.17718366435542296
Position 3265: 0.10517769173139739
Position 9181: 0.09219512003660157
Position 11219: 0.08692046856892349
Position 10952: 0.07076796944841068
Position 6780: 0.04596155754576386
Position 6947: 0.04388344435697147
Position 286: 0.03053656947968506
Position 2865: 0.028976721762219
Position 5652: 0.024322103371015744
Position 6641: 0.017868860910037525
Position 8927: 0.010039155458059456
Position 11306: 0.009376558924988478
Position 11126: 0.008803714586192505
Position 11659: 0.00686893024032046
Position 3425: 0.005944189024190728
Position 54: 0.005462521934919197
Position 11840: 0.004095122747897223
Position 576: 0.003917900762784469
Position 2918: 0.0036270366838706126
Position 619: 0.0033678897565242692
Position 6536: 0.00268846767656611
Position 5237: 0.0021540244375954404
Position 34: 0.0018059616176398338
Position 10386: 0.0015040850872919237
Position 515: 0.00042683362561382295
Position 1903: 0.00041283726146149334
Position 2898: 0.00029309547329971994
Position 5524: 0.00026950055314726887
Position 218: 0.00024310091127434125
Position 1751: 0.00023651051902272304
Position 1746: 0.00022865037847358385
Position 43: 0.00021261729945073297
Position 746: 0.0002057115430577606
Position 2753: 0.00018533997979359673
Position 919: 0.00018070432134969152
Position 542: 0.00016400360451201032
Position 1069: 0.0001625398743114477
Position 311: 0.00015726793135373255
Position 40: 0.00015467289778778074
Position 2550: 0.00015415052219542309
Position 696: 0.00015042609940039552
Position 1032: 0.00012621781299231366
Position 1447: 0.0001236469206419689
Position 3062: 0.00010254143701197463
Position 455: 9.945887600744319e-05
Position 1007: 9.226762664811765e-05
Position 163: 7.829213079005429e-05
Position 1473: 7.143662351264439e-05
Position 416: 5.7771874674744796e-05
Position 210: 5.087905688660429e-05
Position 699: 4.789756756146614e-05
Position 1344: 4.62225820971971e-05
Position 2930: 4.3937832703717784e-05
Position 3145: 4.329092627371131e-05
Position 65: 3.905741087616689e-05
Position 1877: 3.31269719862167e-05
Position 2261: 2.964653678431673e-05
Position 500: 2.8760855777263183e-05
Position 2927: 2.6082422281482702e-05
Position 1623: 1.930830903128897e-05
Position 1002: 1.097264493916584e-05
Position 165: 1.0072787259627264e-05
Position 207: 7.3525149936282545e-06
Position 549: 5.772711254223864e-06
Position 4806: 4.802650275391649e-06
Position 593: 2.1244319216877094e-06
Position 3: 1.8651260373329655e-06
Position 365: 1.8603847617710163e-06
Position 117: 1.7795283354454555e-06
Position 419: 1.1767710693256356e-06
Position 320: 9.479329529902196e-07
Position 242: 1.77898538407584e-07
Position 1509: 2.311423701463622e-08
Position 1394: 1.4373619561377198e-08
Position 422: 1.8428768266589922e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11115: 0.8896172924083752
Position 12110: 0.8179630741505921
Position 5053: 0.27931659607442016
Position 809: 0.2612205081953041
Position 836: 0.2254831655093562
Position 7860: 0.19131425269517283
Position 226: 0.1599657136406112
Position 7836: 0.14695448099223715
Position 6721: 0.13733144748280057
Position 360: 0.11192112679460803
Position 3241: 0.10512923255510594
Position 6883: 0.10082145844728291
Position 9014: 0.09340639444453105
Position 10838: 0.07093793127888648
