Gene = ELP6
index = 495
Annotated 5SS: [  225  2614  3578  9432 12112 15476]
Annotated 3SS: [ 2534  3506  9312 11909 15328 17563]
SMsplice 5SS: [  225  3613  9432 15476]
SMsplice 3SS: [ 3506  9312 15328 17563]
top_k =  1000
Partition function (log Z): -3.154250840924668

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.946095049519899
Position 3613: 0.8971320453620255
Position 9432: 0.6842830503163849
Position 15476: 0.6428475160170616
Position 2614: 0.5817723982743953
Position 7846: 0.40983465167426986
Position 12112: 0.38552194544453766
Position 9474: 0.2812680689133895
Position 9765: 0.09946873756012486
Position 12168: 0.06874912392526351
Position 12366: 0.05914619940096281
Position 2450: 0.052845301362541376
Position 12931: 0.04082660413370752
Position 12004: 0.030732381445710565
Position 12873: 0.028389960699687314
Position 3053: 0.02785104208820674
Position 3578: 0.02637900440473139
Position 5890: 0.025144392038484058
Position 15621: 0.019944470354947657
Position 92: 0.018467035433517638
Position 441: 0.017808098787213972
Position 7265: 0.01710305483436339
Position 11096: 0.016314872683543116
Position 9782: 0.016255238825412337
Position 2188: 0.015671135064348994
Position 1813: 0.01472848081118553
Position 6510: 0.01403560629951006
Position 8927: 0.013629591446577438
Position 2255: 0.011449305585558308
Position 294: 0.008603998641935206
Position 6702: 0.007877484575369749
Position 7148: 0.007652236440410291
Position 336: 0.007474604601392229
Position 12868: 0.00712605189166131
Position 7855: 0.006384688123393034
Position 3619: 0.006211297843435978
Position 3617: 0.006136995076414573
Position 11477: 0.006066445845595209
Position 7850: 0.005919020730971748
Position 1724: 0.005758583364589885
Position 3605: 0.005280925278925986
Position 10637: 0.004958744131080282
Position 11613: 0.004874021241445204
Position 5607: 0.004497558958915211
Position 11187: 0.0037467187577924044
Position 11886: 0.0035941501177633867
Position 2407: 0.0029791844785951047
Position 3442: 0.002962192883189228
Position 2436: 0.002843916700884991
Position 2298: 0.00273008023841068
Position 2763: 0.002412009897851154
Position 2877: 0.0021031960580682775
Position 3621: 0.0020395232659667275
Position 7809: 0.0018997875491643633
Position 1786: 0.001822448667263869
Position 173: 0.0017383624515606275
Position 5786: 0.0016204843515566763
Position 6068: 0.001618312437012308
Position 1774: 0.0015928523481286171
Position 6993: 0.0015211126502853538
Position 4419: 0.0014628246631852144
Position 13047: 0.001442725738750078
Position 232: 0.0013208830331235617
Position 4569: 0.0012716366886383497
Position 12750: 0.0012335326240119613
Position 1745: 0.0011836150556614748
Position 10169: 0.0011816851340804549
Position 1545: 0.001143066266677872
Position 12026: 0.0011247305221741115
Position 5707: 0.0011193810026654692
Position 1126: 0.0010282421459538896
Position 3010: 0.0010095637314353717
Position 1933: 0.0010026268094580114
Position 12009: 0.0009943044613998108
Position 4551: 0.0009669340215841474
Position 12878: 0.0008935787064799173
Position 2929: 0.0008236616526256217
Position 2395: 0.0007746012709091021
Position 13556: 0.0007531074577443614
Position 9610: 0.0007380046494172347
Position 404: 0.0006202904767765014
Position 3801: 0.000564997469411559
Position 2656: 0.0005465202550613423
Position 6876: 0.0004972585249572828
Position 7959: 0.0004844368422504851
Position 8679: 0.0004824897470995525
Position 571: 0.0004708012769006982
Position 11997: 0.0004463195797239824
Position 5880: 0.0003966804229031979
Position 1070: 0.0003840591208150564
Position 1979: 0.0003799643491199516
Position 1153: 0.0003589555130675239
Position 10121: 0.00035724459475810236
Position 2118: 0.0003557962468704401
Position 3381: 0.0003533921482451944
Position 2919: 0.0003289936361820734
Position 10522: 0.0003041955151433949
Position 11429: 0.00027767110732894055
Position 3453: 0.0002751053880046459
Position 1861: 0.00022571352573553597
Position 1842: 0.00021324334709143755
Position 6226: 0.00020959698068192102
Position 5442: 0.00019998175417111137
Position 1489: 0.00019900998726887233
Position 8537: 0.0001986067687582606
Position 12055: 0.00019006183656578759
Position 2524: 0.00018862634555394858
Position 11031: 0.00017435645353377127
Position 6478: 0.00013010386932990273
Position 2027: 0.00012803391764159758
Position 1708: 0.00011005869307278595
Position 11468: 0.00010715124218394109
Position 2329: 0.00010241979649138452
Position 3308: 8.761940459625812e-05
Position 539: 7.756751612824863e-05
Position 10526: 7.263452323979144e-05
Position 136: 4.295346950535934e-05
Position 1445: 3.2215965190442025e-05
Position 1737: 2.8496200256711536e-05
Position 1877: 2.6886078007639986e-05
Position 2339: 2.2514819796646483e-05
Position 6271: 2.035409917078289e-05
Position 1159: 1.9715605608235452e-05
Position 10825: 1.969585264428619e-05
Position 1177: 1.9384403168124634e-05
Position 2050: 1.7640713679790406e-05
Position 978: 1.509852034794578e-05
Position 4131: 9.298441059520698e-06
Position 4028: 8.354156127046289e-06
Position 770: 7.428679149298335e-06
Position 4374: 6.632587144799107e-06
Position 1287: 6.568413553445973e-06
Position 1293: 6.064176155922509e-06
Position 525: 5.916852365186213e-06
Position 2231: 5.895094633745365e-06
Position 2272: 4.260652881475152e-06
Position 9565: 4.209119080604039e-06
Position 4866: 4.0485961408831e-06
Position 4641: 3.7812462319735847e-06
Position 87: 3.509876300938756e-06
Position 3558: 2.2098140234617835e-06
Position 118: 1.5316167540624986e-06
Position 798: 1.075157865546134e-06
Position 851: 9.796318067396659e-07
Position 445: 9.16271366336579e-07
Position 47: 6.459190223675683e-07
Position 2239: 6.387461008963852e-07
Position 2203: 6.095757641847867e-07
Position 3324: 4.0871368014061967e-07
Position 30: 3.0372073979707675e-07
Position 1511: 1.5332776379773605e-07
Position 94: 8.369119501655498e-08
Position 96: 2.5996768223843058e-08
Position 793: 1.8413795312593323e-08
Position 1796: 1.578722901552302e-08
Position 630: 1.4807376384016431e-08
Position 346: 1.3441127598391556e-08
Position 617: 1.2988247723375715e-08
Position 352: 1.1994414206607781e-08
Position 481: 1.0983966509718985e-08
Position 689: 1.021375147930625e-08
Position 557: 9.586813867938567e-09
Position 349: 9.331758375474367e-09
Position 494: 6.940331148743263e-09
Position 908: 5.894459158464152e-09
Position 457: 5.8549505292278315e-09
Position 614: 3.453622580469844e-09
