Gene = BUD31
index = 149
Annotated 5SS: [ 364 1529 2546 7620 8955]
Annotated 3SS: [ 1392  2422  7496  8787 10749]
SMsplice 5SS: [ 364 1529 2261 2546 7620 8955]
SMsplice 3SS: [ 1392  2207  2422  7496  8787 10749]
top_k =  1000
Partition function (log Z): 6.619104018651708

Sorted 5' Splice Sites (High to Low Probability):
Position 2546: 0.9945067922516188
Position 7620: 0.9929802447466456
Position 1529: 0.9644058849302544
Position 364: 0.9469817190530728
Position 8955: 0.7788626465769356
Position 2261: 0.6456497844034521
Position 7126: 0.39891507707431884
Position 10635: 0.3214063175159312
Position 3682: 0.29208257747400307
Position 3343: 0.20519471096851116
Position 10435: 0.0759661339409305
Position 8223: 0.0672599534247965
Position 1215: 0.03820492751863089
Position 8690: 0.035120381715159334
Position 9274: 0.033540343694025025
Position 559: 0.03298605142399647
Position 9939: 0.024253156851636575
Position 3707: 0.017882794753693167
Position 184: 0.017481502757301808
Position 10078: 0.017310291536048357
Position 6626: 0.01346027293209045
Position 266: 0.011687965374513611
Position 8344: 0.011106914898631056
Position 1025: 0.008775617144860191
Position 605: 0.00822016809733813
Position 7197: 0.006587304834555065
Position 10504: 0.006347887319425944
Position 1417: 0.006211634385716745
Position 5231: 0.005165274848391387
Position 7406: 0.004772919614177099
Position 6082: 0.004420344475646165
Position 6536: 0.004164158485688639
Position 10662: 0.0036910809498491037
Position 3672: 0.003615905804558673
Position 1305: 0.0034377670302626283
Position 1138: 0.0032328495910483243
Position 10020: 0.0029043767708448985
Position 6235: 0.0028355208430559807
Position 538: 0.002341363207171529
Position 8882: 0.0018922736185801089
Position 7627: 0.0017669933440845526
Position 7396: 0.0015426738130405724
Position 10547: 0.0015206895110729853
Position 8692: 0.0013387046270825903
Position 967: 0.0013324726417180818
Position 2351: 0.0013175831207108456
Position 7392: 0.0011549679882161352
Position 9119: 0.001150564412558672
Position 2343: 0.0011452059304376957
Position 1852: 0.0010994562238399854
Position 8648: 0.0009574753940281501
Position 4544: 0.0009423347762149307
Position 8014: 0.0009264910016630816
Position 5078: 0.0007253532113544965
Position 2232: 0.0007119528096360887
Position 8487: 0.0007079556753026068
Position 2695: 0.0007010497757930721
Position 5046: 0.0006843833215962646
Position 2181: 0.0005967384367398037
Position 2296: 0.0005725361325753703
Position 2570: 0.0005022991373066955
Position 8517: 0.00048196525925625394
Position 2550: 0.00044982225029831284
Position 8575: 0.0004458419320512407
Position 1328: 0.0003191880971309041
Position 9894: 0.0003157728952406157
Position 1740: 0.0003103580356544723
Position 4690: 0.0003006061022554335
Position 10626: 0.0002966346642550075
Position 95: 0.0002846918133786608
Position 8960: 0.0002810807332537971
Position 10089: 0.0002809664124699398
Position 2319: 0.0002519224272678836
Position 9240: 0.00023528255501792863
Position 1968: 0.00022605842787195893
Position 1091: 0.00021506456041625501
Position 7227: 0.00017755623932723432
Position 7183: 0.00017033406517695654
Position 885: 0.00015065276850878318
Position 3770: 0.00012902289273566806
Position 3432: 0.00012289637503468419
Position 1155: 0.00011935832533189858
Position 980: 0.00011821851226032387
Position 1770: 0.00011756436881203701
Position 8952: 0.00011160537536033625
Position 8346: 0.00010456200710687674
Position 3582: 0.00010240794534844828
Position 4926: 0.00010172650429676157
Position 3814: 9.493140264755931e-05
Position 5895: 9.26010367573257e-05
Position 1705: 8.414157719775642e-05
Position 423: 8.277491348561765e-05
Position 1020: 7.961805527967467e-05
Position 1263: 7.454130098374787e-05
Position 7905: 7.164910919409137e-05
Position 1003: 7.148044697728543e-05
Position 6429: 6.77826582229852e-05
Position 5594: 6.683239805792408e-05
Position 2787: 5.33213134959619e-05
Position 420: 5.08517689533286e-05
Position 3381: 4.289013859997742e-05
Position 136: 4.2340374259095e-05
Position 1679: 3.78740947600623e-05
Position 10838: 3.639009233430484e-05
Position 1123: 3.604685303076848e-05
Position 3328: 3.530680177878812e-05
Position 808: 3.13386084289864e-05
Position 3193: 3.078557956964593e-05
Position 1070: 2.9067858986998093e-05
Position 7959: 2.3758144057582996e-05
Position 3403: 2.345479273989396e-05
Position 1159: 2.3288508916714473e-05
Position 8511: 2.296902172104361e-05
Position 3447: 2.1948848936422188e-05
Position 8369: 2.0155376558742083e-05
Position 1046: 1.827341991227083e-05
Position 483: 1.7197087617446618e-05
Position 2744: 1.6826889224407196e-05
Position 2942: 1.3403988871282946e-05
Position 2579: 1.2216820083036494e-05
Position 9093: 1.1825829050689623e-05
Position 1343: 1.1435109857340718e-05
Position 2731: 1.1368486227690936e-05
Position 1104: 1.1296782290989105e-05
Position 1044: 8.93550355048502e-06
Position 571: 8.760803645499454e-06
Position 144: 8.236393677370087e-06
Position 3421: 7.627351947518705e-06
Position 1148: 7.424453102056702e-06
Position 3165: 6.407483694611065e-06
Position 109: 5.233415914616568e-06
Position 3368: 5.066171939379431e-06
Position 1232: 4.914419528852809e-06
Position 2290: 4.621141090585361e-06
Position 2237: 4.558963976989185e-06
Position 2836: 4.414521361895189e-06
Position 1825: 4.309016573136482e-06
Position 1258: 4.104150122943016e-06
Position 69: 3.922436955504386e-06
Position 3301: 3.293673812865892e-06
Position 2265: 3.201717497326287e-06
Position 9562: 3.0543365677594175e-06
Position 646: 2.940546693217738e-06
Position 3041: 2.8811520475137715e-06
Position 368: 2.8512609148230344e-06
Position 1142: 2.6226571169092236e-06
Position 2499: 1.9504155449148566e-06
Position 2066: 1.781490083850077e-06
Position 481: 1.6021654710637861e-06
Position 1260: 1.5814820169855404e-06
Position 1986: 1.1496562647987058e-06
Position 3280: 9.962496131078603e-07
Position 3043: 9.014126985141462e-07
Position 9150: 8.342910946925484e-07
Position 8978: 8.144443554958591e-07
Position 4311: 7.241303074670379e-07
Position 3247: 5.802107844759971e-07
Position 9422: 5.515437054777973e-07
Position 3501: 1.922997088557982e-07
Position 4448: 8.469528203551948e-08
Position 5371: 5.234158535340376e-08
Position 595: 4.039868506508515e-08
Position 158: 2.6486991905144775e-08
Position 5347: 9.309121000340255e-09
Position 27: 8.19631660174782e-09
Position 328: 7.115136193253207e-09
Position 18: 6.085338088501655e-09
Position 2953: 4.204930881050489e-09
Position 381: 3.960371976634929e-09
Position 670: 3.799388671072564e-09
Position 1171: 3.330545138466333e-09
Position 622: 2.7127657340715936e-09
Position 370: 1.604317832517312e-09
Position 451: 6.872731209508223e-10
