Gene = METTL18
index = 838
Annotated 5SS: [57]
Annotated 3SS: [791]
SMsplice 5SS: [613]
SMsplice 3SS: [791]
top_k =  1000
Partition function (log Z): -10.464923185836358

Sorted 5' Splice Sites (High to Low Probability):
Position 613: 0.22067573018826134
Position 120: 0.21130635477447446
Position 534: 0.21049328343024135
Position 684: 0.1908482436443522
Position 180: 0.07147036271337338
Position 679: 0.04668468432067885
Position 442: 0.02831511763713264
Position 486: 0.02644565866298395
Position 537: 0.022625268716186742
Position 1796: 0.01878166167094598
Position 699: 0.01866504894240513
Position 57: 0.009376701643939847
Position 34: 0.0034943952384671067
Position 451: 0.0029237394282974104
Position 617: 0.0018347978116989654
Position 927: 0.0018012509428398356
Position 1598: 0.001446737241827664
Position 862: 0.001423102103775806
Position 1092: 0.0011124265494345188
Position 301: 0.0009124993661356273
Position 524: 0.0008865422415522894
Position 416: 0.0007537682553587475
Position 137: 0.0006763926697663757
Position 546: 0.0006544207778162171
Position 543: 0.0004630446178697346
Position 705: 0.00043000281515193534
Position 579: 0.0004236045949614925
Position 421: 0.00041408540108323977
Position 1361: 0.00039996876330725107
Position 827: 0.00039770085212511875
Position 403: 0.0002995134966270928
Position 923: 0.0002240843891257527
Position 308: 0.0001726651902889764
Position 160: 0.00015018106701781346
Position 950: 0.00012212337529728798
Position 975: 0.00012057124157532925
Position 313: 0.0001179379549645573
Position 1589: 0.0001090749170863472
Position 101: 9.103879039615707e-05
Position 528: 7.689998275034648e-05
Position 1814: 7.660671312875457e-05
Position 566: 6.688944169178669e-05
Position 66: 6.560672187884504e-05
Position 1329: 5.434566007352823e-05
Position 549: 4.6387112089198906e-05
Position 623: 4.040801675483317e-05
Position 207: 4.0061278587371435e-05
Position 234: 3.972991129944438e-05
Position 1472: 3.972194384278611e-05
Position 977: 3.879814563672687e-05
Position 497: 2.6127118633800228e-05
Position 199: 2.259921381958807e-05
Position 625: 1.916276093309926e-05
Position 502: 1.7398940562992002e-05
Position 1005: 1.4750550045350936e-05
Position 1723: 1.470833790360242e-05
Position 127: 1.3948925063054157e-05
Position 555: 9.821306645993718e-06
Position 125: 9.338847405690053e-06
Position 213: 9.180895998715435e-06
Position 540: 7.496477337852833e-06
Position 1372: 1.3148664495291784e-06
Position 1136: 1.2023074949742187e-06
Position 354: 6.229067941864678e-07
Position 287: 2.784142246587514e-07
Position 1384: 2.0384156748908288e-07
Position 1185: 1.4301028629332384e-07
Position 729: 1.349974383549409e-08
Position 615: 5.247254193349511e-09
Position 558: 3.471072540227633e-09
Position 14: 3.404575869316425e-09
Position 711: 2.924102207355633e-09
Position 925: 2.434223668687882e-09
Position 570: 9.050114118100929e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9210332677401634
Position 579: 0.05909418995881301
Position 1471: 0.02184532372540128
Position 612: 0.012449177998315698
Position 363: 0.009033069678880956
Position 2007: 0.008226424798553256
Position 1984: 0.007640504117654826
Position 1873: 0.005616597919543966
Position 279: 0.004484315025046608
Position 533: 0.003867363807569404
Position 409: 0.0037446732123964676
Position 1021: 0.00335145688530174
Position 729: 0.003264753899044121
Position 1164: 0.002996295908336574
Position 1687: 0.0028401368414544665
Position 1055: 0.0028140527362249383
Position 918: 0.0026117079659201846
Position 1891: 0.002454830243633829
Position 1588: 0.0020482580431472326
Position 1708: 0.001817745553984754
Position 1536: 0.00155100554243298
Position 1642: 0.00148414719303743
Position 793: 0.0014813288959928106
Position 1690: 0.0010519399949196232
Position 1961: 0.001012675312785352
Position 2010: 0.0009856252982296968
Position 338: 0.0009126316365896243
Position 179: 0.0008966333550476141
Position 947: 0.000893334159001922
Position 1925: 0.0006817682916759309
Position 1005: 0.0006523476419736451
Position 1201: 0.0005308156131163337
Position 1087: 0.00045418737930563133
Position 1714: 0.0004537404359996533
Position 1057: 0.00044274451291178755
Position 1213: 0.00037270203899767817
Position 1144: 0.0003064444101409542
Position 413: 0.0002852194874730987
Position 971: 0.00026843370115697357
