Gene = ADGRB2
index = 29
Annotated 5SS: [   59  1261 12612 13067 14422 15207 15460 15636 15887 16913 17150 17334
 17952 18428 18673 19060 19608 19831 20687 20939 21433 21680 24288 24743
 25145 26460 28662 29078 29235]
Annotated 3SS: [  443 12527 12901 14256 15041 15291 15533 15779 16717 17080 17224 17623
 18321 18628 18932 19503 19727 20535 20868 21365 21593 24115 24646 25104
 25839 28625 28981 29177 29653]
SMsplice 5SS: [   59   687 12612 12790 13067 15207 15460 15636 15887 16913 17150 17530
 17749 17952 18428 18673 19060 19608 19835 20687 20939 21433 21680 24743
 26460 28662 29078 29235]
SMsplice 3SS: [  587 12527 12711 12901 15041 15291 15533 15779 16717 17080 17224 17623
 17845 18321 18628 18932 19503 19727 20535 20868 21365 21593 24646 26327
 28625 28978 29177 29653]
top_k =  1000
Partition function (log Z): 86.57166860816658

Sorted 5' Splice Sites (High to Low Probability):
Position 21680: 0.9992017016022413
Position 29078: 0.9988565240589881
Position 15636: 0.9983343071747182
Position 17150: 0.9966071770277785
Position 24743: 0.9950538836543136
Position 19608: 0.989081550147884
Position 12612: 0.988386583602541
Position 21433: 0.9635236149084622
Position 17952: 0.9582050938118464
Position 18428: 0.9402005494043215
Position 29235: 0.9388093953286938
Position 15207: 0.919693612187863
Position 13067: 0.9046505471549892
Position 15887: 0.8906268578579888
Position 687: 0.8893076947733246
Position 26460: 0.8889133655804456
Position 20687: 0.8644248074569173
Position 15460: 0.8127265285408337
Position 19060: 0.7709395577140619
Position 28662: 0.6718679817130885
Position 16913: 0.6347114834769769
Position 1261: 0.6024846933190713
Position 18673: 0.5998422633522509
Position 19835: 0.5922091042095365
Position 14422: 0.5638503027788263
Position 59: 0.5633067276964998
Position 12790: 0.5101359752576831
Position 17530: 0.46597311466226676
Position 7026: 0.4576764621840501
Position 263: 0.44014686654929536
Position 17749: 0.43794069734663676
Position 25145: 0.43432083156505646
Position 17334: 0.4333539735978926
Position 5086: 0.41295873384898785
Position 2695: 0.3919249616530828
Position 2149: 0.3834052450628872
Position 20939: 0.35691360574896275
Position 9120: 0.3477911248323248
Position 22279: 0.34559061939937075
Position 24288: 0.33895759429257566
Position 29510: 0.3209289704102661
Position 19862: 0.3125682604767765
Position 3877: 0.3042132616647916
Position 18695: 0.2813627940994328
Position 17710: 0.27995282243565756
Position 20957: 0.22508466356194373
Position 29836: 0.2143147725038902
Position 20926: 0.1879742223926651
Position 27619: 0.1696185820234717
Position 18150: 0.14322723226562706
Position 19245: 0.13346352917211057
Position 15429: 0.13338982959166099
Position 9179: 0.13047557986223252
Position 27613: 0.126153132192321
Position 3687: 0.11702127418884668
Position 19413: 0.11299183014770649
Position 27834: 0.10846676183537225
Position 16225: 0.10698288701697595
Position 14181: 0.10502237967760512
Position 51: 0.10298622620426627
Position 29834: 0.10066086495000832
Position 12970: 0.09432785258288529
Position 19172: 0.08941159091572573
Position 2174: 0.08001818559118054
Position 20434: 0.07910289310203542
Position 14788: 0.07754358606197068
Position 12313: 0.07516482553560506
Position 795: 0.061907049058252527
Position 22107: 0.06144643033471353
Position 19188: 0.05581865193442554
Position 17279: 0.05237088790696847
Position 18797: 0.0518328030038816
Position 7919: 0.049295417847082044
Position 23377: 0.04604943596335085
Position 19317: 0.03795257744839769
Position 20971: 0.03610511226108005
Position 23340: 0.034568688773650845
Position 14206: 0.033628588939436745
Position 21816: 0.032777366566338555
Position 22101: 0.030979086688893657
Position 2484: 0.030835252906354686
Position 29387: 0.03039105309301581
Position 20263: 0.029935968186064435
Position 19879: 0.029163488570689292
Position 19075: 0.029136556692974956
Position 22077: 0.029119849940372988
Position 3671: 0.028970407549837318
Position 18004: 0.02823775513721262
Position 24530: 0.02730682204286688
Position 2326: 0.025026901378254435
