Gene = ZMAT3
index = 1602
Annotated 5SS: [  685  4797 41400 44634 44857]
Annotated 3SS: [ 4469 41279 44466 44755 47050]
SMsplice 5SS: [  685 41400 44857]
SMsplice 3SS: [41279 44755 50233]
top_k =  1000
Partition function (log Z): -30.20250516568549

Sorted 5' Splice Sites (High to Low Probability):
Position 685: 0.8154567689709186
Position 953: 0.45707551142857017
Position 4797: 0.43348595451674277
Position 6065: 0.2872480425405998
Position 4433: 0.07057917392281142
Position 1938: 0.056651883268165185
Position 4604: 0.042195105711403155
Position 1393: 0.03303534649511041
Position 1433: 0.0191168312172934
Position 10571: 0.018526432659503055
Position 965: 0.017662833806393784
Position 4105: 0.014538469338613802
Position 463: 0.014242958339384477
Position 2630: 0.01144304244746192
Position 495: 0.009971898622167914
Position 996: 0.009557382021419715
Position 3148: 0.009117082377993758
Position 2791: 0.008994111532587456
Position 11102: 0.008870813765711355
Position 861: 0.008697419528582401
Position 1466: 0.008142103237388036
Position 4726: 0.008121848101498437
Position 4589: 0.007633379447890849
Position 2059: 0.007499278971867148
Position 1899: 0.006828067817708786
Position 4382: 0.0059826153191613
Position 1954: 0.005792016081869122
Position 41: 0.0038961242232911143
Position 5302: 0.0031530854200534824
Position 2653: 0.0028838232058073275
Position 1404: 0.002663394582285722
Position 1175: 0.002603847970754003
Position 5542: 0.0023773572382795923
Position 1671: 0.0022570263491874147
Position 5722: 0.0016931331056579037
Position 5741: 0.0016471031376133628
Position 1570: 0.001535714480820685
Position 5717: 0.0010012946404625474
Position 850: 0.0009672285711940816
Position 3144: 0.0009270191424801751
Position 504: 0.000836394357758315
Position 1312: 0.0007247049827009023
Position 4360: 0.0006523082513387856
Position 499: 0.0006251182783279833
Position 1001: 0.0005238845942081763
Position 961: 0.00045251512059604564
Position 973: 0.00039516432912216023
Position 123: 0.00039417609035335467
Position 440: 0.00037172087825436943
Position 5786: 0.00033859836581831814
Position 6267: 0.0003076731802059828
Position 751: 0.0002589665269440037
Position 2248: 0.00017805577620615555
Position 689: 0.00016080611521985036
Position 2917: 0.00014912290091604756
Position 1642: 0.00014600821679701032
Position 947: 0.00012081297776742594
Position 957: 9.664401641526368e-05
Position 2805: 9.016140625960786e-05
Position 3296: 6.0942888432484834e-05
Position 3508: 5.699556893849745e-05
Position 591: 5.674542014230153e-05
Position 487: 5.615891050203877e-05
Position 1577: 4.611609984718339e-05
Position 18: 3.7881990726767184e-05
Position 151: 2.6603656452976934e-05
Position 928: 2.6274201593628668e-05
Position 1711: 2.589732514025819e-05
Position 1247: 1.6706066775033083e-05
Position 969: 1.2981864731193352e-05
Position 786: 9.51064284121233e-06
Position 679: 9.421884519796207e-06
Position 523: 7.931899864827207e-06
Position 225: 7.212308668654025e-06
Position 902: 6.51572317767554e-06
Position 959: 4.010838208429088e-06
Position 1007: 3.7804976740843313e-06
Position 471: 2.533976196524267e-06
Position 841: 1.953209051462681e-06
Position 1047: 1.6853205763907446e-06
Position 865: 1.3629127978195334e-06
Position 55: 1.3447669846928993e-06
Position 1397: 1.2523250020697643e-06
Position 1677: 1.2471984556064929e-06
Position 817: 1.0792761992139363e-06
Position 570: 1.0337912865432034e-06
Position 33: 8.171629388907843e-07
Position 414: 6.859211950319775e-07
Position 908: 6.148217710235107e-07
