Gene = TIFAB
index = 1400
Annotated 5SS: [191]
Annotated 3SS: [2449]
SMsplice 5SS: [ 191 5954]
SMsplice 3SS: [5868 7887]
top_k =  1000
Partition function (log Z): -5.777213197704302

Sorted 5' Splice Sites (High to Low Probability):
Position 191: 0.9977790752317511
Position 5954: 0.8726010845023924
Position 6736: 0.17210457109568797
Position 436: 0.1558773935788095
Position 4288: 0.1502628843833875
Position 6277: 0.09725624963921022
Position 1782: 0.05760204372231813
Position 3645: 0.054645975810706564
Position 7514: 0.05441610999665722
Position 5687: 0.04993783051254762
Position 7742: 0.03947524272170954
Position 5382: 0.030617571010189998
Position 2487: 0.026311464189282936
Position 4872: 0.023597502979911877
Position 2735: 0.021566916769484853
Position 2047: 0.020891591467620704
Position 2367: 0.008701088378219927
Position 1436: 0.007683329221372687
Position 1441: 0.007325332611562772
Position 1978: 0.006553110877803818
Position 6995: 0.005140655374855676
Position 1534: 0.003846414758427017
Position 2242: 0.0028656775191818577
Position 6052: 0.002785982126125562
Position 4313: 0.002150949881007623
Position 3626: 0.0021170283749289685
Position 3252: 0.0019620745882570605
Position 423: 0.001630610058636073
Position 68: 0.0014787628778405238
Position 1620: 0.0013632524341390586
Position 661: 0.0010594849924130119
Position 7494: 0.0010316171501739016
Position 3142: 0.0009041643446788468
Position 5774: 0.0008925038914529154
Position 2711: 0.0007948328339272928
Position 8067: 0.0007884579121964245
Position 5407: 0.0006067044109890805
Position 6563: 0.0005491885825703599
Position 3948: 0.0005347442376049221
Position 6032: 0.0005280251387599788
Position 1810: 0.0005252545461667424
Position 4917: 0.0004223377337064491
Position 6504: 0.00026014603583967465
Position 7312: 0.0002521556755536025
Position 6955: 0.00025123307972989463
Position 7768: 0.0002336108056294213
Position 1450: 9.763161436468174e-05
Position 883: 8.674070160679318e-05
Position 241: 8.60030326185626e-05
Position 6122: 6.918645622297461e-05
Position 1635: 6.61456246242659e-05
Position 6329: 6.278825068065505e-05
Position 2265: 4.712334219667288e-05
Position 2375: 3.6374324620163406e-05
Position 487: 3.318325756936535e-05
Position 1207: 3.054935696522675e-05
Position 1705: 2.43016197712673e-05
Position 455: 2.151452742486205e-05
Position 2341: 2.1186578446942445e-05
Position 413: 1.8153319392574295e-05
Position 1099: 1.7819183062378848e-05
Position 1951: 1.780100403843878e-05
Position 1825: 1.3911407052951974e-05
Position 1801: 1.3239852034715043e-05
Position 587: 1.2661213910352752e-05
Position 1498: 1.2405261395572214e-05
Position 2232: 1.22204624400967e-05
Position 2080: 9.217306397229535e-06
Position 961: 8.129545616576469e-06
Position 1194: 7.122493334370679e-06
Position 175: 6.924591320010109e-06
Position 1052: 6.1730365815266695e-06
Position 2062: 4.948360408326683e-06
Position 1851: 4.5940722853072425e-06
Position 498: 3.799194293349931e-06
Position 955: 3.2293470319342394e-06
Position 957: 2.9444174651947696e-06
Position 2335: 2.897521022893069e-06
Position 1209: 2.8177645649284474e-06
Position 875: 2.414077738202979e-06
Position 1211: 2.192507927737618e-06
Position 2748: 1.8326526172262779e-06
Position 2799: 1.5625372443200688e-06
Position 2707: 1.4365323148994995e-06
Position 195: 1.18831172118749e-06
Position 7847: 1.0584682717297884e-06
Position 762: 1.041216215635627e-06
Position 685: 9.883814929428386e-07
Position 1281: 9.591618410313627e-07
Position 1871: 7.798754008556234e-07
Position 2715: 6.118250458493581e-07
Position 973: 1.6533103135619405e-07
Position 529: 1.270702643505788e-07
Position 400: 8.790762758798194e-08
Position 1648: 7.984691868350548e-08
Position 1740: 7.165623444817611e-08
Position 517: 2.7723738714889177e-08
Position 1123: 2.7088273933325638e-08
Position 775: 2.531897251945624e-08
Position 72: 1.0558756572774381e-08
Position 319: 6.135563615875331e-10
Position 493: 1.7586665613825005e-10
Position 881: 1.608496533107387e-10
Position 329: 1.0768893102918085e-10
Position 1560: 8.50577451487281e-11
Position 1184: 7.703176211445179e-11
Position 507: 7.045231142219204e-11
Position 640: 4.3777393199007665e-11
Position 82: 3.8235671426368454e-11
Position 692: 3.5653161169160364e-11
Position 335: 3.201926724204664e-11
Position 727: 2.837153324821484e-11
Position 283: 2.7271080475802864e-11
Position 378: 1.799687916143422e-11
Position 555: 1.7110633336954265e-11
Position 627: 5.958862642583688e-12
Position 285: 4.472514580861478e-13
Position 571: 5.176732474651664e-14
Position 301: 1.088268317057167e-14
Position 381: 2.9699448012272825e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 5868: 0.8589340984886389
Position 7887: 0.3391848616787986
Position 6503: 0.24603757943995327
Position 4200: 0.10867660562969769
Position 344: 0.10532154524126497
Position 6538: 0.10293980882470209
Position 7664: 0.09452444613903584
Position 7247: 0.07553469571028937
Position 6173: 0.07546283381986453
Position 1694: 0.05420019466365547
Position 309: 0.054186047931125005
Position 7017: 0.044482513263468304
Position 5562: 0.04231363052537334
Position 7719: 0.03865302397669023
Position 7402: 0.03854436052814858
Position 5814: 0.037602568717256285
Position 6216: 0.0340498809273437
Position 2449: 0.034026520764150726
Position 3565: 0.032482699789368207
Position 4220: 0.03097948276686988
Position 6806: 0.022995980965644366
Position 7644: 0.021662040515593943
Position 1951: 0.021277954739385044
Position 7994: 0.020552825910946426
Position 7362: 0.019986351858155817
Position 8111: 0.01857676947800684
Position 7959: 0.01634993087457453
Position 5501: 0.013797122108460437
Position 7195: 0.011624042524933296
Position 4750: 0.011433354889637159
Position 5306: 0.010888192178787002
Position 5320: 0.010798090777419079
Position 4651: 0.010427339503210203
Position 1231: 0.010397083251517187
Position 4169: 0.010145847753964609
Position 6229: 0.009945634273885449
Position 7667: 0.009603905101740806
Position 7805: 0.009558000974474507
Position 5254: 0.008641719653230675
Position 2585: 0.008526851038120653
Position 3344: 0.008088015273458092
Position 3478: 0.00740975250869135
Position 2986: 0.006619538172998326
Position 7977: 0.005875818556677167
Position 1764: 0.005595498958969303
Position 3548: 0.005593244281801749
Position 7929: 0.00522613559022558
Position 4105: 0.0051529857262195
Position 2111: 0.005017383926059147
Position 7416: 0.0048222834463320105
Position 7478: 0.004816676445359387
Position 3597: 0.004697123256978506
Position 322: 0.004596747696009926
Position 6614: 0.0042495412791977135
Position 2114: 0.003948984986128098
Position 1511: 0.0036819111662821278
Position 5834: 0.003651749372234931
Position 8148: 0.003040019427874306
Position 1351: 0.0029784149298374284
Position 7103: 0.002842900883149788
Position 1291: 0.002573525089630369
Position 2549: 0.002423640355483441
Position 2005: 0.0023678737520780556
Position 1718: 0.0019791356268886798
Position 5251: 0.0019720512046547908
Position 2416: 0.0018856901112604592
Position 8017: 0.0018152556416839922
Position 4277: 0.001732437706300595
Position 2606: 0.0017285878516223414
Position 4721: 0.0016838322204692018
Position 6758: 0.0016665210145633165
Position 2307: 0.001617493324290429
Position 1271: 0.001593700805012752
Position 4459: 0.0015394152324842683
Position 6143: 0.0013564679291405873
Position 6480: 0.0012746840645342004
Position 4440: 0.001241715795471322
Position 2194: 0.001237921528076911
Position 1849: 0.0012265358330753918
Position 5717: 0.0012236683616084901
Position 7209: 0.0011867607485563719
Position 7604: 0.001164489505132648
Position 2687: 0.001163914476388575
Position 7555: 0.0011186469564060469
Position 2263: 0.0010822367844566059
Position 1878: 0.0010065096164369248
Position 2008: 0.0009551806486074419
Position 7946: 0.0008231748622055197
Position 6108: 0.0008176734707190009
Position 2390: 0.0007738095519166231
Position 6556: 0.0007626541476303947
Position 2784: 0.000759554389019229
Position 4254: 0.0007356616604052598
Position 6913: 0.0007322062310749996
Position 7862: 0.0007291047903440509
Position 7908: 0.000672137168653439
Position 2600: 0.0006362587307756878
Position 8037: 0.0006299276981263358
Position 6263: 0.0006158398074075735
Position 6061: 0.0006142391241795745
Position 2350: 0.0006055269831363205
Position 6639: 0.0005999294270495177
Position 6112: 0.0005976795274900494
Position 5473: 0.000596938331409371
Position 5694: 0.0005910095792921748
Position 6898: 0.0005800605344749282
Position 2875: 0.0005792855632904855
Position 3532: 0.0004835972484384132
Position 6003: 0.00044749934067468564
Position 3382: 0.00043265731551737484
Position 989: 0.00041024194938534615
Position 6879: 0.00040738320251642614
Position 2940: 0.0004069693604451469
Position 7249: 0.00039754096017469425
Position 6620: 0.0003962352745061205
Position 4443: 0.0003858879475776482
Position 485: 0.0003745394167563021
Position 6740: 0.0003419025762513506
Position 3387: 0.00033959915530431346
Position 6400: 0.00033437841002780357
Position 6591: 0.00031312924639139605
Position 1334: 0.0003100040092696113
Position 7353: 0.00030756782786279537
Position 5163: 0.00025534840468871344
Position 2333: 0.000244768609940915
Position 6086: 0.00024018766884846592
Position 2221: 0.00023806052257050684
Position 2642: 0.0002314876545169255
Position 6052: 0.00023124407373393776
Position 5991: 0.00023100332103612162
Position 1657: 0.00023080549181225143
Position 3444: 0.00021984165288749174
Position 2145: 0.00021865003009077585
Position 5700: 0.0002183573575099937
Position 1929: 0.00021389104422608234
Position 2066: 0.0002088540221189355
Position 5936: 0.00020054601626453547
Position 1158: 0.00020054224264665904
Position 4675: 0.00019581929502620363
Position 4710: 0.0001875165763277023
Position 1704: 0.00018200876403354422
Position 3883: 0.0001693656033553843
Position 649: 0.00016713166826228963
Position 4091: 0.0001512471945875599
Position 583: 0.0001277163735629743
Position 400: 0.00011685248478544162
Position 2770: 0.00011528671860209755
Position 1397: 0.00011121101442779528
Position 1607: 0.0001043129723431569
Position 1797: 0.00010370758869345541
Position 1858: 0.00010041365517380632
Position 1738: 8.48653452499156e-05
Position 4337: 7.30717694571571e-05
Position 4491: 6.962994350186807e-05
Position 2117: 6.519838613339473e-05
Position 1043: 6.117732164399615e-05
Position 2997: 6.0113716378829696e-05
Position 2468: 5.9125598751382277e-05
Position 5093: 5.179068421618982e-05
Position 2854: 4.629999105575614e-05
Position 1082: 4.369895681990321e-05
Position 507: 3.5988739923284144e-05
Position 3520: 3.372230050661234e-05
Position 827: 3.342396497193572e-05
Position 1567: 3.280215412311686e-05
Position 1548: 2.8290505266857808e-05
Position 2169: 2.7937054349645793e-05
Position 536: 2.786268414282854e-05
Position 1965: 2.5583500656989023e-05
Position 3461: 2.5503952608466887e-05
Position 5594: 2.4451239364466724e-05
Position 2792: 2.4072870978742907e-05
Position 6689: 2.3941178805774508e-05
Position 1484: 2.3556950574592313e-05
Position 5160: 2.3451625917880297e-05
Position 660: 2.1099023965979072e-05
Position 5612: 1.8853973035821676e-05
Position 145: 1.8740535415968292e-05
Position 2747: 1.8293751432729133e-05
Position 1357: 1.7191019683131537e-05
Position 3929: 1.4487568579499433e-05
Position 3085: 1.412492949164619e-05
Position 1642: 1.3512090184835428e-05
Position 563: 1.0729348074830911e-05
Position 2265: 8.507278934132738e-06
Position 784: 8.08734878281125e-06
Position 1884: 7.451262020051331e-06
Position 1419: 6.849133493238708e-06
Position 4060: 6.583540893903137e-06
Position 1306: 5.988454372244629e-06
Position 363: 4.162123512159976e-06
Position 2400: 3.985121453730935e-06
Position 3110: 3.909715869062869e-06
Position 1735: 2.7804856354460306e-06
Position 1323: 2.7094391217460444e-06
Position 1580: 2.6494517508372195e-06
Position 1487: 2.623792496274206e-06
Position 2173: 2.4566008823140272e-06
Position 1630: 2.4199874960802243e-06
Position 540: 2.2937328037881657e-06
Position 1344: 2.0901020086656233e-06
Position 1862: 2.0326251860105882e-06
Position 2465: 2.0045562326521445e-06
Position 869: 1.7829134959560618e-06
Position 1516: 1.647648838159795e-06
Position 154: 1.596724950294593e-06
Position 1831: 1.2855943618481758e-06
Position 1086: 1.2748207259922e-06
Position 1051: 1.249690739673147e-06
Position 432: 1.1937766436689258e-06
Position 752: 1.081365666878231e-06
Position 1595: 1.0030077474453604e-06
Position 473: 9.72699764218113e-07
Position 1440: 7.823058923632307e-07
Position 608: 7.232986001004847e-07
Position 2356: 7.017977199902362e-07
Position 1318: 6.899375640043089e-07
Position 374: 6.896665986034608e-07
Position 1142: 6.870473425367205e-07
Position 147: 5.500021818720659e-07
Position 1480: 4.95299698336932e-07
Position 1310: 4.836400387075655e-07
Position 1449: 4.579833853751324e-07
Position 1382: 4.5411350486620415e-07
Position 2658: 3.8714678209949264e-07
Position 1528: 3.780072476546814e-07
Position 549: 3.629866705884661e-07
Position 1644: 3.519200891114218e-07
Position 417: 2.613102825916102e-07
Position 833: 2.4460479182046335e-07
Position 603: 2.2367012105522404e-07
Position 805: 2.06873224903332e-07
Position 1098: 1.9841221873181472e-07
Position 2031: 1.3660661622347298e-07
Position 1520: 1.2226372416587628e-07
Position 160: 9.883415092568501e-08
Position 1361: 9.713222940954248e-08
Position 1020: 7.589226926120263e-08
Position 529: 6.983385568508387e-08
Position 1388: 6.208944502805243e-08
Position 1967: 5.8806004613606164e-08
Position 1971: 5.781131582106648e-08
Position 283: 4.7226827164621294e-08
Position 881: 4.6212635003742586e-08
Position 801: 4.077721037207126e-08
Position 685: 3.229076549299628e-08
Position 1009: 2.01964376307963e-08
Position 996: 1.7529097710796918e-08
Position 1095: 1.1935654416658773e-08
Position 1026: 6.099327321690097e-09
Position 1058: 5.376750977059232e-09
Position 1166: 4.088780325019425e-09
Position 795: 3.060820870255302e-09
Position 1089: 2.7900944437416797e-09
Position 1365: 2.66856429613643e-09
Position 434: 2.6646897027203383e-09
Position 1123: 2.2279279823137738e-09
Position 268: 2.2047853225573067e-09
Position 256: 1.8222120337331757e-09
Position 166: 1.211031039667498e-09
Position 689: 1.1043244619818129e-09
Position 899: 8.685374754415423e-10
Position 1491: 1.073261926028839e-10
Position 190: 4.494208538443097e-11
Position 429: 3.4796668408746745e-11
Position 253: 3.417435985506119e-11
Position 406: 3.1190155457384424e-11
Position 230: 4.236878524896211e-12
Position 808: 2.556379819057555e-12
Position 703: 1.914365856127662e-12
Position 168: 7.140487276009573e-13
Position 517: 5.756456000039269e-13
Position 849: 5.408987421455959e-13
Position 449: 4.582036856080118e-13
Position 436: 2.6250333541329746e-13
Position 234: 1.930392681748831e-13
Position 172: 1.4277496417214967e-13
Position 195: 2.7468103540003742e-14
Position 227: 1.8809544899250163e-14
Position 440: 1.4941818899221765e-14
Position 201: 9.251811547930736e-15
Position 205: 8.924375094846505e-15
Position 207: 3.072590602665302e-16
