Gene = RHOBTB3
index = 1139
Annotated 5SS: [  510   910  5901 17313 21176 24587 32446 36992 49251 52789 57684]
Annotated 3SS: [  683  5713 17157 21063 24220 32332 36870 49076 52621 57586 61883]
SMsplice 5SS: [  510   910  5901 17313 28988 32446 36992 37149 49146 52789 57684]
SMsplice 3SS: [  683  5713 17157 28847 32332 36870 37063 49076 52621 57586 61883]
top_k =  1000
Partition function (log Z): -2.6688576860227373

Sorted 5' Splice Sites (High to Low Probability):
Position 17313: 0.9995838369567989
Position 5901: 0.9951711824737727
Position 36992: 0.9921287887612479
Position 52789: 0.9919804204218946
Position 32446: 0.9702224855196799
Position 28988: 0.8247872902566022
Position 57684: 0.7738769200102624
Position 37149: 0.7198312000146746
Position 910: 0.6576700675220092
Position 49146: 0.6350934032103193
Position 21176: 0.47472565334450595
Position 57467: 0.41129352606272906
Position 53735: 0.3936195055157864
Position 39502: 0.34674788127506617
Position 510: 0.3416485947190244
Position 34294: 0.3291313091999737
Position 49251: 0.3217461370345861
Position 213: 0.2950269703151695
Position 1972: 0.26221312849777684
Position 993: 0.18827798785082048
Position 9081: 0.1795423052224216
Position 53370: 0.16954950764463222
Position 84: 0.16744125412770464
Position 38254: 0.15249518129927508
Position 7293: 0.14519415560644977
Position 13380: 0.14125141107504266
Position 37572: 0.1340902951099411
Position 36716: 0.1322252313235061
Position 37106: 0.12387015115721646
Position 40290: 0.12101288636727639
Position 29572: 0.11967186042045733
Position 863: 0.1095972955008906
Position 2603: 0.08915887277348876
Position 5402: 0.08080468507163202
Position 40310: 0.0805451393929352
Position 5543: 0.06724282200878387
Position 38436: 0.06415861573110371
Position 19571: 0.06256982551978739
Position 29652: 0.05347308637539301
Position 35053: 0.04928524476015161
Position 56442: 0.04800844731820419
Position 41098: 0.045595213642733994
Position 45477: 0.04505275262365838
Position 45492: 0.04384952272162153
Position 45539: 0.04063948656638502
Position 55519: 0.03360008132113356
Position 56609: 0.03309988511848708
Position 24367: 0.0324757354075996
Position 40961: 0.032028689356916995
Position 514: 0.031297978745923154
Position 32461: 0.029777514480320396
Position 33458: 0.029429435931450646
Position 43906: 0.027945948506748135
Position 457: 0.02748486469430653
Position 236: 0.024189222624747115
Position 1175: 0.020836197541508752
Position 45480: 0.018679060536177034
Position 6724: 0.018522819287743676
Position 6183: 0.01816265749503059
Position 55745: 0.014345426003433945
Position 55529: 0.013135148214620654
Position 57244: 0.013076441084801573
Position 56464: 0.011160268757994586
Position 425: 0.011113342534903854
Position 33727: 0.010390859203646012
Position 45543: 0.009955968756409929
Position 2010: 0.009762585458334182
Position 2661: 0.00958309643992525
Position 33088: 0.009334362024190815
Position 1822: 0.00906812270539614
Position 33690: 0.00809262520626013
Position 53340: 0.008067050827009835
Position 47077: 0.006690830366486377
Position 852: 0.0065638947407070615
Position 38770: 0.0057905992108009206
Position 2760: 0.005644343556358603
Position 34218: 0.005622091764671052
Position 32974: 0.005435496827250276
Position 37919: 0.005375110980854941
Position 35706: 0.005228463770230612
Position 58238: 0.005178364336671139
Position 45506: 0.0049123242763636455
Position 3321: 0.0046535787469616135
Position 55398: 0.004613216922121633
Position 222: 0.004572493177628386
Position 1748: 0.0038888093397755953
Position 6800: 0.003776317766236926
Position 39046: 0.0037676555614237672
Position 3799: 0.0037136471868532846
Position 35639: 0.003680932118873418
Position 33490: 0.0032567747669681488
Position 5317: 0.0026175387161170597
Position 3562: 0.0025259149343195347
Position 53429: 0.0024814896817079582
Position 35813: 0.00233361448378947
Position 1160: 0.0022772479961014978
Position 244: 0.002244239765847534
Position 37862: 0.002128461177796337
Position 38844: 0.002086517413042224
Position 829: 0.0020847705692443267
Position 37750: 0.001839842884933261
Position 39497: 0.0017192623536692374
Position 580: 0.0017019162500802973
Position 280: 0.001696139174811722
Position 37709: 0.001430510620480614
Position 2516: 0.0014274659544221179
Position 3706: 0.001384678016305996
Position 557: 0.0013139882519054228
Position 1145: 0.0012447511950415824
Position 3489: 0.0011028420166324876
Position 2583: 0.0009115664775530535
Position 5418: 0.0009081191244211549
Position 38892: 0.0008840364893073203
Position 3734: 0.0008529073106069338
Position 43449: 0.0008455033315260301
Position 7004: 0.0005977686710586908
Position 33769: 0.0004907880535347678
Position 2239: 0.0004813169289685003
Position 7031: 0.00042730904640557064
Position 72: 0.00025947638340570006
Position 836: 0.00024859628650866436
Position 6297: 0.00023847058462357593
Position 37699: 0.0001764072511615901
Position 379: 0.00014207178826755387
Position 684: 0.00013038097533378437
Position 37160: 0.00012738651622665317
Position 318: 0.00011236101099527281
Position 886: 6.731841124542134e-05
Position 261: 4.5235992395651045e-05
Position 364: 4.4628889658577345e-05
Position 841: 4.184142337372851e-05
Position 784: 3.08653028157667e-05
Position 537: 2.232272814090374e-05
Position 479: 2.2196234677337485e-05
Position 5886: 1.966013652452303e-05
Position 37064: 1.7873100544517285e-05
Position 1277: 1.7812070068851794e-05
Position 5816: 1.638956485105039e-05
Position 618: 1.3910576351118255e-05
Position 674: 1.2925751864572127e-05
Position 1269: 1.2799777262288553e-05
Position 1397: 1.0056482450137259e-05
Position 1788: 6.690474965625152e-06
Position 3215: 5.2583199799105145e-06
Position 2920: 4.258870484239267e-06
Position 889: 3.6392761638507032e-06
Position 552: 2.5724165973804547e-06
Position 3084: 2.3938682615314103e-06
Position 1189: 2.1079460106101835e-06
Position 2233: 1.9217772329034428e-06
Position 602: 1.853158696934367e-06
Position 2665: 1.8336196356027521e-06
Position 3557: 1.7359227320709249e-06
Position 2987: 1.7101545165222868e-06
Position 1348: 1.1724290052664989e-06
Position 1217: 1.1346595229414293e-06
Position 1006: 9.963826198579227e-07
Position 843: 8.491925450138265e-07
Position 2883: 6.087941818564755e-07
Position 997: 3.6651059660961735e-07
Position 37: 3.294860266944341e-07
Position 877: 2.0507161255583987e-07
Position 678: 1.63678374059907e-07
Position 1996: 1.6314044163937613e-07
Position 1004: 1.4187125053013158e-07
Position 744: 1.0403877991287663e-07
Position 1021: 9.140519065425819e-08
Position 899: 7.699478270900096e-08
Position 904: 3.096239088059702e-08
Position 807: 2.497433104232036e-08
Position 999: 1.7970362232861792e-08
Position 526: 9.473079650661412e-13
Position 646: 8.921657781779813e-13
Position 697: 2.317000298225211e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 52621: 0.9926333189353108
Position 36870: 0.9904152406278958
Position 17157: 0.9543468666085508
Position 49076: 0.9449556894402074
Position 32332: 0.8734715870169965
Position 683: 0.8658100623711434
Position 5713: 0.8628785630933813
Position 57586: 0.8460750032186981
Position 37063: 0.8319520550201641
Position 28847: 0.8247872902566022
Position 57195: 0.443847710731055
Position 21063: 0.4231019892253398
Position 53556: 0.33865448614190197
Position 34004: 0.3041140282124892
Position 61883: 0.21445139021842927
Position 40188: 0.20156531305135358
Position 53295: 0.18044640568620818
Position 29541: 0.17314494679585038
Position 45368: 0.16310307198145907
Position 39451: 0.130690806870877
Position 32301: 0.1265284129830038
Position 62843: 0.12324612519341459
Position 5281: 0.12236764245932519
Position 5661: 0.12108438304136289
Position 1781: 0.1167227485226995
Position 7158: 0.11164990436615697
Position 36582: 0.11048906674523719
Position 8970: 0.09431080377277522
Position 39454: 0.08804475910941796
Position 39258: 0.07957234319816152
Position 1704: 0.07862813011564922
Position 13269: 0.07566205869950293
Position 8930: 0.07276493820150307
Position 37918: 0.07086937465310053
Position 64828: 0.06587023821374358
Position 56390: 0.06413159695829043
Position 57950: 0.052913416034940694
Position 13217: 0.050390250842720946
Position 55306: 0.050135758802365635
Position 37358: 0.048604022960809984
Position 34985: 0.04448663359938327
Position 38359: 0.042308171670901694
Position 2478: 0.042298100760698426
Position 17090: 0.04215360002056267
Position 60851: 0.04144488666591023
Position 57910: 0.04024801055110653
Position 20996: 0.03784739241302562
Position 19376: 0.03598284437614665
Position 37422: 0.0338520383399456
Position 40779: 0.03315253461194508
Position 24220: 0.03247573540759962
Position 39418: 0.03182230930739907
Position 37821: 0.030815620852685865
Position 53616: 0.02850304091038821
Position 56350: 0.02822492363687484
Position 59530: 0.02817257523884238
Position 43630: 0.027955142322269994
Position 2496: 0.0278274657232196
Position 33188: 0.026570798037119932
Position 57975: 0.0264064458258786
Position 1906: 0.02632337867482605
Position 7213: 0.024771474927448474
Position 63237: 0.02422400414732277
Position 1075: 0.023748253909782177
Position 37942: 0.02257430973230306
Position 53619: 0.02242160526587277
Position 1843: 0.02213150804447059
Position 36537: 0.021765904430309405
Position 34292: 0.021151239655526864
Position 55636: 0.020421561554674235
