Gene = TYW3
index = 1515
Annotated 5SS: [  263  3467  5633 15667 19270]
Annotated 3SS: [ 3385  5533 15594 19135 30737]
SMsplice 5SS: [  263  3467 18908 19270]
SMsplice 3SS: [ 3385 18821 19135 33094]
top_k =  1000
Partition function (log Z): -11.829412640779717

Sorted 5' Splice Sites (High to Low Probability):
Position 19270: 0.9897382403897693
Position 3467: 0.9649132840139278
Position 263: 0.6898079465062338
Position 7084: 0.6630556208566512
Position 24617: 0.3553902451041249
Position 5633: 0.32646704880236593
Position 7187: 0.3119918538366508
Position 1291: 0.22713216590555402
Position 11713: 0.19327611268335607
Position 11766: 0.13174602954007622
Position 7294: 0.1245967324239453
Position 7210: 0.11678284758404107
Position 11323: 0.11102853240436493
Position 23421: 0.08346926463942203
Position 1027: 0.07259831503405681
Position 8249: 0.07011022540357473
Position 8462: 0.06784335837415555
Position 498: 0.06280510576587237
Position 22946: 0.060085950136545885
Position 3766: 0.05763449837270688
Position 3913: 0.05316513067628825
Position 10103: 0.04913033038463318
Position 11816: 0.0488775597089664
Position 788: 0.04684330985942398
Position 962: 0.04116546842981942
Position 6267: 0.028244019765387533
Position 6007: 0.02611522138106539
Position 3549: 0.023872084334841875
Position 6951: 0.0235283791868991
Position 2565: 0.019917981413756808
Position 5088: 0.01931136041467274
Position 741: 0.018491883808884207
Position 1102: 0.01769334622380803
Position 179: 0.01636137126826636
Position 4273: 0.014327693739333302
Position 4391: 0.013775517409532118
Position 6976: 0.012913873307035674
Position 1324: 0.011411991438621337
Position 645: 0.010221369532021468
Position 2980: 0.008342410826756592
Position 353: 0.0069706103043066705
Position 7038: 0.006873311030134042
Position 1251: 0.005560121711228908
Position 78: 0.005313335969306879
Position 813: 0.005043297947060145
Position 7992: 0.004148398515279015
Position 493: 0.003451267308369188
Position 5672: 0.003412834476065929
Position 6692: 0.002695709754487689
Position 2753: 0.0025823379680791876
Position 2964: 0.002473546640663039
Position 5682: 0.002340822624359851
Position 1218: 0.00224759220513734
Position 2977: 0.0021117654182445248
Position 2301: 0.0020508115550408545
Position 3088: 0.001937303784235848
Position 106: 0.0019295609277832
Position 4228: 0.0018942025566273447
Position 10326: 0.0016485765355456782
Position 7141: 0.001363019273208863
Position 301: 0.0013266096750470032
Position 379: 0.0012724903012829671
Position 580: 0.0011725399450143214
Position 7842: 0.0010717225537998636
Position 333: 0.0010488497950670536
Position 7547: 0.0009904634863426324
Position 176: 0.0009380990577588913
Position 7481: 0.0009266066418223363
Position 2280: 0.0008312622182124633
Position 1196: 0.0008230126283381319
Position 7456: 0.0008059475621772546
Position 718: 0.0007025698127440562
Position 7913: 0.000698781828951648
Position 1453: 0.0006087077520871094
Position 376: 0.0006071417501952394
Position 8046: 0.0005494811205852297
Position 1407: 0.0005349302180019921
Position 359: 0.00043036574742835634
Position 1163: 0.00042688379285885054
Position 129: 0.00041833324670897856
Position 7654: 0.0004118986418668916
Position 7909: 0.00040190785119706743
Position 7932: 0.00040108802675269974
Position 4177: 0.0003463423911533003
Position 7034: 0.00033535186005595105
Position 3641: 0.00021162353775571846
Position 2366: 0.00020664024891830222
Position 7106: 0.0001995726258759655
Position 4626: 0.00019699080004745843
Position 4289: 0.00018151478789820696
Position 853: 0.00016389841010563315
Position 8829: 0.00015184053809569833
Position 768: 0.00013367644741212308
Position 5105: 0.00012911741001028887
Position 1759: 0.00012575863267319672
Position 2984: 0.00010935030627063897
Position 2496: 0.00010797939087202274
Position 1610: 0.00010487823601154704
Position 856: 0.00010331653637968294
Position 7137: 0.00010302202610335597
Position 906: 0.00010126219667994873
Position 2951: 8.779708391948315e-05
Position 1259: 8.349411318407348e-05
Position 397: 8.036420354489804e-05
Position 193: 7.878436742425249e-05
Position 164: 7.841712718329108e-05
Position 1777: 7.127038161842455e-05
Position 528: 5.6933076978088914e-05
Position 2938: 5.612801215365347e-05
Position 2906: 5.456843977817188e-05
Position 726: 5.031179227908721e-05
Position 2295: 4.904337239542403e-05
Position 8383: 4.840051279977626e-05
Position 2511: 4.4281892539744714e-05
Position 5676: 3.593465449727005e-05
Position 1055: 3.57177982494024e-05
Position 1816: 3.1179591659732215e-05
Position 8537: 2.124034339656342e-05
Position 8644: 8.391650945171722e-06
Position 8762: 7.96370245318332e-06
Position 188: 6.029192489320855e-06
Position 8754: 5.478291623218631e-06
Position 3700: 4.836820624415756e-06
Position 8286: 4.697757030586192e-06
Position 420: 4.396873724914721e-06
Position 357: 4.063810300640962e-06
Position 796: 3.376190546574387e-06
Position 9485: 3.0449586677300507e-06
Position 432: 2.5936921299989953e-06
Position 3452: 2.548675444402429e-06
Position 3464: 2.4849829028785468e-06
Position 322: 2.347062348558054e-06
Position 570: 2.1495191096069432e-06
Position 4049: 1.9108257125711006e-06
Position 214: 1.425265510019644e-06
Position 385: 1.3340564262890851e-06
Position 513: 1.32390710589822e-06
Position 3471: 1.2670901874058107e-06
