Gene = MRTO4
index = 883
Annotated 5SS: [ 325 3302 4513 5607 5983 6446 7015]
Annotated 3SS: [3242 4408 5524 5914 6293 6937 7141]
SMsplice 5SS: [ 325 4513 5607 6018 6446 7015]
SMsplice 3SS: [4408 5524 5914 6293 6937 7141]
top_k =  1000
Partition function (log Z): 8.237229537079262

Sorted 5' Splice Sites (High to Low Probability):
Position 4513: 0.9924433301125806
Position 7015: 0.9838789613372845
Position 5607: 0.9804751934204115
Position 325: 0.940224627070003
Position 6446: 0.9312203716108185
Position 6018: 0.5322561549959309
Position 3302: 0.22408585327914393
Position 6185: 0.21587476988671922
Position 5843: 0.11800146751173322
Position 7311: 0.10960440567413302
Position 5983: 0.10325282180888443
Position 3350: 0.09685458688315056
Position 710: 0.09431974297111409
Position 6845: 0.031172772809279103
Position 386: 0.029259492314227614
Position 4701: 0.021407303622867125
Position 500: 0.02139209646210493
Position 6355: 0.01585026944597765
Position 2090: 0.014925563382622768
Position 555: 0.014570637593820527
Position 4119: 0.014501899295129312
Position 6335: 0.013195229930978325
Position 514: 0.010500129332451888
Position 8314: 0.010335541932114565
Position 5975: 0.00981411734478147
Position 3586: 0.009427624574535266
Position 2603: 0.009060359116335173
Position 6471: 0.009033219357800895
Position 4262: 0.008668531176578766
Position 7509: 0.007397464306991277
Position 7493: 0.006889846278821683
Position 3582: 0.00677504511418189
Position 5402: 0.0067378964454212435
Position 946: 0.006637084504716284
Position 7175: 0.006250674735895223
Position 7153: 0.005965557256506958
Position 8338: 0.005760897019393787
Position 3593: 0.005198698858141459
Position 6819: 0.005058431670360925
Position 519: 0.0044013679525121965
Position 5939: 0.004265373766589389
Position 796: 0.004243381176192511
Position 3828: 0.004160425800570785
Position 2330: 0.004014318212888598
Position 7213: 0.003025159754228801
Position 978: 0.002689126094795514
Position 5284: 0.0025598805229993826
Position 6817: 0.0024406367836672734
Position 3354: 0.002405024679089218
Position 4123: 0.0022746124145711466
Position 5338: 0.0021850643307476172
Position 5044: 0.0020157023904647246
Position 2898: 0.001978685515685782
Position 5934: 0.0019001014152845053
Position 778: 0.0016585531570294432
Position 8326: 0.0015522402096475286
Position 4048: 0.0013455580847837319
Position 2395: 0.0013341648159909882
Position 5342: 0.0013223510411882555
Position 1031: 0.001284349534222871
Position 6152: 0.0011534012587896309
Position 1826: 0.0010566908960352832
Position 7668: 0.0009223238020531824
Position 800: 0.0007901270817634108
Position 1757: 0.0007794934693700519
Position 1995: 0.0007730151949982037
Position 4178: 0.0007464702659613001
Position 6967: 0.0007394517259587553
Position 1933: 0.0006892174431030602
Position 1655: 0.0006845898569287498
Position 3309: 0.0006508032574329358
Position 7330: 0.0006469851885264816
Position 7541: 0.000603297266881558
Position 440: 0.0005525696044625691
Position 7255: 0.0005297767091131184
Position 191: 0.0004960287793410119
Position 5915: 0.00048772187346566003
Position 1614: 0.00048768530169125706
Position 5987: 0.0004601106015187825
Position 72: 0.0004137647485081395
Position 5200: 0.00038607673295500296
Position 3849: 0.000373645889544179
Position 5926: 0.0003670147589249124
Position 6911: 0.0003203643953915441
Position 4706: 0.0002917432482049295
Position 6610: 0.0002599798128323005
Position 5836: 0.00024785560277328935
Position 1381: 0.00021799286022361166
Position 1928: 0.00020730801511301442
Position 6530: 0.00019842139863614607
Position 2351: 0.00019075160940592052
Position 8293: 0.0001823329058882145
Position 4954: 0.00017926659986320916
Position 5911: 0.00017000919966313652
Position 5297: 0.00015793526325018865
Position 6767: 0.00013229602132194815
Position 7038: 0.00012514160152599392
Position 3684: 0.00011953522404513516
Position 8273: 0.00011430842577503456
Position 5327: 0.00010693614636784317
Position 5334: 0.00010659363333244756
Position 7823: 0.00010043846542584439
Position 6597: 9.423874994187814e-05
Position 4689: 9.389390589797274e-05
Position 5370: 9.261443390049079e-05
Position 5547: 9.236517502078354e-05
Position 7267: 9.109207607427644e-05
Position 5406: 8.028625472681452e-05
Position 4719: 7.617802987776904e-05
Position 6189: 7.562267366736564e-05
Position 5119: 7.042713505965998e-05
Position 485: 6.551698630819647e-05
Position 4679: 6.460989526370436e-05
Position 4764: 6.206980008689541e-05
Position 577: 5.046473617908136e-05
Position 2325: 4.802003567966929e-05
Position 7050: 4.031570617049606e-05
Position 5611: 3.7096212718728176e-05
Position 773: 3.166364813828088e-05
Position 5862: 3.0332723087238957e-05
Position 6077: 2.7014220647660813e-05
Position 5566: 2.626053407414649e-05
Position 8138: 2.5817675904576334e-05
Position 4841: 2.5736368455802163e-05
Position 7192: 2.4001970703459016e-05
Position 7424: 2.39891929112242e-05
Position 6938: 2.3354303299290424e-05
Position 4643: 2.1291736911635347e-05
Position 6704: 2.05298153481831e-05
Position 6832: 1.844321241418564e-05
Position 4545: 1.413140662499537e-05
Position 5209: 1.2290996896749675e-05
Position 6823: 1.1893522834350105e-05
Position 5883: 9.858157317108468e-06
Position 6384: 9.356537624271224e-06
Position 4604: 9.181928154528755e-06
Position 6591: 7.537486827820431e-06
Position 5629: 6.748441011626273e-06
Position 363: 5.432012734411164e-06
Position 283: 5.051242886964921e-06
Position 4962: 3.902055430092878e-06
Position 7387: 3.780951205373172e-06
Position 6294: 3.2452679426132265e-06
Position 340: 3.0361815848123045e-06
Position 5671: 2.0280570913508927e-06
Position 6985: 1.4028333426074325e-06
Position 7019: 1.2526376635330395e-06
Position 119: 1.0499682887206394e-06
Position 743: 9.226058010449081e-07
Position 6943: 8.247277754741175e-07
Position 262: 7.432988751202237e-07
Position 442: 4.0564170143597585e-07
Position 732: 3.697292309172377e-07
Position 251: 2.2337275605961223e-07
Position 1123: 1.26912134006098e-07
Position 548: 6.362491359569022e-08
Position 623: 6.30672809478116e-08
Position 736: 5.317566555965391e-08
Position 722: 4.986130478028937e-08
Position 734: 3.952184159175351e-08
Position 180: 2.9510886034896198e-08
Position 825: 1.0226266029858008e-08
Position 233: 3.966078647594201e-09
Position 720: 3.175037818777828e-09
Position 746: 2.7081249451258224e-09
Position 5521: 1.8402677770389363e-09
Position 793: 1.811623029588881e-09
Position 6484: 1.3778236787638685e-09
Position 538: 3.267978165253753e-10
Position 5826: 2.3034781889374648e-10
Position 225: 3.619714215693533e-11
Position 6577: 1.2537289487704194e-12
Position 269: 6.086601887526263e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6937: 0.9796160543462336
Position 6293: 0.9688470655906741
Position 5524: 0.9636815725787992
Position 4408: 0.9573908170650657
Position 7141: 0.9426991028165987
Position 5914: 0.6969294387520204
Position 3135: 0.2581783155304985
Position 6147: 0.14870506507685347
Position 8210: 0.12140105935318225
Position 5765: 0.084913076526644
Position 3242: 0.05160539785403797
Position 8406: 0.04222953848013748
Position 6723: 0.04154292989574851
Position 414: 0.03916695173673847
Position 554: 0.03695288429945686
Position 704: 0.032182590485175945
Position 4386: 0.03198583615788456
Position 4603: 0.02325891779616005
Position 5697: 0.01988352083935372
Position 7394: 0.016218022991300814
Position 5500: 0.015568122745860159
Position 548: 0.013861217723054835
Position 1927: 0.012495391854626994
Position 3459: 0.011581163823088249
Position 5677: 0.010920072461944442
Position 3098: 0.01010982674076896
Position 4004: 0.009237592983448211
Position 3933: 0.00923597220184261
Position 5546: 0.0083589339888421
Position 7144: 0.0062771066250663764
Position 3456: 0.005909666458407813
Position 2412: 0.005447237704453149
Position 6096: 0.004945199186186062
Position 8435: 0.004538752623345792
Position 5272: 0.0043971282569347375
Position 4136: 0.004372152080747463
Position 6077: 0.004253003243583418
Position 3441: 0.004154354522072094
Position 5231: 0.003854792622682087
Position 7204: 0.0038166050626820508
Position 2195: 0.003406663802942619
Position 5199: 0.003402755045058147
Position 6112: 0.0029999402916141543
Position 6876: 0.0028465944351819725
Position 8187: 0.0028377601918276006
Position 3960: 0.0027635239314680714
Position 843: 0.0024760509389071257
Position 427: 0.0023690846070174142
Position 1975: 0.0022984603148517124
Position 7398: 0.0022711789512577826
Position 709: 0.0022534261430701046
Position 8174: 0.0019335777595842591
Position 8046: 0.0019329088388750847
Position 3170: 0.0018640720425022335
Position 2271: 0.0017984018609990176
Position 2460: 0.0016605047525373082
Position 1640: 0.0015989585366473717
Position 8009: 0.0015494191376324534
Position 4435: 0.0014263414061114624
Position 6050: 0.0014026124476140488
Position 2755: 0.0013719186452745614
Position 1508: 0.0013637186112881233
Position 3706: 0.0013119196854958221
Position 2503: 0.0012165111491450715
Position 462: 0.0011891465743108832
Position 8234: 0.0011764465056991306
Position 3670: 0.0011533168007795405
Position 5242: 0.0011212085458529152
Position 567: 0.0011083264833618466
Position 7774: 0.0010466497693586757
Position 5733: 0.0010301483381178716
Position 4077: 0.0010166385192903295
Position 3462: 0.0010051445801499959
Position 8151: 0.0009409567396006703
Position 6908: 0.0009302826175258882
Position 5687: 0.0009097238484165442
Position 5771: 0.0008957072110011607
Position 588: 0.000890143946367971
Position 5968: 0.0008891142143612799
Position 6128: 0.0008630510529199256
Position 7475: 0.0007976762186220425
Position 4102: 0.0007607981280239632
Position 7262: 0.0007250632204036025
Position 5331: 0.00072197631960133
Position 5919: 0.0007095272508354114
Position 6966: 0.0006638653040166715
Position 3323: 0.0006136178410378745
Position 5774: 0.0005757629690647883
Position 5095: 0.0005732549300299109
Position 3592: 0.0005667145931198893
Position 4351: 0.0005521420434664305
Position 439: 0.0005300280916448082
Position 5379: 0.00046196331490912424
Position 4031: 0.0004534932434175967
Position 8096: 0.00044791046582777846
Position 3115: 0.0004441114497258622
Position 7697: 0.000424815939119051
Position 1724: 0.0004148133040552737
Position 2719: 0.0004134992215199687
Position 2253: 0.0004014685941772027
Position 7174: 0.00034240568648170227
Position 2004: 0.0003367885661374548
Position 3202: 0.0003161405931288213
Position 7808: 0.0002903316473034647
Position 2508: 0.000277117537217107
Position 823: 0.0002699449239680394
Position 6521: 0.0002516759330465369
Position 7429: 0.00024567682628628463
Position 8488: 0.00024203624075894354
Position 5704: 0.00023599259414857363
Position 2066: 0.00022116853216343506
Position 3269: 0.00021896982092986208
Position 1302: 0.00021523681027823041
Position 7754: 0.00021495601213513391
Position 7002: 0.00021477341185834414
Position 5891: 0.0002138675411821286
Position 4910: 0.00021172432266990996
Position 3039: 0.00020971667065524142
Position 1568: 0.0002046363679722574
Position 6034: 0.00019758652044783934
Position 6881: 0.00019535271033442207
Position 4985: 0.00018696679525043617
Position 8131: 0.00018045078824315604
Position 3150: 0.00017197670076477247
Position 6910: 0.0001679307941394667
Position 2392: 0.0001677029689503767
Position 7606: 0.00016269459072098
Position 5719: 0.00016152706802780427
Position 4105: 0.00015362571716733586
Position 6895: 0.00014611057636094383
Position 910: 0.00014411974096410743
Position 4467: 0.00014383201400033473
Position 497: 0.00014335161531772776
Position 2389: 0.00013854992499985188
Position 8059: 0.00013262952842775622
Position 877: 0.00013041208843808669
Position 3630: 0.0001249712601333592
Position 3723: 0.00012409292993138113
Position 4238: 0.00012179369641135728
Position 5062: 0.00012019119592068091
Position 4346: 0.00011879966789128119
Position 4685: 0.00011704335474062099
Position 6679: 0.00011671814920003891
Position 1821: 0.00011669077094894324
Position 5710: 0.00011551239041634327
Position 6997: 0.00011186099129544927
Position 6591: 0.00010952269234669899
Position 6313: 0.00010358711108029706
Position 2824: 0.00010335059638888437
Position 1683: 9.998243178510605e-05
Position 8502: 9.741418075315492e-05
Position 1654: 9.404730792836765e-05
Position 7222: 9.31892661063412e-05
Position 7709: 9.304561281429424e-05
Position 6179: 9.24771838668289e-05
Position 4906: 9.21756193654584e-05
Position 7567: 9.160639025873519e-05
Position 8556: 8.674676632016649e-05
Position 5925: 8.648410842104895e-05
Position 4912: 8.483191857690976e-05
Position 3483: 8.263711047095831e-05
Position 3265: 8.120525172842178e-05
Position 7661: 8.117698328822062e-05
Position 1907: 7.987453694935065e-05
Position 4636: 7.67392225370391e-05
Position 584: 7.563396350605894e-05
Position 8411: 7.40822385573299e-05
Position 2219: 7.39814872734009e-05
Position 4863: 6.947798566010936e-05
Position 4948: 6.858906896580991e-05
