Gene = TRNT1
index = 1490
Annotated 5SS: [   75  2273 10538 13733 17795 19708 20788]
Annotated 3SS: [ 2097 10343 13593 17667 19513 20533 20989]
SMsplice 5SS: [   75  2273 10538 13733 17795]
SMsplice 3SS: [ 2097 10343 13593 17667 20533]
top_k =  1000
Partition function (log Z): 0.2275840625547101

Sorted 5' Splice Sites (High to Low Probability):
Position 75: 0.9889317085865946
Position 2273: 0.987407585175687
Position 17795: 0.8242109978028597
Position 10538: 0.7297796224725972
Position 12795: 0.44855604300968527
Position 20788: 0.36593242585097063
Position 21095: 0.34091529609276516
Position 13733: 0.3104735015971878
Position 13663: 0.30509106294542243
Position 1900: 0.26367610037682443
Position 13759: 0.24201266859087087
Position 10558: 0.23493727251703747
Position 7041: 0.23023058570223318
Position 7915: 0.21175524340801674
Position 1103: 0.20725414609593384
Position 21272: 0.17978745672554364
Position 19648: 0.17096149535160546
Position 19708: 0.1589727288964466
Position 19854: 0.12310161965710024
Position 8277: 0.11047799081764996
Position 1927: 0.10911596356692645
Position 632: 0.10758628041391728
Position 18213: 0.0849509010568703
Position 15995: 0.06994650475166848
Position 2575: 0.06301682858600217
Position 4452: 0.06181172746115337
Position 762: 0.057309052757212264
Position 21707: 0.05721949532066444
Position 1122: 0.0506856817617377
Position 7994: 0.04446042983588852
Position 12771: 0.037449167106441215
Position 12938: 0.033370398248327646
Position 19656: 0.03086392014876841
Position 11948: 0.027969077609204293
Position 8009: 0.02265362105997225
Position 374: 0.0225268713106816
Position 6074: 0.021422782421840904
Position 17539: 0.020401588281765463
Position 18197: 0.019716081076334022
Position 8784: 0.0191543418400492
Position 12136: 0.018716771644592376
Position 13334: 0.018332210141551012
Position 6886: 0.017957699887335202
Position 16143: 0.01740507914711572
Position 20822: 0.014086508548650676
Position 3520: 0.012251699710784283
Position 20164: 0.011326602044646092
Position 18240: 0.011137487610285277
Position 4478: 0.008705434046993917
Position 822: 0.007849583978236607
Position 919: 0.007582353805108325
Position 10748: 0.007253114637890274
Position 20667: 0.006847524579228352
Position 18374: 0.006682195565637873
Position 1030: 0.0065909962350422305
Position 13896: 0.006565555580134295
Position 5551: 0.006179783781231756
Position 19866: 0.005630452282185484
Position 17876: 0.005127987580502052
Position 1236: 0.004961704460465314
Position 1110: 0.004373582873030205
Position 19484: 0.003923093581908812
Position 116: 0.0035058718253727825
Position 607: 0.0032153582410649265
Position 19376: 0.002977894918776471
Position 20572: 0.0025266254185753057
Position 243: 0.0023795033536715025
Position 434: 0.002335155904195413
Position 588: 0.002261694040935751
Position 11438: 0.002029528777644444
Position 20710: 0.0020112638671253335
Position 2395: 0.0016499035147172975
Position 12985: 0.0013857938687871652
Position 2168: 0.001275155433630694
Position 4277: 0.0011994882847505628
Position 770: 0.0011528586732708606
Position 20266: 0.001128486446619049
Position 1947: 0.001094915379279335
Position 1282: 0.0009919225378033818
Position 19247: 0.000894900193775751
Position 1880: 0.0008373025599694437
Position 7074: 0.0007328720326367099
Position 7933: 0.0006905766788641174
Position 13450: 0.0006506534449887831
Position 1500: 0.000611479981213907
Position 15024: 0.0005133046966895594
Position 1207: 0.0004429268967762141
Position 19644: 0.00042065806630832826
Position 4107: 0.0003838416882097232
Position 7024: 0.0003605734752193223
Position 7298: 0.0003518699207107299
Position 20351: 0.0003338035691233065
Position 21987: 0.00033243209059548664
Position 614: 0.00026328252439048274
Position 15198: 0.0002593128724285818
Position 14964: 0.00024064159859756847
Position 14701: 0.00021895916897057713
Position 533: 0.0001833367755000325
Position 1550: 0.00013443517316934995
Position 952: 0.00012199340062040249
Position 2025: 0.00011719173271639535
Position 2651: 0.00011546194273322346
Position 775: 0.00010955308819607707
Position 2482: 0.00010003813590753737
Position 1150: 9.737407672513779e-05
Position 1244: 9.217078492682508e-05
Position 1468: 9.016872518743454e-05
Position 14946: 8.750855828111383e-05
Position 449: 8.505611990341166e-05
Position 1316: 5.666748823074532e-05
Position 11409: 5.0932463385414546e-05
Position 33: 4.782782502816738e-05
Position 1904: 4.6470316788277055e-05
Position 1552: 4.573612397518503e-05
Position 3003: 4.541882373550439e-05
Position 3935: 4.206669313816443e-05
Position 2073: 3.6972190399754236e-05
Position 741: 3.261476504109087e-05
Position 6081: 3.1752336887871485e-05
Position 3985: 2.1060028035256108e-05
Position 2838: 1.969775078355853e-05
Position 1107: 1.637866109846853e-05
Position 2199: 1.2937259168260352e-05
Position 217: 1.2908805119319271e-05
Position 2331: 1.0924001993684407e-05
Position 2324: 1.0684806837335983e-05
Position 107: 8.176090149075302e-06
Position 2177: 6.9689734919744735e-06
Position 545: 5.193547501281988e-06
Position 634: 5.153965324417511e-06
Position 2133: 5.020114795113189e-06
Position 246: 4.863766952186206e-06
Position 2172: 4.288534957264852e-06
Position 913: 2.6231013846605488e-06
Position 801: 2.3181439206634597e-06
Position 722: 1.9966032448511135e-06
Position 259: 1.94298964194433e-06
Position 756: 1.9238295507344237e-06
Position 911: 1.719497295291608e-06
Position 916: 1.6588084570165838e-06
Position 400: 1.4215014792450244e-06
Position 788: 1.3537211709947398e-06
Position 422: 1.0442342191211308e-06
Position 367: 9.496160518902082e-07
Position 453: 8.080867745415855e-07
Position 48: 7.16535416174985e-07
Position 351: 6.911477110791945e-07
Position 2613: 5.713934294971756e-07
Position 169: 4.720394381318764e-07
Position 2913: 4.360963940850018e-07
Position 2889: 3.899245871917294e-07
Position 2880: 3.8650501244979805e-07
Position 248: 3.0244003447275303e-07
Position 111: 2.4771865941624263e-07
Position 2494: 2.4516750626567016e-07
Position 4: 1.9707952183442242e-07
Position 2542: 1.570931808211888e-07
Position 2781: 1.2824750810219785e-07
Position 2894: 1.0823715182296452e-07
Position 2936: 9.330923808878e-08
Position 2484: 8.578701482192534e-08
Position 519: 7.49109045724557e-08
Position 17: 5.8882272847907646e-08
Position 2553: 5.2825853988791967e-08
Position 2820: 4.090213145134849e-08
Position 1625: 3.773253201760887e-08
Position 2795: 3.355435022207623e-08
Position 143: 3.188232157065197e-08
Position 1126: 2.839752789757915e-08
Position 1230: 2.5729496227004854e-08
Position 2861: 7.901636569090494e-09
Position 195: 6.132469560968935e-09
Position 506: 3.5112998831019632e-09
Position 468: 3.1307793021505323e-09
Position 120: 2.523067009055895e-09
Position 9: 1.1612435774291235e-09
Position 39: 7.699025320146565e-10
Position 1846: 6.220865450555569e-11
Position 412: 1.7233729812888073e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10343: 0.917112427639458
Position 17667: 0.8272142478701906
Position 13593: 0.8246542268020278
Position 2097: 0.7833892045544354
Position 20533: 0.618097125163149
Position 20989: 0.5246709011626756
Position 19513: 0.4249171951210835
Position 12672: 0.40945912465764545
Position 7734: 0.24385716305982924
Position 1029: 0.22124687384073138
Position 532: 0.18898523991482807
Position 1819: 0.17804654991280724
Position 6932: 0.1746715354907368
Position 1787: 0.1701462226743742
Position 21163: 0.13338333651402418
Position 2124: 0.11722767717792695
Position 8192: 0.10471085684436256
Position 15829: 0.09133063028230144
Position 20926: 0.09092178418886654
Position 19744: 0.08798105216255638
Position 21746: 0.07996571772082554
Position 18096: 0.0757390579587253
Position 12717: 0.07521816846850882
Position 2153: 0.07503863163002343
Position 22084: 0.06912272327415138
Position 4373: 0.06542097857067847
Position 18117: 0.06141219050762468
Position 2424: 0.06055549464985532
Position 21617: 0.057254462752125666
Position 21652: 0.045149353422639746
Position 6775: 0.04193112603101971
Position 21971: 0.04000911096648866
Position 21780: 0.037727709163775346
Position 12836: 0.03314442256918894
Position 11864: 0.0303835006712047
Position 7812: 0.02940829241055087
Position 10465: 0.028074865240740637
Position 6963: 0.027777218269978393
Position 21539: 0.026962327474284817
Position 13449: 0.022804613355519157
Position 22007: 0.020672528908160757
Position 17434: 0.020403961670380614
Position 19707: 0.01980886157293534
Position 21768: 0.0195854859673304
Position 1798: 0.017204754575660466
Position 21842: 0.01616542329448764
Position 13185: 0.014527975837301272
Position 20604: 0.014072382937820094
Position 761: 0.013101029989486312
Position 20129: 0.012664967702303256
Position 10256: 0.012635611275638475
Position 13539: 0.011946018974193067
Position 22058: 0.010927461240528026
Position 5994: 0.010785586431138717
Position 18134: 0.010276671150564538
Position 8525: 0.009834356250063798
Position 21061: 0.00960212618230641
Position 5946: 0.009373549281728172
Position 8686: 0.009319985589985397
Position 865: 0.009109170515176243
Position 2171: 0.009057152975057273
Position 11947: 0.00901007094921957
Position 21134: 0.008545510443296838
Position 21099: 0.008221965169012111
Position 21394: 0.00760338572488022
Position 991: 0.007589286656084428
Position 21511: 0.007019435360951066
Position 19420: 0.006966231040819226
Position 10156: 0.006893990833797686
Position 21306: 0.006597707041276366
Position 1842: 0.006474218789293027
Position 13732: 0.006444565314858972
Position 21313: 0.006438694664283685
Position 5466: 0.006081293275561136
Position 7993: 0.00578072573599892
Position 19180: 0.005764109002484594
Position 151: 0.005479957097049668
Position 177: 0.005453696286309268
Position 181: 0.005361764664341981
Position 275: 0.005256176080940072
Position 1172: 0.0049923293670304895
Position 20508: 0.00455773564312765
Position 13268: 0.0044330559967546085
Position 3344: 0.004196363667185014
Position 11806: 0.0040493849050420696
Position 2199: 0.004026014131482032
Position 17917: 0.003938444115534486
Position 10606: 0.0038856071305212125
Position 19533: 0.003752186623487841
Position 7686: 0.0037075195369802236
