Gene = DHCR24
index = 443
Annotated 5SS: [  330  3601 11277 12126 15869 21916 33182 33785]
Annotated 3SS: [ 3444 11170 12006 15604 21771 32983 33605 34831]
SMsplice 5SS: [  330  3601 11277 11752 12126 21916 22142 23763 33182 33785 35016]
SMsplice 3SS: [ 3444 11170 11588 12006 21771 22008 23679 32983 33605 34831 35972]
top_k =  1000
Partition function (log Z): 12.889357794108822

Sorted 5' Splice Sites (High to Low Probability):
Position 12126: 0.9987253596632363
Position 21916: 0.9950804374864032
Position 33182: 0.9920200787920396
Position 3601: 0.9882811851099496
Position 23763: 0.8988827468050598
Position 35016: 0.8821122457192536
Position 11277: 0.7025189366114661
Position 11752: 0.5839280798435411
Position 33785: 0.5819437815723273
Position 35237: 0.5327092085716048
Position 15869: 0.4229472007827006
Position 330: 0.3999631653050555
Position 22776: 0.34556818431366654
Position 7470: 0.332872435561285
Position 33940: 0.2851777799752388
Position 601: 0.2808316700788497
Position 22216: 0.24031690276362053
Position 29700: 0.23253667674359552
Position 21217: 0.23096291510806385
Position 22142: 0.22645044824424496
Position 6579: 0.2224901169176516
Position 150: 0.20474109550682273
Position 3905: 0.2008793286749596
Position 12586: 0.19519668086210207
Position 1262: 0.1950857635593764
Position 29455: 0.1926021239898272
Position 15700: 0.1922193702368933
Position 22158: 0.19215522966905418
Position 417: 0.1768440249092163
Position 22320: 0.1488007456229832
Position 20253: 0.14683003605701858
Position 28878: 0.13031183296788662
Position 11207: 0.11375293335243838
Position 31230: 0.10705606029364517
Position 26185: 0.08986090243519992
Position 5503: 0.08883129708707144
Position 11759: 0.0839429796474466
Position 11863: 0.08005633486346986
Position 27595: 0.07316168349569709
Position 700: 0.06897778398554948
Position 17269: 0.06228918141357321
Position 36568: 0.056642149015268976
Position 11273: 0.056358125533352905
Position 12930: 0.055674048902353404
Position 6907: 0.046665095109520674
Position 19794: 0.04600948921135747
Position 35601: 0.04580179808092069
Position 12949: 0.04514766993922708
Position 36306: 0.04371016470692363
Position 23813: 0.04352733834333028
Position 11777: 0.04260829600208464
Position 29397: 0.04112615116734656
Position 7523: 0.040653384029218385
Position 35506: 0.04046721117070925
Position 15043: 0.03843614579284032
Position 4530: 0.03389393507875919
Position 11757: 0.03183664960419744
Position 344: 0.031761786697850056
Position 9317: 0.03123522375740537
Position 4159: 0.03042933165025157
Position 8159: 0.030083011772813313
Position 4335: 0.028956106935773506
Position 9811: 0.027883167593815372
Position 36257: 0.02754296751514362
Position 894: 0.02491311465263118
Position 23472: 0.02444300225557865
Position 1967: 0.02010298603946176
Position 24095: 0.01889034416058175
Position 1676: 0.018603998273058225
Position 6716: 0.018590691636914874
Position 25472: 0.01837812397177538
Position 34702: 0.017801296315176695
Position 4878: 0.01737311841640546
Position 21408: 0.017281935056236184
Position 586: 0.017223253228411575
Position 9044: 0.016593925890047576
Position 22294: 0.016576705994927433
Position 32823: 0.015788804984289775
Position 2400: 0.015198322776911409
Position 3445: 0.015020973767680476
Position 125: 0.01443808399651682
Position 146: 0.014063654258450225
Position 3299: 0.014044835490573566
Position 23817: 0.013769108656991077
Position 35352: 0.013626261037465106
Position 4755: 0.013521442103293917
Position 6598: 0.01273005739341409
Position 7923: 0.01234033907215751
Position 6970: 0.011885262209338452
Position 399: 0.011807896206157504
Position 2519: 0.011751744301288669
Position 33427: 0.011454456379985493
Position 12938: 0.011131796108944651
Position 4836: 0.010474008021169406
Position 23449: 0.010094061428250471
Position 31167: 0.0096161763079158
Position 22132: 0.00915055025733925
Position 677: 0.009129378849798626
Position 26078: 0.00906132435226173
Position 7735: 0.008457061790878979
Position 29423: 0.007734515676667693
Position 12942: 0.007426090906531427
Position 1433: 0.007317729512024299
Position 12839: 0.0069453921810751365
Position 1285: 0.006930055321074365
Position 33075: 0.006685929029469156
Position 23216: 0.006655089551507265
Position 37083: 0.006101321218685207
Position 22199: 0.00599636721613183
Position 3635: 0.005814830827458707
Position 1628: 0.005685149106002507
Position 7682: 0.005677263890815412
Position 8646: 0.0054284689287866965
Position 33740: 0.005414057161007753
Position 12581: 0.0047517986566634534
Position 5926: 0.004652144277680969
Position 2480: 0.004425842930805637
Position 14649: 0.004272798011133493
Position 1297: 0.004175015963381609
Position 651: 0.004145401927880991
Position 6563: 0.0039037623813729765
Position 3289: 0.003829986327670096
Position 33804: 0.003812226972596387
Position 3992: 0.003230443777523002
Position 9790: 0.0031244586565584327
Position 1545: 0.00310866581338011
Position 5120: 0.003076792088307079
Position 2603: 0.002988003982553319
Position 1152: 0.0028563142349481347
Position 25006: 0.0026654618158876027
Position 26642: 0.0024528987294110452
Position 26170: 0.0024037399339569034
Position 447: 0.0023790199529381125
Position 22916: 0.002361359732175167
Position 29391: 0.0022637757632456455
Position 549: 0.002241522455878929
Position 34094: 0.0021488046271542966
Position 2429: 0.0019673042586160435
Position 3925: 0.0019408259692694598
Position 22010: 0.001928902430739739
Position 34952: 0.0015387420115788855
Position 5775: 0.0015370652961130035
Position 2503: 0.0014937728833821545
Position 1277: 0.001427069883903515
Position 197: 0.001387416173187767
Position 11315: 0.0013546853026663638
Position 3897: 0.0011829570113326927
Position 309: 0.0011641767818917194
Position 22825: 0.0011484297478692915
Position 22394: 0.0010526908886191537
Position 23775: 0.0010020150369615438
Position 170: 0.0009793921448334015
Position 23227: 0.0009029478018661382
Position 24108: 0.0008371178046214769
Position 12185: 0.000786115726217392
Position 24084: 0.0007857986517774791
Position 25000: 0.0007722317421124069
Position 34950: 0.0007266671249501414
Position 374: 0.0007006372496330426
Position 12764: 0.0006929212997053641
Position 252: 0.0006828515345777669
Position 5181: 0.0005468361855758966
Position 12802: 0.0004742432083021856
Position 25525: 0.00046463727501876335
Position 5044: 0.0004617942367847053
