Gene = ANAPC13
index = 78
Annotated 5SS: [ 704 3218]
Annotated 3SS: [3091 7307]
SMsplice 5SS: [ 323 3218]
SMsplice 3SS: [3091 7307]
top_k =  1000
Partition function (log Z): -5.965656218499296

Sorted 5' Splice Sites (High to Low Probability):
Position 3218: 0.9282085368457487
Position 323: 0.5889281929882659
Position 72: 0.34578735767843577
Position 704: 0.25823452731209506
Position 1012: 0.09052650456513661
Position 3252: 0.055708866552198553
Position 4658: 0.051490508675698675
Position 7488: 0.039476031758076915
Position 4255: 0.03912298208648562
Position 6202: 0.03817541217570687
Position 1061: 0.025255799815291257
Position 5818: 0.022206016751579377
Position 1251: 0.01662536470322304
Position 708: 0.016262421675101356
Position 5906: 0.01561813658591097
Position 5937: 0.011547293071143919
Position 4587: 0.011162820018907412
Position 3419: 0.010751878173272812
Position 318: 0.010548840062679947
Position 558: 0.009663509578279833
Position 7165: 0.008709712850745214
Position 5291: 0.006947490093391421
Position 4884: 0.006173755829993389
Position 993: 0.00536660043081402
Position 541: 0.0053357211256741845
Position 1341: 0.004490696738859751
Position 1271: 0.004443073921653594
Position 7470: 0.004255929126172935
Position 7397: 0.004191211122451103
Position 562: 0.0035724944635360505
Position 2768: 0.003496813301387061
Position 644: 0.0030508628516305006
Position 332: 0.0027828760024944743
Position 3222: 0.002657558142229038
Position 986: 0.002253240183827311
Position 2204: 0.0019762140130486186
Position 271: 0.00168745397934689
Position 1280: 0.0016438744950018624
Position 746: 0.0016280283865652602
Position 7615: 0.001602276723764936
Position 7763: 0.0014484942017329778
Position 7938: 0.001384602859917206
Position 6243: 0.001292565086688995
Position 4597: 0.0011223194379694425
Position 1070: 0.0010484016866895898
Position 1076: 0.0009394642680689114
Position 2872: 0.0008191055915718515
Position 2564: 0.0007685124097992956
Position 511: 0.0007248813382888797
Position 936: 0.0007223827782579224
Position 753: 0.0007092063311086055
Position 1926: 0.0006737280195495373
Position 2998: 0.0006559260603609467
Position 8: 0.0006453211011045963
Position 3767: 0.0006123696532798175
Position 2352: 0.0005994458438382099
Position 6610: 0.0005180142939605634
Position 135: 0.0004958793119485157
Position 2162: 0.00047635730585540356
Position 5960: 0.0004728928172320267
Position 717: 0.00044693907506492605
Position 7520: 0.00038653352908325783
Position 4286: 0.0003716983916859399
Position 908: 0.0003613271291105421
Position 765: 0.00035924845838383604
Position 6986: 0.00035213058702298765
Position 1219: 0.00034877780123247917
Position 210: 0.0003445021742757104
Position 6133: 0.00032850376998958225
Position 5110: 0.0003078150485105387
Position 6914: 0.00030631899325344757
Position 5370: 0.0002612411657701626
Position 953: 0.0002606272307059073
Position 3896: 0.00024909447739978545
Position 7609: 0.0002447165439368078
Position 3370: 0.00022147092843628765
Position 66: 0.00020711811393779833
Position 515: 0.00019188671487094898
Position 587: 0.0001900787829302154
Position 7773: 0.00018754387083061376
Position 121: 0.00018219105960801384
Position 100: 0.0001789045416460804
Position 7376: 0.00016413399727100927
Position 335: 0.00014534453038171202
Position 2615: 0.00013971994458672064
Position 412: 0.00010738288684673716
Position 3126: 9.913476945035385e-05
Position 6180: 9.763045585345692e-05
Position 941: 9.305093223223273e-05
Position 2085: 8.629154571433906e-05
Position 2557: 7.511698433853865e-05
Position 2650: 6.609654093909706e-05
Position 978: 5.461641968850992e-05
Position 1246: 5.306299200406727e-05
Position 1411: 4.800476492799536e-05
Position 2780: 4.273676258551559e-05
Position 436: 2.0034559149271167e-05
Position 736: 1.610650614281904e-05
Position 4861: 1.58286263942439e-05
Position 5341: 1.3207346570033196e-05
Position 739: 1.1181572825218816e-05
Position 4700: 9.937278206548451e-06
Position 4511: 9.454515468149555e-06
Position 78: 6.115799524551745e-06
Position 6117: 5.7876353060177625e-06
Position 5349: 5.418824709695971e-06
Position 648: 5.248029306557363e-06
Position 527: 4.939232793312453e-06
Position 5118: 4.528503092063165e-06
Position 4136: 4.125495188215699e-06
Position 3266: 3.79577809440166e-06
Position 4439: 3.2260782741428645e-06
Position 5123: 3.0431941435838886e-06
Position 721: 2.727166002280205e-06
Position 3774: 2.6979806050415682e-06
Position 133: 2.191679381687635e-06
Position 58: 2.0565315574140447e-06
Position 733: 1.433446728124147e-06
Position 252: 1.400484734767887e-06
Position 48: 6.140123147621565e-07
Position 469: 4.382051784650361e-07
Position 315: 3.667666316974177e-07
Position 266: 3.224241514222655e-07
Position 208: 3.189685915109748e-07
Position 169: 1.7491518488110835e-07
Position 494: 1.5951177662329887e-07
Position 3131: 5.7275249710319194e-08
Position 400: 3.6431578772543344e-08
Position 467: 1.3758327551121076e-10
Position 438: 1.2370607557734223e-10
Position 33: 5.793466555665989e-11
Position 125: 3.1233417481336663e-11
Position 189: 2.881663885335977e-11
Position 444: 2.490762456768672e-11
Position 231: 2.2298083628399694e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3091: 0.9797910006570628
Position 7307: 0.5885070869896982
Position 8227: 0.2099216995762061
Position 834: 0.13442078541708152
Position 5644: 0.10827392063066356
Position 243: 0.09587193054949496
Position 4463: 0.06414214436552095
Position 534: 0.06238787292790404
Position 7762: 0.05479912479811087
Position 459: 0.05238980249452376
Position 4206: 0.04092049368411002
Position 7066: 0.034198696782971265
Position 7218: 0.032195293480150496
Position 5928: 0.024660239051441803
Position 502: 0.023249553608378597
Position 608: 0.014512650208831471
Position 5195: 0.011407032863196144
