Gene = MSMP
index = 888
Annotated 5SS: [270 610]
Annotated 3SS: [500 988]
SMsplice 5SS: [ 270  610 1026]
SMsplice 3SS: [ 435  988 1165]
top_k =  1000
Partition function (log Z): -6.048053135636262

Sorted 5' Splice Sites (High to Low Probability):
Position 270: 0.927037704021414
Position 1026: 0.5788071615463521
Position 610: 0.5761031576232644
Position 537: 0.16381747967691243
Position 846: 0.013979210340868539
Position 693: 0.009201198265880813
Position 116: 0.005252549360791543
Position 410: 0.005215960254872756
Position 280: 0.0034577263374520775
Position 275: 0.0025976257217627955
Position 1062: 0.0014944213934026192
Position 788: 0.00083204509111086
Position 1019: 0.0005333261784383999
Position 1021: 0.00042881155473139713
Position 10: 0.00040564262424512977
Position 209: 0.00032439872888775554
Position 850: 0.00021681014320660885
Position 910: 0.00017060049367481964
Position 250: 0.000155599835827057
Position 92: 0.000134728383357912
Position 287: 0.00010024034131158227
Position 1030: 6.249118771477083e-05
Position 593: 5.425846631159612e-05
Position 72: 3.850516906700064e-05
Position 614: 2.7016127589351556e-05
Position 129: 2.2472441221132327e-05
Position 752: 2.2215893874775613e-05
Position 652: 2.1376402160178338e-05
Position 561: 1.5812770086398648e-05
Position 674: 1.2503011910877133e-05
Position 423: 7.467066345157677e-06
Position 688: 6.633427294049425e-06
Position 750: 6.474630610436649e-06
Position 80: 3.0486078919274048e-06
Position 861: 2.496166484711992e-06
Position 1052: 2.106463076379462e-06
Position 794: 2.0255958913515087e-06
Position 603: 1.813143227851488e-06
Position 989: 1.5485333391533344e-06
Position 896: 1.1903298183657946e-06
Position 926: 1.189666753354006e-06
Position 214: 1.1155866442113311e-06
Position 376: 1.0318887842862167e-06
Position 587: 9.877086279840606e-07
Position 239: 9.072066556228038e-07
Position 541: 8.542977494431764e-07
Position 576: 4.427713029731829e-07
Position 414: 4.134301483666062e-07
Position 8: 3.887748734924865e-07
Position 349: 2.917808166464836e-07
Position 347: 8.899297104728611e-08
Position 507: 3.668755500379824e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 988: 0.9298385359909712
Position 1165: 0.5928385310762714
Position 435: 0.48199558722670066
Position 500: 0.2185052151866197
Position 1220: 0.027385742747706488
Position 384: 0.007487295936563104
Position 462: 0.007275198059900131
Position 362: 0.0068256284631072845
Position 1095: 0.003253646315562152
Position 373: 0.0030936531047445356
Position 229: 0.002246417816950441
Position 1273: 0.001521091534464681
Position 697: 0.0013389743320926122
Position 556: 0.0012328566021611981
Position 706: 0.0011335828316738881
Position 440: 0.0011055267421207148
Position 849: 0.00048292358668107683
Position 338: 0.0004161012359171563
Position 1113: 0.00031049536687592606
Position 623: 0.00029532229241252685
Position 541: 0.0002328905261557657
Position 995: 0.0001998185140019968
Position 1101: 0.0001701057227973561
Position 834: 0.0001321031971779783
Position 410: 0.00012740218921464386
Position 933: 0.00012008149035305145
Position 443: 0.00011015881103743568
Position 737: 0.0001089326528068809
Position 670: 0.00010010727017353661
Position 681: 8.966289588428941e-05
Position 236: 7.183429880985466e-05
Position 856: 6.639574667085574e-05
Position 517: 6.490525946439687e-05
Position 941: 5.6168622784644366e-05
Position 1125: 5.263684779459998e-05
Position 709: 4.458461841668613e-05
Position 750: 4.245090400859353e-05
Position 1232: 2.933320533284629e-05
Position 614: 1.6039209803178303e-05
Position 652: 1.4576533729507064e-05
Position 389: 1.4317543181127261e-05
Position 888: 1.4045532942832369e-05
Position 1235: 1.3265011756308764e-05
Position 720: 1.2445705390196334e-05
Position 185: 1.2041053434759534e-05
Position 782: 1.1674228489044761e-05
Position 660: 7.564008381130697e-06
Position 763: 7.523894947155947e-06
Position 945: 7.350826680006918e-06
Position 711: 7.208571089982897e-06
Position 1034: 6.755069855291664e-06
Position 674: 6.646406629014956e-06
Position 758: 4.998638997656826e-06
Position 169: 4.080054180537664e-06
Position 861: 2.846436108960466e-06
Position 770: 2.5660956566898937e-06
Position 445: 2.5054747133648226e-06
Position 1025: 2.47624318132269e-06
Position 246: 2.316129863914703e-06
Position 875: 1.8915110523986909e-06
Position 631: 1.7721128618279242e-06
Position 914: 1.56291231272896e-06
Position 137: 1.1021930478804705e-06
Position 239: 1.041669078350262e-06
Position 1052: 6.625440680623683e-07
Position 1041: 6.473753795160939e-07
Position 635: 2.415403507929727e-07
Position 188: 2.39437062981015e-07
Position 263: 1.7347443063629814e-07
Position 269: 1.7236994419232758e-07
Position 918: 1.6635274270225273e-07
Position 150: 1.650859909242228e-07
Position 787: 1.6323758519361868e-07
Position 250: 9.239544705465305e-08
Position 175: 9.045733199233406e-08
Position 805: 8.429200014288851e-08
Position 1037: 6.597640357608584e-08
Position 807: 4.5343721052366534e-08
Position 308: 3.020743189564029e-08
Position 134: 1.8853281479100596e-08
Position 305: 8.725276355163308e-09
Position 319: 5.164248549827784e-09
Position 77: 2.5069457983464414e-09
Position 103: 2.4365113372831688e-09
Position 291: 2.1729149516717908e-09
Position 275: 2.079360449475091e-09
Position 90: 2.0558881888032173e-09
Position 72: 1.6915499857473428e-09
Position 105: 8.791934705495018e-10
Position 299: 5.998387331470686e-10
Position 114: 4.645736370471946e-10
Position 285: 4.485156802761121e-10
Position 95: 4.054918298098905e-10
Position 312: 3.722547096273416e-10
Position 85: 2.007065807816357e-10
Position 111: 1.7506253099169628e-10
Position 323: 1.2446891679998874e-10
Position 302: 9.919537486557761e-11
Position 122: 8.098560247086072e-11
Position 92: 7.679343978893924e-11
Position 124: 6.582670093735257e-11
Position 80: 6.439258615834648e-11
Position 310: 2.0964652540230897e-11
Position 100: 5.073834871333995e-13
Position 633: 1.7485436191029406e-13
