Gene = DIEXF
index = 445
Annotated 5SS: [  164  2141  3037  5352  7157  9205 11122 13049 14441 14689 15690]
Annotated 3SS: [ 2100  2795  5177  7067  8793 10901 12845 14257 14575 15443 23196]
SMsplice 5SS: [  164  3037  5944  7157  9205 14689 16230 21736 25963]
SMsplice 3SS: [ 2795  5820  7067  9032 14575 16068 21649 25892 29251]
top_k =  1000
Partition function (log Z): -0.30909416780134524

Sorted 5' Splice Sites (High to Low Probability):
Position 3037: 0.9682127894389005
Position 7157: 0.9164412676148002
Position 9205: 0.8659373755081918
Position 14689: 0.8475849607011661
Position 5944: 0.7474833435214252
Position 25963: 0.7219238443013778
Position 164: 0.6799477909345072
Position 23353: 0.6148863091249462
Position 19428: 0.5221914414314482
Position 15690: 0.47282552246305565
Position 16230: 0.4354919362665471
Position 14441: 0.32764558403233085
Position 16159: 0.31678900452605213
Position 204: 0.28173283616611466
Position 12347: 0.2771472029642757
Position 21900: 0.2737666058041988
Position 5352: 0.2520030696301955
Position 17297: 0.23873602036609737
Position 16222: 0.2159195057899442
Position 2141: 0.20247278863800286
Position 18625: 0.18764360287035461
Position 10995: 0.1571996289083297
Position 13049: 0.14885890047053144
Position 26613: 0.13900161085714247
Position 26228: 0.12466631771084175
Position 3540: 0.12173549977068027
Position 5387: 0.1193889584525829
Position 12792: 0.10898792844530647
Position 19982: 0.07710498090371529
Position 3451: 0.0662213945242179
Position 5931: 0.06518328330657838
Position 8654: 0.06242228062341671
Position 6601: 0.060971483042828185
Position 13484: 0.053981100429103875
Position 11122: 0.05136575444329301
Position 1620: 0.04894461863748489
Position 27505: 0.04428290261011295
Position 6805: 0.0440556295444821
Position 15339: 0.04016542934541273
Position 14236: 0.031315100442557815
Position 15314: 0.030466365259012317
Position 5499: 0.03044174545857212
Position 12640: 0.028308429184294836
Position 15535: 0.024714372976878618
Position 5284: 0.023331056219571756
Position 6088: 0.021460941731440437
Position 4575: 0.020854981052445067
Position 3579: 0.0188661580573251
Position 18630: 0.01872772492002138
Position 1690: 0.01870962453044194
Position 1677: 0.015171391448838032
Position 5365: 0.0150758553722439
Position 27992: 0.014725736180279562
Position 21953: 0.013846692331814334
Position 1177: 0.013552066161967703
Position 3602: 0.012751486078322046
Position 4025: 0.012701458014180515
Position 5363: 0.012425769592218458
Position 5958: 0.012184753624319151
Position 2988: 0.012111504972651208
Position 10776: 0.011589707239200756
Position 10641: 0.011461337001594471
Position 33: 0.010832437514581987
Position 2168: 0.010650807773066076
Position 2980: 0.01056218165076922
Position 3347: 0.010379977904440651
Position 18701: 0.008240535368231812
Position 21774: 0.008164969290856052
Position 3643: 0.008135413920522522
Position 6626: 0.007793810609948443
Position 17763: 0.007572090016457282
Position 26660: 0.007492665560908664
Position 1888: 0.006630261227698403
Position 21731: 0.0060628238093529555
Position 23197: 0.005899987330698568
Position 8062: 0.005446070143878406
Position 5939: 0.004835786778900916
Position 15183: 0.004822921785896995
Position 353: 0.004248846661735938
Position 10767: 0.004190910946547967
Position 1271: 0.004090111934117015
Position 2428: 0.0037916157811216616
Position 6355: 0.0034069146260775353
Position 6549: 0.003399931923447719
Position 5564: 0.002946949020697026
Position 3493: 0.0028459215916000987
Position 10129: 0.002831266301383366
Position 6798: 0.002824642463726143
Position 15220: 0.002791122684635213
Position 3456: 0.0026040204838719406
Position 5906: 0.0025843968071553713
Position 1849: 0.0025662851831960852
Position 9115: 0.0024418458073028246
Position 5319: 0.002355558412044326
Position 7380: 0.0023217990466934168
Position 16288: 0.0022702880997759775
Position 28155: 0.0022553313250628826
Position 23366: 0.002125475389818208
Position 5138: 0.001860084710332619
Position 10725: 0.001711798926733371
Position 15591: 0.0016814880283731195
Position 15608: 0.0016217855748428744
Position 2977: 0.0015888425465669061
Position 15705: 0.0013997524843500043
Position 18438: 0.0013136219149629167
Position 14576: 0.0012610313604061584
Position 633: 0.0012088000599529962
Position 5639: 0.0012065083767328513
Position 13332: 0.0011619832790490641
Position 2266: 0.001068596254056682
Position 677: 0.0010645207451785734
Position 10608: 0.0009788947299069644
Position 4281: 0.0009012007135270816
