Gene = SEP15
index = 1246
Annotated 5SS: [  338 11085 33704 46313]
Annotated 3SS: [10916 33639 46262 50759]
SMsplice 5SS: [  338  6192 11085 33704]
SMsplice 3SS: [ 6104 10916 33639 50759]
top_k =  1000
Partition function (log Z): -12.573350380550428

Sorted 5' Splice Sites (High to Low Probability):
Position 338: 0.9629086831795289
Position 11085: 0.9622866511477728
Position 33704: 0.925236004439114
Position 6192: 0.5920036089425513
Position 12481: 0.5860053936023963
Position 6232: 0.31986586027355873
Position 11947: 0.2613165460935758
Position 11933: 0.19412152898379895
Position 1294: 0.11783930306856663
Position 16213: 0.10415637090331051
Position 2948: 0.0984366833896366
Position 3512: 0.08913644770328266
Position 5801: 0.06969352872956618
Position 8367: 0.06855086003600364
Position 6186: 0.03916818018840966
Position 68: 0.03725042221659111
Position 3620: 0.036834399366715016
Position 1951: 0.025914232869978536
Position 7953: 0.024538864841231477
Position 11414: 0.023231728775337118
Position 11623: 0.02175520706102731
Position 9995: 0.02164883991090761
Position 560: 0.01887422992835755
Position 11135: 0.01887099433191287
Position 6318: 0.01792542704613746
Position 7552: 0.017168211037481614
Position 5804: 0.01673743147351166
Position 11143: 0.015341433693355784
Position 2345: 0.015289784637278748
Position 5760: 0.014666526898087073
Position 3416: 0.014624562084703372
Position 2853: 0.014521242668649318
Position 5817: 0.013282918413546247
Position 6238: 0.00988868656932334
Position 5125: 0.008924307948275655
Position 11395: 0.008677203649702706
Position 8818: 0.008468088522777367
Position 8895: 0.00831381938239165
Position 6505: 0.008089141525619237
Position 4605: 0.007883714594015134
Position 156: 0.007471814506884852
Position 7231: 0.006825014989739158
Position 10537: 0.0066771870236264595
Position 3432: 0.006511777945423923
Position 615: 0.006121548327177208
Position 7314: 0.005046451097840786
Position 5439: 0.004909103159216034
Position 30: 0.004533338411650028
Position 11882: 0.004410705289702024
Position 2363: 0.004135234558072578
Position 12000: 0.004126316567073692
Position 11450: 0.0036816798402880086
Position 12059: 0.0036313478221377147
Position 6892: 0.0032698482111380434
Position 8722: 0.003220013746659292
Position 10553: 0.00315308466328952
Position 5936: 0.003113484442194313
Position 5357: 0.002734608091657585
Position 5696: 0.002525990464518237
Position 5808: 0.0024740074895870513
Position 375: 0.002311192725307866
Position 1548: 0.0021792817580917473
Position 2541: 0.0021326767876318296
Position 11774: 0.0020455599577879524
Position 5777: 0.0020311075416061504
Position 14466: 0.0019726576286354528
Position 5482: 0.0017186648477576655
Position 5742: 0.001417196398871451
Position 257: 0.0014117685596086987
Position 12493: 0.0013021930355485063
Position 2395: 0.0011369568990494997
Position 11924: 0.0011022572351339743
Position 6644: 0.0009204440725485022
Position 11527: 0.0008374201418142604
Position 7760: 0.0007241970864812383
Position 5729: 0.0006839515135551907
Position 795: 0.0006605722860450497
Position 3209: 0.0006463588088196589
Position 745: 0.0006310832115201819
Position 11261: 0.0006250095991788112
Position 5181: 0.0005516027181712903
Position 5775: 0.0005223893602558664
Position 11314: 0.0004799265375525412
Position 12121: 0.0003836801391465175
Position 38: 0.0003551807742571228
Position 11343: 0.0003074298700801766
Position 12180: 0.0003025348440527309
Position 45: 0.00026730817135798147
Position 12037: 0.0002579909091480168
Position 85: 0.0002546169122978499
Position 279: 0.00024262855667934286
Position 15536: 0.0002339028963222002
Position 11605: 0.00018297970536168426
Position 11927: 0.00016319875518114107
Position 428: 0.00013577026143427907
Position 310: 0.00012798880847448782
Position 11508: 0.00012019756780737451
Position 927: 0.0001073628550990446
Position 55: 9.859079491749813e-05
Position 1078: 7.76734682650124e-05
Position 91: 7.030200811435719e-05
Position 1183: 6.891200421888596e-05
Position 2245: 5.987714055874064e-05
Position 11874: 5.4890111649612446e-05
Position 1618: 5.072772053403105e-05
Position 654: 5.0253361536982245e-05
Position 725: 4.684890682159039e-05
Position 2786: 4.422046477352051e-05
Position 492: 3.4289934576237305e-05
Position 1140: 3.2421961151834236e-05
Position 1622: 2.93032822689764e-05
Position 909: 2.5114064313664912e-05
Position 852: 2.4405438984123433e-05
Position 1030: 2.3364600490706034e-05
Position 6190: 2.1258572726882588e-05
Position 1440: 2.0910700476032346e-05
Position 7098: 2.0811563422648757e-05
Position 16770: 1.7845431591979277e-05
Position 412: 1.1183662443301866e-05
Position 1071: 9.670674656058169e-06
Position 1008: 8.943245317472344e-06
Position 732: 7.451540430347199e-06
Position 11098: 6.597614077093332e-06
Position 12801: 6.347582788839541e-06
Position 15060: 6.323903372488759e-06
Position 344: 6.1646420727048665e-06
Position 290: 6.094237498505124e-06
Position 945: 5.64398711999305e-06
Position 728: 5.092184859055641e-06
Position 15132: 5.083145838792248e-06
Position 11119: 4.6098588525209625e-06
Position 11124: 3.9867596897133604e-06
Position 13010: 3.6114571545262187e-06
Position 16794: 3.2619232383028857e-06
Position 717: 3.046041975043319e-06
Position 885: 2.9526776634160085e-06
Position 326: 1.9407860938873716e-06
Position 1930: 1.6811226196099578e-06
Position 381: 1.6386868031389998e-06
Position 1095: 1.319391072820548e-06
Position 1311: 1.2707041165309853e-06
Position 11053: 1.2453554982609341e-06
Position 14983: 1.221821667307675e-06
Position 1228: 1.096506520455838e-06
Position 1061: 9.853945365740465e-07
Position 171: 8.958487813671765e-07
Position 1028: 8.596491738223829e-07
Position 1069: 8.385824162802935e-07
Position 799: 7.40810568467267e-07
Position 601: 5.318509133177249e-07
Position 1418: 5.121424791458258e-07
Position 1474: 5.070991807689536e-07
Position 1639: 4.0641253618564197e-07
Position 12787: 2.929304876921291e-07
Position 418: 2.473779785995189e-07
Position 223: 1.5969927490626797e-07
Position 876: 1.4846716305711512e-07
Position 283: 7.030252991504211e-08
Position 285: 2.4126080300877594e-08
Position 519: 2.216944833713239e-08
Position 3: 7.466438265428378e-09
Position 316: 6.046628651780239e-09
Position 136: 5.213456206729546e-09
Position 313: 5.173881946975736e-09
Position 342: 4.243679575037269e-09
Position 122: 2.7103956728276446e-09
Position 476: 1.3198289230659587e-09
Position 182: 5.564591269770533e-10
Position 202: 4.771230825908042e-10
Position 298: 4.226404847099304e-10
Position 12602: 3.742479705682044e-12
Position 564: 3.495461996994512e-12
Position 177: 2.140211024023328e-12
Position 532: 1.4717179806090747e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 33639: 0.9947834649711838
Position 6104: 0.9737710280453241
Position 43129: 0.5944403430480603
Position 12350: 0.5832701791042005
Position 10916: 0.4848986927928055
Position 11835: 0.45904578724838585
Position 10990: 0.42123167574677456
Position 40515: 0.14592680472470446
Position 5695: 0.12571620830531505
Position 35692: 0.11955494705466213
Position 16087: 0.10422826350886755
Position 3335: 0.10111238999303361
Position 2852: 0.071004777386851
Position 11012: 0.05135779928393501
Position 1126: 0.050639215075543746
Position 38420: 0.0480329721235835
Position 1182: 0.04800544965560891
Position 11233: 0.04777818222199109
Position 10935: 0.03854210146127035
Position 8255: 0.036138687107840246
Position 193: 0.024003148027402464
Position 3398: 0.023814544835418543
Position 9889: 0.021648839910907634
Position 8204: 0.020101053852693514
Position 2682: 0.01900611098845151
Position 2184: 0.01887952971037508
Position 7880: 0.017991856029158055
Position 8701: 0.015031309611206108
Position 1754: 0.013157491993735157
Position 8290: 0.011446370772729473
Position 10384: 0.009830271686915991
Position 6381: 0.008789181543753728
Position 7476: 0.008125490471640632
Position 2883: 0.00811710182834814
Position 7399: 0.007757067551692491
Position 4379: 0.007558021918762871
Position 7187: 0.00747307304672248
Position 2906: 0.007060721852997066
Position 3578: 0.006632988467166767
Position 36259: 0.006623580348372356
Position 998: 0.006572949920492565
Position 5047: 0.006115695820616022
Position 11794: 0.005506039269368769
Position 35688: 0.005494727757773996
Position 3295: 0.005456958110635862
Position 963: 0.005204047478676247
Position 36126: 0.0051626293819567685
Position 5227: 0.005102677773694514
Position 11414: 0.005022980437927665
Position 1845: 0.004983639407155114
Position 549: 0.0049602707570057455
Position 1719: 0.004895478609077244
Position 232: 0.004498194748782368
Position 7744: 0.004215468532931215
Position 2777: 0.004148447018658538
Position 12223: 0.003880491493787623
Position 11199: 0.0034262788340239437
Position 526: 0.0033454354286819262
Position 6285: 0.0032363422106794592
Position 5434: 0.002961361475181375
Position 3132: 0.0029210070428028717
Position 7846: 0.00285590612750754
Position 6761: 0.0027963003496004244
Position 5024: 0.0027167741990778297
Position 11947: 0.002612868015463147
Position 8762: 0.0024989058141851182
Position 11710: 0.0023825147488495493
Position 3464: 0.0023561853977048346
Position 426: 0.002256612241617505
Position 8619: 0.0021426200472659343
Position 7078: 0.002039598730577671
Position 11592: 0.001888409050275463
Position 2161: 0.0018628454485734058
Position 967: 0.0017434254601895417
Position 5391: 0.0017431125586173542
Position 3135: 0.0015365188324782382
Position 5554: 0.0014739410988120788
Position 2264: 0.0014379068662754037
Position 3349: 0.001387626277711511
Position 1417: 0.0012786669808266674
Position 2717: 0.0012497208501267589
Position 14306: 0.001194369330671832
Position 1078: 0.0011140588793396666
Position 25394: 0.0010603209107172902
Position 7124: 0.0010262434525615891
Position 215: 0.001012511986374775
Position 2935: 0.0010085514670562347
Position 2830: 0.0009703135912291389
Position 7091: 0.00091362551936541
Position 7612: 0.0008738667321007272
Position 672: 0.0008547025970990899
Position 7440: 0.0008372031939893712
Position 3482: 0.0008352439706920617
Position 467: 0.0008057591775359491
Position 11550: 0.0007914458754887033
Position 11346: 0.0007743673681395105
Position 1246: 0.0007663410783718382
Position 14346: 0.0007479797008012427
Position 12288: 0.0007471995404889189
Position 1143: 0.0007338503596511177
Position 236: 0.0007328892503942283
Position 1618: 0.0007220506909107699
Position 1188: 0.0006926609425391528
Position 153: 0.0006855826008388782
Position 1621: 0.0006820330529402871
Position 11277: 0.0006814101015273287
Position 1663: 0.0006448933160449981
Position 4922: 0.0006434406467531001
Position 5586: 0.0006072736568441968
Position 220: 0.0006033756649447858
Position 1154: 0.0005388433948878694
Position 11732: 0.0005307814705304784
Position 15307: 0.0005304373714798363
Position 5888: 0.0005224507419723061
Position 3496: 0.0005125430407194647
Position 7412: 0.0004492095799160659
Position 3519: 0.00042649466194363204
Position 3374: 0.00042462379839535775
Position 614: 0.00041968496439589087
Position 7223: 0.00041414044353811603
Position 1478: 0.00040868332672137713
Position 175: 0.00039803255912827595
Position 1398: 0.0003843492199508718
Position 24774: 0.000379371837188341
Position 15352: 0.0003575824229828517
Position 22828: 0.00035560606964376277
Position 8604: 0.00032908617917112924
Position 2325: 0.00032584254883429286
Position 4525: 0.0003256926752522738
Position 11516: 0.0003194647406004024
Position 3011: 0.00031678307953676856
Position 529: 0.00030647913181576275
Position 27168: 0.00028561068582794635
Position 6698: 0.0002852121597141157
Position 16453: 0.0002814149345337237
Position 11927: 0.00026548712372482283
Position 11891: 0.00025433606356320393
Position 10864: 0.00025414662694365385
Position 6288: 0.0002504284380940531
Position 1849: 0.0002326625042215148
Position 6025: 0.0002204827502864553
Position 1796: 0.00021717016664417278
Position 109: 0.00020170289029782044
Position 260: 0.0002008999076074486
Position 2234: 0.00019951092786084116
Position 151: 0.000192541924914997
Position 10831: 0.00019029611631415412
Position 1089: 0.000188382005326953
Position 2858: 0.00018588151336114395
Position 2741: 0.00018465069542119282
Position 1342: 0.00017559851597958925
Position 7885: 0.00017392409191428618
Position 1759: 0.0001642551793751425
Position 18149: 0.00016171545248980896
Position 11874: 0.00016138320537416765
Position 17105: 0.00014825931796510366
Position 1003: 0.00014440231203026476
Position 11898: 0.00014247825262301615
Position 1197: 0.0001400123199622958
Position 25796: 0.00012836704471670899
Position 20774: 0.00011758589110097489
Position 6599: 0.00011251809787752981
Position 1645: 0.0001123603444073574
Position 11303: 0.00011084152604810776
Position 1211: 8.267069940886213e-05
Position 160: 8.125450625484533e-05
Position 11394: 7.792609496225242e-05
Position 11531: 7.359913773071446e-05
Position 6823: 7.033579068163793e-05
Position 12711: 6.821182971690877e-05
Position 19529: 6.678127120127094e-05
Position 11668: 6.11276748707069e-05
Position 14190: 6.06043515061737e-05
Position 11951: 5.51888547182704e-05
Position 11622: 5.495584708167041e-05
Position 18929: 4.97717963640588e-05
Position 19920: 4.6011988976025385e-05
Position 10809: 4.217086487816851e-05
Position 710: 3.787880541139369e-05
Position 22781: 3.378904719416924e-05
Position 11729: 3.345571815357666e-05
Position 2193: 3.226434551715874e-05
Position 2699: 3.1174326059000265e-05
Position 18963: 2.862577117356818e-05
Position 2886: 2.833776276573705e-05
Position 21553: 2.6982662208486624e-05
Position 1872: 2.6005314757538104e-05
Position 18124: 2.5747858061426758e-05
Position 18587: 2.5320263823144647e-05
Position 18532: 2.4803963525404573e-05
Position 17595: 2.4314270419252574e-05
Position 16499: 2.2603336147927277e-05
Position 11244: 1.946707344684359e-05
Position 20757: 1.9187680301135146e-05
Position 20513: 1.9183013981020544e-05
Position 13561: 1.778834715353555e-05
Position 3206: 1.7403126781009996e-05
Position 16372: 1.4010943642681876e-05
Position 16861: 1.3744680900222714e-05
Position 19693: 1.3705454061255773e-05
Position 12942: 1.3197186529034791e-05
Position 19175: 1.2937459703698126e-05
Position 11308: 1.2047751104963451e-05
Position 14838: 1.2015243050191868e-05
Position 1488: 1.1436481569845148e-05
Position 6929: 1.1339900898611604e-05
Position 799: 9.886934462366534e-06
Position 19153: 9.45904868842498e-06
