Gene = HSDL2
index = 666
Annotated 5SS: [  244 24222 25786 29085 37008 39022 58689 61834 74226 79641]
Annotated 3SS: [24057 25686 28969 36903 38922 58493 61761 74075 79511 90494]
SMsplice 5SS: [  244 14561 14781 24222 25786 29085 37008 39022 58689 58876 61510 61834
 74226 79641]
SMsplice 3SS: [14406 14719 24057 25686 28969 36903 38922 58493 58805 61414 61761 74075
 79511 90494]
top_k =  1000
Partition function (log Z): 8.554721530598204

Sorted 5' Splice Sites (High to Low Probability):
Position 79641: 0.9999487367754923
Position 61834: 0.9990763138274615
Position 58689: 0.9973034496228389
Position 24222: 0.9972601167349345
Position 39022: 0.9939427907344147
Position 29085: 0.9882283642667331
Position 61510: 0.8936218081053792
Position 14781: 0.8750196362401418
Position 14561: 0.8620723060013002
Position 74226: 0.8562779194706074
Position 58876: 0.8500742959478952
Position 244: 0.7518218574558827
Position 25786: 0.7491416998913175
Position 23612: 0.539708877183447
Position 37008: 0.4566113732114625
Position 2732: 0.42920234145579794
Position 37015: 0.4275660599688042
Position 27937: 0.39671968556428183
Position 45347: 0.3573082095930473
Position 88314: 0.34548553941022603
Position 67710: 0.29445902051552764
Position 20369: 0.2853052748669497
Position 90546: 0.2094874449916169
Position 30101: 0.19059129713724243
Position 72597: 0.18623490606028056
Position 416: 0.18060081512332057
Position 76085: 0.17835332778044594
Position 81873: 0.17471767738250613
Position 39843: 0.14492422822914314
Position 28351: 0.13317199990135978
Position 48560: 0.13058278081125826
Position 30126: 0.12888831538969547
Position 25833: 0.12651603644837559
Position 14588: 0.11705018713906079
Position 7426: 0.10988774999317762
Position 571: 0.10123032679483512
Position 73787: 0.10087647803256333
Position 85612: 0.09271529061550676
Position 34421: 0.08679647132884716
Position 19288: 0.08108017085977244
Position 23629: 0.07933121310706501
Position 90648: 0.07706981428963362
Position 37027: 0.07453093342351397
Position 34076: 0.07216098217501483
Position 78668: 0.07132840517807462
Position 34100: 0.07076745450287852
Position 86823: 0.06872689924566937
Position 14082: 0.06209359262990901
Position 34905: 0.05534033347385274
Position 83306: 0.054316981415299274
Position 14977: 0.05219727199580889
Position 61530: 0.05091813305627108
Position 20300: 0.05038482966320206
Position 37605: 0.046185192778045184
Position 14103: 0.046061653170491754
Position 76406: 0.04258139934633576
Position 34914: 0.040572818962806116
Position 14847: 0.0385143333288645
Position 25822: 0.03778063896916127
Position 62573: 0.03772021972736786
Position 3414: 0.037612279225756495
Position 48602: 0.03620706573615499
Position 15500: 0.03530540733972009
Position 16075: 0.03139450462431844
Position 485: 0.03051857593260588
Position 80751: 0.030215416294350043
Position 17938: 0.029292367568757787
Position 88950: 0.028620831581543722
Position 12791: 0.02839550488443314
Position 27581: 0.025827465155173042
Position 2651: 0.02497957205392438
Position 5350: 0.024784637961394067
Position 27623: 0.022697568506790257
Position 33400: 0.022465856295715993
Position 33217: 0.022023119489806897
Position 954: 0.020706039409950916
Position 4756: 0.020198196119725922
Position 61423: 0.0195505845661905
Position 37022: 0.0187789930534099
Position 20036: 0.018590793314362135
Position 24689: 0.018245179938594584
Position 75588: 0.017807228684927616
Position 85616: 0.017568462131439772
Position 81284: 0.017099577887351603
Position 1063: 0.01669389836624521
Position 4300: 0.01664615088319157
Position 81778: 0.016623521790251
Position 16750: 0.015786424939357665
Position 30131: 0.014518036539884755
Position 31397: 0.013458607241513345
Position 74242: 0.013183748143090156
Position 23992: 0.012744551966891105
Position 25559: 0.011762986278084359
Position 80714: 0.011309915966166224
Position 18118: 0.011107140282295565
Position 19906: 0.010377776301105708
Position 31321: 0.009715325423195283
Position 34444: 0.009663182044264277
Position 30342: 0.009273342355096024
Position 32388: 0.00862707365446992
Position 34009: 0.008494580278515634
Position 15041: 0.008157918182716398
Position 17773: 0.007848282969193314
Position 82075: 0.007617777923576864
Position 37038: 0.007531150885200361
Position 81737: 0.007317090156171506
Position 75855: 0.00719522453182637
Position 39858: 0.007169042754288227
Position 7039: 0.007084561649395719
Position 16771: 0.006982702735116648
Position 78016: 0.0068254630833595965
Position 14822: 0.006796160069858726
Position 39397: 0.006735413734994236
Position 39407: 0.006698901324115622
Position 16926: 0.006693229799124063
Position 89134: 0.006454060047083933
Position 31364: 0.006444095199316362
Position 12871: 0.006274054581054244
Position 88971: 0.0062327025360273645
Position 29893: 0.005860110092647436
Position 40071: 0.005277828337333131
Position 42718: 0.005248502584821754
Position 949: 0.0051257562562122124
Position 252: 0.0050882277838925506
Position 74656: 0.00481707054238208
Position 92230: 0.004746268647168031
Position 35958: 0.004466228331884287
Position 15333: 0.004270684933130362
Position 19988: 0.0042040254553626704
Position 23335: 0.004035523129652944
Position 33532: 0.00391682617177178
Position 83242: 0.0039020872432252857
Position 15643: 0.0038498205127609313
Position 28745: 0.0030279397105925417
Position 74548: 0.00296158441375041
Position 1697: 0.002957496410373736
Position 81422: 0.002916238515814997
Position 589: 0.002614377494271905
Position 1056: 0.002488714794450702
Position 39386: 0.0024479495525431333
Position 39413: 0.0023920232985094377
Position 79824: 0.002242256531724796
Position 61622: 0.002158697368700716
Position 20962: 0.002052305956294239
Position 27529: 0.0018999084144926883
Position 28468: 0.0018489502014130794
Position 88959: 0.0016969918179618776
Position 37012: 0.001430244762004337
Position 37407: 0.0013855066220028966
Position 582: 0.0012606636810569207
Position 32627: 0.001181775824694415
Position 382: 0.0010620358495930723
Position 20225: 0.001019957925690692
Position 26011: 0.0009833972279232998
Position 38986: 0.000981474289004602
Position 347: 0.0009644549826191846
Position 79939: 0.0008932606993774932
Position 29767: 0.0008849311079963506
Position 549: 0.0008784457666958797
Position 61494: 0.0007586438019968454
Position 300: 0.0007220944194877676
Position 82627: 0.0007195950803235739
Position 6389: 0.0007084172286603688
Position 80581: 0.0006385349771919311
Position 61474: 0.000577558248373327
Position 6664: 0.0005627724847704339
Position 82053: 0.0005218467581898423
Position 650: 0.0005193118234867376
Position 80679: 0.00045082278971754784
Position 6407: 0.00043252221300218324
Position 2455: 0.0004222364068947197
Position 81378: 0.00038897436935122
Position 6485: 0.0003617898900999626
Position 6387: 0.00035648286764586177
Position 6170: 0.0003491431128333113
Position 39821: 0.00032905140994228234
Position 2313: 0.00029473116642073386
Position 82665: 0.0002617803573888357
Position 960: 0.00025674168128640425
Position 713: 0.0002538335560018727
Position 42022: 0.00025312890879544995
Position 29117: 0.00023476620870555517
Position 81886: 0.00023029189175777508
Position 79884: 0.00022427299634257303
Position 29662: 0.00019268692707738764
Position 41918: 0.00017794463415829478
Position 40422: 0.00017241014034880846
Position 25635: 0.00016826570401805099
Position 29490: 0.0001550245300468418
Position 83887: 0.00013000569677996536
Position 39215: 0.00011960481649271868
Position 4044: 0.00010158128487831795
Position 29617: 9.302584962035818e-05
Position 38944: 8.869074966575011e-05
Position 1237: 8.131221588686296e-05
Position 39873: 7.333293879303265e-05
Position 29059: 5.9887924896484674e-05
Position 62274: 5.727931001345247e-05
Position 27426: 5.5967356788678586e-05
Position 29089: 3.599879906356975e-05
Position 27050: 3.4281467034998436e-05
Position 3038: 2.890674893319551e-05
Position 2747: 2.710587722268932e-05
Position 61971: 2.2487142462868864e-05
Position 24539: 1.969829324029519e-05
Position 39890: 1.965252486158789e-05
Position 61976: 1.9604405742161133e-05
Position 2593: 1.573888852698103e-05
Position 62236: 1.5220456682170663e-05
Position 26330: 1.1025871142798958e-05
Position 421: 1.0696741302494e-05
Position 97: 9.734336773122132e-06
Position 62026: 9.231813830145175e-06
Position 224: 4.477998189072861e-06
Position 340: 4.035348507864816e-06
Position 423: 2.885488253797475e-06
Position 6164: 2.0217455301568237e-06
Position 161: 1.4401389233059939e-06
Position 6198: 1.2360170130655566e-06
Position 4700: 1.2028148796462728e-06
Position 466: 8.331025651002317e-07
Position 3566: 7.185193895653756e-07
Position 294: 6.830574702263623e-07
Position 762: 6.108234181627022e-07
Position 609: 3.7498168874547345e-07
Position 538: 3.014498480025014e-07
Position 575: 2.9767268573810974e-07
Position 278: 2.2846625097844999e-07
Position 40067: 1.90034577695082e-07
Position 229: 1.8392795344878788e-07
Position 79910: 1.7463700310522276e-07
Position 445: 1.516506646521612e-07
Position 398: 1.430121238722815e-07
Position 663: 4.840938828661362e-08
Position 38370: 2.7980323474290633e-08
Position 569: 2.6794949076638138e-08
Position 618: 2.3962178678305765e-08
Position 79605: 1.7098450088505202e-08
Position 195: 1.3633428727054816e-08
Position 2265: 1.2461292114723615e-08
Position 943: 1.2352026968748522e-08
Position 796: 9.907192988279512e-09
Position 1123: 8.455140408927532e-09
Position 661: 6.860620528324465e-09
Position 2810: 2.853172527266996e-09
Position 464: 5.7308659980614327e-11
Position 503: 1.8799248528507894e-12
Position 521: 9.243028348147484e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 58493: 1.0000000000000024
Position 79511: 0.9999889565963642
Position 38922: 0.9933137496868334
Position 36903: 0.9864487553043949
Position 14406: 0.9811693830709878
Position 61414: 0.95587592938918
Position 61761: 0.9513079743941124
Position 24057: 0.9196519443726052
Position 28969: 0.8949647202446623
Position 74075: 0.8619395876338659
Position 90494: 0.8134383091543065
Position 58805: 0.8013735894455084
Position 14719: 0.7125644039371848
Position 25686: 0.6688271463592301
Position 27853: 0.3627096251446267
Position 30006: 0.33512915733645826
Position 2564: 0.3339773635567675
Position 88158: 0.33222476461410894
Position 20131: 0.31510281314730815
Position 45224: 0.25012594407799077
Position 14644: 0.2481139979379284
Position 23437: 0.21748823697429084
Position 67591: 0.19201827354262213
Position 72504: 0.18240907590396813
Position 23464: 0.16406011076998878
Position 81734: 0.1622265272331088
Position 39756: 0.1521350730839639
Position 33865: 0.14381159772726423
Position 90840: 0.1336467387463058
Position 23362: 0.12679997511682764
Position 85216: 0.121595651909775
Position 25596: 0.11999437358081907
Position 28182: 0.11692185368184871
Position 91263: 0.11494949369732065
Position 23434: 0.11069176742940462
Position 13968: 0.10815524580040078
Position 45093: 0.10718226551505655
Position 7307: 0.10637427670492852
Position 48490: 0.10583232929413453
Position 73480: 0.10087647803256335
Position 75852: 0.10004799337722428
Position 34319: 0.09405348780481249
Position 92416: 0.0884382073392358
Position 453: 0.07870591784334596
Position 86699: 0.07545627450002022
Position 24089: 0.07276312378800193
Position 78407: 0.07132840517807464
Position 27504: 0.06496751460033828
Position 48445: 0.060957517253278776
Position 75950: 0.05309534775264492
Position 34797: 0.05172472164452695
Position 29006: 0.04941638709196406
Position 83163: 0.04795711728292815
Position 58822: 0.046004156125223045
Position 2582: 0.04527070665716935
Position 34773: 0.044188430792131875
Position 67458: 0.04395713141874735
Position 19210: 0.04346302739444385
Position 76314: 0.042591738067201734
Position 28997: 0.04136459414661957
Position 25695: 0.03864842275317264
Position 88822: 0.03598617807146812
Position 37402: 0.0336679764962469
Position 62453: 0.033578028873397135
Position 75819: 0.032405211182403124
Position 2618: 0.03086804079164778
Position 81679: 0.03067540066703678
Position 15386: 0.029818386425609925
Position 17772: 0.02942936021412427
Position 12676: 0.02839550488443314
Position 25512: 0.027692890268548966
Position 25692: 0.027445933291733594
Position 80493: 0.026836987320162854
Position 19187: 0.026583080819823236
Position 19905: 0.022144541418267723
Position 2605: 0.021912239113172
Position 20299: 0.021607249308534575
Position 92134: 0.02141455243974911
Position 15977: 0.019629406080818115
Position 33265: 0.01962840187870258
Position 27860: 0.018484286194897007
Position 81184: 0.01804883942290668
Position 61725: 0.017828958632077053
Position 75417: 0.017807228684927616
Position 5123: 0.017464871945026893
Position 25634: 0.016570415589698108
Position 88189: 0.016495431327433967
Position 23820: 0.016448147240452543
Position 81737: 0.016364249455511817
Position 24399: 0.01627526484507033
Position 33128: 0.015998687939621396
Position 31248: 0.015383457831363825
Position 794: 0.015220258091903135
Position 67688: 0.014910379715004297
Position 85543: 0.01434068730341314
Position 67506: 0.014286115447903973
Position 67346: 0.014011485593138084
Position 25547: 0.013620327690262364
Position 4147: 0.013619867125376089
Position 85592: 0.013570886210117641
Position 16579: 0.01280323367748348
Position 61779: 0.012400328915056602
Position 61422: 0.011720644893152166
Position 837: 0.011669931953513435
Position 17937: 0.01097014763692908
Position 80394: 0.010551201821177698
Position 25732: 0.010382790827058624
Position 19791: 0.009786330255451522
Position 4613: 0.009632551149709716
Position 39095: 0.009428338099263509
Position 14722: 0.00932877352462487
Position 3317: 0.009064195541612098
Position 37406: 0.008925172476392112
Position 3157: 0.008377556494144558
Position 87803: 0.008321208078054042
Position 61700: 0.008273058936411379
Position 3231: 0.007987907629166308
Position 67685: 0.00785446179343358
Position 15302: 0.007838344150511442
Position 89075: 0.007658920255873218
Position 18950: 0.0075897942030914815
Position 2658: 0.007576915769874711
Position 74087: 0.007522079979832137
Position 67366: 0.007421173004678288
Position 31156: 0.007245874842405366
Position 2366: 0.007107022802422226
Position 2530: 0.007053603908892017
Position 39116: 0.006977582409118136
Position 28216: 0.006947420679858805
Position 16663: 0.006925438716551193
Position 77837: 0.0068254630833595965
Position 33293: 0.0067542805887851895
Position 28285: 0.00654534114869831
Position 83117: 0.0063321514017614915
Position 12790: 0.006274054581054246
Position 15852: 0.0061269163823529215
Position 81159: 0.005806753757655015
Position 82899: 0.005509151740408997
Position 3090: 0.0054393235689120245
Position 42609: 0.005248502584821751
Position 15986: 0.005097582076833902
Position 4563: 0.004826154398057399
Position 87621: 0.004770562566521072
Position 88474: 0.004765533999586121
Position 33083: 0.00459830719710552
Position 74415: 0.004569181407920071
Position 35832: 0.0044662283318842875
Position 32309: 0.004460022709045675
Position 17560: 0.004440383167301686
Position 92354: 0.0044222109239997875
Position 85212: 0.004228496571240202
Position 16704: 0.004207374691191286
Position 29653: 0.004121335437505669
Position 31074: 0.004079732239242436
Position 23226: 0.004035523129652944
Position 33771: 0.0040321709935956405
Position 61663: 0.004023521308515317
Position 867: 0.00398817092572981
Position 4473: 0.0038370028498519284
Position 72326: 0.003825830156312462
Position 6977: 0.003820321020694386
Position 33839: 0.0035792482355491537
Position 5097: 0.0035289735771422154
Position 7327: 0.0035134732882489425
Position 19042: 0.003444268442413841
Position 80650: 0.00340265681428391
Position 6954: 0.0032642406287013348
Position 74533: 0.0032094735482124164
Position 490: 0.003187581025989096
Position 80198: 0.003086439978942142
Position 521: 0.003052810422995259
Position 28685: 0.0030491785959730947
Position 16612: 0.003046156214333023
Position 62421: 0.0029411630823515914
Position 39980: 0.0028562055023742218
Position 30024: 0.0028328394545904293
Position 90706: 0.0027489576327732394
Position 30257: 0.0027208463290669025
Position 83381: 0.0026262680203765192
Position 37302: 0.002625043800030037
Position 30210: 0.002547504431782777
Position 85750: 0.0025173299453599357
Position 15570: 0.0024905970143793256
Position 6330: 0.0024219846841788094
Position 83189: 0.002412536795289676
Position 34398: 0.002406165568298966
Position 16528: 0.0023550132980973185
Position 3320: 0.002302870725372798
Position 39805: 0.0021969319874270343
Position 25454: 0.002187326930433769
Position 5072: 0.002132448292863553
Position 88860: 0.002089318982360067
Position 61791: 0.0020644675080495954
Position 28856: 0.0020575705812616893
Position 20818: 0.00205230595629424
Position 81922: 0.002010729397857561
Position 17518: 0.0019864937742486506
Position 29810: 0.001938381488127687
Position 953: 0.0019340904351993567
Position 31077: 0.0019313967675685724
Position 4251: 0.0018674247946831447
Position 3181: 0.0018218593354319486
Position 15491: 0.0018216674482257119
Position 82589: 0.0017500488086317377
Position 86321: 0.0017408623215718262
