Gene = DDX41
index = 437
Annotated 5SS: [ 551  745 1182 1351 1541 1785 2284 2554 2769 3785 4117 4459 4690 4974
 5148 5374]
Annotated 3SS: [ 633 1021 1275 1479 1647 2210 2399 2631 3621 3984 4386 4592 4823 5075
 5262 5541]
SMsplice 5SS: [ 551  745 1351 1541 1785 2554 2769 3297 3785 4117 4459 4690 4974 5148
 5374]
SMsplice 3SS: [ 633 1275 1479 1647 2399 2631 3180 3621 3984 4386 4592 4823 5075 5262
 5541]
top_k =  1000
Partition function (log Z): 35.10845944528863

Sorted 5' Splice Sites (High to Low Probability):
Position 745: 0.9984398384107727
Position 5148: 0.9972825435624144
Position 4974: 0.9816835722019309
Position 1351: 0.9447851217779557
Position 1541: 0.9399989960205453
Position 551: 0.9056335648137687
Position 4690: 0.8774334942619821
Position 3785: 0.8604012957787321
Position 4117: 0.8407140382650868
Position 2554: 0.8188940409710279
Position 2769: 0.7976396585632222
Position 4459: 0.6399987321291462
Position 1785: 0.6087267413693396
Position 3297: 0.4473215139721847
Position 5374: 0.43914235552206365
Position 2284: 0.3594706335455347
Position 1182: 0.3580785867706493
Position 1737: 0.3342686821657462
Position 5334: 0.27214494869036654
Position 4341: 0.2652713947270512
Position 3312: 0.18302051539893213
Position 5625: 0.1549304033215598
Position 3380: 0.14808503469296286
Position 2876: 0.1386990853882806
Position 223: 0.12699449624965073
Position 5413: 0.11364894145248805
Position 4125: 0.0983351872298947
Position 5316: 0.09090591281381749
Position 2916: 0.05825576044836179
Position 1083: 0.035893583718400075
Position 1379: 0.02875530250917813
Position 2949: 0.01894865503329538
Position 3753: 0.014418390641525721
Position 5464: 0.012591915484870648
Position 5444: 0.009546730129457085
Position 1371: 0.007957211367467572
Position 3100: 0.007574853723148182
Position 1945: 0.007488932029641624
Position 5453: 0.006694025886580885
Position 173: 0.006308180393482775
Position 4078: 0.005749659449079735
Position 1774: 0.005293710768667651
Position 3035: 0.005238402186404874
Position 4057: 0.004412210214379439
Position 3483: 0.004368991977051922
Position 3683: 0.00415506468489024
Position 2175: 0.0034692734601470573
Position 4390: 0.0030583672414822316
Position 5426: 0.0025717474268473948
Position 3345: 0.0022395316271976067
Position 3430: 0.0022359882114685353
Position 909: 0.0021305323878949125
Position 3004: 0.0020868596443861117
Position 5435: 0.0019388718173527543
Position 1833: 0.0017140838686892474
Position 2197: 0.0016975277453985676
Position 1580: 0.0015435166194842143
Position 5354: 0.0010751196674127687
Position 1517: 0.0010699499974488283
Position 3283: 0.001022737905698315
Position 1838: 0.0009588910805521723
Position 4538: 0.0009362647974249743
Position 1356: 0.0008820605976258254
Position 1136: 0.0008723665049244356
Position 2736: 0.0008499670276663793
Position 4659: 0.000821527926709399
Position 338: 0.000734129752297275
Position 758: 0.0006750975088438271
Position 25: 0.0006156506571532664
Position 425: 0.0005944869177550657
Position 3575: 0.0005685049776533468
Position 2013: 0.0005474353322859922
Position 2308: 0.000519536415994678
Position 2880: 0.0004824994983396267
Position 1359: 0.0004470045537792933
Position 5152: 0.0004383892288622823
Position 1549: 0.0004231556029112994
Position 5001: 0.0004112015292303188
Position 4172: 0.0004017703814577819
Position 4066: 0.00039231092775138737
Position 2502: 0.00038167580677197794
Position 4543: 0.0003813400190879468
Position 3321: 0.0003293431638413674
Position 1700: 0.00032058888605654374
Position 3117: 0.000311868187809475
Position 277: 0.0002974442205580859
Position 1724: 0.0002859683871252879
Position 309: 0.00027960008236320303
Position 4696: 0.00027309312203535374
Position 4640: 0.00026581241989011165
Position 491: 0.00022017899959658017
Position 3427: 0.00019895046247583734
Position 2812: 0.0001869195165753639
Position 3486: 0.0001864655913533021
Position 1487: 0.00018039855249138634
Position 4699: 0.0001705444501797035
