Gene = C5orf51
index = 224
Annotated 5SS: [ 119 3494 5544 6831 7835]
Annotated 3SS: [ 3386  5396  6698  7719 12666]
SMsplice 5SS: [ 119 3494 5544 6025 6831 7835]
SMsplice 3SS: [ 3386  5396  5825  6698  7719 14926]
top_k =  1000
Partition function (log Z): 5.014295722011921

Sorted 5' Splice Sites (High to Low Probability):
Position 6831: 0.994342054073773
Position 5544: 0.9638994158231398
Position 3494: 0.9473856269669804
Position 7835: 0.8849811113395294
Position 6025: 0.6132534509071553
Position 13453: 0.5541283264579229
Position 12099: 0.5317640968049533
Position 119: 0.5119188628983669
Position 166: 0.4111380269529129
Position 4314: 0.4061738391067071
Position 12950: 0.40516582594238837
Position 387: 0.31620313842706377
Position 9166: 0.19423375819533806
Position 4046: 0.16840980622279447
Position 16251: 0.15036895475838136
Position 1901: 0.14972997466887006
Position 4621: 0.1409110591438836
Position 1132: 0.13146576499923068
Position 12854: 0.1100019458408337
Position 16799: 0.1005428338965833
Position 4738: 0.10000432475672409
Position 13638: 0.09394613582666049
Position 2463: 0.061022932585184896
Position 15037: 0.06075176721013253
Position 14621: 0.05832866012827162
Position 13927: 0.038624541052712354
Position 4032: 0.03547771191043074
Position 4598: 0.0319825245866736
Position 3052: 0.03148719285050261
Position 4684: 0.02996013779692636
Position 5325: 0.02974451862999524
Position 10905: 0.02358887099977667
Position 3568: 0.015705308570329674
Position 2567: 0.014283231237117468
Position 8261: 0.01372856140756773
Position 7598: 0.013273218075795692
Position 110: 0.01245455522303262
Position 1275: 0.01215447273765241
Position 5475: 0.011192372386123101
Position 3535: 0.010055215373438326
Position 5333: 0.010017868601313788
Position 43: 0.009904903261887282
Position 6452: 0.009100852697587097
Position 5585: 0.008742379588005632
Position 1201: 0.008663577674132405
Position 2105: 0.008534984419667284
Position 13609: 0.008380879619669436
Position 3671: 0.008252156258928185
Position 6374: 0.007880121704959907
Position 6435: 0.007835511465821721
Position 6567: 0.007381616176639399
Position 6489: 0.007149944146521918
Position 2025: 0.0071458825855829165
Position 13726: 0.0065350825481021385
Position 6344: 0.006523652890273745
Position 2822: 0.006479014015894533
Position 185: 0.006015814979694483
Position 5843: 0.005996995162648699
Position 7255: 0.005620398142912497
Position 8822: 0.0054074801612940615
Position 7566: 0.004594826533911017
Position 4262: 0.004527516877878737
Position 9190: 0.004519429723111751
