Gene = ZBTB11
index = 1589
Annotated 5SS: [  891  5518  6366 12532 12958 17713 21392 22792 24716 25000]
Annotated 3SS: [ 5281  6133 11686 12780 17466 21246 22673 24556 24823 25811]
SMsplice 5SS: [  517  5518  6366 12532 12958 17713 21392 22792 24716 25000]
SMsplice 3SS: [ 5281  6133 12451 12780 17466 21246 22673 24556 24823 27811]
top_k =  1000
Partition function (log Z): 10.15113587868544

Sorted 5' Splice Sites (High to Low Probability):
Position 21392: 0.9964169602418045
Position 6366: 0.9938056202677902
Position 22792: 0.9102765932984672
Position 5518: 0.8772930126816314
Position 25000: 0.874359772096318
Position 24716: 0.8450858810835172
Position 12958: 0.7682026394492141
Position 12532: 0.7370289369665346
Position 17713: 0.7067270866352702
Position 517: 0.5490027585533915
Position 11924: 0.5288160764975206
Position 5828: 0.3980290737949356
Position 891: 0.24491579667478536
Position 12984: 0.22127454929293702
Position 23748: 0.183562841016992
Position 12539: 0.15971016266693208
Position 17022: 0.1259842174206744
Position 521: 0.12181114781593048
Position 27330: 0.10269613444805681
Position 23126: 0.10130113093626938
Position 24930: 0.10000866834946424
Position 5494: 0.09330849102839281
Position 12046: 0.08478332966283474
Position 23423: 0.06390396014761995
Position 7243: 0.05921464838745518
Position 6045: 0.05366492450189238
Position 5940: 0.052967835541259715
Position 1778: 0.05224798450350527
Position 27210: 0.05129679626427275
Position 11464: 0.050810242883506856
Position 16525: 0.043562140303183276
Position 490: 0.04156751107486207
Position 291: 0.03615394295977393
Position 640: 0.029744226980683613
Position 17826: 0.029642842530922572
Position 17173: 0.027489524922149483
Position 25919: 0.02546192674859287
Position 13851: 0.0235396337185995
Position 24229: 0.02327793593262526
Position 22769: 0.023070452799266696
Position 24293: 0.022738864180417956
Position 22589: 0.02177003016073779
Position 704: 0.020863229610846103
Position 24674: 0.02057971677559222
Position 1179: 0.020254103349761444
Position 2215: 0.018014155814418367
Position 11204: 0.016703625408283407
Position 4954: 0.01665169355293259
Position 4382: 0.016613666441122964
Position 11315: 0.01539433392980184
Position 4668: 0.015037524193506367
Position 23295: 0.012979595580999436
Position 4134: 0.012295111889608286
Position 4652: 0.011803437384441787
Position 7591: 0.011700881731356461
Position 11057: 0.011417517350331842
Position 22807: 0.011081625126061836
