Gene = FXN
index = 569
Annotated 5SS: [  689 11224 18002 29777]
Annotated 3SS: [11125 17880 29678 37352]
SMsplice 5SS: [  689  4661 11224 18002 29777]
SMsplice 3SS: [ 4525 11125 17880 29678 37352]
top_k =  1000
Partition function (log Z): -6.149115150992496

Sorted 5' Splice Sites (High to Low Probability):
Position 18002: 0.9999542952038476
Position 11224: 0.9833547047840234
Position 29777: 0.8475710978281461
Position 4661: 0.8003786135468106
Position 33453: 0.5957129019844943
Position 689: 0.5772879334705548
Position 30618: 0.4304406077479098
Position 25750: 0.39669456575505635
Position 787: 0.3736445183923098
Position 6346: 0.3686872440244482
Position 36883: 0.3538244701550405
Position 37572: 0.23039379024839202
Position 30451: 0.17029625824337882
Position 12013: 0.15166958332599567
Position 29785: 0.14582385475873574
Position 14143: 0.08501118930327926
Position 7537: 0.08136987911002644
Position 8303: 0.06372351504022171
Position 38075: 0.053201053137726884
Position 13918: 0.05249250922462458
Position 34201: 0.049729093613488234
Position 6248: 0.044122186702341464
Position 1385: 0.04245658328681544
Position 36396: 0.040155532500321715
Position 1060: 0.038530787957410786
Position 1583: 0.031685545429478955
Position 5995: 0.03093967642178984
Position 36990: 0.029533346738843707
Position 13962: 0.028679357531756915
Position 1696: 0.024743197625964854
Position 10559: 0.024618986098725044
Position 37118: 0.0220551251862354
Position 10014: 0.020554696401479753
Position 6570: 0.020065712329939506
Position 37986: 0.019272037255372187
Position 31885: 0.017998579608761327
Position 10481: 0.017354896783673038
Position 31002: 0.012819089765465495
Position 995: 0.011973788527734036
Position 35211: 0.011589872544717541
Position 36902: 0.010693047597056969
Position 14160: 0.008819536315244752
Position 316: 0.008557054918126956
Position 6466: 0.0074288674117596295
Position 35421: 0.0072486201467543785
Position 10193: 0.007118299844217655
Position 30865: 0.006941824887154556
Position 32812: 0.0069252111511150325
Position 44: 0.00670671092837174
Position 37951: 0.006582514267749945
Position 4863: 0.00650883133274994
Position 5033: 0.00647098986784405
Position 1484: 0.006448546674389663
Position 89: 0.006192467512261817
Position 5763: 0.005708287653454384
Position 11252: 0.005499428476165539
Position 36853: 0.0053467374835189626
Position 38296: 0.004907526261427901
Position 32854: 0.004844844929085131
Position 17717: 0.004737242141895873
Position 9530: 0.004453700121776584
Position 33892: 0.004214699637377906
Position 6708: 0.004120595157467957
Position 1215: 0.0040245475315829225
Position 14171: 0.003934258967516436
Position 32808: 0.003634966492964542
Position 693: 0.003439148872204499
Position 929: 0.0031983715744891045
Position 4553: 0.0031582161549064958
Position 32123: 0.0030903763793538727
Position 3426: 0.0030382963200309403
Position 985: 0.002807930060291331
Position 12934: 0.002629753840886867
Position 32971: 0.0026124347423300324
Position 4687: 0.0025271473926697006
Position 9128: 0.0023761143359365983
Position 11434: 0.002325818902911361
Position 6120: 0.0022752436526372465
Position 6753: 0.002236785870042339
Position 29781: 0.002181881831019795
Position 9514: 0.0021416863750840084
Position 5685: 0.001883940889312375
Position 10395: 0.00184373172002503
Position 6574: 0.0018313393330067036
Position 30647: 0.0018139437121539855
Position 16239: 0.001763249592798104
Position 15180: 0.0017029252770430292
Position 14215: 0.0016148045387731585
Position 11794: 0.001572774812648898
Position 5183: 0.0015644509046867313
Position 11343: 0.001442983325252387
Position 13323: 0.001436696268759722
Position 1044: 0.0013695480663727757
Position 33609: 0.0013587660448465435
Position 6051: 0.0013490225095894029
Position 7288: 0.001252335311737293
Position 1408: 0.0012496596009430765
Position 13490: 0.0011828910326646318
Position 1410: 0.00115063133117999
Position 7470: 0.0011436195570033764
Position 9592: 0.001010464798902847
Position 33309: 0.0009570880216953585
Position 3386: 0.0009250389169179733
Position 7494: 0.0009241252197424618
Position 5681: 0.0008983538469311775
Position 13115: 0.0008570655250649047
Position 2749: 0.0008351742753551624
Position 997: 0.000830915881888237
Position 36362: 0.000764145067964948
Position 32181: 0.0007227332798938247
Position 16373: 0.0005715101208619936
Position 7902: 0.0005622996010440979
Position 13556: 0.0005525113294441825
Position 34670: 0.0004531262101869609
Position 11759: 0.0004086672352894501
Position 5824: 0.00028019383353857283
Position 14175: 0.00026840059842929306
Position 14187: 0.00025765695351645437
Position 548: 0.00010705928196861991
Position 323: 9.886064388048381e-05
Position 413: 9.724652043262169e-05
Position 125: 8.549778916007858e-05
Position 185: 8.036802504672007e-05
Position 157: 5.106316143608408e-05
Position 1089: 4.187196159013597e-05
Position 134: 2.9885874180064023e-05
Position 268: 2.6504024437820137e-05
Position 526: 2.4597072496628253e-05
Position 305: 2.3786343502294733e-05
Position 4617: 2.26271384127242e-05
Position 972: 2.2453181668914155e-05
Position 941: 2.2229757727622333e-05
Position 220: 1.8850190622872654e-05
Position 109: 1.1974924478098675e-05
Position 777: 9.169058906757178e-06
Position 1070: 8.845075040572876e-06
Position 1005: 8.049202520841904e-06
Position 259: 7.958027614171746e-06
Position 329: 7.165827661905275e-06
Position 1091: 7.1200508031232104e-06
Position 1103: 5.64213882642099e-06
Position 602: 5.090937353089406e-06
Position 1118: 3.715981491679406e-06
Position 1120: 3.6025052830211263e-06
Position 470: 3.0258155225808318e-06
Position 1099: 2.937843419473749e-06
Position 401: 2.722528504172675e-06
Position 873: 1.4200903982409805e-06
Position 864: 1.1701077765336626e-06
Position 370: 9.968737358934623e-07
Position 1506: 8.542164193307882e-07
Position 1129: 7.139520243463243e-07
Position 1131: 4.073483468413459e-07
Position 1133: 3.726855506204672e-07
Position 386: 3.4420162794769847e-07
Position 1095: 2.052337321321567e-07
Position 619: 1.1542051146093673e-07
Position 457: 9.65895647298944e-08
Position 1017: 6.064069007090915e-08
Position 339: 4.63667999740137e-08
Position 444: 4.392570602336198e-08
Position 565: 2.9969380280314024e-08
Position 1127: 1.673784555589325e-08
Position 1109: 1.044244641707282e-08
Position 1038: 1.1164786809165802e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17880: 0.9971292174084763
Position 29678: 0.9941831426031055
Position 11125: 0.988559985981837
Position 37352: 0.8368043862180946
Position 4525: 0.7023270123621349
Position 33210: 0.5179056311385375
Position 25576: 0.39669788405510725
Position 36793: 0.3523565336204868
Position 6184: 0.33110176181800616
Position 30546: 0.28995385792428735
Position 38171: 0.218544173233355
Position 30350: 0.197582136007607
Position 37872: 0.15430468850578355
Position 11932: 0.11464492834649617
Position 4582: 0.07325461917436576
Position 30480: 0.06405997443724998
Position 36759: 0.05916129699049814
Position 1371: 0.05915794240421663
Position 8181: 0.05713208098048229
Position 33165: 0.053526162212716055
Position 36217: 0.04772641126645867
Position 34089: 0.04770706450271242
Position 10394: 0.04062681119508701
Position 6234: 0.04003032393582387
Position 14040: 0.0360498431211431
Position 14071: 0.03477976658515165
Position 13876: 0.03461422081157691
Position 37250: 0.031144293418455288
Position 7343: 0.029066948605277188
Position 904: 0.02889130659399655
Position 6447: 0.028788996572765322
Position 7375: 0.028241563321709517
Position 1311: 0.026302046952549417
Position 30525: 0.024196927341358563
Position 36989: 0.023985809140848767
Position 13785: 0.023134304899822766
Position 33117: 0.022146664682332316
Position 31753: 0.019685055463967482
Position 32616: 0.01707651781432965
Position 6163: 0.016611627507501885
Position 38611: 0.01526082331478119
Position 30747: 0.014565370046095167
Position 11902: 0.0132119196287029
Position 6247: 0.012666379525541824
Position 13917: 0.012585540062906497
Position 7222: 0.012154108479587634
Position 5897: 0.011904188596449065
Position 35147: 0.01172108801045097
Position 7403: 0.011677131332130799
Position 6153: 0.01143929604936361
Position 11948: 0.011315465412127978
Position 4404: 0.01077499620803698
Position 33412: 0.009812414279819675
Position 30369: 0.009767839916993119
Position 5823: 0.00942052949369231
Position 5856: 0.009385701930046291
Position 11864: 0.009217205423403218
Position 10062: 0.008962031564242684
Position 30577: 0.008680394536600595
Position 13747: 0.008528702606265775
Position 13961: 0.008140773218424387
Position 33181: 0.008016349742363841
Position 1292: 0.00790814201715725
Position 33692: 0.007593805095919771
Position 4631: 0.0074965598879527745
Position 35358: 0.0074747316783314935
Position 13814: 0.007168417362573406
Position 5611: 0.007116890233635112
Position 30528: 0.007044473136695916
Position 9610: 0.006904056983020009
Position 13750: 0.006653441112835528
Position 4974: 0.006339995956290225
Position 824: 0.006324157309564831
Position 35622: 0.00611969792387073
Position 8201: 0.005899940707637295
Position 9358: 0.005222940122049716
Position 9713: 0.0048116704501811065
Position 17308: 0.004737418954783435
Position 617: 0.003954838876278137
Position 5943: 0.003818791400777549
Position 9841: 0.0036954384930298753
Position 14117: 0.0034906778485433616
Position 37711: 0.0034166422832821353
Position 9510: 0.0034115827399878915
Position 4501: 0.003356176072912758
Position 32049: 0.003356124698070538
Position 4469: 0.003236691995533049
Position 3318: 0.0031309767382026827
Position 37686: 0.00308997842471207
Position 14004: 0.003033103284306243
Position 439: 0.00295410578779745
Position 17888: 0.0028694051248680224
Position 32836: 0.002704151572348699
Position 12823: 0.002629753840886867
Position 11287: 0.002553701926181955
Position 7458: 0.002543299054731888
Position 1116: 0.00249558332513277
Position 30839: 0.0024474892643663493
Position 9777: 0.0021610205101108516
Position 910: 0.002127006108780134
Position 4710: 0.0021188611486319493
Position 4372: 0.002081092381722129
Position 1176: 0.002034977996863319
Position 4180: 0.0018809248816589544
Position 5595: 0.0018438800407600687
Position 31992: 0.0017721804914017404
Position 16086: 0.001763249592798104
Position 30842: 0.0017522979020010785
Position 13403: 0.0017354076692730623
Position 33755: 0.00173468901474315
Position 30366: 0.001727444737190361
Position 11839: 0.0017254901533385368
Position 11564: 0.0016492964566279407
Position 30700: 0.0015906262786305632
Position 6260: 0.0015568334907868574
Position 4777: 0.0015233030865441206
Position 4465: 0.001446695858633047
Position 13097: 0.0014367058216982415
Position 6237: 0.0014291533185891486
Position 8986: 0.0013543851819604901
Position 10516: 0.0013470716873110785
Position 29317: 0.0013090520033401214
Position 9951: 0.0012479375816620913
Position 14964: 0.001240593008989272
Position 5076: 0.001215168502508454
Position 13720: 0.001126402547580389
Position 11987: 0.0011047081905628017
Position 6371: 0.0010258536847397503
Position 8937: 0.0010217291539761095
Position 7287: 0.0009584985611642907
Position 13658: 0.00089263160046314
Position 4793: 0.0008107427090181333
Position 13898: 0.0007873545150300772
Position 4772: 0.0007134350616171006
Position 4806: 0.0007086413169434153
Position 9800: 0.0007059008172016642
Position 8086: 0.000691109850727869
Position 6632: 0.0006875342070757832
Position 11310: 0.0006853927321094564
Position 34287: 0.000651556971895843
Position 1350: 0.0006476020735883459
Position 1604: 0.0006441539596062963
Position 11152: 0.0006211412124669404
Position 2628: 0.0005986673139703417
Position 16239: 0.0005715101208619936
Position 6077: 0.0005685131251426545
Position 7844: 0.0005622996010440978
Position 6562: 0.0005593954973378552
Position 6387: 0.0005531230960726714
Position 11641: 0.0005349526714636533
Position 1506: 0.0005209053797552954
Position 5784: 0.0004893949809040273
Position 13002: 0.00047246750879647014
Position 30790: 0.0004665225883902614
Position 14981: 0.0004623718002107642
Position 34553: 0.0004531262101869609
Position 1525: 0.0004433576009984392
Position 4368: 0.00042465989458662453
Position 1227: 0.0003987982996546595
Position 4947: 0.000391315014016908
Position 1528: 0.0003900277919160227
Position 3278: 0.00037729904435741953
Position 30646: 0.000332623131112654
Position 5651: 0.0003220776860419603
Position 6315: 0.00031340177209578026
Position 755: 0.0003092467711243227
Position 4301: 0.0002573936979747088
Position 1491: 0.0002219799477651408
Position 12999: 0.0002036024322354875
Position 1461: 0.00020018343172964272
Position 425: 0.00019635006665976178
Position 11006: 0.00019592148864316266
Position 12913: 0.00018099558403294737
Position 32552: 0.00017890562894232523
Position 11787: 0.000176673213040808
Position 31115: 0.00017064848361925832
Position 689: 0.00016604730656343596
Position 1561: 0.00016092903143342873
Position 3227: 0.00015612264268693657
Position 3263: 0.0001462596233651592
Position 467: 0.0001415101554787864
Position 3005: 0.0001252785451104216
Position 29776: 0.00012033383763765943
Position 5715: 0.00010277590276543213
Position 442: 9.996971347489762e-05
Position 4320: 9.896754788300839e-05
Position 2437: 8.75332186994287e-05
Position 13851: 8.131776568903238e-05
Position 32055: 7.680522171918153e-05
Position 4297: 6.936642711680843e-05
Position 1594: 6.076924491847969e-05
Position 31309: 6.0037648370424524e-05
Position 5994: 5.975056055186008e-05
Position 946: 5.972695643296628e-05
Position 31473: 5.207531233394326e-05
Position 2656: 5.0863075164769615e-05
Position 33065: 4.952721384651527e-05
Position 5019: 4.7199056720920055e-05
Position 479: 4.4464470320473796e-05
Position 1378: 4.3229039056291406e-05
Position 11871: 4.2846524309140107e-05
Position 1235: 4.091865251190073e-05
Position 2458: 3.80409438055415e-05
Position 2603: 3.619656313919859e-05
Position 4197: 3.3108425082967e-05
Position 1214: 2.8108140270990735e-05
Position 619: 2.773466577842725e-05
Position 3285: 2.7269736238500503e-05
Position 11883: 2.701765588523783e-05
Position 7120: 2.5805212738395474e-05
Position 2578: 2.3873160575883248e-05
Position 7189: 2.2604631169894608e-05
Position 4912: 2.221119600835295e-05
Position 1539: 2.2014348080449145e-05
Position 1313: 2.084626106664891e-05
Position 1435: 2.0214463697429947e-05
Position 573: 1.7963342862250005e-05
Position 444: 1.4801156803456373e-05
Position 31722: 1.367056160314718e-05
Position 6462: 1.2492937778022376e-05
Position 548: 1.1526504211467018e-05
Position 589: 1.1379476726829854e-05
Position 6345: 1.1374673231137735e-05
Position 13518: 1.1256355902484042e-05
Position 30904: 9.775637772454779e-06
Position 19277: 9.762547769653825e-06
Position 10916: 6.892135564920213e-06
Position 6452: 4.3899287108261666e-06
Position 5626: 3.0179168390428456e-06
Position 23151: 2.271611556206021e-06
Position 1044: 1.9569878455506963e-06
Position 22559: 1.3431728262076116e-06
Position 22785: 1.331434568850524e-06
Position 20019: 9.941813259581131e-07
Position 457: 8.84572088564106e-07
Position 20132: 7.108830493143114e-07
Position 11955: 6.409169801580124e-07
Position 4331: 6.280585327014422e-07
Position 19273: 6.279527005637715e-07
Position 18641: 6.071663729931118e-07
Position 578: 5.777628532712921e-07
Position 20669: 4.754297437239665e-07
Position 486: 4.5271859445460986e-07
Position 4842: 3.872794382544082e-07
Position 8177: 3.8350137429970733e-07
Position 4150: 3.6345864117479996e-07
Position 583: 3.6098981584886844e-07
Position 4234: 3.515662824996149e-07
Position 711: 3.5018527890622823e-07
Position 386: 3.4724461272016486e-07
Position 1056: 3.208417736236787e-07
Position 992: 2.677142838240384e-07
Position 551: 1.9048404723681129e-07
Position 693: 1.8514057400856548e-07
Position 962: 1.7845600473718194e-07
Position 18394: 1.7066824154867955e-07
Position 21504: 1.6881043214960015e-07
Position 522: 1.4471323671923223e-07
Position 16633: 1.4204746382234875e-07
Position 3179: 1.289069877882166e-07
Position 958: 1.2866275964100147e-07
Position 356: 1.2282075920115133e-07
Position 840: 9.507046165476574e-08
Position 20084: 9.410500617171455e-08
Position 967: 8.837838609911663e-08
Position 804: 8.15488678502353e-08
Position 353: 7.852206099368816e-08
Position 1070: 7.611800211741134e-08
Position 14261: 6.564394481979839e-08
Position 18769: 6.252115867884579e-08
Position 412: 6.089090875047878e-08
Position 759: 4.884776220591819e-08
Position 18082: 4.832994158342985e-08
Position 511: 4.412601702086807e-08
Position 16608: 4.171186942849017e-08
Position 117: 3.985595305472525e-08
Position 18079: 3.90323888265787e-08
Position 240: 3.607240857933354e-08
Position 15566: 3.4875629521364745e-08
Position 501: 3.290248742588689e-08
Position 273: 3.204938244240865e-08
