Gene = TOE1
index = 1468
Annotated 5SS: [ 635 1546 1674 1900 2438 2974 3333]
Annotated 3SS: [1402 1632 1802 2278 2713 3172 3411]
SMsplice 5SS: [ 635 1546 1674 1900 2438 2974 3333]
SMsplice 3SS: [1402 1632 1802 2278 2713 3172 3411]
top_k =  1000
Partition function (log Z): 4.359809326868427

Sorted 5' Splice Sites (High to Low Probability):
Position 3333: 0.9705581808511996
Position 1546: 0.9346762149249924
Position 635: 0.9305977126066336
Position 2438: 0.8937539299712345
Position 1900: 0.8835682830719884
Position 2974: 0.7341808479870605
Position 1674: 0.5877637147536998
Position 2604: 0.2761516388111496
Position 3607: 0.27040718832615823
Position 873: 0.22173941783379747
Position 2609: 0.0955613656429386
Position 3925: 0.09406307243331909
Position 3521: 0.08213443829036736
Position 936: 0.045107092216498314
Position 653: 0.03837473661179387
Position 1163: 0.0342012939530235
Position 1266: 0.02898855324432068
Position 4067: 0.020793642539851068
Position 2579: 0.01891839251246144
Position 2877: 0.015026664216488158
Position 1170: 0.009096501399239808
Position 2074: 0.009034703448838508
Position 1928: 0.008957227208768015
Position 2398: 0.008424863059835214
Position 3649: 0.008149472304250971
Position 2590: 0.006168277320392343
Position 1120: 0.0046296595315992286
Position 2629: 0.0029470507169069788
Position 2783: 0.002582958718923988
Position 2738: 0.001686535892905303
Position 1948: 0.0016821411895491033
Position 3590: 0.0013523495645650346
Position 2985: 0.0013094540383172839
Position 2202: 0.0011774416935967386
Position 4056: 0.0010113891124336226
Position 1573: 0.0008935071011719546
Position 1253: 0.0007693278292620493
Position 2818: 0.0006857729472978683
Position 3865: 0.0006752430228217018
Position 2999: 0.0006476971595837156
Position 4196: 0.0006217228592869152
Position 1403: 0.0006204407104771416
Position 1678: 0.0005094961028008269
Position 1803: 0.0004611176728312238
Position 2335: 0.0004563394471238132
Position 2734: 0.0004195605299150779
Position 3366: 0.0003776455389123311
Position 1450: 0.0002324068335034262
Position 538: 0.00017994285730908507
Position 2125: 0.00012844952485295292
Position 958: 0.00012607248324516596
Position 2143: 0.00012276816099271958
Position 2537: 8.469242056606753e-05
Position 4190: 7.656586736105404e-05
Position 2637: 6.80747925337758e-05
Position 2055: 6.659667336132519e-05
Position 853: 6.63278536161804e-05
Position 2875: 6.268062478650788e-05
Position 363: 6.25639778519822e-05
Position 3077: 6.0559823667425376e-05
Position 2132: 5.898741725854208e-05
Position 1552: 5.531871658065024e-05
Position 2195: 5.0584595186958735e-05
Position 1720: 4.971622277662499e-05
Position 1283: 4.957708465645786e-05
Position 943: 4.8794822623039946e-05
Position 3611: 4.665268042754177e-05
Position 880: 4.641194173436456e-05
Position 1344: 4.6318663133194406e-05
Position 897: 4.2379376358304156e-05
Position 596: 4.209246082910476e-05
Position 2810: 3.2692573110222025e-05
Position 1744: 2.9013403462871106e-05
Position 2715: 2.89045273979589e-05
Position 1257: 2.774114071358724e-05
Position 2353: 2.657721402042612e-05
Position 1152: 2.3311298524948093e-05
Position 886: 2.1918497124004606e-05
Position 1032: 2.1076955236428016e-05
Position 877: 2.068123115202563e-05
Position 1828: 1.828774517677398e-05
Position 1197: 1.7780111877655187e-05
Position 1491: 1.6579546459208255e-05
Position 1591: 1.6384554698056006e-05
Position 2186: 1.5077137661784176e-05
Position 1640: 1.4838691270676101e-05
Position 545: 1.4538916137610553e-05
Position 2280: 1.29373380391864e-05
Position 1270: 1.109730760090946e-05
Position 1342: 1.0507111557914195e-05
Position 1029: 9.267295701267025e-06
Position 1728: 8.838904338284329e-06
Position 578: 8.377398855181962e-06
Position 1661: 8.081308174377597e-06
Position 2648: 6.490268292177995e-06
Position 1715: 6.4076135076453225e-06
Position 889: 6.24801228677307e-06
Position 1456: 6.242994705189279e-06
Position 773: 5.810479438508666e-06
Position 610: 4.939685632911821e-06
Position 459: 2.5155670870543607e-06
Position 3423: 2.5043506505698567e-06
Position 1750: 2.421420460045066e-06
Position 1741: 2.1956222616457055e-06
Position 1441: 2.058675884574482e-06
Position 1408: 1.956837062849825e-06
Position 3842: 8.487563526415276e-07
Position 1465: 7.072714785879207e-07
Position 1941: 5.350324719202505e-07
Position 1936: 4.967978928265273e-07
Position 1044: 3.708566410295451e-07
Position 815: 2.8880688517468824e-07
Position 1406: 2.1726132128320743e-07
Position 1086: 2.1074742296329592e-07
Position 141: 2.0851505961542144e-07
Position 3946: 1.6195835301691338e-07
Position 447: 1.1346340293377758e-07
Position 960: 9.758427345891863e-08
Position 856: 8.973029937020398e-08
Position 921: 8.760385297701783e-08
Position 580: 7.653956573300789e-08
Position 781: 6.150662233053e-08
Position 156: 3.192871183474977e-08
Position 181: 2.6315657250470232e-08
Position 1930: 1.8635540709642e-08
Position 1004: 1.7973018713820338e-08
Position 902: 1.7526691625155747e-08
Position 1128: 7.641432433458348e-09
Position 273: 5.0195094424020545e-09
Position 2107: 3.991553185834227e-09
Position 997: 3.768829382036775e-09
Position 907: 3.0510149300898178e-09
Position 354: 2.836203797419106e-09
Position 705: 1.246440238114403e-10
Position 2850: 1.5733903187109454e-12
Position 1255: 6.530535820601164e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1402: 0.8336010287778449
Position 2278: 0.7675151635129759
Position 3411: 0.7648943841297327
Position 2713: 0.7240486818722415
Position 1632: 0.6563298084486143
Position 3172: 0.6361011218925444
Position 1802: 0.6270287208609453
Position 3841: 0.48914022768499826
Position 2502: 0.3994884480276667
Position 3247: 0.27736543291925286
Position 755: 0.2252713495996736
Position 1761: 0.15727395289908852
Position 3441: 0.07035837877153157
Position 1230: 0.06444344839641725
Position 3991: 0.06345959321963845
Position 1096: 0.04684767328380602
Position 3288: 0.04395785910739474
Position 4181: 0.03692297309405837
Position 1148: 0.03232525736572575
Position 1371: 0.02736838929024786
Position 2039: 0.027275429254509927
Position 2332: 0.026968040007202314
Position 2258: 0.022405320673310664
Position 2232: 0.015980139334056398
Position 2345: 0.01451988943239624
Position 2824: 0.014301007302899581
Position 2303: 0.013024710440515813
Position 4085: 0.012148781717126966
Position 1844: 0.010541264731375673
Position 4055: 0.00939244669458928
Position 2894: 0.009314580868353638
Position 2261: 0.008731160634496998
Position 1773: 0.00756866239996208
Position 2374: 0.007237682746143659
Position 4240: 0.006240272255790865
Position 1699: 0.005814814727708351
Position 729: 0.004894505886758257
Position 4142: 0.004744256274226258
Position 711: 0.004549818828923701
Position 3064: 0.004452998545227835
Position 3958: 0.004103486461542042
Position 3450: 0.003995924723544592
Position 1510: 0.0038170369928669278
Position 3068: 0.0037364495960737747
Position 1655: 0.0035600302950667597
Position 2215: 0.003479569295763873
Position 2891: 0.003356094145524926
Position 1056: 0.0032683044089380584
Position 3313: 0.0026762089720649774
Position 2804: 0.0023333446682525724
Position 705: 0.002313838402999817
Position 3924: 0.0021798160595418005
Position 2533: 0.0020130516014625582
Position 1248: 0.001882302495797268
Position 1412: 0.001852995182198073
Position 3076: 0.0018377645835533794
Position 1459: 0.0018338800779583739
Position 2335: 0.0015745596270067502
Position 2758: 0.0015652878409007072
Position 4285: 0.0015054832894517876
Position 1260: 0.0014921593536844397
Position 2362: 0.0014080567141138791
Position 3227: 0.0012403434066542512
Position 2954: 0.0011892073398709995
Position 1337: 0.0011664636692275392
Position 1635: 0.0011378658367849806
Position 2193: 0.0009608207535764875
Position 1824: 0.000954679536575576
Position 974: 0.0009053946432302858
Position 2186: 0.0008920840841608158
Position 4261: 0.0007849336975798224
Position 3143: 0.0007633374559841993
Position 723: 0.0007277322344851045
Position 4120: 0.0007145267047253311
Position 1779: 0.0006834749975504156
Position 3486: 0.0006565131019287431
Position 2123: 0.0006348968344577542
Position 3620: 0.000626277137172158
Position 1485: 0.0005806853266628351
Position 1472: 0.0005352057262608823
Position 2016: 0.0005175026488257356
Position 2398: 0.0005066074850626545
Position 3194: 0.0004434488255877124
Position 1812: 0.0004344020469430616
Position 931: 0.00041293798743510514
Position 897: 0.0004078754932391057
Position 762: 0.00039980173253827177
Position 765: 0.0003827115907949117
Position 2881: 0.000372681506113431
Position 3034: 0.00036064105202509076
Position 1418: 0.00031199780866743185
Position 4002: 0.0002940183691482709
Position 3496: 0.0002786434210645383
Position 4025: 0.000256006939087777
Position 1437: 0.0002480869137928269
Position 2395: 0.00023247514371697037
Position 3793: 0.00023190726998925207
Position 1029: 0.00018980771016093926
Position 4028: 0.00018311110943427234
Position 2146: 0.00017115317922415543
Position 2353: 0.00014011587798501893
Position 806: 0.00013086954138869118
Position 3131: 0.00012855590032173245
Position 1278: 0.0001253703069371194
Position 1441: 0.00012382641816086038
Position 1705: 0.00012368130030724565
Position 4115: 0.00012209811351679867
Position 3890: 0.00011961591530587418
Position 1927: 0.00011800960747121084
Position 3524: 0.00010790759806286481
Position 902: 0.00010645789457542863
Position 731: 9.87340899672707e-05
Position 4288: 9.799109908987421e-05
Position 3094: 8.619185135468251e-05
Position 3106: 8.613546232598567e-05
Position 1734: 8.38017157813865e-05
Position 1884: 6.84351769835984e-05
Position 1292: 6.609667227284202e-05
Position 2078: 5.305298529940677e-05
Position 2054: 5.28814345464681e-05
Position 4005: 5.201846573953021e-05
Position 3091: 4.361949541771322e-05
Position 773: 4.355178810249761e-05
Position 2574: 4.130969459584495e-05
Position 3498: 4.115019707208051e-05
Position 3687: 3.225439128617087e-05
Position 1032: 3.217212608827278e-05
Position 2850: 3.164977993088608e-05
Position 2848: 3.0286513806656013e-05
Position 713: 2.8751075999473465e-05
Position 2553: 2.6128979603539096e-05
Position 880: 2.2421704089847936e-05
Position 1659: 2.2404375845582895e-05
Position 1182: 2.1390591525343753e-05
Position 459: 2.1085265407754455e-05
Position 1024: 1.721943307123348e-05
Position 935: 1.672365990677642e-05
Position 1444: 1.604874088520732e-05
Position 2425: 1.5530608952603653e-05
Position 2658: 1.4890180442954071e-05
Position 1119: 1.4421482848865244e-05
Position 877: 1.324509684565819e-05
Position 1518: 1.1524906800977433e-05
Position 1074: 1.1000275296113317e-05
Position 994: 1.072482879481768e-05
Position 886: 1.048165628181028e-05
Position 523: 1.0384961822383348e-05
Position 1488: 1.0117281004698268e-05
Position 554: 9.52792663339327e-06
Position 3865: 8.831917095789429e-06
Position 3882: 8.55446504494537e-06
Position 856: 7.672676556679195e-06
Position 1128: 6.733093579466942e-06
Position 2074: 5.926907745423319e-06
Position 526: 5.77119059463779e-06
Position 3567: 5.767144423351109e-06
Position 1597: 4.602515829172735e-06
Position 838: 4.563446380183972e-06
Position 2086: 4.506672647371374e-06
Position 2100: 4.4330094963905985e-06
Position 1522: 4.379676963983596e-06
Position 2728: 4.276549817949698e-06
Position 1674: 3.806944965717657e-06
Position 1434: 3.8021525907199204e-06
Position 1111: 3.7833866645690494e-06
Position 1890: 3.7268826509946515e-06
Position 3046: 2.884479097676455e-06
Position 3668: 2.6593090878352204e-06
Position 1572: 2.442774089674169e-06
Position 3691: 2.1938162949298275e-06
Position 1060: 1.8754017971134496e-06
Position 616: 1.8407303420732882e-06
Position 1564: 1.75578679299626e-06
Position 1640: 1.4169776008784509e-06
Position 3709: 1.3975054073129192e-06
Position 487: 1.2175704657021974e-06
Position 1661: 1.0428965564180086e-06
Position 3869: 1.018688140572796e-06
Position 1550: 9.99145669885029e-07
Position 1678: 8.662006856729678e-07
Position 563: 7.607138592707645e-07
Position 596: 7.11737835794661e-07
Position 4011: 6.973581146148908e-07
Position 1584: 6.872392588524048e-07
Position 1599: 6.754855939960765e-07
Position 1193: 6.117181007901806e-07
Position 3606: 4.996633244572778e-07
Position 939: 4.483234328505429e-07
Position 3873: 3.735729382716535e-07
Position 1162: 3.6255892480145786e-07
Position 610: 3.083975203177182e-07
Position 3603: 2.7721254203165414e-07
Position 3742: 2.1284118039494773e-07
Position 952: 1.400779100604262e-07
Position 916: 1.296060474924736e-07
Position 813: 1.1623759720790541e-07
Position 1158: 1.1222129522598845e-07
Position 850: 1.0313511707454957e-07
Position 1065: 1.0045445789050467e-07
Position 650: 9.995875875762388e-08
Position 1203: 7.287276029239457e-08
Position 625: 7.196047172782807e-08
Position 907: 9.957968340041754e-09
Position 543: 9.059876648074141e-09
Position 863: 8.63622827476142e-09
Position 570: 7.347652922895989e-09
Position 822: 5.325703349379778e-09
Position 690: 4.871352285392362e-09
Position 538: 4.196154702596721e-09
Position 656: 1.5741723983963471e-09
Position 684: 1.465063903108974e-09
Position 682: 1.335729724952911e-09
Position 639: 6.710686833432363e-10
Position 291: 4.119582715763779e-10
Position 321: 3.1017198102871563e-10
Position 418: 2.344353752328141e-10
Position 392: 2.2101713230425078e-10
Position 209: 2.137611728604567e-10
Position 249: 1.6507322984666123e-10
Position 348: 1.1954740667019934e-10
Position 387: 1.0601224735521078e-10
Position 652: 9.119633111657338e-11
Position 408: 8.91760903050023e-11
Position 400: 4.9614120994652863e-11
Position 575: 4.4640478081919313e-11
Position 253: 3.880710010342206e-11
Position 665: 3.11737536944673e-11
Position 256: 2.9568679303288726e-11
Position 286: 2.7175556133627193e-11
Position 380: 2.1098397281280786e-11
Position 315: 2.365819548316371e-12
Position 288: 1.918547222394351e-12
Position 294: 1.0929416710869316e-12
Position 300: 6.960793655641565e-13
Position 265: 3.3063453463633926e-13
Position 296: 3.9301652907059475e-15
