Gene = MEST
index = 836
Annotated 5SS: [  247  3430  5143  5921  6183  6385  7823  8440  8798 10628 11904]
Annotated 3SS: [ 3274  5062  5842  6045  6325  7781  8368  8695 10550 11839 12845]
SMsplice 5SS: [  247  3430  4117  5143  5921  6183  6400  8440  8798 11904]
SMsplice 3SS: [ 3274  3984  5062  5842  6045  6268  8368  8695 11839 12845]
top_k =  1000
Partition function (log Z): 8.959204998907806

Sorted 5' Splice Sites (High to Low Probability):
Position 6183: 0.9946033336862741
Position 247: 0.9577620891384337
Position 8440: 0.9112784264193464
Position 5143: 0.8618277056455842
Position 11904: 0.7920474006066011
Position 5921: 0.7451697824311785
Position 6400: 0.6880496040216929
Position 3430: 0.6571358851667912
Position 4117: 0.5768239826524472
Position 8798: 0.5732354762784506
Position 11343: 0.45586281634276027
Position 10628: 0.25447663542885074
Position 6385: 0.23580434492667504
Position 3487: 0.22582910545406637
Position 3715: 0.1972763498973034
Position 1171: 0.12159199104991465
Position 9049: 0.11196816340093606
Position 12350: 0.08830008979776521
Position 3094: 0.07919399650717755
Position 12335: 0.0737422302175963
Position 979: 0.06895029840034796
Position 8226: 0.060483219543537574
Position 3605: 0.04822376119594204
Position 3176: 0.03554406095339804
Position 1921: 0.034475597820777484
Position 224: 0.03260528539063206
Position 11957: 0.03139193060372597
Position 4822: 0.03127626930953214
Position 7440: 0.03061475286978631
Position 12175: 0.03056412119639806
Position 6411: 0.029991037522622513
Position 4418: 0.02470789038936269
Position 8984: 0.021776913552153044
Position 2110: 0.019956605246486705
Position 3460: 0.019327895305934196
Position 7018: 0.018349272302060203
Position 5945: 0.01772560151737653
Position 605: 0.017001869042895815
Position 6460: 0.014872107824256025
Position 7492: 0.014025347570738417
Position 7555: 0.0139445028994513
Position 2975: 0.013899918058414498
Position 7823: 0.012143309045789781
Position 1182: 0.010246994442641927
Position 7752: 0.00958666833484266
Position 6404: 0.009543407128530057
Position 12522: 0.009528754970830526
Position 5781: 0.00905464087321593
Position 5980: 0.008641748482990475
Position 2459: 0.00823210215905967
Position 7570: 0.007474534245830529
Position 4659: 0.006695406111725498
Position 2085: 0.006693949015356999
Position 1414: 0.006184800993880335
Position 7032: 0.00574248344020005
Position 492: 0.005577680402063427
Position 3297: 0.00552771767568501
Position 12717: 0.005279585206176864
Position 8316: 0.005204529805975549
Position 3133: 0.005114385182111939
Position 7561: 0.005003848880307899
Position 5136: 0.004978973402189347
Position 6832: 0.0036786900008639006
Position 2995: 0.003412051798384959
Position 5233: 0.003384756631212294
Position 4911: 0.003367299128699319
Position 8137: 0.0031201426408727353
Position 5953: 0.0029976740747914062
Position 3207: 0.002548424023016212
Position 7668: 0.002504396220426507
Position 828: 0.002321433212326952
Position 11934: 0.0021567602908954472
Position 4813: 0.0021518160519784285
Position 13358: 0.0021313109636328844
Position 863: 0.002038686924216772
Position 6779: 0.0019490132341955233
Position 1682: 0.0018023243621738733
Position 8093: 0.0016995172922364484
Position 3116: 0.0016307970336472647
Position 3287: 0.0016201218695534986
Position 13142: 0.0015937072087636765
Position 11077: 0.0015677977372510676
Position 7709: 0.0015200839655474417
Position 4807: 0.0015025274585039176
Position 5711: 0.0014742052010391052
Position 10597: 0.0014480660865782125
Position 5251: 0.0013997644759396876
Position 258: 0.0013509439296728555
Position 1146: 0.0013159962582218279
Position 3162: 0.0013095568166434247
Position 3885: 0.0012806923143434071
Position 790: 0.001250079980782702
Position 1718: 0.0012391787081346272
Position 5853: 0.0012309377591827521
Position 1071: 0.001210031867417579
Position 4832: 0.0011483947403142672
Position 11222: 0.0011470284343450955
Position 6768: 0.0011309278401483238
Position 4679: 0.0010568569939087018
Position 1706: 0.0009736812853054473
Position 6245: 0.0009677616504128559
Position 6223: 0.0009387052340903854
Position 9286: 0.0009282091935266258
Position 5785: 0.0008691372612352638
Position 4641: 0.0008423025490619303
Position 4306: 0.000795999720876904
Position 11368: 0.0007230794721559862
Position 5876: 0.0006675624652944976
Position 13552: 0.000655435384188908
Position 9682: 0.0006474049291596808
Position 4121: 0.000630995555448521
Position 2324: 0.0006240958721457315
Position 3213: 0.0006015939880896792
Position 4054: 0.0005182033462617428
Position 8172: 0.0005179722767449867
Position 11186: 0.0005085443671077897
Position 5741: 0.00045618525438499664
Position 11665: 0.0004556277399949956
Position 3644: 0.0004020150646300571
Position 9005: 0.0003967442406250584
Position 9093: 0.00039210723930307713
Position 716: 0.00033765748018204625
Position 6326: 0.0003266942220384718
Position 3415: 0.00032457023481246715
Position 3252: 0.00032300901831858956
Position 2114: 0.0003185414749279081
Position 7782: 0.0003087932469303627
Position 1190: 0.000277975079558111
Position 1818: 0.0002568321443987625
Position 5790: 0.0002305723833420555
Position 1466: 0.0002139504241017151
Position 3985: 0.0002136182234402578
Position 7748: 0.0002107022754243549
Position 4619: 0.00019231757969947517
Position 797: 0.00019079876951219802
Position 253: 0.0001791706441713149
Position 272: 0.00017536205184363226
Position 11440: 0.00015790429530368287
Position 7614: 0.00015696790765345835
Position 2003: 0.0001560839228864182
Position 6346: 0.00013766800395747277
Position 7610: 0.0001266830874920484
Position 870: 0.00011051580022056033
Position 7537: 0.00010168734911674119
Position 7623: 9.363995164716048e-05
Position 8936: 9.03015873762597e-05
Position 1507: 8.772797956702681e-05
Position 7461: 6.733688629344085e-05
Position 3451: 6.26529393642169e-05
Position 8737: 5.967592833261774e-05
Position 7113: 5.1648434186129796e-05
Position 3466: 5.1562267658260815e-05
Position 7013: 4.331194092137019e-05
Position 461: 3.9830982674282376e-05
Position 6022: 3.704722295181789e-05
Position 953: 3.689085713243849e-05
Position 7449: 3.683656321586704e-05
Position 178: 3.480160943954905e-05
Position 7468: 3.3180337728373145e-05
Position 8385: 2.7782173477615823e-05
Position 5866: 2.175398425250993e-05
Position 5151: 1.9506702052903624e-05
Position 78: 1.6764191404174588e-05
Position 6241: 1.5427829495502982e-05
Position 6721: 1.4013727366282364e-05
Position 987: 9.978839643290475e-06
Position 251: 9.952091889292955e-06
Position 7077: 7.483782498226675e-06
Position 557: 6.825464167563421e-06
Position 6480: 6.03273236063906e-06
Position 6160: 5.953520533327622e-06
Position 679: 4.5017024231533795e-06
Position 6730: 4.032533356332115e-06
Position 1258: 3.968342017324815e-06
Position 328: 2.9121778122321224e-06
Position 6991: 2.8401358903352142e-06
Position 6187: 2.245446075404104e-06
Position 890: 2.0648751499313693e-06
Position 1827: 1.7005516375756593e-06
Position 437: 1.3674610951862143e-06
Position 1041: 8.324291726366922e-07
Position 6417: 8.178977507343026e-07
Position 1143: 6.277400675246237e-07
Position 113: 5.838400208295494e-07
Position 1204: 4.2208551498180385e-07
Position 412: 3.6487996576758205e-07
Position 1480: 3.2224144459707935e-07
Position 2401: 2.6938318934345547e-07
Position 1886: 2.5827921695404986e-07
Position 6301: 2.0971710592886965e-07
Position 318: 1.9266894854470496e-07
Position 630: 1.1038778760637087e-07
Position 6538: 1.034975837997634e-07
Position 1363: 9.97264992340077e-08
Position 52: 7.856835861042646e-08
Position 1444: 6.961306051103467e-08
Position 72: 6.004131214788983e-08
Position 1282: 4.971678761284103e-08
Position 489: 4.533071252763862e-08
Position 274: 1.2465612029168113e-08
Position 1085: 1.1920792249759845e-08
Position 1058: 1.169288673091408e-08
Position 320: 9.265954623723947e-09
Position 326: 8.807515068101111e-09
Position 1027: 7.033687902678825e-09
Position 892: 6.726127928747718e-09
Position 414: 1.7134668487796119e-10
Position 486: 1.0532299062462378e-11
Position 520: 3.712581236582948e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 11839: 0.9007306850411703
Position 8368: 0.8708241797601844
Position 6045: 0.8441673256314238
Position 5062: 0.8069089876339681
Position 3274: 0.7878506718910432
Position 6268: 0.615671323563941
Position 5842: 0.6034559466545201
Position 3984: 0.5152509402242762
Position 8695: 0.4732480894166332
Position 6325: 0.3629755551406231
Position 12845: 0.2876275948000804
Position 3562: 0.24289857581130064
Position 11108: 0.23953023510706845
Position 10550: 0.21349923861587042
Position 11273: 0.20167490020444057
Position 13977: 0.14752805792334858
Position 5897: 0.14499833796856682
Position 12226: 0.14056128222019942
Position 6075: 0.14016287204820602
Position 8894: 0.12571974483295192
Position 13220: 0.11361026480606397
Position 1051: 0.1080850460207694
Position 3071: 0.10616617445642491
Position 7975: 0.10572762696533665
Position 13347: 0.07138767757415389
Position 12119: 0.06789003942563651
Position 7313: 0.06080097193820559
Position 3353: 0.05665472147793473
Position 911: 0.05524168161978503
Position 4985: 0.05408429176967344
Position 12762: 0.05373120129491404
Position 12334: 0.05305860493472082
Position 3948: 0.04660816965779075
Position 12809: 0.04375115589178468
Position 8537: 0.04157829062520508
Position 10506: 0.03516144514539723
Position 5655: 0.03041745950657365
Position 4764: 0.02420123161839194
Position 4567: 0.023588174454581234
Position 13934: 0.0233074815465479
Position 1786: 0.022346030767621716
Position 3206: 0.020242921749923613
