Gene = TCOF1
index = 1385
Annotated 5SS: [  183  3540  6581 10246 11231 11931 16715 17140 17492 17883 18238 18659
 18949 21371 21737 22061 30417 32352 33986 34505 35119 35881 39171 40780
 41399]
Annotated 3SS: [ 3483  6440 10171 11043 11856 16501 16944 17281 17666 18048 18409 18750
 21232 21556 21859 30229 32214 33871 34284 35035 35699 38609 40681 41349
 42137]
SMsplice 5SS: [  183  6581 10246 11231 11931 14565 16715 17140 17492 17883 18238 18659
 18949 21371 21737 22061 23006 25501 30417 32352 35119 35881 36056 40780
 41399]
SMsplice 3SS: [ 6440 10171 11043 11856 14333 16501 16944 17281 17666 18048 18409 18750
 21232 21556 21859 22937 25374 30229 32214 35035 35712 35957 40681 41349
 42137]
top_k =  1000
Partition function (log Z): 42.59824380167123

Sorted 5' Splice Sites (High to Low Probability):
Position 35119: 0.9956328834691125
Position 22061: 0.9909791533057709
Position 30417: 0.9884128988468796
Position 17140: 0.9869656937276039
Position 40780: 0.9805978635992599
Position 6581: 0.9795958061232398
Position 18238: 0.9780568249883547
Position 11931: 0.9660002094190823
Position 183: 0.9610375515889381
Position 32352: 0.9325773509201837
Position 16715: 0.9122630491928304
Position 18949: 0.8997443958340445
Position 21737: 0.8996939527740684
Position 18659: 0.8968767343575059
Position 41399: 0.8795164172959891
Position 17492: 0.8642459292130401
Position 11231: 0.8208745030696704
Position 10246: 0.7929408808848992
Position 17883: 0.7735254392115823
Position 35881: 0.7640480056429575
Position 25501: 0.762435292023869
Position 23006: 0.7063701362404285
Position 21452: 0.6887327851580911
Position 36056: 0.5707095016448495
Position 14565: 0.5523534240818642
Position 3540: 0.4615063086302244
Position 38943: 0.4493235216522031
Position 39171: 0.4202646741714899
Position 2097: 0.41446287213644134
Position 4009: 0.3782581320545449
Position 33986: 0.36689625899277356
Position 16375: 0.36456475279877903
Position 34505: 0.31260856329753156
Position 37724: 0.22699770070655442
Position 35340: 0.19753906899857626
Position 14427: 0.19219790575876614
Position 13807: 0.17386102884471324
Position 19350: 0.168829889173929
Position 11473: 0.1609333375336941
Position 38759: 0.14195447435038577
Position 42283: 0.12467768402179616
Position 36066: 0.12264524970525664
Position 36111: 0.11782663243937694
Position 15934: 0.10988805205164107
Position 34466: 0.10914189908921922
Position 11744: 0.10815463315830194
Position 35413: 0.1058046639308218
Position 21397: 0.10016777640007328
Position 17763: 0.09889794730196623
Position 26486: 0.09440647501021712
Position 35423: 0.08427552214549897
Position 2845: 0.07391021137163589
Position 33942: 0.07258399653046665
Position 6862: 0.07179362551427568
Position 11610: 0.06811687548345696
Position 34454: 0.06780189348801598
Position 17790: 0.06711773002304405
Position 34424: 0.06547797697811089
Position 34031: 0.06412536322240167
Position 25867: 0.05777180239920934
Position 25036: 0.050561183237854385
Position 11278: 0.044863457108414
Position 10869: 0.04412220835582547
Position 27393: 0.04316323522495131
Position 34124: 0.04039276391440887
Position 20139: 0.04003900257210415
Position 11779: 0.03820984748549868
Position 17309: 0.03774583156575135
Position 26195: 0.037565304887835854
Position 10289: 0.036696537126558036
Position 10296: 0.0321989858849535
Position 23061: 0.03182308688579357
Position 31798: 0.030012955745567067
Position 319: 0.029290508497357343
Position 32373: 0.02825962987821955
Position 395: 0.02356959775199887
Position 32136: 0.02354622921407856
Position 21358: 0.02200247209550121
Position 5927: 0.02112735375767582
Position 30018: 0.01992116925071248
Position 14530: 0.019742203188333994
Position 26587: 0.01951710398434984
Position 26252: 0.018678247742754367
Position 3342: 0.018661320554602286
Position 3911: 0.01833250079125427
Position 10095: 0.018248875678212474
Position 13643: 0.018120751897606115
Position 10665: 0.017406801004791393
Position 41952: 0.01737840626625574
Position 27719: 0.017128046790303716
Position 2492: 0.015468367463004246
Position 33839: 0.015358454633271993
Position 13363: 0.014748254275348696
Position 3718: 0.014580276836597777
Position 810: 0.014470882817352721
Position 18603: 0.01425560755200719
Position 41032: 0.01381106668130293
Position 5737: 0.013196340856161282
Position 34908: 0.012956379577314311
Position 26481: 0.01288220696962102
Position 16502: 0.01275174103794156
Position 13813: 0.01265990829442849
Position 32359: 0.01263681833153446
Position 6370: 0.012270302630573975
Position 33923: 0.012118812132337424
Position 669: 0.012074512663978897
Position 765: 0.01188642223005777
Position 2772: 0.011787079153446461
Position 16529: 0.011769863782078097
Position 10487: 0.01161426452827368
Position 144: 0.011531641015523484
Position 479: 0.011331122512485966
Position 33397: 0.010724805324492446
Position 472: 0.010142082388267382
Position 41689: 0.009884918588891838
Position 25247: 0.009877154918768767
Position 21375: 0.00973085792210681
Position 26239: 0.009628326259498152
Position 2083: 0.009326706887785897
Position 8129: 0.009128441930378149
Position 11728: 0.009064498663208938
Position 6269: 0.008947466901780396
Position 11791: 0.008728664142824909
Position 42316: 0.008359866681284495
Position 20183: 0.008247207145981286
Position 17898: 0.008185847713738915
Position 2838: 0.008076544267157733
Position 27593: 0.008019113152882945
Position 17117: 0.007981325135238585
Position 34488: 0.00797175905381987
Position 14051: 0.007753331911894182
Position 28614: 0.007492106318582643
Position 29575: 0.006176504617245527
Position 4721: 0.006161932155148327
Position 36005: 0.0061285504683949495
Position 21708: 0.00590033294831129
Position 17856: 0.00551435460649236
Position 38780: 0.0053726712131764364
Position 3697: 0.0052298521565603915
Position 18636: 0.0050929073742713975
Position 25234: 0.005082502040458744
Position 33981: 0.004947243506048569
Position 35440: 0.004938604798378634
Position 26787: 0.004684317714714442
Position 25475: 0.004665583767505323
Position 41431: 0.00465308783316553
Position 5109: 0.004621841333444225
Position 41488: 0.004456669642859739
Position 36354: 0.004436277029104176
Position 10334: 0.004347562950031
Position 35891: 0.004182049643234658
Position 1829: 0.0041662513869010235
Position 5286: 0.004114971536306347
Position 19213: 0.004101977401455884
Position 11690: 0.004004364359553501
Position 18868: 0.0039720679005754355
Position 399: 0.003789046045069804
Position 18203: 0.0037208709521256993
Position 10959: 0.003685491089012842
Position 14040: 0.00358967931714972
Position 17405: 0.0035473171676887105
Position 38397: 0.0035319660442581172
Position 18482: 0.0034335615929267926
Position 38816: 0.0034119002202971037
Position 21412: 0.0033670946925860755
Position 23122: 0.0033453903446823497
Position 13037: 0.0033001363174072337
Position 36743: 0.003238361284049918
Position 11593: 0.0032146168231915913
Position 5204: 0.0031804288622626796
Position 21029: 0.003055648516654477
Position 1399: 0.0030355850458370884
Position 18920: 0.002881062955995891
Position 19417: 0.002755051878953767
Position 40978: 0.0026960876046683924
Position 2704: 0.0026488288672977746
Position 34092: 0.002530289636769051
Position 412: 0.0024907350239138197
Position 22685: 0.0024696314956180556
Position 4053: 0.0023989323244068207
Position 18618: 0.002364797563799611
Position 21690: 0.002342661216157456
Position 15964: 0.0022712988792390498
Position 11684: 0.0022494680460524406
Position 13893: 0.002220114570391593
Position 805: 0.002196538491741256
Position 3859: 0.002167322663231699
Position 4231: 0.002116385829726772
Position 18644: 0.002086116724821553
Position 10579: 0.0020231024291332087
Position 11808: 0.001964944735444746
Position 4308: 0.0018716425490547578
Position 73: 0.0018636681480161067
Position 19654: 0.0018483046927463955
Position 32983: 0.001822696337213662
Position 12039: 0.0018081689979066755
Position 19666: 0.0017960231370805994
Position 3778: 0.0017451343931282708
Position 42376: 0.0017158419497776765
Position 14448: 0.0016735099538439718
Position 42381: 0.0016707967335479336
Position 7098: 0.001613402631130456
Position 42303: 0.0015407868940968497
Position 39962: 0.001518159346823442
Position 14064: 0.0014846368036152495
Position 19764: 0.001471077186894101
Position 48: 0.00141287890110236
Position 7310: 0.0013895357558120747
Position 15118: 0.001377602233678214
Position 3961: 0.001371238036223375
Position 26978: 0.0013568474008199742
Position 19648: 0.001319252665710109
Position 18491: 0.0012929541999536433
Position 33199: 0.0012901702897649737
Position 17694: 0.0012766973159100542
Position 16363: 0.001251279181449734
Position 13789: 0.0012208129256963656
Position 16876: 0.0011787707217179835
Position 35370: 0.001166337380137036
Position 19769: 0.0011432622446993584
Position 10765: 0.001088264588517532
Position 34384: 0.001068086996197444
Position 15914: 0.0010477518510311336
Position 41284: 0.001040293930734214
Position 13373: 0.0009879598493749246
Position 38774: 0.0009615287009777959
Position 12120: 0.0009179620193366659
Position 11616: 0.000911260686012347
Position 16677: 0.0008680706449736382
Position 16009: 0.0008668983371173261
Position 2000: 0.000864657276864218
Position 18497: 0.0008236371826330188
Position 28089: 0.0008218858211407925
Position 10879: 0.0007820189616293126
Position 41054: 0.0007813364665912243
Position 38063: 0.0007635908892066087
Position 4915: 0.0007478234518550502
Position 32781: 0.0007200233434646655
Position 15412: 0.0007099782285131421
Position 14961: 0.0006887074785343873
Position 17667: 0.0006797806378745979
Position 21860: 0.0006670428228721467
Position 22453: 0.0006629847778847157
Position 18902: 0.0005930989073906829
Position 18778: 0.0005909005097417921
Position 23705: 0.0005905870527779875
Position 32615: 0.0005813499106770544
Position 8790: 0.0005672957146059348
Position 15111: 0.0005502331685660454
Position 3796: 0.0005478741914159639
Position 2596: 0.0005403127476336176
Position 37032: 0.000533672835025969
Position 22112: 0.0004994280476691412
Position 37828: 0.00048346169384470806
Position 12627: 0.0004445099772033672
Position 679: 0.0004291896481081202
Position 42204: 0.0004264972660743852
Position 13434: 0.0004139649072504713
Position 148: 0.00037884525207815565
Position 11396: 0.0003637005444075497
Position 21162: 0.0003611441774289084
Position 41912: 0.0003591012720592272
Position 41633: 0.0003572222435323604
Position 6633: 0.0003415346117749612
Position 3003: 0.0003402707138575587
Position 17399: 0.00033568954294960657
Position 41694: 0.0003195264538017151
Position 41601: 0.0003137876608756352
Position 35245: 0.00031334388130020826
Position 2496: 0.00030850823091827575
Position 33872: 0.000304101190049985
Position 17581: 0.00030144462538074876
Position 189: 0.0002996833640764769
Position 202: 0.0002909850958352042
Position 1837: 0.0002895869436183292
Position 35375: 0.0002725744768391848
Position 436: 0.0002688237316923069
Position 16972: 0.0002481262571147941
Position 42262: 0.0002449258068893627
Position 2964: 0.00024422703524493015
Position 32544: 0.00024023372680321043
Position 2276: 0.00021889431829052663
Position 22618: 0.00021175124413609417
Position 22386: 0.0001756441936184321
Position 15024: 0.00017363285442450408
Position 12163: 0.0001670853802635277
Position 22612: 0.00016326933330126122
Position 735: 0.00016301020918117499
Position 18194: 0.00015801817106087277
Position 22777: 0.00015468863232050685
Position 12192: 0.00015461491191806734
Position 21557: 0.00015330094672287822
Position 33632: 0.00013776850864750522
Position 41660: 0.00012317588099287056
Position 21406: 0.00011787986111877481
Position 35324: 0.00011555643660383939
Position 2113: 0.0001133720865473222
Position 34178: 0.00010408381459688563
Position 1803: 9.20594512001536e-05
Position 694: 8.794464097583083e-05
Position 41613: 8.634489006481302e-05
Position 289: 8.523848542049781e-05
Position 1200: 8.389698515599096e-05
Position 22766: 7.599142118610356e-05
Position 22187: 7.550018689475994e-05
Position 984: 7.526268067825959e-05
Position 38246: 7.09786441024384e-05
Position 25712: 7.046794677587596e-05
Position 162: 6.068167079394229e-05
Position 19596: 5.492856066876891e-05
Position 25911: 5.258382167810622e-05
Position 23757: 5.209195579445943e-05
Position 952: 4.5014228253178314e-05
Position 22646: 4.3750441034828984e-05
Position 25664: 4.2243314154023794e-05
Position 23154: 3.745668502371057e-05
Position 23495: 3.719233368972451e-05
Position 23915: 3.1851570412303184e-05
Position 1494: 3.156880481550558e-05
Position 41685: 2.9881166944783793e-05
Position 33444: 2.7902551329979742e-05
Position 22542: 2.4291744246641754e-05
Position 22377: 2.35440198017309e-05
